#    L    TT             EE             BB             TE          
     2    0.10127E+04    0.46611E-05    0.32827E-05    0.30555E-01
     3    0.99317E+03    0.13100E-04    0.65663E-05    0.68848E-01
     4    0.96995E+03    0.29803E-04    0.10946E-04    0.11736E+00
     5    0.95335E+03    0.59030E-04    0.16422E-04    0.17522E+00
     6    0.94359E+03    0.10584E-03    0.22996E-04    0.24167E+00
     7    0.93933E+03    0.17604E-03    0.30670E-04    0.31599E+00
     8    0.93882E+03    0.27604E-03    0.39445E-04    0.39721E+00
     9    0.94154E+03    0.41301E-03    0.49323E-04    0.48476E+00
    10    0.94664E+03    0.59434E-03    0.60306E-04    0.57760E+00
    11    0.95362E+03    0.82850E-03    0.72396E-04    0.67516E+00
    12    0.96274E+03    0.11239E-02    0.85595E-04    0.77718E+00
    13    0.97283E+03    0.14896E-02    0.99906E-04    0.88187E+00
    14    0.98387E+03    0.19343E-02    0.11533E-03    0.98873E+00
    15    0.99569E+03    0.24684E-02    0.13187E-03    0.10969E+01
    16    0.10087E+04    0.31023E-02    0.14953E-03    0.12068E+01
    17    0.10222E+04    0.38465E-02    0.16831E-03    0.13166E+01
    18    0.10360E+04    0.47094E-02    0.18822E-03    0.14252E+01
    19    0.10512E+04    0.57067E-02    0.20925E-03    0.15336E+01
    20    0.10665E+04    0.68436E-02    0.23140E-03    0.16398E+01
    21    0.10822E+04    0.81328E-02    0.25469E-03    0.17431E+01
    22    0.10982E+04    0.95857E-02    0.27911E-03    0.18431E+01
    23    0.11146E+04    0.11213E-01    0.30467E-03    0.19392E+01
    24    0.11313E+04    0.13026E-01    0.33136E-03    0.20296E+01
    25    0.11482E+04    0.15035E-01    0.35919E-03    0.21146E+01
    26    0.11655E+04    0.17252E-01    0.38816E-03    0.21944E+01
    27    0.11830E+04    0.19686E-01    0.41827E-03    0.22676E+01
    28    0.12006E+04    0.22350E-01    0.44953E-03    0.23331E+01
    29    0.12186E+04    0.25253E-01    0.48193E-03    0.23901E+01
    30    0.12368E+04    0.28405E-01    0.51548E-03    0.24396E+01
    31    0.12551E+04    0.31816E-01    0.55017E-03    0.24804E+01
    32    0.12736E+04    0.35498E-01    0.58601E-03    0.25116E+01
    33    0.12923E+04    0.39459E-01    0.62300E-03    0.25317E+01
    34    0.13112E+04    0.43707E-01    0.66114E-03    0.25417E+01
    35    0.13303E+04    0.48252E-01    0.70044E-03    0.25414E+01
    36    0.13495E+04    0.53103E-01    0.74088E-03    0.25296E+01
    37    0.13689E+04    0.58269E-01    0.78247E-03    0.25054E+01
    38    0.13885E+04    0.63758E-01    0.82521E-03    0.24691E+01
    39    0.14082E+04    0.69574E-01    0.86911E-03    0.24201E+01
    40    0.14281E+04    0.75723E-01    0.91416E-03    0.23574E+01
    41    0.14482E+04    0.82218E-01    0.96035E-03    0.22805E+01
    42    0.14684E+04    0.89063E-01    0.10077E-02    0.21902E+01
    43    0.14888E+04    0.96263E-01    0.10562E-02    0.20871E+01
    44    0.15093E+04    0.10382E+00    0.11058E-02    0.19694E+01
    45    0.15300E+04    0.11173E+00    0.11566E-02    0.18356E+01
    46    0.15509E+04    0.12003E+00    0.12086E-02    0.16866E+01
    47    0.15720E+04    0.12868E+00    0.12617E-02    0.15234E+01
    48    0.15931E+04    0.13772E+00    0.13159E-02    0.13448E+01
    49    0.16145E+04    0.14712E+00    0.13713E-02    0.11496E+01
    50    0.16362E+04    0.15692E+00    0.14278E-02    0.93833E+00
    51    0.16579E+04    0.16709E+00    0.14855E-02    0.71190E+00
    52    0.16799E+04    0.17763E+00    0.15443E-02    0.46930E+00
    53    0.17022E+04    0.18856E+00    0.16043E-02    0.20943E+00
    54    0.17245E+04    0.19987E+00    0.16654E-02   -0.66862E-01
    55    0.17470E+04    0.21155E+00    0.17276E-02   -0.35876E+00
    56    0.17699E+04    0.22361E+00    0.17910E-02   -0.66708E+00
    57    0.17929E+04    0.23604E+00    0.18555E-02   -0.99274E+00
    58    0.18162E+04    0.24885E+00    0.19211E-02   -0.13353E+01
    59    0.18396E+04    0.26203E+00    0.19879E-02   -0.16940E+01
    60    0.18632E+04    0.27555E+00    0.20558E-02   -0.20676E+01
    61    0.18874E+04    0.28941E+00    0.21249E-02   -0.24554E+01
    62    0.19115E+04    0.30361E+00    0.21951E-02   -0.28587E+01
    63    0.19358E+04    0.31814E+00    0.22664E-02   -0.32791E+01
    64    0.19606E+04    0.33305E+00    0.23388E-02   -0.37183E+01
    65    0.19854E+04    0.34834E+00    0.24124E-02   -0.41775E+01
    66    0.20105E+04    0.36397E+00    0.24871E-02   -0.46555E+01
    67    0.20357E+04    0.37992E+00    0.25629E-02   -0.51497E+01
    68    0.20613E+04    0.39621E+00    0.26399E-02   -0.56587E+01
    69    0.20872E+04    0.41276E+00    0.27180E-02   -0.61795E+01
    70    0.21134E+04    0.42958E+00    0.27972E-02   -0.67125E+01
    71    0.21398E+04    0.44665E+00    0.28775E-02   -0.72589E+01
    72    0.21665E+04    0.46394E+00    0.29590E-02   -0.78200E+01
    73    0.21934E+04    0.48144E+00    0.30416E-02   -0.83963E+01
    74    0.22206E+04    0.49914E+00    0.31253E-02   -0.89870E+01
    75    0.22480E+04    0.51709E+00    0.32102E-02   -0.95910E+01
    76    0.22757E+04    0.53528E+00    0.32962E-02   -0.10208E+02
    77    0.23037E+04    0.55370E+00    0.33834E-02   -0.10839E+02
    78    0.23320E+04    0.57236E+00    0.34716E-02   -0.11484E+02
