#    L    TT             EE             BB             TE          
     2    0.84144E+03    0.23695E-05    0.13710E-05    0.22049E-01
     3    0.80763E+03    0.74618E-05    0.27425E-05    0.50182E-01
     4    0.77673E+03    0.18165E-04    0.45717E-05    0.85753E-01
     5    0.75487E+03    0.37525E-04    0.68592E-05    0.12806E+00
     6    0.74087E+03    0.69155E-04    0.96055E-05    0.17654E+00
     7    0.73284E+03    0.11719E-03    0.12812E-04    0.23062E+00
     8    0.72893E+03    0.18619E-03    0.16478E-04    0.28960E+00
     9    0.72833E+03    0.28127E-03    0.20606E-04    0.35301E+00
    10    0.73027E+03    0.40766E-03    0.25196E-04    0.42014E+00
    11    0.73412E+03    0.57141E-03    0.30250E-04    0.49050E+00
    12    0.73998E+03    0.77850E-03    0.35768E-04    0.56393E+00
    13    0.74696E+03    0.10353E-02    0.41751E-04    0.63910E+00
    14    0.75494E+03    0.13480E-02    0.48202E-04    0.71564E+00
    15    0.76375E+03    0.17240E-02    0.55120E-04    0.79293E+00
    16    0.77363E+03    0.21707E-02    0.62508E-04    0.87123E+00
    17    0.78411E+03    0.26956E-02    0.70365E-04    0.94922E+00
    18    0.79488E+03    0.33045E-02    0.78695E-04    0.10260E+01
    19    0.80692E+03    0.40087E-02    0.87497E-04    0.11025E+01
    20    0.81918E+03    0.48119E-02    0.96774E-04    0.11771E+01
    21    0.83184E+03    0.57230E-02    0.10653E-03    0.12494E+01
    22    0.84484E+03    0.67502E-02    0.11675E-03    0.13189E+01
    23    0.85818E+03    0.79015E-02    0.12746E-03    0.13853E+01
    24    0.87187E+03    0.91839E-02    0.13864E-03    0.14473E+01
    25    0.88586E+03    0.10606E-01    0.15030E-03    0.15052E+01
    26    0.90014E+03    0.12175E-01    0.16245E-03    0.15589E+01
    27    0.91470E+03    0.13899E-01    0.17507E-03    0.16075E+01
    28    0.92943E+03    0.15785E-01    0.18818E-03    0.16502E+01
    29    0.94452E+03    0.17842E-01    0.20177E-03    0.16864E+01
    30    0.95977E+03    0.20075E-01    0.21584E-03    0.17169E+01
    31    0.97519E+03    0.22493E-01    0.23040E-03    0.17408E+01
    32    0.99085E+03    0.25104E-01    0.24545E-03    0.17572E+01
    33    0.10067E+04    0.27913E-01    0.26097E-03    0.17652E+01
    34    0.10228E+04    0.30926E-01    0.27699E-03    0.17658E+01
    35    0.10390E+04    0.34151E-01    0.29349E-03    0.17586E+01
    36    0.10554E+04    0.37594E-01    0.31048E-03    0.17425E+01
    37    0.10720E+04    0.41262E-01    0.32796E-03    0.17168E+01
    38    0.10887E+04    0.45161E-01    0.34592E-03    0.16822E+01
    39    0.11057E+04    0.49291E-01    0.36437E-03    0.16382E+01
    40    0.11227E+04    0.53660E-01    0.38331E-03    0.15840E+01
    41    0.11400E+04    0.58276E-01    0.40274E-03    0.15188E+01
    42    0.11574E+04    0.63143E-01    0.42265E-03    0.14436E+01
    43    0.11750E+04    0.68265E-01    0.44306E-03    0.13588E+01
    44    0.11927E+04    0.73638E-01    0.46395E-03    0.12630E+01
    45    0.12106E+04    0.79271E-01    0.48533E-03    0.11549E+01
    46    0.12287E+04    0.85177E-01    0.50719E-03    0.10355E+01
    47    0.12469E+04    0.91343E-01    0.52955E-03    0.90575E+00
    48    0.12652E+04    0.97778E-01    0.55239E-03    0.76431E+00
    49    0.12837E+04    0.10448E+00    0.57572E-03    0.61003E+00
    50    0.13026E+04    0.11147E+00    0.59953E-03    0.44373E+00
