#    L    TT             EE             TE             PP             TP          
     2    0.10211E+04    0.14082E-05    0.30932E-01    0.12071E+07    0.26031E+05
     3    0.10004E+04    0.66767E-05    0.69732E-01    0.18562E+07    0.31216E+05
     4    0.97632E+03    0.19272E-04    0.11889E+00    0.24339E+07    0.33691E+05
     5    0.95911E+03    0.43550E-04    0.17752E+00    0.29444E+07    0.34733E+05
     6    0.94895E+03    0.84682E-04    0.24487E+00    0.33953E+07    0.34981E+05
     7    0.94445E+03    0.14859E-03    0.32020E+00    0.37953E+07    0.34768E+05
     8    0.94379E+03    0.24185E-03    0.40253E+00    0.41518E+07    0.34281E+05
     9    0.94645E+03    0.37177E-03    0.49128E+00    0.44708E+07    0.33623E+05
    10    0.95153E+03    0.54590E-03    0.58539E+00    0.47566E+07    0.32863E+05
    11    0.95853E+03    0.77291E-03    0.68429E+00    0.50146E+07    0.32063E+05
    12    0.96769E+03    0.10614E-02    0.78771E+00    0.52457E+07    0.31229E+05
    13    0.97784E+03    0.14205E-02    0.89382E+00    0.54556E+07    0.30416E+05
    14    0.98896E+03    0.18593E-02    0.10021E+01    0.56444E+07    0.29599E+05
    15    0.10009E+04    0.23883E-02    0.11117E+01    0.58159E+07    0.28803E+05
    16    0.10139E+04    0.30180E-02    0.12230E+01    0.59714E+07    0.28017E+05
    17    0.10276E+04    0.37594E-02    0.13343E+01    0.61112E+07    0.27256E+05
    18    0.10415E+04    0.46207E-02    0.14443E+01    0.62385E+07    0.26522E+05
    19    0.10568E+04    0.56183E-02    0.15539E+01    0.63539E+07    0.25825E+05
    20    0.10722E+04    0.67573E-02    0.16614E+01    0.64576E+07    0.25143E+05
    21    0.10880E+04    0.80506E-02    0.17657E+01    0.65513E+07    0.24490E+05
    22    0.11042E+04    0.95098E-02    0.18667E+01    0.66360E+07    0.23863E+05
    23    0.11207E+04    0.11146E-01    0.19637E+01    0.67124E+07    0.23259E+05
    24    0.11375E+04    0.12971E-01    0.20548E+01    0.67804E+07    0.22686E+05
    25    0.11546E+04    0.14994E-01    0.21404E+01    0.68416E+07    0.22137E+05
    26    0.11720E+04    0.17228E-01    0.22204E+01    0.68962E+07    0.21606E+05
    27    0.11898E+04    0.19684E-01    0.22939E+01    0.69445E+07    0.21096E+05
    28    0.12076E+04    0.22372E-01    0.23593E+01    0.69872E+07    0.20608E+05
    29    0.12258E+04    0.25302E-01    0.24160E+01    0.70245E+07    0.20144E+05
    30    0.12442E+04    0.28486E-01    0.24649E+01    0.70571E+07    0.19695E+05
    31    0.12628E+04    0.31932E-01    0.25049E+01    0.70847E+07    0.19261E+05
    32    0.12816E+04    0.35653E-01    0.25350E+01    0.71085E+07    0.18846E+05
    33    0.13006E+04    0.39658E-01    0.25538E+01    0.71283E+07    0.18450E+05
    34    0.13198E+04    0.43954E-01    0.25621E+01    0.71444E+07    0.18069E+05
    35    0.13392E+04    0.48551E-01    0.25599E+01    0.71569E+07    0.17699E+05
    36    0.13588E+04    0.53459E-01    0.25458E+01    0.71665E+07    0.17344E+05
    37    0.13785E+04    0.58687E-01    0.25190E+01    0.71730E+07    0.17003E+05
    38    0.13985E+04    0.64242E-01    0.24797E+01    0.71768E+07    0.16675E+05
    39    0.14187E+04    0.70129E-01    0.24273E+01    0.71779E+07    0.16359E+05
    40    0.14390E+04    0.76354E-01    0.23610E+01    0.71767E+07    0.16055E+05
    41    0.14596E+04    0.82929E-01    0.22801E+01    0.71732E+07    0.15763E+05
    42    0.14803E+04    0.89860E-01    0.21854E+01    0.71677E+07    0.15481E+05
    43    0.15012E+04    0.97149E-01    0.20775E+01    0.71602E+07    0.15207E+05
    44    0.15222E+04    0.10480E+00    0.19545E+01    0.71508E+07    0.14941E+05
    45    0.15435E+04    0.11281E+00    0.18152E+01    0.71396E+07    0.14687E+05
    46    0.15650E+04    0.12121E+00    0.16602E+01    0.71268E+07    0.14441E+05
    47    0.15867E+04    0.12998E+00    0.14906E+01    0.71127E+07    0.14202E+05
    48    0.16085E+04    0.13913E+00    0.13052E+01    0.70971E+07    0.13971E+05
    49    0.16305E+04    0.14865E+00    0.11028E+01    0.70801E+07    0.13748E+05
    50    0.16529E+04    0.15857E+00    0.88403E+00    0.70619E+07    0.13533E+05
    51    0.16753E+04    0.16887E+00    0.64957E+00    0.70427E+07    0.13324E+05
    52    0.16981E+04    0.17954E+00    0.39852E+00    0.70224E+07    0.13121E+05
    53    0.17211E+04    0.19061E+00    0.12986E+00    0.70010E+07    0.12925E+05
    54    0.17442E+04    0.20205E+00   -0.15563E+00    0.69788E+07    0.12735E+05
    55    0.17675E+04    0.21387E+00   -0.45720E+00    0.69556E+07    0.12549E+05
    56    0.17912E+04    0.22608E+00   -0.77557E+00    0.69316E+07    0.12370E+05
    57    0.18151E+04    0.23866E+00   -0.11116E+01    0.69070E+07    0.12196E+05
    58    0.18392E+04    0.25162E+00   -0.14650E+01    0.68817E+07    0.12027E+05
    59    0.18635E+04    0.26496E+00   -0.18349E+01    0.68557E+07    0.11863E+05
    60    0.18881E+04    0.27864E+00   -0.22202E+01    0.68291E+07    0.11703E+05
    61    0.19132E+04    0.29266E+00   -0.26201E+01    0.68019E+07    0.11547E+05
    62    0.19383E+04    0.30702E+00   -0.30358E+01    0.67743E+07    0.11396E+05
    63    0.19636E+04    0.32172E+00   -0.34689E+01    0.67462E+07    0.11249E+05
    64    0.19893E+04    0.33679E+00   -0.39212E+01    0.67176E+07    0.11106E+05
    65    0.20151E+04    0.35225E+00   -0.43938E+01    0.66887E+07    0.10967E+05
    66    0.20412E+04    0.36805E+00   -0.48855E+01    0.66593E+07    0.10831E+05
    67    0.20675E+04    0.38416E+00   -0.53939E+01    0.66297E+07    0.10699E+05
    68    0.20942E+04    0.40062E+00   -0.59172E+01    0.65998E+07    0.10571E+05
    69    0.21211E+04    0.41733E+00   -0.64528E+01    0.65696E+07    0.10445E+05
    70    0.21484E+04    0.43433E+00   -0.70008E+01    0.65391E+07    0.10322E+05
    71    0.21760E+04    0.45156E+00   -0.75625E+01    0.65085E+07    0.10202E+05
    72    0.22038E+04    0.46901E+00   -0.81391E+01    0.64776E+07    0.10085E+05
    73    0.22319E+04    0.48667E+00   -0.87312E+01    0.64465E+07    0.99707E+04
