#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.437145E+06   0.437145E+06   0.582600E+06   0.582584E+06   0.514798E+06   0.437752E+06   0.437145E+06   0.442217E+06  -0.602393E+00   0.435782E+06   0.435781E+06   0.129106E+01
   0.798228E-04   0.437144E+06   0.437143E+06   0.582533E+06   0.582513E+06   0.514748E+06   0.437750E+06   0.437143E+06   0.442215E+06  -0.602389E+00   0.435780E+06   0.435780E+06   0.144277E+01
   0.892035E-04   0.437141E+06   0.437141E+06   0.582449E+06   0.582424E+06   0.514686E+06   0.437747E+06   0.437141E+06   0.442211E+06  -0.602385E+00   0.435778E+06   0.435777E+06   0.161231E+01
   0.996866E-04   0.437139E+06   0.437138E+06   0.582344E+06   0.582314E+06   0.514608E+06   0.437744E+06   0.437138E+06   0.442207E+06  -0.602378E+00   0.435775E+06   0.435775E+06   0.180176E+01
   0.111402E-03   0.437135E+06   0.437134E+06   0.582213E+06   0.582175E+06   0.514511E+06   0.437740E+06   0.437135E+06   0.442202E+06  -0.602371E+00   0.435771E+06   0.435771E+06   0.201347E+01
   0.124493E-03   0.437131E+06   0.437130E+06   0.582050E+06   0.582002E+06   0.514389E+06   0.437734E+06   0.437131E+06   0.442195E+06  -0.602362E+00   0.435767E+06   0.435767E+06   0.225005E+01
   0.139124E-03   0.437125E+06   0.437124E+06   0.581846E+06   0.581787E+06   0.514238E+06   0.437728E+06   0.437125E+06   0.442187E+06  -0.602350E+00   0.435762E+06   0.435761E+06   0.251441E+01
   0.155474E-03   0.437119E+06   0.437117E+06   0.581592E+06   0.581518E+06   0.514048E+06   0.437720E+06   0.437118E+06   0.442177E+06  -0.602335E+00   0.435755E+06   0.435754E+06   0.280981E+01
   0.173745E-03   0.437110E+06   0.437108E+06   0.581274E+06   0.581182E+06   0.513812E+06   0.437709E+06   0.437110E+06   0.442164E+06  -0.602317E+00   0.435746E+06   0.435746E+06   0.313990E+01
   0.194163E-03   0.437100E+06   0.437097E+06   0.580878E+06   0.580762E+06   0.513517E+06   0.437697E+06   0.437100E+06   0.442149E+06  -0.602294E+00   0.435736E+06   0.435735E+06   0.350872E+01
   0.216981E-03   0.437087E+06   0.437083E+06   0.580383E+06   0.580239E+06   0.513148E+06   0.437681E+06   0.437086E+06   0.442129E+06  -0.602266E+00   0.435723E+06   0.435722E+06   0.392083E+01
