#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.506700E+07   0.506700E+07   0.671469E+07   0.671444E+07   0.506870E+07   0.506703E+07   0.506700E+07   0.507292E+07  -0.598065E+00   0.501144E+07   0.501144E+07   0.191666E+00
   0.798228E-04   0.506695E+07   0.506695E+07   0.670437E+07   0.670406E+07   0.506848E+07   0.506698E+07   0.506695E+07   0.507285E+07  -0.598057E+00   0.501138E+07   0.501138E+07   0.214171E+00
   0.892035E-04   0.506688E+07   0.506688E+07   0.669151E+07   0.669112E+07   0.506820E+07   0.506690E+07   0.506688E+07   0.507277E+07  -0.598047E+00   0.501132E+07   0.501132E+07   0.239312E+00
   0.996866E-04   0.506679E+07   0.506679E+07   0.667548E+07   0.667500E+07   0.506785E+07   0.506681E+07   0.506679E+07   0.507266E+07  -0.598034E+00   0.501123E+07   0.501123E+07   0.267396E+00
   0.111402E-03   0.506669E+07   0.506669E+07   0.665550E+07   0.665491E+07   0.506741E+07   0.506670E+07   0.506669E+07   0.507253E+07  -0.598018E+00   0.501112E+07   0.501112E+07   0.298766E+00
   0.124493E-03   0.506656E+07   0.506656E+07   0.663064E+07   0.662990E+07   0.506686E+07   0.506656E+07   0.506656E+07   0.507237E+07  -0.597998E+00   0.501099E+07   0.501099E+07   0.333800E+00
   0.139124E-03   0.506639E+07   0.506639E+07   0.659972E+07   0.659880E+07   0.506618E+07   0.506639E+07   0.506639E+07   0.507217E+07  -0.597974E+00   0.501082E+07   0.501082E+07   0.372922E+00
   0.155474E-03   0.506619E+07   0.506618E+07   0.656128E+07   0.656014E+07   0.506533E+07   0.506617E+07   0.506619E+07   0.507192E+07  -0.597943E+00   0.501061E+07   0.501061E+07   0.416600E+00
   0.173745E-03   0.506593E+07   0.506593E+07   0.651358E+07   0.651217E+07   0.506426E+07   0.506590E+07   0.506593E+07   0.507160E+07  -0.597904E+00   0.501035E+07   0.501035E+07   0.465352E+00
   0.194163E-03   0.506561E+07   0.506561E+07   0.645447E+07   0.645273E+07   0.506294E+07   0.506556E+07   0.506561E+07   0.507121E+07  -0.597857E+00   0.501002E+07   0.501002E+07   0.519754E+00
   0.216981E-03   0.506521E+07   0.506521E+07   0.638135E+07   0.637921E+07   0.506128E+07   0.506514E+07   0.506521E+07   0.507073E+07  -0.597797E+00   0.500962E+07   0.500962E+07   0.580437E+00
   0.242480E-03   0.506471E+07   0.506471E+07   0.629113E+07   0.628851E+07   0.505921E+07   0.506461E+07   0.506471E+07   0.507012E+07  -0.597723E+00   0.500911E+07   0.500911E+07   0.648096E+00
   0.270976E-03   0.506409E+07   0.506408E+07   0.618014E+07   0.617694E+07   0.505664E+07   0.506395E+07   0.506409E+07   0.506937E+07  -0.597631E+00   0.500848E+07   0.500847E+07   0.723492E+00
   0.302821E-03   0.506332E+07   0.506331E+07   0.604413E+07   0.604024E+07   0.505343E+07   0.506313E+07   0.506332E+07   0.506843E+07  -0.597516E+00   0.500769E+07   0.500769E+07   0.807453E+00
   0.338408E-03   0.506236E+07   0.506234E+07   0.587822E+07   0.587355E+07   0.504944E+07   0.506212E+07   0.506236E+07   0.506726E+07  -0.597373E+00   0.500670E+07   0.500670E+07   0.900873E+00
   0.378178E-03   0.506116E+07   0.506114E+07   0.567708E+07   0.567150E+07   0.504446E+07   0.506085E+07   0.506116E+07   0.506582E+07  -0.597196E+00   0.500548E+07   0.500548E+07   0.100471E+01
   0.422621E-03   0.505967E+07   0.505965E+07   0.543502E+07   0.542846E+07   0.503827E+07   0.505927E+07   0.505967E+07   0.506403E+07  -0.596977E+00   0.500396E+07   0.500396E+07   0.111999E+01
   0.472287E-03   0.505783E+07   0.505780E+07   0.514650E+07   0.513890E+07   0.503058E+07   0.505731E+07   0.505782E+07   0.506182E+07  -0.596706E+00   0.500207E+07   0.500207E+07   0.124778E+01
   0.527790E-03   0.505554E+07   0.505550E+07   0.480669E+07   0.479807E+07   0.502104E+07   0.505489E+07   0.505553E+07   0.505910E+07  -0.596372E+00   0.499972E+07   0.499972E+07   0.138917E+01
   0.589815E-03   0.505270E+07   0.505266E+07   0.441254E+07   0.440302E+07   0.500922E+07   0.505188E+07   0.505269E+07   0.505575E+07  -0.595962E+00   0.499682E+07   0.499682E+07   0.154531E+01
   0.659130E-03   0.504920E+07   0.504914E+07   0.396413E+07   0.395399E+07   0.499461E+07   0.504817E+07   0.504919E+07   0.505164E+07  -0.595458E+00   0.499322E+07   0.499322E+07   0.171730E+01
   0.736590E-03   0.504488E+07   0.504481E+07   0.346657E+07   0.345630E+07   0.497658E+07   0.504360E+07   0.504487E+07   0.504663E+07  -0.594844E+00   0.498878E+07   0.498878E+07   0.190622E+01
   0.823153E-03   0.503958E+07   0.503949E+07   0.293194E+07   0.292226E+07   0.495440E+07   0.503797E+07   0.503956E+07   0.504054E+07  -0.594097E+00   0.498332E+07   0.498331E+07   0.211313E+01
   0.919889E-03   0.503308E+07   0.503298E+07   0.238110E+07   0.237295E+07   0.492720E+07   0.503109E+07   0.503306E+07   0.503318E+07  -0.593194E+00   0.497661E+07   0.497661E+07   0.233902E+01
   0.102799E-02   0.502516E+07   0.502503E+07   0.184424E+07   0.183861E+07   0.489401E+07   0.502269E+07   0.502514E+07   0.502431E+07  -0.592109E+00   0.496842E+07   0.496842E+07   0.258482E+01
   0.114880E-02   0.501554E+07   0.501538E+07   0.135871E+07   0.135642E+07   0.485372E+07   0.501250E+07   0.501551E+07   0.501369E+07  -0.590812E+00   0.495846E+07   0.495845E+07   0.285155E+01
   0.128381E-02   0.500393E+07   0.500372E+07   0.962679E+06   0.963906E+06   0.480548E+07   0.500019E+07   0.500389E+07   0.500104E+07  -0.589272E+00   0.494641E+07   0.494640E+07   0.314034E+01
   0.143468E-02   0.498997E+07   0.498972E+07   0.683708E+06   0.687591E+06   0.474748E+07   0.498541E+07   0.498993E+07   0.498600E+07  -0.587451E+00   0.493191E+07   0.493190E+07   0.345261E+01
   0.160328E-02   0.497329E+07   0.497298E+07   0.524616E+06   0.529099E+06   0.467870E+07   0.496775E+07   0.497324E+07   0.496821E+07  -0.585309E+00   0.491459E+07   0.491458E+07   0.379024E+01
   0.179170E-02   0.495349E+07   0.495310E+07   0.454018E+06   0.456516E+06   0.459806E+07   0.494680E+07   0.495343E+07   0.494720E+07  -0.582796E+00   0.489404E+07   0.489402E+07   0.415562E+01
   0.200226E-02   0.493012E+07   0.492963E+07   0.413653E+06   0.412692E+06   0.450471E+07   0.492211E+07   0.493004E+07   0.492247E+07  -0.579856E+00   0.486982E+07   0.486980E+07   0.455154E+01
   0.223756E-02   0.490267E+07   0.490207E+07   0.350207E+06   0.347130E+06   0.439819E+07   0.489317E+07   0.490258E+07   0.489348E+07  -0.576425E+00   0.484147E+07   0.484144E+07   0.498093E+01
   0.250052E-02   0.487064E+07   0.486989E+07   0.256694E+06   0.255120E+06   0.427862E+07   0.485948E+07   0.487052E+07   0.485971E+07  -0.572436E+00   0.480848E+07   0.480845E+07   0.544655E+01
   0.279438E-02   0.483347E+07   0.483253E+07   0.177854E+06   0.179562E+06   0.414674E+07   0.482052E+07   0.483332E+07   0.482067E+07  -0.567826E+00   0.477034E+07   0.477030E+07   0.595096E+01
   0.312277E-02   0.479062E+07   0.478946E+07   0.148482E+06   0.150165E+06   0.400389E+07   0.477577E+07   0.479044E+07   0.477590E+07  -0.562539E+00   0.472652E+07   0.472647E+07   0.649686E+01
