#           k/h    P           
    0.10000E-03    0.30096E+00
    0.10202E-03    0.30685E+00
    0.10408E-03    0.31286E+00
    0.10618E-03    0.31899E+00
    0.10833E-03    0.32524E+00
    0.11052E-03    0.33161E+00
    0.11275E-03    0.33810E+00
    0.11503E-03    0.34472E+00
    0.11735E-03    0.35147E+00
    0.11972E-03    0.35836E+00
    0.12214E-03    0.36537E+00
    0.12461E-03    0.37253E+00
    0.12712E-03    0.37982E+00
    0.12969E-03    0.38726E+00
    0.13231E-03    0.39485E+00
    0.13499E-03    0.40258E+00
    0.13771E-03    0.41046E+00
    0.14049E-03    0.41850E+00
    0.14333E-03    0.42670E+00
    0.14623E-03    0.43505E+00
    0.14918E-03    0.44357E+00
    0.15220E-03    0.45226E+00
    0.15527E-03    0.46111E+00
    0.15841E-03    0.47014E+00
    0.16161E-03    0.47935E+00
    0.16487E-03    0.48873E+00
    0.16820E-03    0.49830E+00
    0.17160E-03    0.50806E+00
    0.17507E-03    0.51800E+00
    0.17860E-03    0.52815E+00
    0.18221E-03    0.53849E+00
    0.18589E-03    0.54903E+00
    0.18965E-03    0.55978E+00
    0.19348E-03    0.57073E+00
    0.19739E-03    0.58191E+00
    0.20138E-03    0.59330E+00
    0.20544E-03    0.60491E+00
    0.20959E-03    0.61675E+00
    0.21383E-03    0.62882E+00
    0.21815E-03    0.64113E+00
    0.22255E-03    0.65368E+00
    0.22705E-03    0.66647E+00
    0.23164E-03    0.67952E+00
    0.23632E-03    0.69281E+00
    0.24109E-03    0.70637E+00
    0.24596E-03    0.72019E+00
    0.25093E-03    0.73428E+00
    0.25600E-03    0.74865E+00
    0.26117E-03    0.76330E+00
    0.26645E-03    0.77823E+00
    0.27183E-03    0.79346E+00
    0.27732E-03    0.80898E+00
    0.28292E-03    0.82480E+00
    0.28864E-03    0.84094E+00
    0.29447E-03    0.85739E+00
    0.30042E-03    0.87415E+00
    0.30649E-03    0.89125E+00
    0.31268E-03    0.90868E+00
    0.31899E-03    0.92645E+00
    0.32544E-03    0.94456E+00
    0.33201E-03    0.96303E+00
    0.33872E-03    0.98185E+00
    0.34556E-03    0.10010E+01
    0.35254E-03    0.10206E+01
    0.35966E-03    0.10406E+01
    0.36693E-03    0.10609E+01
    0.37434E-03    0.10816E+01
    0.38190E-03    0.11028E+01
    0.38962E-03    0.11243E+01
    0.39749E-03    0.11463E+01
    0.40552E-03    0.11686E+01
    0.41371E-03    0.11915E+01
    0.42207E-03    0.12147E+01
    0.43060E-03    0.12385E+01
    0.43929E-03    0.12626E+01
    0.44817E-03    0.12873E+01
    0.45722E-03    0.13124E+01
    0.46646E-03    0.13380E+01
    0.47588E-03    0.13641E+01
    0.48550E-03    0.13907E+01
    0.49530E-03    0.14178E+01
    0.50531E-03    0.14455E+01
    0.51552E-03    0.14737E+01
    0.52593E-03    0.15024E+01
    0.53656E-03    0.15317E+01
    0.54739E-03    0.15615E+01
    0.55845E-03    0.15919E+01
    0.56973E-03    0.16229E+01
    0.58124E-03    0.16545E+01
    0.59299E-03    0.16868E+01
    0.60496E-03    0.17196E+01
    0.61719E-03    0.17530E+01
    0.62965E-03    0.17871E+01
    0.64237E-03    0.18219E+01
    0.65535E-03    0.18573E+01
    0.66859E-03    0.18934E+01
    0.68210E-03    0.19302E+01
    0.69588E-03    0.19677E+01
    0.70993E-03    0.20059E+01
    0.72427E-03    0.20448E+01
    0.73891E-03    0.20845E+01
    0.75383E-03    0.21249E+01
    0.76906E-03    0.21661E+01
