#    L    TT             EE             TE             PP             TP          
     2    0.99894E+03    0.11535E-05    0.25425E-01    0.94344E+06    0.28374E+05
     3    0.95423E+03    0.54486E-05    0.57988E-01    0.14522E+07    0.33391E+05
     4    0.91466E+03    0.15687E-04    0.99145E-01    0.19046E+07    0.35648E+05
     5    0.88675E+03    0.35377E-04    0.14808E+00    0.23040E+07    0.36488E+05
     6    0.86874E+03    0.68677E-04    0.20410E+00    0.26561E+07    0.36561E+05
     7    0.85817E+03    0.12035E-03    0.26658E+00    0.29680E+07    0.36200E+05
     8    0.85272E+03    0.19564E-03    0.33468E+00    0.32454E+07    0.35587E+05
     9    0.85137E+03    0.30042E-03    0.40786E+00    0.34933E+07    0.34826E+05
    10    0.85316E+03    0.44074E-03    0.48529E+00    0.37150E+07    0.33979E+05
    11    0.85730E+03    0.62351E-03    0.56641E+00    0.39147E+07    0.33103E+05
    12    0.86389E+03    0.85564E-03    0.65102E+00    0.40933E+07    0.32203E+05
    13    0.87186E+03    0.11444E-02    0.73757E+00    0.42550E+07    0.31330E+05
    14    0.88109E+03    0.14970E-02    0.82567E+00    0.44002E+07    0.30458E+05
    15    0.89134E+03    0.19219E-02    0.91456E+00    0.45318E+07    0.29612E+05
    16    0.90287E+03    0.24277E-02    0.10046E+01    0.46507E+07    0.28780E+05
    17    0.91517E+03    0.30227E-02    0.10941E+01    0.47572E+07    0.27977E+05
    18    0.92782E+03    0.37139E-02    0.11823E+01    0.48540E+07    0.27203E+05
    19    0.94202E+03    0.45142E-02    0.12698E+01    0.49413E+07    0.26465E+05
    20    0.95649E+03    0.54279E-02    0.13554E+01    0.50195E+07    0.25745E+05
    21    0.97146E+03    0.64652E-02    0.14380E+01    0.50897E+07    0.25054E+05
    22    0.98686E+03    0.76354E-02    0.15174E+01    0.51529E+07    0.24390E+05
    23    0.10027E+04    0.89478E-02    0.15931E+01    0.52095E+07    0.23752E+05
    24    0.10189E+04    0.10410E-01    0.16637E+01    0.52596E+07    0.23142E+05
    25    0.10356E+04    0.12033E-01    0.17294E+01    0.53042E+07    0.22556E+05
    26    0.10525E+04    0.13824E-01    0.17902E+01    0.53437E+07    0.21989E+05
    27    0.10699E+04    0.15793E-01    0.18450E+01    0.53782E+07    0.21444E+05
    28    0.10874E+04    0.17949E-01    0.18929E+01    0.54084E+07    0.20922E+05
    29    0.11054E+04    0.20300E-01    0.19332E+01    0.54342E+07    0.20423E+05
    30    0.11236E+04    0.22853E-01    0.19669E+01    0.54564E+07    0.19939E+05
    31    0.11420E+04    0.25619E-01    0.19928E+01    0.54747E+07    0.19471E+05
    32    0.11607E+04    0.28604E-01    0.20100E+01    0.54899E+07    0.19022E+05
    33    0.11797E+04    0.31819E-01    0.20173E+01    0.55020E+07    0.18594E+05
    34    0.11989E+04    0.35267E-01    0.20161E+01    0.55112E+07    0.18178E+05
    35    0.12183E+04    0.38959E-01    0.20057E+01    0.55176E+07    0.17776E+05
    36    0.12378E+04    0.42901E-01    0.19849E+01    0.55216E+07    0.17388E+05
    37    0.12577E+04    0.47102E-01    0.19530E+01    0.55233E+07    0.17016E+05
