#    L    TT             EE             BB             TE          
     2    0.90650E+03    0.28703E-05    0.17653E-05    0.24419E-01
     3    0.87379E+03    0.87569E-05    0.35311E-05    0.55469E-01
     4    0.84289E+03    0.20944E-04    0.58863E-05    0.94743E-01
     5    0.82098E+03    0.42812E-04    0.88314E-05    0.14149E+00
     6    0.80710E+03    0.78371E-04    0.12367E-04    0.19506E+00
     7    0.79936E+03    0.13221E-03    0.16495E-04    0.25486E+00
     8    0.79585E+03    0.20940E-03    0.21215E-04    0.32011E+00
     9    0.79578E+03    0.31561E-03    0.26530E-04    0.39029E+00
    10    0.79833E+03    0.45666E-03    0.32439E-04    0.46460E+00
    11    0.80287E+03    0.63926E-03    0.38944E-04    0.54253E+00
    12    0.80953E+03    0.87006E-03    0.46048E-04    0.62390E+00
    13    0.81733E+03    0.11561E-02    0.53750E-04    0.70722E+00
    14    0.82618E+03    0.15044E-02    0.62053E-04    0.79211E+00
    15    0.83587E+03    0.19230E-02    0.70958E-04    0.87787E+00
    16    0.84670E+03    0.24203E-02    0.80466E-04    0.96479E+00
    17    0.85817E+03    0.30044E-02    0.90580E-04    0.10514E+01
    18    0.86990E+03    0.36819E-02    0.10130E-03    0.11369E+01
    19    0.88299E+03    0.44653E-02    0.11263E-03    0.12218E+01
    20    0.89631E+03    0.53589E-02    0.12456E-03    0.13050E+01
    21    0.91003E+03    0.63723E-02    0.13711E-03    0.13855E+01
    22    0.92411E+03    0.75148E-02    0.15027E-03    0.14630E+01
    23    0.93854E+03    0.87952E-02    0.16405E-03    0.15372E+01
    24    0.95332E+03    0.10221E-01    0.17844E-03    0.16065E+01
    25    0.96843E+03    0.11802E-01    0.19344E-03    0.16714E+01
    26    0.98382E+03    0.13547E-01    0.20906E-03    0.17317E+01
    27    0.99951E+03    0.15464E-01    0.22531E-03    0.17864E+01
    28    0.10154E+04    0.17561E-01    0.24217E-03    0.18347E+01
    29    0.10316E+04    0.19847E-01    0.25965E-03    0.18758E+01
    30    0.10480E+04    0.22330E-01    0.27775E-03    0.19108E+01
    31    0.10646E+04    0.25018E-01    0.29648E-03    0.19384E+01
    32    0.10814E+04    0.27919E-01    0.31582E-03    0.19579E+01
    33    0.10985E+04    0.31041E-01    0.33580E-03    0.19681E+01
    34    0.11157E+04    0.34390E-01    0.35639E-03    0.19703E+01
    35    0.11331E+04    0.37974E-01    0.37761E-03    0.19638E+01
    36    0.11506E+04    0.41800E-01    0.39946E-03    0.19475E+01
    37    0.11684E+04    0.45876E-01    0.42193E-03    0.19209E+01
    38    0.11864E+04    0.50207E-01    0.44503E-03    0.18844E+01
    39    0.12046E+04    0.54797E-01    0.46875E-03    0.18375E+01
    40    0.12228E+04    0.59651E-01    0.49310E-03    0.17794E+01
    41    0.12413E+04    0.64779E-01    0.51808E-03    0.17093E+01
    42    0.12600E+04    0.70185E-01    0.54368E-03    0.16282E+01
    43    0.12788E+04    0.75874E-01    0.56991E-03    0.15366E+01
    44    0.12977E+04    0.81841E-01    0.59676E-03    0.14328E+01
    45    0.13168E+04    0.88099E-01    0.62424E-03    0.13156E+01
    46    0.13362E+04    0.94656E-01    0.65235E-03    0.11859E+01
    47    0.13557E+04    0.10150E+00    0.68108E-03    0.10448E+01
    48    0.13753E+04    0.10865E+00    0.71044E-03    0.89091E+00
    49    0.13951E+04    0.11609E+00    0.74042E-03    0.72296E+00
    50    0.14152E+04    0.12385E+00    0.77102E-03    0.54180E+00
    51    0.14353E+04    0.13191E+00    0.80225E-03    0.34851E+00
    52    0.14557E+04    0.14025E+00    0.83411E-03    0.14189E+00
    53    0.14764E+04    0.14891E+00    0.86658E-03   -0.79386E-01
    54    0.14972E+04    0.15787E+00    0.89968E-03   -0.31423E+00
    55    0.15180E+04    0.16713E+00    0.93341E-03   -0.56161E+00
    56    0.15392E+04    0.17670E+00    0.96775E-03   -0.82255E+00
    57    0.15606E+04    0.18657E+00    0.10027E-02   -0.10982E+01
    58    0.15822E+04    0.19673E+00    0.10383E-02   -0.13879E+01
    59    0.16039E+04    0.20720E+00    0.10745E-02   -0.16904E+01
    60    0.16257E+04    0.21794E+00    0.11113E-02   -0.20049E+01
    61    0.16481E+04    0.22895E+00    0.11488E-02   -0.23308E+01
    62    0.16705E+04    0.24023E+00    0.11868E-02   -0.26694E+01
    63    0.16930E+04    0.25178E+00    0.12255E-02   -0.30223E+01
    64    0.17159E+04    0.26365E+00    0.12648E-02   -0.33914E+01
    65    0.17389E+04    0.27583E+00    0.13048E-02   -0.37778E+01
    66    0.17621E+04    0.28829E+00    0.13453E-02   -0.41802E+01
    67    0.17854E+04    0.30101E+00    0.13865E-02   -0.45963E+01
    68    0.18091E+04    0.31401E+00    0.14283E-02   -0.50244E+01
    69    0.18330E+04    0.32722E+00    0.14707E-02   -0.54618E+01
    70    0.18572E+04    0.34066E+00    0.15137E-02   -0.59087E+01
    71    0.18816E+04    0.35430E+00    0.15573E-02   -0.63667E+01
    72    0.19063E+04    0.36811E+00    0.16016E-02   -0.68367E+01
    73    0.19311E+04    0.38209E+00    0.16465E-02   -0.73197E+01
    74    0.19560E+04    0.39623E+00    0.16920E-02   -0.78148E+01
    75    0.19813E+04    0.41058E+00    0.17381E-02   -0.83208E+01
    76    0.20067E+04    0.42514E+00    0.17848E-02   -0.88380E+01
    77    0.20324E+04    0.43990E+00    0.18322E-02   -0.93662E+01
    78    0.20585E+04    0.45488E+00    0.18802E-02   -0.99066E+01
    79    0.20847E+04    0.47000E+00    0.19288E-02   -0.10455E+02
    80    0.21112E+04    0.48527E+00    0.19781E-02   -0.11013E+02
    81    0.21379E+04    0.50063E+00    0.20279E-02   -0.11581E+02
    82    0.21649E+04    0.51609E+00    0.20785E-02   -0.12158E+02
    83    0.21922E+04    0.53163E+00    0.21296E-02   -0.12745E+02
    84    0.22197E+04    0.54725E+00    0.21814E-02   -0.13339E+02
    85    0.22474E+04    0.56293E+00    0.22338E-02   -0.13942E+02
    86    0.22753E+04    0.57868E+00    0.22868E-02   -0.14553E+02
    87    0.23036E+04    0.59446E+00    0.23405E-02   -0.15170E+02
    88    0.23320E+04    0.61030E+00    0.23949E-02   -0.15795E+02
    89    0.23607E+04    0.62616E+00    0.24498E-02   -0.16426E+02
    90    0.23897E+04    0.64201E+00    0.25055E-02   -0.17063E+02
    91    0.24188E+04    0.65785E+00    0.25617E-02   -0.17705E+02
    92    0.24482E+04    0.67365E+00    0.26187E-02   -0.18351E+02
    93    0.24779E+04    0.68942E+00    0.26762E-02   -0.19002E+02
    94    0.25077E+04    0.70512E+00    0.27345E-02   -0.19656E+02
    95    0.25378E+04    0.72073E+00    0.27934E-02   -0.20314E+02
    96    0.25679E+04    0.73626E+00    0.28530E-02   -0.20976E+02
    97    0.25984E+04    0.75168E+00    0.29132E-02   -0.21639E+02
    98    0.26292E+04    0.76699E+00    0.29741E-02   -0.22304E+02
    99    0.26600E+04    0.78215E+00    0.30357E-02   -0.22971E+02
   100    0.26911E+04    0.79715E+00    0.30980E-02   -0.23637E+02
   101    0.27224E+04    0.81207E+00    0.31610E-02   -0.24305E+02
   102    0.27542E+04    0.82674E+00    0.32246E-02   -0.24972E+02
   103    0.27859E+04    0.84124E+00    0.32890E-02   -0.25639E+02
   104    0.28178E+04    0.85557E+00    0.33540E-02   -0.26304E+02
   105    0.28499E+04    0.86965E+00    0.34198E-02   -0.26968E+02
   106    0.28822E+04    0.88357E+00    0.34862E-02   -0.27629E+02
   107    0.29144E+04    0.89716E+00    0.35534E-02   -0.28287E+02
   108    0.29470E+04    0.91050E+00    0.36213E-02   -0.28942E+02
   109    0.29798E+04    0.92352E+00    0.36899E-02   -0.29592E+02
   110    0.30126E+04    0.93622E+00    0.37593E-02   -0.30237E+02
   111    0.30456E+04    0.94867E+00    0.38293E-02   -0.30878E+02
