#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.221567E+06   0.221566E+06   0.295364E+06   0.295357E+06   0.262003E+06   0.222186E+06   0.221567E+06   0.226867E+06  -0.604240E+00   0.220597E+06   0.220597E+06   0.246938E+01
   0.798228E-04   0.221566E+06   0.221566E+06   0.295348E+06   0.295340E+06   0.261990E+06   0.222185E+06   0.221566E+06   0.226865E+06  -0.604237E+00   0.220597E+06   0.220597E+06   0.275957E+01
   0.892035E-04   0.221565E+06   0.221565E+06   0.295329E+06   0.295318E+06   0.261974E+06   0.222184E+06   0.221565E+06   0.226864E+06  -0.604233E+00   0.220596E+06   0.220596E+06   0.308386E+01
   0.996866E-04   0.221564E+06   0.221564E+06   0.295305E+06   0.295291E+06   0.261954E+06   0.222183E+06   0.221564E+06   0.226862E+06  -0.604228E+00   0.220595E+06   0.220595E+06   0.344625E+01
   0.111402E-03   0.221563E+06   0.221562E+06   0.295275E+06   0.295258E+06   0.261929E+06   0.222181E+06   0.221563E+06   0.226860E+06  -0.604223E+00   0.220594E+06   0.220594E+06   0.385121E+01
   0.124493E-03   0.221562E+06   0.221560E+06   0.295238E+06   0.295216E+06   0.261898E+06   0.222179E+06   0.221561E+06   0.226858E+06  -0.604215E+00   0.220592E+06   0.220592E+06   0.430376E+01
   0.139124E-03   0.221560E+06   0.221558E+06   0.295191E+06   0.295164E+06   0.261860E+06   0.222177E+06   0.221559E+06   0.226854E+06  -0.604206E+00   0.220590E+06   0.220590E+06   0.480948E+01
   0.155474E-03   0.221557E+06   0.221555E+06   0.295133E+06   0.295099E+06   0.261811E+06   0.222174E+06   0.221557E+06   0.226850E+06  -0.604195E+00   0.220588E+06   0.220587E+06   0.537460E+01
   0.173745E-03   0.221554E+06   0.221552E+06   0.295060E+06   0.295018E+06   0.261751E+06   0.222170E+06   0.221554E+06   0.226845E+06  -0.604180E+00   0.220585E+06   0.220584E+06   0.600610E+01
   0.194163E-03   0.221550E+06   0.221548E+06   0.294969E+06   0.294917E+06   0.261675E+06   0.222165E+06   0.221550E+06   0.226839E+06  -0.604162E+00   0.220581E+06   0.220580E+06   0.671176E+01
