#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.503125E+06   0.503125E+06   0.670492E+06   0.670473E+06   0.578350E+06   0.503862E+06   0.503125E+06   0.509793E+06  -0.602712E+00   0.501372E+06   0.501372E+06   0.151061E+01
   0.798228E-04   0.503123E+06   0.503122E+06   0.670404E+06   0.670380E+06   0.578289E+06   0.503859E+06   0.503122E+06   0.509789E+06  -0.602707E+00   0.501370E+06   0.501369E+06   0.168812E+01
   0.892035E-04   0.503119E+06   0.503119E+06   0.670294E+06   0.670263E+06   0.578213E+06   0.503855E+06   0.503119E+06   0.509784E+06  -0.602701E+00   0.501366E+06   0.501366E+06   0.188648E+01
   0.996866E-04   0.503115E+06   0.503114E+06   0.670156E+06   0.670118E+06   0.578118E+06   0.503850E+06   0.503115E+06   0.509778E+06  -0.602693E+00   0.501362E+06   0.501362E+06   0.210814E+01
   0.111402E-03   0.503110E+06   0.503109E+06   0.669984E+06   0.669937E+06   0.577999E+06   0.503844E+06   0.503110E+06   0.509770E+06  -0.602684E+00   0.501357E+06   0.501357E+06   0.235585E+01
   0.124493E-03   0.503104E+06   0.503103E+06   0.669769E+06   0.669710E+06   0.577851E+06   0.503837E+06   0.503104E+06   0.509761E+06  -0.602672E+00   0.501351E+06   0.501351E+06   0.263264E+01
   0.139124E-03   0.503097E+06   0.503095E+06   0.669502E+06   0.669428E+06   0.577666E+06   0.503827E+06   0.503096E+06   0.509749E+06  -0.602657E+00   0.501343E+06   0.501343E+06   0.294194E+01
   0.155474E-03   0.503087E+06   0.503085E+06   0.669167E+06   0.669075E+06   0.577435E+06   0.503815E+06   0.503087E+06   0.509734E+06  -0.602639E+00   0.501333E+06   0.501333E+06   0.328755E+01
   0.173745E-03   0.503075E+06   0.503072E+06   0.668750E+06   0.668634E+06   0.577146E+06   0.503800E+06   0.503075E+06   0.509715E+06  -0.602615E+00   0.501321E+06   0.501321E+06   0.367373E+01
   0.194163E-03   0.503060E+06   0.503056E+06   0.668228E+06   0.668085E+06   0.576786E+06   0.503782E+06   0.503059E+06   0.509692E+06  -0.602586E+00   0.501306E+06   0.501305E+06   0.410523E+01
   0.216981E-03   0.503041E+06   0.503037E+06   0.667578E+06   0.667399E+06   0.576337E+06   0.503759E+06   0.503041E+06   0.509663E+06  -0.602550E+00   0.501287E+06   0.501286E+06   0.458734E+01
   0.242480E-03   0.503018E+06   0.503012E+06   0.666767E+06   0.666543E+06   0.575777E+06   0.503730E+06   0.503017E+06   0.509627E+06  -0.602505E+00   0.501263E+06   0.501262E+06   0.512599E+01
   0.270976E-03   0.502989E+06   0.502981E+06   0.665755E+06   0.665476E+06   0.575078E+06   0.503694E+06   0.502988E+06   0.509582E+06  -0.602449E+00   0.501233E+06   0.501232E+06   0.572774E+01
   0.302821E-03   0.502952E+06   0.502943E+06   0.664493E+06   0.664146E+06   0.574206E+06   0.503649E+06   0.502951E+06   0.509526E+06  -0.602378E+00   0.501196E+06   0.501195E+06   0.639997E+01
   0.338408E-03   0.502907E+06   0.502896E+06   0.662921E+06   0.662488E+06   0.573120E+06   0.503593E+06   0.502905E+06   0.509457E+06  -0.602291E+00   0.501150E+06   0.501148E+06   0.715084E+01
   0.378178E-03   0.502850E+06   0.502836E+06   0.660961E+06   0.660423E+06   0.571766E+06   0.503523E+06   0.502848E+06   0.509369E+06  -0.602181E+00   0.501092E+06   0.501090E+06   0.798946E+01
   0.422621E-03   0.502779E+06   0.502762E+06   0.658521E+06   0.657852E+06   0.570079E+06   0.503436E+06   0.502776E+06   0.509260E+06  -0.602045E+00   0.501020E+06   0.501017E+06   0.892595E+01
   0.472287E-03   0.502691E+06   0.502669E+06   0.655485E+06   0.654654E+06   0.567980E+06   0.503327E+06   0.502687E+06   0.509125E+06  -0.601875E+00   0.500930E+06   0.500927E+06   0.997154E+01
   0.527790E-03   0.502581E+06   0.502553E+06   0.651712E+06   0.650680E+06   0.565370E+06   0.503192E+06   0.502576E+06   0.508956E+06  -0.601663E+00   0.500818E+06   0.500814E+06   0.111387E+02
   0.589815E-03   0.502443E+06   0.502409E+06   0.647026E+06   0.645749E+06   0.562129E+06   0.503023E+06   0.502438E+06   0.508745E+06  -0.601399E+00   0.500679E+06   0.500673E+06   0.124411E+02
   0.659130E-03   0.502272E+06   0.502229E+06   0.641216E+06   0.639638E+06   0.558107E+06   0.502812E+06   0.502265E+06   0.508484E+06  -0.601070E+00   0.500504E+06   0.500497E+06   0.138941E+02
   0.736590E-03   0.502058E+06   0.502005E+06   0.634026E+06   0.632081E+06   0.553126E+06   0.502550E+06   0.502050E+06   0.508158E+06  -0.600661E+00   0.500287E+06   0.500278E+06   0.155142E+02
   0.823153E-03   0.501792E+06   0.501725E+06   0.625148E+06   0.622758E+06   0.546971E+06   0.502224E+06   0.501782E+06   0.507754E+06  -0.600153E+00   0.500016E+06   0.500005E+06   0.173197E+02
   0.919889E-03   0.501461E+06   0.501378E+06   0.614216E+06   0.611292E+06   0.539384E+06   0.501820E+06   0.501448E+06   0.507252E+06  -0.599522E+00   0.499679E+06   0.499665E+06   0.193306E+02
   0.102799E-02   0.501050E+06   0.500945E+06   0.600804E+06   0.597246E+06   0.530067E+06   0.501318E+06   0.501033E+06   0.506632E+06  -0.598741E+00   0.499261E+06   0.499243E+06   0.215684E+02
   0.114880E-02   0.500539E+06   0.500408E+06   0.584421E+06   0.580119E+06   0.518665E+06   0.500696E+06   0.500518E+06   0.505865E+06  -0.597776E+00   0.498740E+06   0.498718E+06   0.240561E+02
   0.128381E-02   0.499905E+06   0.499742E+06   0.564522E+06   0.559366E+06   0.504786E+06   0.499926E+06   0.499878E+06   0.504919E+06  -0.596584E+00   0.498092E+06   0.498065E+06   0.268182E+02
   0.143468E-02   0.499119E+06   0.498916E+06   0.540523E+06   0.534409E+06   0.488003E+06   0.498978E+06   0.499086E+06   0.503759E+06  -0.595118E+00   0.497290E+06   0.497257E+06   0.298803E+02
   0.160328E-02   0.498148E+06   0.497895E+06   0.511838E+06   0.504686E+06   0.467872E+06   0.497811E+06   0.498107E+06   0.502338E+06  -0.593323E+00   0.496298E+06   0.496256E+06   0.332688E+02
   0.179170E-02   0.496951E+06   0.496635E+06   0.477936E+06   0.469717E+06   0.443972E+06   0.496382E+06   0.496900E+06   0.500609E+06  -0.591132E+00   0.495072E+06   0.495020E+06   0.370102E+02
   0.200226E-02   0.495480E+06   0.495085E+06   0.438443E+06   0.429214E+06   0.415965E+06   0.494638E+06   0.495416E+06   0.498516E+06  -0.588474E+00   0.493563E+06   0.493498E+06   0.411303E+02
   0.223756E-02   0.493678E+06   0.493186E+06   0.393274E+06   0.383223E+06   0.383678E+06   0.492522E+06   0.493599E+06   0.496000E+06  -0.585272E+00   0.491711E+06   0.491631E+06   0.456534E+02
   0.250052E-02   0.491482E+06   0.490868E+06   0.342821E+06   0.332317E+06   0.347226E+06   0.489970E+06   0.491383E+06   0.493002E+06  -0.581444E+00   0.489448E+06   0.489348E+06   0.506010E+02
   0.279438E-02   0.488818E+06   0.488054E+06   0.288169E+06   0.277804E+06   0.307150E+06   0.486916E+06   0.488695E+06   0.489465E+06  -0.576915E+00   0.486697E+06   0.486574E+06   0.559909E+02
   0.312277E-02   0.485611E+06   0.484659E+06   0.231306E+06   0.221904E+06   0.264567E+06   0.483293E+06   0.485457E+06   0.485338E+06  -0.571615E+00   0.483374E+06   0.483222E+06   0.618367E+02
   0.348976E-02   0.481777E+06   0.480594E+06   0.175244E+06   0.167796E+06   0.221263E+06   0.479035E+06   0.481586E+06   0.480585E+06  -0.565496E+00   0.479390E+06   0.479202E+06   0.681470E+02
   0.389987E-02   0.477236E+06   0.475765E+06   0.123900E+06   0.119374E+06   0.179662E+06   0.474085E+06   0.476999E+06   0.475181E+06  -0.558533E+00   0.474657E+06   0.474426E+06   0.749275E+02
   0.435818E-02   0.471912E+06   0.470087E+06   0.815675E+05   0.805651E+05   0.142550E+06   0.468393E+06   0.471618E+06   0.469115E+06  -0.550732E+00   0.469094E+06   0.468811E+06   0.821827E+02
   0.440687E-02   0.471334E+06   0.469469E+06   0.779812E+05   0.773369E+05   0.139190E+06   0.467782E+06   0.471034E+06   0.468471E+06  -0.549907E+00   0.468490E+06   0.468201E+06   0.829345E+02
   0.445611E-02   0.470748E+06   0.468842E+06   0.745254E+05   0.742363E+05   0.135903E+06   0.467162E+06   0.470441E+06   0.467821E+06  -0.549074E+00   0.467876E+06   0.467581E+06   0.836912E+02
