#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.221943E+06   0.221943E+06   0.295865E+06   0.295858E+06   0.274528E+06   0.222644E+06   0.221943E+06   0.227343E+06  -0.604242E+00   0.220972E+06   0.220972E+06   0.247128E+01
   0.798228E-04   0.221942E+06   0.221942E+06   0.295850E+06   0.295841E+06   0.274513E+06   0.222643E+06   0.221942E+06   0.227342E+06  -0.604239E+00   0.220971E+06   0.220971E+06   0.276169E+01
   0.892035E-04   0.221942E+06   0.221941E+06   0.295831E+06   0.295820E+06   0.274495E+06   0.222642E+06   0.221941E+06   0.227341E+06  -0.604236E+00   0.220971E+06   0.220970E+06   0.308623E+01
   0.996866E-04   0.221941E+06   0.221940E+06   0.295806E+06   0.295793E+06   0.274473E+06   0.222641E+06   0.221940E+06   0.227339E+06  -0.604231E+00   0.220970E+06   0.220969E+06   0.344889E+01
   0.111402E-03   0.221939E+06   0.221938E+06   0.295776E+06   0.295759E+06   0.274444E+06   0.222639E+06   0.221939E+06   0.227337E+06  -0.604225E+00   0.220968E+06   0.220968E+06   0.385417E+01
   0.124493E-03   0.221938E+06   0.221937E+06   0.295739E+06   0.295717E+06   0.274409E+06   0.222637E+06   0.221938E+06   0.227335E+06  -0.604218E+00   0.220967E+06   0.220966E+06   0.430707E+01
   0.139124E-03   0.221936E+06   0.221934E+06   0.295692E+06   0.295665E+06   0.274365E+06   0.222635E+06   0.221936E+06   0.227331E+06  -0.604208E+00   0.220965E+06   0.220964E+06   0.481317E+01
   0.155474E-03   0.221933E+06   0.221932E+06   0.295633E+06   0.295600E+06   0.274310E+06   0.222632E+06   0.221933E+06   0.227327E+06  -0.604197E+00   0.220962E+06   0.220962E+06   0.537873E+01
   0.173745E-03   0.221930E+06   0.221928E+06   0.295560E+06   0.295519E+06   0.274242E+06   0.222628E+06   0.221930E+06   0.227322E+06  -0.604183E+00   0.220959E+06   0.220959E+06   0.601071E+01
   0.194163E-03   0.221927E+06   0.221924E+06   0.295469E+06   0.295417E+06   0.274156E+06   0.222623E+06   0.221926E+06   0.227316E+06  -0.604165E+00   0.220955E+06   0.220955E+06   0.671692E+01
   0.216981E-03   0.221922E+06   0.221918E+06   0.295355E+06   0.295290E+06   0.274049E+06   0.222616E+06   0.221921E+06   0.227308E+06  -0.604142E+00   0.220951E+06   0.220950E+06   0.750606E+01
   0.242480E-03   0.221916E+06   0.221912E+06   0.295213E+06   0.295132E+06   0.273915E+06   0.222609E+06   0.221915E+06   0.227298E+06  -0.604115E+00   0.220945E+06   0.220944E+06   0.838784E+01
   0.270976E-03   0.221909E+06   0.221903E+06   0.295035E+06   0.294934E+06   0.273749E+06   0.222599E+06   0.221908E+06   0.227285E+06  -0.604080E+00   0.220937E+06   0.220936E+06   0.937313E+01
   0.302821E-03   0.221899E+06   0.221893E+06   0.294814E+06   0.294687E+06   0.273541E+06   0.222587E+06   0.221898E+06   0.227270E+06  -0.604036E+00   0.220928E+06   0.220926E+06   0.104740E+02
   0.338408E-03   0.221888E+06   0.221879E+06   0.294537E+06   0.294379E+06   0.273281E+06   0.222572E+06   0.221887E+06   0.227250E+06  -0.603982E+00   0.220916E+06   0.220914E+06   0.117041E+02
   0.378178E-03   0.221874E+06   0.221863E+06   0.294192E+06   0.293995E+06   0.272957E+06   0.222553E+06   0.221872E+06   0.227226E+06  -0.603914E+00   0.220902E+06   0.220899E+06   0.130783E+02
   0.422621E-03   0.221856E+06   0.221843E+06   0.293761E+06   0.293516E+06   0.272553E+06   0.222530E+06   0.221854E+06   0.227196E+06  -0.603830E+00   0.220884E+06   0.220880E+06   0.146136E+02
   0.472287E-03   0.221834E+06   0.221817E+06   0.293225E+06   0.292918E+06   0.272049E+06   0.222501E+06   0.221831E+06   0.227158E+06  -0.603724E+00   0.220861E+06   0.220857E+06   0.163286E+02
   0.527790E-03   0.221806E+06   0.221785E+06   0.292555E+06   0.292174E+06   0.271421E+06   0.222464E+06   0.221803E+06   0.227111E+06  -0.603593E+00   0.220833E+06   0.220828E+06   0.182442E+02
   0.589815E-03   0.221771E+06   0.221745E+06   0.291722E+06   0.291247E+06   0.270639E+06   0.222419E+06   0.221767E+06   0.227052E+06  -0.603429E+00   0.220797E+06   0.220791E+06   0.203836E+02
   0.659130E-03   0.221728E+06   0.221695E+06   0.290683E+06   0.290092E+06   0.269665E+06   0.222362E+06   0.221723E+06   0.226979E+06  -0.603224E+00   0.220753E+06   0.220746E+06   0.227727E+02
   0.736590E-03   0.221674E+06   0.221633E+06   0.289391E+06   0.288657E+06   0.268454E+06   0.222292E+06   0.221668E+06   0.226888E+06  -0.602969E+00   0.220699E+06   0.220689E+06   0.254400E+02
   0.823153E-03   0.221606E+06   0.221556E+06   0.287783E+06   0.286872E+06   0.266948E+06   0.222204E+06   0.221599E+06   0.226774E+06  -0.602651E+00   0.220630E+06   0.220618E+06   0.284173E+02
   0.919889E-03   0.221522E+06   0.221459E+06   0.285787E+06   0.284658E+06   0.265078E+06   0.222094E+06   0.221513E+06   0.226633E+06  -0.602255E+00   0.220544E+06   0.220529E+06   0.317396E+02
   0.102799E-02   0.221417E+06   0.221338E+06   0.283311E+06   0.281915E+06   0.262761E+06   0.221957E+06   0.221406E+06   0.226457E+06  -0.601763E+00   0.220438E+06   0.220419E+06   0.354455E+02
   0.114880E-02   0.221286E+06   0.221188E+06   0.280245E+06   0.278523E+06   0.259893E+06   0.221787E+06   0.221272E+06   0.226238E+06  -0.601150E+00   0.220305E+06   0.220281E+06   0.395774E+02
   0.128381E-02   0.221124E+06   0.221001E+06   0.276457E+06   0.274339E+06   0.256353E+06   0.221576E+06   0.221106E+06   0.225967E+06  -0.600390E+00   0.220140E+06   0.220110E+06   0.441819E+02
   0.143468E-02   0.220921E+06   0.220768E+06   0.271788E+06   0.269193E+06   0.251996E+06   0.221314E+06   0.220899E+06   0.225631E+06  -0.599446E+00   0.219934E+06   0.219897E+06   0.493093E+02
   0.160328E-02   0.220670E+06   0.220479E+06   0.266053E+06   0.262890E+06   0.246653E+06   0.220989E+06   0.220642E+06   0.225215E+06  -0.598278E+00   0.219678E+06   0.219631E+06   0.550141E+02
   0.179170E-02   0.220357E+06   0.220119E+06   0.259040E+06   0.255207E+06   0.240131E+06   0.220587E+06   0.220323E+06   0.224701E+06  -0.596834E+00   0.219359E+06   0.219301E+06   0.613547E+02
   0.200226E-02   0.219970E+06   0.219673E+06   0.250506E+06   0.245898E+06   0.232214E+06   0.220091E+06   0.219927E+06   0.224070E+06  -0.595054E+00   0.218964E+06   0.218891E+06   0.683925E+02
   0.223756E-02   0.219490E+06   0.219120E+06   0.240193E+06   0.234707E+06   0.222674E+06   0.219480E+06   0.219437E+06   0.223295E+06  -0.592867E+00   0.218473E+06   0.218383E+06   0.761918E+02
   0.250052E-02   0.218898E+06   0.218436E+06   0.227832E+06   0.221385E+06   0.211283E+06   0.218730E+06   0.218831E+06   0.222349E+06  -0.590192E+00   0.217867E+06   0.217755E+06   0.848178E+02
   0.279438E-02   0.218168E+06   0.217592E+06   0.213175E+06   0.205719E+06   0.197838E+06   0.217815E+06   0.218085E+06   0.221200E+06  -0.586933E+00   0.217118E+06   0.216978E+06   0.943354E+02
   0.312277E-02   0.217272E+06   0.216553E+06   0.196027E+06   0.187584E+06   0.182199E+06   0.216701E+06   0.217168E+06   0.219815E+06  -0.582989E+00   0.216195E+06   0.216022E+06   0.104806E+03
   0.348976E-02   0.216176E+06   0.215281E+06   0.176309E+06   0.167010E+06   0.164343E+06   0.215356E+06   0.216046E+06   0.218157E+06  -0.578250E+00   0.215063E+06   0.214849E+06   0.116285E+03
   0.389987E-02   0.214841E+06   0.213728E+06   0.154132E+06   0.144262E+06   0.144437E+06   0.213743E+06   0.214680E+06   0.216191E+06  -0.572606E+00   0.213681E+06   0.213415E+06   0.128818E+03
   0.435818E-02   0.213226E+06   0.211841E+06   0.129896E+06   0.119938E+06   0.122916E+06   0.211824E+06   0.213025E+06   0.213887E+06  -0.565955E+00   0.212000E+06   0.211672E+06   0.142436E+03
   0.487035E-02   0.211286E+06   0.209565E+06   0.104391E+06   0.950450E+05   0.100562E+06   0.209563E+06   0.211036E+06   0.211221E+06  -0.558218E+00   0.209971E+06   0.209567E+06   0.157150E+03
   0.492476E-02   0.211072E+06   0.209314E+06   0.101814E+06   0.925764E+05   0.983224E+05   0.209317E+06   0.210817E+06   0.210934E+06  -0.557383E+00   0.209747E+06   0.209334E+06   0.158682E+03
   0.497979E-02   0.210854E+06   0.209058E+06   0.992391E+05   0.901179E+05   0.960869E+05   0.209067E+06   0.210594E+06   0.210643E+06  -0.556536E+00   0.209518E+06   0.209097E+06   0.160224E+03
   0.503543E-02   0.210633E+06   0.208797E+06   0.966664E+05   0.876710E+05   0.938572E+05   0.208813E+06   0.210367E+06   0.210348E+06  -0.555677E+00   0.209286E+06   0.208856E+06   0.161778E+03
   0.509169E-02   0.210408E+06   0.208532E+06   0.940978E+05   0.852377E+05   0.916347E+05   0.208555E+06   0.210136E+06   0.210050E+06  -0.554808E+00   0.209049E+06   0.208611E+06   0.163342E+03
   0.514858E-02   0.210179E+06   0.208262E+06   0.915350E+05   0.828196E+05   0.894208E+05   0.208294E+06   0.209900E+06   0.209748E+06  -0.553926E+00   0.208809E+06   0.208361E+06   0.164917E+03
   0.520610E-02   0.209946E+06   0.207987E+06   0.889797E+05   0.804185E+05   0.872170E+05   0.208028E+06   0.209661E+06   0.209442E+06  -0.553034E+00   0.208564E+06   0.208106E+06   0.166502E+03
   0.526427E-02   0.209709E+06   0.207707E+06   0.864336E+05   0.780362E+05   0.850249E+05   0.207759E+06   0.209418E+06   0.209132E+06  -0.552130E+00   0.208314E+06   0.207847E+06   0.168098E+03
   0.532309E-02   0.209467E+06   0.207422E+06   0.838986E+05   0.756745E+05   0.828459E+05   0.207486E+06   0.209171E+06   0.208819E+06  -0.551214E+00   0.208060E+06   0.207584E+06   0.169705E+03
   0.538256E-02   0.209222E+06   0.207133E+06   0.813764E+05   0.733353E+05   0.806816E+05   0.207209E+06   0.208919E+06   0.208501E+06  -0.550287E+00   0.207802E+06   0.207316E+06   0.171323E+03
   0.544270E-02   0.208973E+06   0.206838E+06   0.788690E+05   0.710204E+05   0.785337E+05   0.206928E+06   0.208663E+06   0.208180E+06  -0.549349E+00   0.207540E+06   0.207043E+06   0.172951E+03
   0.550352E-02   0.208719E+06   0.206538E+06   0.763782E+05   0.687317E+05   0.764036E+05   0.206642E+06   0.208403E+06   0.207856E+06  -0.548399E+00   0.207272E+06   0.206765E+06   0.174590E+03
   0.556501E-02   0.208462E+06   0.206233E+06   0.739059E+05   0.664710E+05   0.742931E+05   0.206353E+06   0.208138E+06   0.207527E+06  -0.547438E+00   0.207000E+06   0.206483E+06   0.176239E+03
   0.562719E-02   0.208200E+06   0.205923E+06   0.714542E+05   0.642402E+05   0.722037E+05   0.206060E+06   0.207869E+06   0.207195E+06  -0.546466E+00   0.206724E+06   0.206196E+06   0.177898E+03
