#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.545362E+06   0.545362E+06   0.726750E+06   0.726728E+06   0.561020E+06   0.545755E+06   0.545362E+06   0.552722E+06  -0.602708E+00   0.543551E+06   0.543551E+06   0.166460E+01
   0.798228E-04   0.545360E+06   0.545359E+06   0.726646E+06   0.726618E+06   0.560988E+06   0.545752E+06   0.545359E+06   0.552717E+06  -0.602702E+00   0.543548E+06   0.543548E+06   0.186020E+01
   0.892035E-04   0.545356E+06   0.545355E+06   0.726517E+06   0.726482E+06   0.560949E+06   0.545747E+06   0.545356E+06   0.552711E+06  -0.602695E+00   0.543544E+06   0.543544E+06   0.207879E+01
   0.996866E-04   0.545351E+06   0.545350E+06   0.726355E+06   0.726312E+06   0.560901E+06   0.545741E+06   0.545351E+06   0.552704E+06  -0.602687E+00   0.543539E+06   0.543539E+06   0.232304E+01
   0.111402E-03   0.545345E+06   0.545344E+06   0.726154E+06   0.726100E+06   0.560840E+06   0.545734E+06   0.545345E+06   0.552694E+06  -0.602676E+00   0.543532E+06   0.543532E+06   0.259599E+01
   0.124493E-03   0.545338E+06   0.545336E+06   0.725902E+06   0.725834E+06   0.560764E+06   0.545725E+06   0.545338E+06   0.552683E+06  -0.602663E+00   0.543525E+06   0.543524E+06   0.290099E+01
   0.139124E-03   0.545329E+06   0.545327E+06   0.725588E+06   0.725503E+06   0.560669E+06   0.545713E+06   0.545328E+06   0.552669E+06  -0.602647E+00   0.543515E+06   0.543514E+06   0.324181E+01
   0.155474E-03   0.545318E+06   0.545315E+06   0.725195E+06   0.725090E+06   0.560551E+06   0.545699E+06   0.545317E+06   0.552651E+06  -0.602626E+00   0.543502E+06   0.543502E+06   0.362264E+01
   0.173745E-03   0.545303E+06   0.545300E+06   0.724706E+06   0.724574E+06   0.560403E+06   0.545682E+06   0.545303E+06   0.552628E+06  -0.602601E+00   0.543487E+06   0.543486E+06   0.404816E+01
   0.194163E-03   0.545286E+06   0.545281E+06   0.724094E+06   0.723931E+06   0.560218E+06   0.545660E+06   0.545285E+06   0.552600E+06  -0.602568E+00   0.543468E+06   0.543467E+06   0.452361E+01
   0.216981E-03   0.545263E+06   0.545258E+06   0.723332E+06   0.723127E+06   0.559988E+06   0.545632E+06   0.545262E+06   0.552566E+06  -0.602529E+00   0.543444E+06   0.543443E+06   0.505482E+01
   0.242480E-03   0.545236E+06   0.545229E+06   0.722381E+06   0.722126E+06   0.559701E+06   0.545598E+06   0.545235E+06   0.552522E+06  -0.602479E+00   0.543414E+06   0.543413E+06   0.564830E+01
   0.270976E-03   0.545201E+06   0.545193E+06   0.721194E+06   0.720876E+06   0.559342E+06   0.545555E+06   0.545200E+06   0.552468E+06  -0.602416E+00   0.543377E+06   0.543375E+06   0.631131E+01
   0.302821E-03   0.545158E+06   0.545148E+06   0.719715E+06   0.719319E+06   0.558895E+06   0.545501E+06   0.545156E+06   0.552400E+06  -0.602339E+00   0.543330E+06   0.543328E+06   0.705192E+01
   0.338408E-03   0.545104E+06   0.545092E+06   0.717871E+06   0.717378E+06   0.558337E+06   0.545434E+06   0.545102E+06   0.552315E+06  -0.602242E+00   0.543272E+06   0.543270E+06   0.787914E+01
   0.378178E-03   0.545037E+06   0.545021E+06   0.715574E+06   0.714961E+06   0.557641E+06   0.545351E+06   0.545034E+06   0.552210E+06  -0.602121E+00   0.543199E+06   0.543196E+06   0.880298E+01
   0.422621E-03   0.544954E+06   0.544933E+06   0.712716E+06   0.711953E+06   0.556773E+06   0.545247E+06   0.544950E+06   0.552078E+06  -0.601970E+00   0.543109E+06   0.543105E+06   0.983456E+01
   0.472287E-03   0.544849E+06   0.544824E+06   0.709159E+06   0.708212E+06   0.555692E+06   0.545117E+06   0.544844E+06   0.551914E+06  -0.601781E+00   0.542996E+06   0.542991E+06   0.109862E+02
   0.527790E-03   0.544719E+06   0.544687E+06   0.704740E+06   0.703567E+06   0.554346E+06   0.544955E+06   0.544713E+06   0.551710E+06  -0.601547E+00   0.542854E+06   0.542849E+06   0.122716E+02
   0.589815E-03   0.544556E+06   0.544517E+06   0.699256E+06   0.697804E+06   0.552671E+06   0.544753E+06   0.544549E+06   0.551456E+06  -0.601255E+00   0.542678E+06   0.542672E+06   0.137058E+02
   0.659130E-03   0.544353E+06   0.544304E+06   0.692461E+06   0.690667E+06   0.550588E+06   0.544501E+06   0.544345E+06   0.551139E+06  -0.600891E+00   0.542459E+06   0.542451E+06   0.153054E+02
   0.736590E-03   0.544101E+06   0.544040E+06   0.684057E+06   0.681848E+06   0.548002E+06   0.544188E+06   0.544090E+06   0.550745E+06  -0.600439E+00   0.542186E+06   0.542175E+06   0.170887E+02
   0.823153E-03   0.543786E+06   0.543710E+06   0.673690E+06   0.670980E+06   0.544794E+06   0.543798E+06   0.543772E+06   0.550256E+06  -0.599876E+00   0.541845E+06   0.541832E+06   0.190756E+02
   0.919889E-03   0.543394E+06   0.543299E+06   0.660939E+06   0.657629E+06   0.540823E+06   0.543313E+06   0.543378E+06   0.549649E+06  -0.599179E+00   0.541421E+06   0.541405E+06   0.212877E+02
   0.102799E-02   0.542908E+06   0.542789E+06   0.645317E+06   0.641298E+06   0.535918E+06   0.542712E+06   0.542886E+06   0.548897E+06  -0.598314E+00   0.540894E+06   0.540874E+06   0.237483E+02
   0.114880E-02   0.542302E+06   0.542154E+06   0.626271E+06   0.621426E+06   0.529876E+06   0.541965E+06   0.542276E+06   0.547968E+06  -0.597245E+00   0.540238E+06   0.540213E+06   0.264824E+02
   0.128381E-02   0.541552E+06   0.541367E+06   0.603190E+06   0.597403E+06   0.522466E+06   0.541041E+06   0.541519E+06   0.546823E+06  -0.595925E+00   0.539428E+06   0.539396E+06   0.295161E+02
   0.143468E-02   0.540622E+06   0.540392E+06   0.575436E+06   0.568602E+06   0.513408E+06   0.539900E+06   0.540582E+06   0.545415E+06  -0.594302E+00   0.538422E+06   0.538383E+06   0.328768E+02
   0.160328E-02   0.539473E+06   0.539185E+06   0.542383E+06   0.534435E+06   0.502389E+06   0.538493E+06   0.539422E+06   0.543692E+06  -0.592311E+00   0.537177E+06   0.537129E+06   0.365923E+02
   0.179170E-02   0.538056E+06   0.537697E+06   0.503502E+06   0.494436E+06   0.489082E+06   0.536765E+06   0.537992E+06   0.541591E+06  -0.589881E+00   0.535641E+06   0.535581E+06   0.406902E+02
   0.200226E-02   0.536313E+06   0.535865E+06   0.458478E+06   0.448396E+06   0.473145E+06   0.534651E+06   0.536234E+06   0.539045E+06  -0.586931E+00   0.533751E+06   0.533677E+06   0.451969E+02
   0.223756E-02   0.534178E+06   0.533620E+06   0.407375E+06   0.396536E+06   0.454257E+06   0.532076E+06   0.534079E+06   0.535981E+06  -0.583373E+00   0.531436E+06   0.531343E+06   0.501366E+02
   0.250052E-02   0.531575E+06   0.530879E+06   0.350856E+06   0.339729E+06   0.432162E+06   0.528960E+06   0.531452E+06   0.532323E+06  -0.579117E+00   0.528610E+06   0.528496E+06   0.555303E+02
   0.279438E-02   0.528417E+06   0.527551E+06   0.290420E+06   0.279717E+06   0.406736E+06   0.525214E+06   0.528263E+06   0.527998E+06  -0.574072E+00   0.525182E+06   0.525041E+06   0.613944E+02
   0.312277E-02   0.524612E+06   0.523533E+06   0.228609E+06   0.219275E+06   0.378066E+06   0.520748E+06   0.524420E+06   0.522939E+06  -0.568160E+00   0.521050E+06   0.520876E+06   0.677404E+02
   0.348976E-02   0.520061E+06   0.518720E+06   0.169071E+06   0.162176E+06   0.346551E+06   0.515475E+06   0.519823E+06   0.517095E+06  -0.561321E+00   0.516110E+06   0.515896E+06   0.745752E+02
   0.389987E-02   0.514667E+06   0.513001E+06   0.116296E+06   0.112776E+06   0.312981E+06   0.509318E+06   0.514372E+06   0.510432E+06  -0.553524E+00   0.510262E+06   0.509999E+06   0.819030E+02
   0.435818E-02   0.508340E+06   0.506273E+06   0.748319E+05   0.750787E+05   0.278573E+06   0.502216E+06   0.507973E+06   0.502934E+06  -0.544769E+00   0.503415E+06   0.503094E+06   0.897282E+02
   0.440687E-02   0.507653E+06   0.505541E+06   0.714518E+05   0.720611E+05   0.275145E+06   0.501453E+06   0.507278E+06   0.502137E+06  -0.543842E+00   0.502673E+06   0.502345E+06   0.905383E+02
   0.445611E-02   0.506955E+06   0.504797E+06   0.682214E+05   0.691859E+05   0.271725E+06   0.500679E+06   0.506573E+06   0.501333E+06  -0.542906E+00   0.501920E+06   0.501585E+06   0.913536E+02
   0.450590E-02   0.506248E+06   0.504043E+06   0.651421E+05   0.664532E+05   0.268317E+06   0.499895E+06   0.505857E+06   0.500520E+06  -0.541960E+00   0.501156E+06   0.500814E+06   0.921739E+02
   0.455624E-02   0.505530E+06   0.503277E+06   0.622153E+05   0.638631E+05   0.264920E+06   0.499102E+06   0.505130E+06   0.499698E+06  -0.541006E+00   0.500381E+06   0.500033E+06   0.929994E+02
   0.460715E-02   0.504801E+06   0.502500E+06   0.594418E+05   0.614150E+05   0.261538E+06   0.498299E+06   0.504393E+06   0.498868E+06  -0.540042E+00   0.499596E+06   0.499240E+06   0.938300E+02
   0.465863E-02   0.504062E+06   0.501711E+06   0.568219E+05   0.591081E+05   0.258172E+06   0.497485E+06   0.503645E+06   0.498030E+06  -0.539069E+00   0.498799E+06   0.498437E+06   0.946657E+02
   0.471068E-02   0.503313E+06   0.500911E+06   0.543559E+05   0.569410E+05   0.254824E+06   0.496662E+06   0.502887E+06   0.497183E+06  -0.538087E+00   0.497992E+06   0.497622E+06   0.955065E+02
   0.476331E-02   0.502553E+06   0.500099E+06   0.520432E+05   0.549121E+05   0.251495E+06   0.495829E+06   0.502118E+06   0.496327E+06  -0.537096E+00   0.497174E+06   0.496796E+06   0.963526E+02
   0.481653E-02   0.501783E+06   0.499275E+06   0.498831E+05   0.530191E+05   0.248187E+06   0.494985E+06   0.501338E+06   0.495463E+06  -0.536096E+00   0.496344E+06   0.495959E+06   0.972038E+02
   0.487035E-02   0.501002E+06   0.498440E+06   0.478744E+05   0.512596E+05   0.244901E+06   0.494132E+06   0.500547E+06   0.494591E+06  -0.535088E+00   0.495504E+06   0.495111E+06   0.980602E+02
   0.492476E-02   0.500210E+06   0.497593E+06   0.460152E+05   0.496306E+05   0.241640E+06   0.493269E+06   0.499746E+06   0.493710E+06  -0.534070E+00   0.494652E+06   0.494252E+06   0.989219E+02
   0.497979E-02   0.499407E+06   0.496734E+06   0.443034E+05   0.481285E+05   0.238406E+06   0.492395E+06   0.498933E+06   0.492820E+06  -0.533044E+00   0.493790E+06   0.493381E+06   0.997889E+02
   0.503543E-02   0.498594E+06   0.495863E+06   0.427363E+05   0.467496E+05   0.235199E+06   0.491512E+06   0.498110E+06   0.491921E+06  -0.532009E+00   0.492916E+06   0.492499E+06   0.100661E+03
   0.509169E-02   0.497770E+06   0.494980E+06   0.413108E+05   0.454895E+05   0.232021E+06   0.490618E+06   0.497275E+06   0.491014E+06  -0.530965E+00   0.492032E+06   0.491606E+06   0.101539E+03
   0.514858E-02   0.496935E+06   0.494084E+06   0.400231E+05   0.443436E+05   0.228874E+06   0.489715E+06   0.496429E+06   0.490098E+06  -0.529913E+00   0.491136E+06   0.490702E+06   0.102421E+03
   0.520610E-02   0.496088E+06   0.493177E+06   0.388693E+05   0.433067E+05   0.225759E+06   0.488801E+06   0.495572E+06   0.489174E+06  -0.528851E+00   0.490229E+06   0.489787E+06   0.103310E+03
   0.526427E-02   0.495232E+06   0.492257E+06   0.378446E+05   0.423735E+05   0.222678E+06   0.487878E+06   0.494704E+06   0.488240E+06  -0.527782E+00   0.489311E+06   0.488860E+06   0.104203E+03
   0.532309E-02   0.494364E+06   0.491326E+06   0.369441E+05   0.415381E+05   0.219632E+06   0.486944E+06   0.493825E+06   0.487298E+06  -0.526703E+00   0.488382E+06   0.487922E+06   0.105102E+03
   0.538256E-02   0.493485E+06   0.490381E+06   0.361621E+05   0.407943E+05   0.216623E+06   0.486000E+06   0.492934E+06   0.486347E+06  -0.525616E+00   0.487442E+06   0.486973E+06   0.106007E+03
   0.544270E-02   0.492595E+06   0.489425E+06   0.354927E+05   0.401356E+05   0.213651E+06   0.485046E+06   0.492032E+06   0.485387E+06  -0.524520E+00   0.486491E+06   0.486012E+06   0.106917E+03
