#    L    TT             EE             BB             TE          
     2    0.99255E+03    0.42893E-05    0.29713E-05    0.29240E-01
     3    0.97022E+03    0.12188E-04    0.59433E-05    0.65992E-01
     4    0.94528E+03    0.27923E-04    0.99072E-05    0.11253E+00
     5    0.92745E+03    0.55560E-04    0.14864E-04    0.16802E+00
     6    0.91673E+03    0.99925E-04    0.20815E-04    0.23172E+00
     7    0.91166E+03    0.16655E-03    0.27761E-04    0.30292E+00
     8    0.91046E+03    0.26155E-03    0.35703E-04    0.38073E+00
     9    0.91254E+03    0.39177E-03    0.44645E-04    0.46454E+00
    10    0.91707E+03    0.56424E-03    0.54586E-04    0.55340E+00
    11    0.92351E+03    0.78704E-03    0.65530E-04    0.64674E+00
    12    0.93208E+03    0.10682E-02    0.77478E-04    0.74432E+00
    13    0.94168E+03    0.14163E-02    0.90433E-04    0.84441E+00
    14    0.95225E+03    0.18397E-02    0.10440E-03    0.94655E+00
    15    0.96361E+03    0.23483E-02    0.11937E-03    0.10499E+01
    16    0.97614E+03    0.29520E-02    0.13536E-03    0.11548E+01
    17    0.98927E+03    0.36608E-02    0.15236E-03    0.12597E+01
    18    0.10026E+04    0.44827E-02    0.17038E-03    0.13633E+01
    19    0.10174E+04    0.54327E-02    0.18942E-03    0.14667E+01
    20    0.10323E+04    0.65158E-02    0.20948E-03    0.15680E+01
    21    0.10476E+04    0.77440E-02    0.23056E-03    0.16664E+01
    22    0.10632E+04    0.91282E-02    0.25267E-03    0.17616E+01
    23    0.10792E+04    0.10679E-01    0.27581E-03    0.18531E+01
    24    0.10954E+04    0.12406E-01    0.29997E-03    0.19390E+01
    25    0.11120E+04    0.14321E-01    0.32517E-03    0.20198E+01
    26    0.11289E+04    0.16433E-01    0.35140E-03    0.20955E+01
    27    0.11460E+04    0.18753E-01    0.37867E-03    0.21649E+01
    28    0.11633E+04    0.21292E-01    0.40697E-03    0.22268E+01
    29    0.11809E+04    0.24059E-01    0.43631E-03    0.22805E+01
    30    0.11987E+04    0.27063E-01    0.46669E-03    0.23270E+01
    31    0.12166E+04    0.30314E-01    0.49810E-03    0.23652E+01
    32    0.12348E+04    0.33823E-01    0.53056E-03    0.23941E+01
    33    0.12531E+04    0.37600E-01    0.56406E-03    0.24123E+01
    34    0.12717E+04    0.41649E-01    0.59860E-03    0.24208E+01
    35    0.12904E+04    0.45982E-01    0.63419E-03    0.24195E+01
    36    0.13092E+04    0.50607E-01    0.67081E-03    0.24071E+01
    37    0.13282E+04    0.55533E-01    0.70848E-03    0.23826E+01
    38    0.13475E+04    0.60767E-01    0.74720E-03    0.23466E+01
    39    0.13669E+04    0.66313E-01    0.78696E-03    0.22984E+01
    40    0.13863E+04    0.72177E-01    0.82776E-03    0.22371E+01
    41    0.14061E+04    0.78371E-01    0.86961E-03    0.21620E+01
    42    0.14259E+04    0.84900E-01    0.91250E-03    0.20741E+01
