#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.84144E+03    0.22049E-01    0.10346E-02    0.22049E-01    0.99849E-06   -0.14096E-07    0.10346E-02   -0.14096E-07    0.66703E-08
     3    0.80763E+03    0.50182E-01    0.72407E-03    0.50182E-01    0.47193E-05   -0.16938E-07    0.72407E-03   -0.16938E-07    0.40579E-08
     4    0.77672E+03    0.85753E-01    0.54486E-03    0.85753E-01    0.13593E-04   -0.18426E-07    0.54486E-03   -0.18426E-07    0.28078E-08
     5    0.75485E+03    0.12807E+00    0.42914E-03    0.12807E+00    0.30666E-04   -0.19361E-07    0.42914E-03   -0.19361E-07    0.20879E-08
     6    0.74085E+03    0.17654E+00    0.34894E-03    0.17654E+00    0.59549E-04   -0.19969E-07    0.34894E-03   -0.19969E-07    0.16260E-08
     7    0.73282E+03    0.23062E+00    0.29049E-03    0.23062E+00    0.10437E-03   -0.20386E-07    0.29049E-03   -0.20386E-07    0.13083E-08
     8    0.72889E+03    0.28961E+00    0.24627E-03    0.28961E+00    0.16971E-03   -0.20704E-07    0.24627E-03   -0.20704E-07    0.10788E-08
     9    0.72829E+03    0.35302E+00    0.21181E-03    0.35302E+00    0.26066E-03   -0.20970E-07    0.21181E-03   -0.20970E-07    0.90663E-09
    10    0.73022E+03    0.42015E+00    0.18430E-03    0.42015E+00    0.38247E-03   -0.21166E-07    0.18430E-03   -0.21166E-07    0.77357E-09
    11    0.73406E+03    0.49051E+00    0.16202E-03    0.49051E+00    0.54115E-03   -0.21301E-07    0.16202E-03   -0.21301E-07    0.66845E-09
    12    0.73992E+03    0.56395E+00    0.14359E-03    0.56395E+00    0.74272E-03   -0.21358E-07    0.14359E-03   -0.21358E-07    0.58352E-09
    13    0.74688E+03    0.63912E+00    0.12828E-03    0.63912E+00    0.99352E-03   -0.21393E-07    0.12828E-03   -0.21393E-07    0.51405E-09
    14    0.75486E+03    0.71567E+00    0.11529E-03    0.71567E+00    0.12998E-02   -0.21406E-07    0.11529E-03   -0.21406E-07    0.45623E-09
    15    0.76365E+03    0.79296E+00    0.10421E-03    0.79296E+00    0.16689E-02   -0.21424E-07    0.10421E-03   -0.21424E-07    0.40769E-09
    16    0.77352E+03    0.87127E+00    0.94638E-04    0.87127E+00    0.21082E-02   -0.21432E-07    0.94638E-04   -0.21432E-07    0.36646E-09
    17    0.78399E+03    0.94927E+00    0.86330E-04    0.94927E+00    0.26252E-02   -0.21425E-07    0.86330E-04   -0.21425E-07    0.33106E-09
    18    0.79474E+03    0.10261E+01    0.79071E-04    0.10261E+01    0.32258E-02   -0.21400E-07    0.79071E-04   -0.21400E-07    0.30051E-09
    19    0.80677E+03    0.11025E+01    0.72708E-04    0.11025E+01    0.39212E-02   -0.21374E-07    0.72708E-04   -0.21374E-07    0.27392E-09
    20    0.81902E+03    0.11772E+01    0.67052E-04    0.11772E+01    0.47151E-02   -0.21324E-07    0.67052E-04   -0.21324E-07    0.25060E-09
    21    0.83166E+03    0.12495E+01    0.62028E-04    0.12495E+01    0.56165E-02   -0.21265E-07    0.62028E-04   -0.21265E-07    0.23006E-09
    22    0.84465E+03    0.13191E+01    0.57541E-04    0.13191E+01    0.66335E-02   -0.21202E-07    0.57541E-04   -0.21202E-07    0.21188E-09
    23    0.85798E+03    0.13854E+01    0.53515E-04    0.13854E+01    0.77741E-02   -0.21136E-07    0.53515E-04   -0.21136E-07    0.19570E-09
    24    0.87165E+03    0.14475E+01    0.49898E-04    0.14475E+01    0.90452E-02   -0.21059E-07    0.49898E-04   -0.21059E-07    0.18122E-09
    25    0.88562E+03    0.15054E+01    0.46629E-04    0.15054E+01    0.10455E-01   -0.20978E-07    0.46629E-04   -0.20978E-07    0.16823E-09
    26    0.89988E+03    0.15591E+01    0.43657E-04    0.15591E+01    0.12012E-01   -0.20893E-07    0.43657E-04   -0.20893E-07    0.15652E-09
    27    0.91442E+03    0.16078E+01    0.40952E-04    0.16078E+01    0.13724E-01   -0.20805E-07    0.40952E-04   -0.20805E-07    0.14594E-09
    28    0.92914E+03    0.16505E+01    0.38488E-04    0.16505E+01    0.15597E-01   -0.20715E-07    0.38488E-04   -0.20715E-07    0.13634E-09
    29    0.94421E+03    0.16868E+01    0.36240E-04    0.16868E+01    0.17640E-01   -0.20619E-07    0.36240E-04   -0.20619E-07    0.12761E-09
    30    0.95944E+03    0.17174E+01    0.34171E-04    0.17174E+01    0.19860E-01   -0.20519E-07    0.34171E-04   -0.20519E-07    0.11964E-09
    31    0.97484E+03    0.17412E+01    0.32266E-04    0.17412E+01    0.22263E-01   -0.20417E-07    0.32266E-04   -0.20417E-07    0.11235E-09
    32    0.99049E+03    0.17578E+01    0.30514E-04    0.17578E+01    0.24859E-01   -0.20316E-07    0.30514E-04   -0.20316E-07    0.10567E-09
    33    0.10063E+04    0.17658E+01    0.28901E-04    0.17658E+01    0.27653E-01   -0.20213E-07    0.28901E-04   -0.20213E-07    0.99524E-10
    34    0.10224E+04    0.17665E+01    0.27405E-04    0.17665E+01    0.30650E-01   -0.20104E-07    0.27405E-04   -0.20104E-07    0.93866E-10
    35    0.10386E+04    0.17593E+01    0.26016E-04    0.17593E+01    0.33858E-01   -0.19994E-07    0.26016E-04   -0.19994E-07    0.88643E-10
    36    0.10549E+04    0.17432E+01    0.24727E-04    0.17432E+01    0.37285E-01   -0.19884E-07    0.24727E-04   -0.19884E-07    0.83814E-10
    37    0.10715E+04    0.17177E+01    0.23530E-04    0.17177E+01    0.40935E-01   -0.19775E-07    0.23530E-04   -0.19775E-07    0.79340E-10
    38    0.10882E+04    0.16831E+01    0.22414E-04    0.16831E+01    0.44816E-01   -0.19662E-07    0.22414E-04   -0.19662E-07    0.75187E-10
    39    0.11052E+04    0.16392E+01    0.21372E-04    0.16392E+01    0.48929E-01   -0.19546E-07    0.21372E-04   -0.19546E-07    0.71326E-10
    40    0.11222E+04    0.15851E+01    0.20399E-04    0.15851E+01    0.53279E-01   -0.19430E-07    0.20399E-04   -0.19430E-07    0.67732E-10
    41    0.11395E+04    0.15200E+01    0.19490E-04    0.15200E+01    0.57877E-01   -0.19315E-07    0.19490E-04   -0.19315E-07    0.64381E-10
    42    0.11569E+04    0.14448E+01    0.18638E-04    0.14448E+01    0.62724E-01   -0.19199E-07    0.18638E-04   -0.19199E-07    0.61252E-10
    43    0.11744E+04    0.13601E+01    0.17836E-04    0.13601E+01    0.67826E-01   -0.19081E-07    0.17836E-04   -0.19081E-07    0.58326E-10
    44    0.11920E+04    0.12644E+01    0.17082E-04    0.12644E+01    0.73179E-01   -0.18963E-07    0.17082E-04   -0.18963E-07    0.55586E-10
    45    0.12099E+04    0.11564E+01    0.16376E-04    0.11564E+01    0.78792E-01   -0.18844E-07    0.16376E-04   -0.18844E-07    0.53017E-10
    46    0.12280E+04    0.10370E+01    0.15711E-04    0.10370E+01    0.84676E-01   -0.18725E-07    0.15711E-04   -0.18725E-07    0.50606E-10
    47    0.12462E+04    0.90737E+00    0.15082E-04    0.90737E+00    0.90821E-01   -0.18604E-07    0.15082E-04   -0.18604E-07    0.48341E-10
    48    0.12645E+04    0.76601E+00    0.14488E-04    0.76601E+00    0.97235E-01   -0.18483E-07    0.14488E-04   -0.18483E-07    0.46211E-10
    49    0.12830E+04    0.61181E+00    0.13929E-04    0.61181E+00    0.10391E+00   -0.18363E-07    0.13929E-04   -0.18363E-07    0.44204E-10
    50    0.13018E+04    0.44560E+00    0.13401E-04    0.44560E+00    0.11088E+00   -0.18242E-07    0.13401E-04   -0.18242E-07    0.42313E-10
    51    0.13206E+04    0.26842E+00    0.12899E-04    0.26842E+00    0.11812E+00   -0.18120E-07    0.12899E-04   -0.18120E-07    0.40529E-10
    52    0.13397E+04    0.79114E-01    0.12424E-04    0.79114E-01    0.12561E+00   -0.17998E-07    0.12424E-04   -0.17998E-07    0.38844E-10
    53    0.13590E+04   -0.12361E+00    0.11975E-04   -0.12361E+00    0.13339E+00   -0.17877E-07    0.11975E-04   -0.17877E-07    0.37252E-10
    54    0.13784E+04   -0.33869E+00    0.11549E-04   -0.33869E+00    0.14144E+00   -0.17755E-07    0.11549E-04   -0.17755E-07    0.35745E-10
    55    0.13978E+04   -0.56512E+00    0.11143E-04   -0.56512E+00    0.14976E+00   -0.17632E-07    0.11143E-04   -0.17632E-07    0.34318E-10
