#    L    TT             EE             BB             TE          
     2    0.13368E+04    0.48872E-05    0.32522E-05    0.35761E-01
     3    0.12845E+04    0.14238E-04    0.65054E-05    0.81345E-01
     4    0.12364E+04    0.33124E-04    0.10845E-04    0.13900E+00
     5    0.12025E+04    0.66546E-04    0.16271E-04    0.20762E+00
     6    0.11809E+04    0.12043E-03    0.22786E-04    0.28626E+00
     7    0.11687E+04    0.20156E-03    0.30391E-04    0.37403E+00
     8    0.11630E+04    0.31744E-03    0.39090E-04    0.46977E+00
     9    0.11625E+04    0.47644E-03    0.48882E-04    0.57273E+00
    10    0.11660E+04    0.68716E-03    0.59772E-04    0.68173E+00
    11    0.11725E+04    0.95950E-03    0.71762E-04    0.79600E+00
    12    0.11822E+04    0.13033E-02    0.84854E-04    0.91524E+00
    13    0.11936E+04    0.17290E-02    0.99051E-04    0.10373E+01
    14    0.12066E+04    0.22467E-02    0.11436E-03    0.11616E+01
    15    0.12208E+04    0.28686E-02    0.13077E-03    0.12870E+01
    16    0.12368E+04    0.36069E-02    0.14830E-03    0.14141E+01
    17    0.12538E+04    0.44737E-02    0.16695E-03    0.15406E+01
    18    0.12711E+04    0.54785E-02    0.18672E-03    0.16652E+01
    19    0.12905E+04    0.66401E-02    0.20760E-03    0.17890E+01
    20    0.13103E+04    0.79642E-02    0.22962E-03    0.19099E+01
    21    0.13307E+04    0.94657E-02    0.25276E-03    0.20267E+01
    22    0.13517E+04    0.11158E-01    0.27703E-03    0.21391E+01
    23    0.13732E+04    0.13053E-01    0.30244E-03    0.22462E+01
    24    0.13952E+04    0.15164E-01    0.32899E-03    0.23462E+01
    25    0.14178E+04    0.17504E-01    0.35667E-03    0.24393E+01
    26    0.14408E+04    0.20085E-01    0.38549E-03    0.25254E+01
    27    0.14644E+04    0.22920E-01    0.41546E-03    0.26032E+01
    28    0.14882E+04    0.26022E-01    0.44657E-03    0.26712E+01
    29    0.15126E+04    0.29402E-01    0.47882E-03    0.27285E+01
    30    0.15372E+04    0.33072E-01    0.51223E-03    0.27765E+01
    31    0.15622E+04    0.37044E-01    0.54679E-03    0.28134E+01
    32    0.15876E+04    0.41331E-01    0.58250E-03    0.28382E+01
    33    0.16133E+04    0.45944E-01    0.61936E-03    0.28490E+01
    34    0.16394E+04    0.50890E-01    0.65738E-03    0.28477E+01
    35    0.16657E+04    0.56183E-01    0.69655E-03    0.28334E+01
    36    0.16923E+04    0.61834E-01    0.73687E-03    0.28046E+01
    37    0.17193E+04    0.67851E-01    0.77836E-03    0.27602E+01
    38    0.17466E+04    0.74244E-01    0.82100E-03    0.27010E+01
    39    0.17741E+04    0.81018E-01    0.86480E-03    0.26263E+01
    40    0.18019E+04    0.88181E-01    0.90975E-03    0.25347E+01
    41    0.18301E+04    0.95748E-01    0.95587E-03    0.24253E+01
    42    0.18585E+04    0.10372E+00    0.10031E-02    0.22994E+01
    43    0.18872E+04    0.11211E+00    0.10516E-02    0.21578E+01
    44    0.19160E+04    0.12091E+00    0.11012E-02    0.19981E+01
    45    0.19453E+04    0.13014E+00    0.11519E-02    0.18183E+01
    46    0.19749E+04    0.13981E+00    0.12038E-02    0.16200E+01
    47    0.20047E+04    0.14990E+00    0.12569E-02    0.14046E+01
    48    0.20346E+04    0.16043E+00    0.13111E-02    0.11701E+01
    49    0.20650E+04    0.17140E+00    0.13664E-02    0.91472E+00
    50    0.20958E+04    0.18283E+00    0.14230E-02    0.63970E+00
    51    0.21266E+04    0.19470E+00    0.14806E-02    0.34658E+00
    52    0.21579E+04    0.20699E+00    0.15395E-02    0.33595E-01
    53    0.21895E+04    0.21975E+00    0.15994E-02   -0.30112E+00
    54    0.22213E+04    0.23294E+00    0.16606E-02   -0.65601E+00
    55    0.22533E+04    0.24657E+00    0.17228E-02   -0.10295E+01
    56    0.22858E+04    0.26066E+00    0.17863E-02   -0.14232E+01
    57    0.23186E+04    0.27518E+00    0.18508E-02   -0.18388E+01
    58    0.23518E+04    0.29014E+00    0.19166E-02   -0.22750E+01
    59    0.23851E+04    0.30554E+00    0.19834E-02   -0.27302E+01
    60    0.24186E+04    0.32133E+00    0.20515E-02   -0.32036E+01
    61    0.24528E+04    0.33754E+00    0.21206E-02   -0.36952E+01
    62    0.24871E+04    0.35415E+00    0.21909E-02   -0.42062E+01
    63    0.25217E+04    0.37115E+00    0.22624E-02   -0.47382E+01
    64    0.25569E+04    0.38860E+00    0.23350E-02   -0.52929E+01
    65    0.25921E+04    0.40648E+00    0.24087E-02   -0.58713E+01
    66    0.26278E+04    0.42477E+00    0.24836E-02   -0.64720E+01
    67    0.26637E+04    0.44343E+00    0.25596E-02   -0.70926E+01
    68    0.27001E+04    0.46249E+00    0.26368E-02   -0.77314E+01
    69    0.27367E+04    0.48186E+00    0.27151E-02   -0.83855E+01
    70    0.27739E+04    0.50157E+00    0.27945E-02   -0.90550E+01
    71    0.28113E+04    0.52158E+00    0.28751E-02   -0.97412E+01
    72    0.28491E+04    0.54186E+00    0.29569E-02   -0.10445E+02
    73    0.28871E+04    0.56240E+00    0.30398E-02   -0.11167E+02
    74    0.29254E+04    0.58319E+00    0.31238E-02   -0.11907E+02
    75    0.29642E+04    0.60427E+00    0.32090E-02   -0.12663E+02
    76    0.30032E+04    0.62564E+00    0.32953E-02   -0.13436E+02
    77    0.30426E+04    0.64729E+00    0.33828E-02   -0.14224E+02
    78    0.30824E+04    0.66922E+00    0.34715E-02   -0.15029E+02
    79    0.31225E+04    0.69135E+00    0.35613E-02   -0.15848E+02
    80    0.31631E+04    0.71369E+00    0.36523E-02   -0.16680E+02
    81    0.32040E+04    0.73617E+00    0.37444E-02   -0.17526E+02
    82    0.32453E+04    0.75879E+00    0.38377E-02   -0.18386E+02
    83    0.32870E+04    0.78154E+00    0.39321E-02   -0.19260E+02
    84    0.33291E+04    0.80440E+00    0.40278E-02   -0.20144E+02
    85    0.33714E+04    0.82734E+00    0.41246E-02   -0.21042E+02
    86    0.34141E+04    0.85037E+00    0.42226E-02   -0.21950E+02
    87    0.34573E+04    0.87344E+00    0.43218E-02   -0.22868E+02
    88    0.35007E+04    0.89657E+00    0.44221E-02   -0.23796E+02
    89    0.35446E+04    0.91973E+00    0.45237E-02   -0.24734E+02
    90    0.35887E+04    0.94288E+00    0.46265E-02   -0.25680E+02
    91    0.36332E+04    0.96599E+00    0.47304E-02   -0.26632E+02
    92    0.36781E+04    0.98905E+00    0.48356E-02   -0.27592E+02
    93    0.37233E+04    0.10120E+01    0.49420E-02   -0.28557E+02
    94    0.37688E+04    0.10349E+01    0.50496E-02   -0.29528E+02
    95    0.38146E+04    0.10577E+01    0.51585E-02   -0.30503E+02
    96    0.38605E+04    0.10803E+01    0.52686E-02   -0.31483E+02
    97    0.39070E+04    0.11028E+01    0.53799E-02   -0.32465E+02
    98    0.39538E+04    0.11251E+01    0.54925E-02   -0.33449E+02
    99    0.40008E+04    0.11471E+01    0.56063E-02   -0.34436E+02
   100    0.40481E+04    0.11690E+01    0.57214E-02   -0.35422E+02
   101    0.40957E+04    0.11906E+01    0.58378E-02   -0.36409E+02
   102    0.41439E+04    0.12119E+01    0.59555E-02   -0.37395E+02
   103    0.41920E+04    0.12330E+01    0.60744E-02   -0.38380E+02
   104    0.42405E+04    0.12538E+01    0.61947E-02   -0.39362E+02
   105    0.42892E+04    0.12742E+01    0.63162E-02   -0.40341E+02
   106    0.43382E+04    0.12943E+01    0.64391E-02   -0.41316E+02
   107    0.43873E+04    0.13140E+01    0.65633E-02   -0.42285E+02
   108    0.44367E+04    0.13333E+01    0.66889E-02   -0.43249E+02
   109    0.44864E+04    0.13521E+01    0.68157E-02   -0.44207E+02
   110    0.45362E+04    0.13705E+01    0.69440E-02   -0.45156E+02
   111    0.45862E+04    0.13885E+01    0.70736E-02   -0.46097E+02
   112    0.46364E+04    0.14060E+01    0.72046E-02   -0.47030E+02
   113    0.46870E+04    0.14230E+01    0.73370E-02   -0.47953E+02
   114    0.47376E+04    0.14394E+01    0.74708E-02   -0.48864E+02
   115    0.47885E+04    0.14554E+01    0.76060E-02   -0.49764E+02
   116    0.48395E+04    0.14707E+01    0.77426E-02   -0.50652E+02
   117    0.48908E+04    0.14855E+01    0.78806E-02   -0.51525E+02
   118    0.49423E+04    0.14998E+01    0.80201E-02   -0.52386E+02
   119    0.49939E+04    0.15135E+01    0.81611E-02   -0.53230E+02
   120    0.50456E+04    0.15264E+01    0.83035E-02   -0.54059E+02
