#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.217617E+07   0.217617E+07   0.289417E+07   0.289408E+07   0.220239E+07   0.217638E+07   0.217617E+07   0.218164E+07  -0.600376E+00   0.217227E+07   0.217227E+07   0.364108E+00
   0.798228E-04   0.217615E+07   0.217615E+07   0.289231E+07   0.289219E+07   0.220208E+07   0.217636E+07   0.217615E+07   0.218162E+07  -0.600369E+00   0.217225E+07   0.217225E+07   0.406881E+00
   0.892035E-04   0.217613E+07   0.217613E+07   0.288999E+07   0.288984E+07   0.220169E+07   0.217633E+07   0.217613E+07   0.218159E+07  -0.600361E+00   0.217223E+07   0.217223E+07   0.454674E+00
   0.996866E-04   0.217610E+07   0.217610E+07   0.288709E+07   0.288690E+07   0.220121E+07   0.217630E+07   0.217610E+07   0.218155E+07  -0.600350E+00   0.217220E+07   0.217220E+07   0.508074E+00
   0.111402E-03   0.217607E+07   0.217607E+07   0.288348E+07   0.288324E+07   0.220060E+07   0.217626E+07   0.217607E+07   0.218150E+07  -0.600337E+00   0.217216E+07   0.217216E+07   0.567736E+00
   0.124493E-03   0.217602E+07   0.217602E+07   0.287897E+07   0.287868E+07   0.219984E+07   0.217621E+07   0.217602E+07   0.218145E+07  -0.600320E+00   0.217211E+07   0.217211E+07   0.634391E+00
   0.139124E-03   0.217597E+07   0.217597E+07   0.287335E+07   0.287299E+07   0.219890E+07   0.217615E+07   0.217597E+07   0.218138E+07  -0.600300E+00   0.217206E+07   0.217206E+07   0.708855E+00
   0.155474E-03   0.217590E+07   0.217590E+07   0.286635E+07   0.286589E+07   0.219772E+07   0.217607E+07   0.217590E+07   0.218129E+07  -0.600274E+00   0.217199E+07   0.217199E+07   0.792034E+00
   0.173745E-03   0.217582E+07   0.217581E+07   0.285762E+07   0.285705E+07   0.219625E+07   0.217598E+07   0.217582E+07   0.218117E+07  -0.600242E+00   0.217190E+07   0.217190E+07   0.884939E+00
   0.194163E-03   0.217571E+07   0.217571E+07   0.284676E+07   0.284605E+07   0.219442E+07   0.217586E+07   0.217571E+07   0.218103E+07  -0.600201E+00   0.217179E+07   0.217179E+07   0.988693E+00
   0.216981E-03   0.217558E+07   0.217557E+07   0.283325E+07   0.283237E+07   0.219213E+07   0.217571E+07   0.217558E+07   0.218086E+07  -0.600151E+00   0.217165E+07   0.217165E+07   0.110455E+01
   0.242480E-03   0.217541E+07   0.217541E+07   0.281646E+07   0.281537E+07   0.218928E+07   0.217552E+07   0.217541E+07   0.218064E+07  -0.600089E+00   0.217147E+07   0.217147E+07   0.123388E+01
   0.270976E-03   0.217521E+07   0.217520E+07   0.279562E+07   0.279428E+07   0.218574E+07   0.217529E+07   0.217520E+07   0.218037E+07  -0.600011E+00   0.217126E+07   0.217126E+07   0.137823E+01
   0.302821E-03   0.217495E+07   0.217494E+07   0.276980E+07   0.276814E+07   0.218132E+07   0.217500E+07   0.217495E+07   0.218004E+07  -0.599914E+00   0.217099E+07   0.217099E+07   0.153928E+01
   0.338408E-03   0.217463E+07   0.217461E+07   0.273786E+07   0.273582E+07   0.217584E+07   0.217463E+07   0.217462E+07   0.217962E+07  -0.599793E+00   0.217065E+07   0.217065E+07   0.171891E+01
   0.378178E-03   0.217423E+07   0.217421E+07   0.269845E+07   0.269595E+07   0.216902E+07   0.217418E+07   0.217422E+07   0.217909E+07  -0.599642E+00   0.217023E+07   0.217023E+07   0.191915E+01
   0.422621E-03   0.217373E+07   0.217371E+07   0.264998E+07   0.264693E+07   0.216056E+07   0.217362E+07   0.217372E+07   0.217844E+07  -0.599455E+00   0.216971E+07   0.216971E+07   0.214224E+01
   0.472287E-03   0.217311E+07   0.217308E+07   0.259059E+07   0.258689E+07   0.215009E+07   0.217292E+07   0.217310E+07   0.217764E+07  -0.599223E+00   0.216906E+07   0.216906E+07   0.239060E+01
