#    L    TT             EE             BB             TE          
     2    0.11022E+04    0.28715E-05    0.16563E-05    0.26665E-01
     3    0.10437E+04    0.90472E-05    0.33132E-05    0.61049E-01
     4    0.99444E+03    0.22019E-04    0.55232E-05    0.10448E+00
     5    0.95990E+03    0.45466E-04    0.82870E-05    0.15606E+00
     6    0.93739E+03    0.83743E-04    0.11605E-04    0.21508E+00
     7    0.92378E+03    0.14183E-03    0.15480E-04    0.28082E+00
     8    0.91630E+03    0.22524E-03    0.19910E-04    0.35242E+00
     9    0.91365E+03    0.34009E-03    0.24899E-04    0.42928E+00
    10    0.91471E+03    0.49271E-03    0.30447E-04    0.51054E+00
    11    0.91854E+03    0.69033E-03    0.36556E-04    0.59557E+00
    12    0.92518E+03    0.94017E-03    0.43227E-04    0.68417E+00
    13    0.93348E+03    0.12499E-02    0.50462E-04    0.77471E+00
    14    0.94326E+03    0.16268E-02    0.58262E-04    0.86675E+00
    15    0.95426E+03    0.20801E-02    0.66629E-04    0.95949E+00
    16    0.96673E+03    0.26184E-02    0.75564E-04    0.10533E+01
    17    0.98009E+03    0.32506E-02    0.85070E-04    0.11464E+01
    18    0.99393E+03    0.39840E-02    0.95147E-04    0.12379E+01
    19    0.10095E+04    0.48320E-02    0.10580E-03    0.13286E+01
    20    0.10254E+04    0.57991E-02    0.11702E-03    0.14170E+01
    21    0.10419E+04    0.68959E-02    0.12883E-03    0.15023E+01
    22    0.10590E+04    0.81323E-02    0.14121E-03    0.15839E+01
    23    0.10765E+04    0.95179E-02    0.15417E-03    0.16613E+01
    24    0.10946E+04    0.11061E-01    0.16771E-03    0.17333E+01
    25    0.11131E+04    0.12772E-01    0.18183E-03    0.18000E+01
    26    0.11321E+04    0.14660E-01    0.19654E-03    0.18613E+01
    27    0.11514E+04    0.16734E-01    0.21184E-03    0.19162E+01
    28    0.11711E+04    0.19004E-01    0.22771E-03    0.19634E+01
    29    0.11912E+04    0.21478E-01    0.24418E-03    0.20026E+01
    30    0.12116E+04    0.24165E-01    0.26124E-03    0.20346E+01
    31    0.12323E+04    0.27074E-01    0.27888E-03    0.20581E+01
    32    0.12533E+04    0.30214E-01    0.29712E-03    0.20723E+01
    33    0.12746E+04    0.33593E-01    0.31595E-03    0.20758E+01
    34    0.12963E+04    0.37218E-01    0.33537E-03    0.20703E+01
    35    0.13181E+04    0.41097E-01    0.35538E-03    0.20548E+01
    36    0.13402E+04    0.45240E-01    0.37598E-03    0.20281E+01
    37    0.13626E+04    0.49653E-01    0.39718E-03    0.19894E+01
    38    0.13853E+04    0.54343E-01    0.41898E-03    0.19397E+01
    39    0.14082E+04    0.59314E-01    0.44136E-03    0.18783E+01
    40    0.14313E+04    0.64571E-01    0.46435E-03    0.18042E+01
    41    0.14548E+04    0.70126E-01    0.48792E-03    0.17163E+01
    42    0.14784E+04    0.75983E-01    0.51210E-03    0.16159E+01
    43    0.15023E+04    0.82147E-01    0.53686E-03    0.15036E+01
    44    0.15262E+04    0.88616E-01    0.56223E-03    0.13775E+01
    45    0.15506E+04    0.95398E-01    0.58819E-03    0.12361E+01
    46    0.15752E+04    0.10251E+00    0.61474E-03    0.10806E+01
    47    0.15999E+04    0.10993E+00    0.64189E-03    0.91244E+00
    48    0.16248E+04    0.11768E+00    0.66963E-03    0.72967E+00
    49    0.16500E+04    0.12576E+00    0.69797E-03    0.53073E+00
    50    0.16756E+04    0.13417E+00    0.72690E-03    0.31692E+00
    51    0.17012E+04    0.14292E+00    0.75643E-03    0.89694E-01
    52    0.17272E+04    0.15198E+00    0.78655E-03   -0.15261E+00
    53    0.17535E+04    0.16138E+00    0.81726E-03   -0.41179E+00
    54    0.17799E+04    0.17111E+00    0.84857E-03   -0.68635E+00
    55    0.18064E+04    0.18117E+00    0.88047E-03   -0.97480E+00
    56    0.18333E+04    0.19157E+00    0.91296E-03   -0.12786E+01
    57    0.18605E+04    0.20229E+00    0.94604E-03   -0.15993E+01
