#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.236715E+06   0.236714E+06   0.315553E+06   0.315545E+06   0.250523E+06   0.237136E+06   0.236715E+06   0.242479E+06  -0.604334E+00   0.235703E+06   0.235703E+06   0.267874E+01
   0.798228E-04   0.236714E+06   0.236713E+06   0.315535E+06   0.315526E+06   0.250515E+06   0.237135E+06   0.236714E+06   0.242477E+06  -0.604331E+00   0.235703E+06   0.235702E+06   0.299353E+01
   0.892035E-04   0.236713E+06   0.236712E+06   0.315513E+06   0.315501E+06   0.250505E+06   0.237134E+06   0.236713E+06   0.242476E+06  -0.604327E+00   0.235702E+06   0.235701E+06   0.334531E+01
   0.996866E-04   0.236712E+06   0.236711E+06   0.315486E+06   0.315471E+06   0.250493E+06   0.237132E+06   0.236712E+06   0.242474E+06  -0.604322E+00   0.235700E+06   0.235700E+06   0.373842E+01
   0.111402E-03   0.236710E+06   0.236709E+06   0.315452E+06   0.315433E+06   0.250477E+06   0.237130E+06   0.236710E+06   0.242471E+06  -0.604316E+00   0.235699E+06   0.235699E+06   0.417772E+01
   0.124493E-03   0.236709E+06   0.236707E+06   0.315409E+06   0.315385E+06   0.250457E+06   0.237128E+06   0.236708E+06   0.242468E+06  -0.604308E+00   0.235697E+06   0.235697E+06   0.466863E+01
   0.139124E-03   0.236706E+06   0.236705E+06   0.315356E+06   0.315326E+06   0.250432E+06   0.237125E+06   0.236706E+06   0.242465E+06  -0.604297E+00   0.235695E+06   0.235694E+06   0.521721E+01
   0.155474E-03   0.236704E+06   0.236702E+06   0.315290E+06   0.315252E+06   0.250402E+06   0.237121E+06   0.236703E+06   0.242460E+06  -0.604285E+00   0.235692E+06   0.235691E+06   0.583023E+01
   0.173745E-03   0.236700E+06   0.236698E+06   0.315207E+06   0.315160E+06   0.250363E+06   0.237117E+06   0.236700E+06   0.242454E+06  -0.604269E+00   0.235688E+06   0.235687E+06   0.651526E+01
   0.194163E-03   0.236696E+06   0.236693E+06   0.315103E+06   0.315045E+06   0.250315E+06   0.237111E+06   0.236696E+06   0.242446E+06  -0.604250E+00   0.235683E+06   0.235682E+06   0.728074E+01
   0.216981E-03   0.236691E+06   0.236687E+06   0.314973E+06   0.314901E+06   0.250255E+06   0.237104E+06   0.236690E+06   0.242437E+06  -0.604225E+00   0.235677E+06   0.235676E+06   0.813609E+01
   0.242480E-03   0.236684E+06   0.236679E+06   0.314812E+06   0.314721E+06   0.250180E+06   0.237095E+06   0.236683E+06   0.242425E+06  -0.604195E+00   0.235670E+06   0.235669E+06   0.909187E+01
   0.270976E-03   0.236676E+06   0.236670E+06   0.314610E+06   0.314497E+06   0.250087E+06   0.237084E+06   0.236675E+06   0.242411E+06  -0.604157E+00   0.235661E+06   0.235659E+06   0.101598E+02
   0.302821E-03   0.236665E+06   0.236658E+06   0.314359E+06   0.314217E+06   0.249970E+06   0.237070E+06   0.236664E+06   0.242393E+06  -0.604110E+00   0.235649E+06   0.235647E+06   0.113531E+02
   0.338408E-03   0.236652E+06   0.236643E+06   0.314045E+06   0.313868E+06   0.249825E+06   0.237053E+06   0.236651E+06   0.242370E+06  -0.604050E+00   0.235635E+06   0.235633E+06   0.126863E+02
