#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10584E+04    0.13360E-05    0.00000E+00    0.29421E-01    0.53986E-07    0.30906E-02   -0.45695E-07
     3    0.10242E+04    0.63226E-05    0.00000E+00    0.66710E-01    0.65624E-07    0.30724E-02   -0.77598E-07
     4    0.99080E+03    0.18227E-04    0.00000E+00    0.11390E+00    0.75632E-07    0.29910E-02   -0.10896E-06
     5    0.96708E+03    0.41147E-04    0.00000E+00    0.17009E+00    0.84319E-07    0.28883E-02   -0.14023E-06
     6    0.95226E+03    0.79944E-04    0.00000E+00    0.23455E+00    0.91891E-07    0.27803E-02   -0.17114E-06
     7    0.94431E+03    0.14018E-03    0.00000E+00    0.30652E+00    0.98551E-07    0.26734E-02   -0.20178E-06
     8    0.94107E+03    0.22802E-03    0.00000E+00    0.38509E+00    0.10444E-06    0.25701E-02   -0.23241E-06
     9    0.94171E+03    0.35034E-03    0.00000E+00    0.46964E+00    0.10969E-06    0.24713E-02   -0.26324E-06
    10    0.94528E+03    0.51420E-03    0.00000E+00    0.55920E+00    0.11436E-06    0.23773E-02   -0.29381E-06
    11    0.95109E+03    0.72772E-03    0.00000E+00    0.65317E+00    0.11855E-06    0.22893E-02   -0.32397E-06
    12    0.95932E+03    0.99901E-03    0.00000E+00    0.75130E+00    0.12228E-06    0.22056E-02   -0.35319E-06
    13    0.96880E+03    0.13366E-02    0.00000E+00    0.85183E+00    0.12565E-06    0.21285E-02   -0.38219E-06
    14    0.97946E+03    0.17489E-02    0.00000E+00    0.95429E+00    0.12865E-06    0.20550E-02   -0.41088E-06
    15    0.99106E+03    0.22459E-02    0.00000E+00    0.10578E+01    0.13137E-06    0.19863E-02   -0.43970E-06
    16    0.10040E+04    0.28375E-02    0.00000E+00    0.11628E+01    0.13381E-06    0.19207E-02   -0.46836E-06
    17    0.10176E+04    0.35338E-02    0.00000E+00    0.12674E+01    0.13597E-06    0.18590E-02   -0.49669E-06
    18    0.10315E+04    0.43427E-02    0.00000E+00    0.13707E+01    0.13793E-06    0.18007E-02   -0.52459E-06
    19    0.10470E+04    0.52794E-02    0.00000E+00    0.14734E+01    0.13968E-06    0.17462E-02   -0.55240E-06
    20    0.10627E+04    0.63488E-02    0.00000E+00    0.15739E+01    0.14124E-06    0.16939E-02   -0.57950E-06
    21    0.10789E+04    0.75630E-02    0.00000E+00    0.16713E+01    0.14262E-06    0.16445E-02   -0.60617E-06
    22    0.10955E+04    0.89329E-02    0.00000E+00    0.17652E+01    0.14385E-06    0.15976E-02   -0.63258E-06
    23    0.11125E+04    0.10469E-01    0.00000E+00    0.18550E+01    0.14493E-06    0.15530E-02   -0.65878E-06
    24    0.11299E+04    0.12182E-01    0.00000E+00    0.19390E+01    0.14588E-06    0.15109E-02   -0.68443E-06
    25    0.11476E+04    0.14081E-01    0.00000E+00    0.20176E+01    0.14670E-06    0.14708E-02   -0.70978E-06
    26    0.11657E+04    0.16178E-01    0.00000E+00    0.20907E+01    0.14742E-06    0.14324E-02   -0.73471E-06
    27    0.11842E+04    0.18484E-01    0.00000E+00    0.21573E+01    0.14802E-06    0.13957E-02   -0.75932E-06
    28    0.12028E+04    0.21007E-01    0.00000E+00    0.22160E+01    0.14854E-06    0.13608E-02   -0.78361E-06
    29    0.12219E+04    0.23759E-01    0.00000E+00    0.22661E+01    0.14896E-06    0.13277E-02   -0.80749E-06
    30    0.12411E+04    0.26748E-01    0.00000E+00    0.23087E+01    0.14930E-06    0.12957E-02   -0.83095E-06
    31    0.12606E+04    0.29985E-01    0.00000E+00    0.23426E+01    0.14955E-06    0.12650E-02   -0.85405E-06
    32    0.12804E+04    0.33479E-01    0.00000E+00    0.23668E+01    0.14974E-06    0.12358E-02   -0.87688E-06
    33    0.13003E+04    0.37241E-01    0.00000E+00    0.23798E+01    0.14986E-06    0.12079E-02   -0.89940E-06
    34    0.13206E+04    0.41276E-01    0.00000E+00    0.23830E+01    0.14992E-06    0.11811E-02   -0.92136E-06
    35    0.13410E+04    0.45595E-01    0.00000E+00    0.23758E+01    0.14991E-06    0.11552E-02   -0.94296E-06
    36    0.13616E+04    0.50208E-01    0.00000E+00    0.23570E+01    0.14986E-06    0.11303E-02   -0.96430E-06
    37    0.13825E+04    0.55121E-01    0.00000E+00    0.23257E+01    0.14976E-06    0.11065E-02   -0.98537E-06
    38    0.14035E+04    0.60343E-01    0.00000E+00    0.22825E+01    0.14961E-06    0.10836E-02   -0.10060E-05
    39    0.14248E+04    0.65876E-01    0.00000E+00    0.22268E+01    0.14941E-06    0.10615E-02   -0.10261E-05
    40    0.14463E+04    0.71730E-01    0.00000E+00    0.21575E+01    0.14918E-06    0.10403E-02   -0.10460E-05
    41    0.14680E+04    0.77914E-01    0.00000E+00    0.20739E+01    0.14890E-06    0.10199E-02   -0.10655E-05
    42    0.14899E+04    0.84433E-01    0.00000E+00    0.19769E+01    0.14860E-06    0.10003E-02   -0.10848E-05
    43    0.15120E+04    0.91293E-01    0.00000E+00    0.18674E+01    0.14826E-06    0.98115E-03   -0.11036E-05
    44    0.15341E+04    0.98490E-01    0.00000E+00    0.17433E+01    0.14789E-06    0.96269E-03   -0.11220E-05
    45    0.15566E+04    0.10604E+00    0.00000E+00    0.16030E+01    0.14748E-06    0.94499E-03   -0.11401E-05
    46    0.15793E+04    0.11394E+00    0.00000E+00    0.14478E+01    0.14706E-06    0.92791E-03   -0.11579E-05
    47    0.16022E+04    0.12220E+00    0.00000E+00    0.12787E+01    0.14661E-06    0.91127E-03   -0.11753E-05
    48    0.16251E+04    0.13082E+00    0.00000E+00    0.10943E+01    0.14613E-06    0.89516E-03   -0.11923E-05
    49    0.16484E+04    0.13979E+00    0.00000E+00    0.89306E+00    0.14564E-06    0.87967E-03   -0.12090E-05
    50    0.16720E+04    0.14914E+00    0.00000E+00    0.67598E+00    0.14512E-06    0.86468E-03   -0.12255E-05
    51    0.16956E+04    0.15886E+00    0.00000E+00    0.44418E+00    0.14459E-06    0.85009E-03   -0.12414E-05
    52    0.17196E+04    0.16892E+00    0.00000E+00    0.19635E+00    0.14404E-06    0.83596E-03   -0.12570E-05
    53    0.17438E+04    0.17937E+00    0.00000E+00   -0.68924E-01    0.14347E-06    0.82232E-03   -0.12724E-05
    54    0.17681E+04    0.19016E+00    0.00000E+00   -0.35049E+00    0.14289E-06    0.80909E-03   -0.12875E-05
    55    0.17926E+04    0.20133E+00    0.00000E+00   -0.64722E+00    0.14229E-06    0.79618E-03   -0.13021E-05
    56    0.18175E+04    0.21286E+00    0.00000E+00   -0.96025E+00    0.14169E-06    0.78365E-03   -0.13163E-05
    57    0.18426E+04    0.22475E+00    0.00000E+00   -0.12908E+01    0.14107E-06    0.77155E-03   -0.13304E-05
    58    0.18679E+04    0.23700E+00    0.00000E+00   -0.16382E+01    0.14044E-06    0.75981E-03   -0.13441E-05
    59    0.18934E+04    0.24961E+00    0.00000E+00   -0.20010E+01    0.13980E-06    0.74833E-03   -0.13574E-05
    60    0.19191E+04    0.26255E+00    0.00000E+00   -0.23785E+01    0.13915E-06    0.73713E-03   -0.13702E-05
    61    0.19453E+04    0.27582E+00    0.00000E+00   -0.27701E+01    0.13850E-06    0.72626E-03   -0.13828E-05
    62    0.19716E+04    0.28941E+00    0.00000E+00   -0.31772E+01    0.13783E-06    0.71571E-03   -0.13951E-05
    63    0.19980E+04    0.30333E+00    0.00000E+00   -0.36014E+01    0.13716E-06    0.70546E-03   -0.14071E-05
    64    0.20249E+04    0.31762E+00    0.00000E+00   -0.40443E+01    0.13649E-06    0.69549E-03   -0.14187E-05
    65    0.20519E+04    0.33227E+00    0.00000E+00   -0.45073E+01    0.13581E-06    0.68580E-03   -0.14301E-05
    66    0.20792E+04    0.34726E+00    0.00000E+00   -0.49888E+01    0.13512E-06    0.67636E-03   -0.14411E-05
    67    0.21066E+04    0.36256E+00    0.00000E+00   -0.54866E+01    0.13443E-06    0.66715E-03   -0.14518E-05
    68    0.21345E+04    0.37818E+00    0.00000E+00   -0.59989E+01    0.13373E-06    0.65817E-03   -0.14622E-05
    69    0.21625E+04    0.39407E+00    0.00000E+00   -0.65230E+01    0.13304E-06    0.64940E-03   -0.14722E-05
    70    0.21910E+04    0.41022E+00    0.00000E+00   -0.70591E+01    0.13234E-06    0.64084E-03   -0.14819E-05
    71    0.22196E+04    0.42661E+00    0.00000E+00   -0.76085E+01    0.13163E-06    0.63249E-03   -0.14913E-05
    72    0.22486E+04    0.44322E+00    0.00000E+00   -0.81724E+01    0.13093E-06    0.62432E-03   -0.15004E-05
    73    0.22777E+04    0.46003E+00    0.00000E+00   -0.87515E+01    0.13022E-06    0.61634E-03   -0.15091E-05
    74    0.23071E+04    0.47705E+00    0.00000E+00   -0.93449E+01    0.12952E-06    0.60854E-03   -0.15175E-05
    75    0.23368E+04    0.49430E+00    0.00000E+00   -0.99515E+01    0.12881E-06    0.60092E-03   -0.15256E-05
    76    0.23668E+04    0.51179E+00    0.00000E+00   -0.10571E+02    0.12810E-06    0.59346E-03   -0.15333E-05
    77    0.23970E+04    0.52952E+00    0.00000E+00   -0.11204E+02    0.12739E-06    0.58618E-03   -0.15407E-05
    78    0.24276E+04    0.54749E+00    0.00000E+00   -0.11851E+02    0.12668E-06    0.57905E-03   -0.15478E-05
    79    0.24584E+04    0.56563E+00    0.00000E+00   -0.12509E+02    0.12597E-06    0.57208E-03   -0.15546E-05
    80    0.24896E+04    0.58393E+00    0.00000E+00   -0.13177E+02    0.12526E-06    0.56526E-03   -0.15611E-05
    81    0.25211E+04    0.60234E+00    0.00000E+00   -0.13857E+02    0.12455E-06    0.55859E-03   -0.15673E-05
    82    0.25528E+04    0.62087E+00    0.00000E+00   -0.14549E+02    0.12385E-06    0.55207E-03   -0.15731E-05
    83    0.25849E+04    0.63950E+00    0.00000E+00   -0.15251E+02    0.12314E-06    0.54569E-03   -0.15787E-05
    84    0.26173E+04    0.65822E+00    0.00000E+00   -0.15962E+02    0.12244E-06    0.53945E-03   -0.15839E-05
    85    0.26499E+04    0.67700E+00    0.00000E+00   -0.16684E+02    0.12174E-06    0.53334E-03   -0.15888E-05
    86    0.26828E+04    0.69585E+00    0.00000E+00   -0.17415E+02    0.12104E-06    0.52735E-03   -0.15935E-05
    87    0.27161E+04    0.71474E+00    0.00000E+00   -0.18154E+02    0.12034E-06    0.52148E-03   -0.15978E-05
    88    0.27495E+04    0.73368E+00    0.00000E+00   -0.18901E+02    0.11964E-06    0.51573E-03   -0.16018E-05
    89    0.27834E+04    0.75264E+00    0.00000E+00   -0.19656E+02    0.11895E-06    0.51010E-03   -0.16055E-05
    90    0.28175E+04    0.77158E+00    0.00000E+00   -0.20417E+02    0.11826E-06    0.50456E-03   -0.16089E-05
    91    0.28518E+04    0.79050E+00    0.00000E+00   -0.21185E+02    0.11757E-06    0.49913E-03   -0.16120E-05
    92    0.28864E+04    0.80937E+00    0.00000E+00   -0.21958E+02    0.11688E-06    0.49380E-03   -0.16148E-05
    93    0.29214E+04    0.82819E+00    0.00000E+00   -0.22736E+02    0.11620E-06    0.48857E-03   -0.16173E-05
    94    0.29565E+04    0.84691E+00    0.00000E+00   -0.23518E+02    0.11552E-06    0.48343E-03   -0.16195E-05
    95    0.29920E+04    0.86552E+00    0.00000E+00   -0.24304E+02    0.11485E-06    0.47838E-03   -0.16214E-05
    96    0.30275E+04    0.88403E+00    0.00000E+00   -0.25094E+02    0.11417E-06    0.47342E-03   -0.16230E-05
    97    0.30635E+04    0.90239E+00    0.00000E+00   -0.25886E+02    0.11350E-06    0.46855E-03   -0.16243E-05
    98    0.30997E+04    0.92061E+00    0.00000E+00   -0.26679E+02    0.11283E-06    0.46376E-03   -0.16253E-05
