#    L    TT             EE             BB             TE          
     2    0.10887E+04    0.52817E-05    0.37859E-05    0.33097E-01
     3    0.10685E+04    0.14664E-04    0.75728E-05    0.74548E-01
     4    0.10441E+04    0.33093E-04    0.12623E-04    0.12706E+00
     5    0.10267E+04    0.65195E-04    0.18939E-04    0.18971E+00
     6    0.10165E+04    0.11647E-03    0.26521E-04    0.26167E+00
     7    0.10122E+04    0.19321E-03    0.35371E-04    0.34216E+00
     8    0.10118E+04    0.30239E-03    0.45491E-04    0.43014E+00
     9    0.10149E+04    0.45180E-03    0.56883E-04    0.52498E+00
    10    0.10206E+04    0.64945E-03    0.69550E-04    0.62556E+00
    11    0.10282E+04    0.90457E-03    0.83494E-04    0.73127E+00
    12    0.10381E+04    0.12263E-02    0.98717E-04    0.84182E+00
    13    0.10490E+04    0.16244E-02    0.11522E-03    0.95528E+00
    14    0.10610E+04    0.21084E-02    0.13301E-03    0.10711E+01
    15    0.10738E+04    0.26896E-02    0.15209E-03    0.11883E+01
    16    0.10878E+04    0.33792E-02    0.17246E-03    0.13074E+01
    17    0.11024E+04    0.41888E-02    0.19412E-03    0.14265E+01
    18    0.11173E+04    0.51272E-02    0.21707E-03    0.15442E+01
    19    0.11336E+04    0.62117E-02    0.24133E-03    0.16617E+01
    20    0.11502E+04    0.74480E-02    0.26688E-03    0.17768E+01
    21    0.11671E+04    0.88497E-02    0.29374E-03    0.18888E+01
    22    0.11844E+04    0.10429E-01    0.32191E-03    0.19972E+01
    23    0.12020E+04    0.12199E-01    0.35138E-03    0.21014E+01
    24    0.12199E+04    0.14169E-01    0.38217E-03    0.21993E+01
    25    0.12382E+04    0.16353E-01    0.41426E-03    0.22915E+01
    26    0.12567E+04    0.18761E-01    0.44768E-03    0.23780E+01
    27    0.12756E+04    0.21408E-01    0.48241E-03    0.24574E+01
    28    0.12946E+04    0.24302E-01    0.51846E-03    0.25284E+01
    29    0.13140E+04    0.27457E-01    0.55582E-03    0.25901E+01
    30    0.13336E+04    0.30881E-01    0.59452E-03    0.26437E+01
    31    0.13533E+04    0.34588E-01    0.63453E-03    0.26879E+01
    32    0.13732E+04    0.38588E-01    0.67587E-03    0.27216E+01
    33    0.13934E+04    0.42891E-01    0.71853E-03    0.27434E+01
    34    0.14138E+04    0.47505E-01    0.76252E-03    0.27541E+01
    35    0.14343E+04    0.52442E-01    0.80783E-03    0.27537E+01
    36    0.14550E+04    0.57712E-01    0.85448E-03    0.27409E+01
    37    0.14759E+04    0.63324E-01    0.90245E-03    0.27146E+01
    38    0.14970E+04    0.69285E-01    0.95174E-03    0.26750E+01
    39    0.15183E+04    0.75601E-01    0.10024E-02    0.26217E+01
    40    0.15397E+04    0.82279E-01    0.10543E-02    0.25537E+01
    41    0.15614E+04    0.89332E-01    0.11076E-02    0.24701E+01
    42    0.15832E+04    0.96765E-01    0.11622E-02    0.23721E+01
    43    0.16052E+04    0.10458E+00    0.12181E-02    0.22602E+01
    44    0.16273E+04    0.11278E+00    0.12754E-02    0.21323E+01
    45    0.16496E+04    0.12138E+00    0.13340E-02    0.19871E+01
    46    0.16722E+04    0.13038E+00    0.13939E-02    0.18254E+01
    47    0.16950E+04    0.13978E+00    0.14551E-02    0.16483E+01
    48    0.17178E+04    0.14959E+00    0.15177E-02    0.14544E+01
    49    0.17409E+04    0.15980E+00    0.15815E-02    0.12426E+01
    50    0.17643E+04    0.17043E+00    0.16467E-02    0.10134E+01
    51    0.17877E+04    0.18147E+00    0.17132E-02    0.76773E+00
    52    0.18115E+04    0.19291E+00    0.17810E-02    0.50448E+00
    53    0.18356E+04    0.20477E+00    0.18502E-02    0.22258E+00
    54    0.18597E+04    0.21704E+00    0.19206E-02   -0.77132E-01
    55    0.18840E+04    0.22971E+00    0.19924E-02   -0.39380E+00
    56    0.19087E+04    0.24280E+00    0.20655E-02   -0.72827E+00
    57    0.19336E+04    0.25628E+00    0.21399E-02   -0.10815E+01
    58    0.19587E+04    0.27018E+00    0.22156E-02   -0.14530E+01
    59    0.19840E+04    0.28448E+00    0.22926E-02   -0.18420E+01
    60    0.20096E+04    0.29914E+00    0.23709E-02   -0.22473E+01
    61    0.20357E+04    0.31417E+00    0.24505E-02   -0.26681E+01
    62    0.20618E+04    0.32958E+00    0.25314E-02   -0.31059E+01
    63    0.20881E+04    0.34534E+00    0.26136E-02   -0.35620E+01
    64    0.21148E+04    0.36151E+00    0.26972E-02   -0.40384E+01
    65    0.21416E+04    0.37809E+00    0.27820E-02   -0.45361E+01
    66    0.21688E+04    0.39503E+00    0.28681E-02   -0.50538E+01
    67    0.21960E+04    0.41232E+00    0.29556E-02   -0.55891E+01
    68    0.22238E+04    0.42996E+00    0.30443E-02   -0.61403E+01
    69    0.22517E+04    0.44789E+00    0.31343E-02   -0.67047E+01
    70    0.22800E+04    0.46612E+00    0.32257E-02   -0.72825E+01
    71    0.23086E+04    0.48462E+00    0.33183E-02   -0.78749E+01
    72    0.23375E+04    0.50336E+00    0.34122E-02   -0.84830E+01
    73    0.23666E+04    0.52232E+00    0.35075E-02   -0.91076E+01
    74    0.23960E+04    0.54151E+00    0.36040E-02   -0.97478E+01
    75    0.24257E+04    0.56096E+00    0.37019E-02   -0.10402E+02
    76    0.24556E+04    0.58067E+00    0.38010E-02   -0.11071E+02
    77    0.24859E+04    0.60062E+00    0.39015E-02   -0.11754E+02
    78    0.25166E+04    0.62082E+00    0.40032E-02   -0.12453E+02
    79    0.25475E+04    0.64121E+00    0.41063E-02   -0.13162E+02
    80    0.25787E+04    0.66178E+00    0.42107E-02   -0.13884E+02
    81    0.26103E+04    0.68245E+00    0.43164E-02   -0.14618E+02
    82    0.26422E+04    0.70325E+00    0.44234E-02   -0.15364E+02
    83    0.26744E+04    0.72415E+00    0.45318E-02   -0.16122E+02
    84    0.27070E+04    0.74514E+00    0.46414E-02   -0.16890E+02
    85    0.27397E+04    0.76619E+00    0.47524E-02   -0.17669E+02
    86    0.27728E+04    0.78731E+00    0.48648E-02   -0.18457E+02
    87    0.28064E+04    0.80845E+00    0.49784E-02   -0.19254E+02
    88    0.28400E+04    0.82963E+00    0.50934E-02   -0.20060E+02
    89    0.28741E+04    0.85082E+00    0.52098E-02   -0.20874E+02
    90    0.29085E+04    0.87199E+00    0.53275E-02   -0.21695E+02
    91    0.29431E+04    0.89311E+00    0.54465E-02   -0.22523E+02
    92    0.29781E+04    0.91416E+00    0.55670E-02   -0.23356E+02
    93    0.30135E+04    0.93513E+00    0.56887E-02   -0.24194E+02
    94    0.30490E+04    0.95598E+00    0.58119E-02   -0.25036E+02
    95    0.30848E+04    0.97671E+00    0.59364E-02   -0.25883E+02
    96    0.31207E+04    0.99728E+00    0.60623E-02   -0.26734E+02
    97    0.31571E+04    0.10177E+01    0.61896E-02   -0.27587E+02
    98    0.31939E+04    0.10379E+01    0.63183E-02   -0.28441E+02
    99    0.32307E+04    0.10579E+01    0.64484E-02   -0.29297E+02
   100    0.32679E+04    0.10777E+01    0.65800E-02   -0.30153E+02
   101    0.33053E+04    0.10973E+01    0.67129E-02   -0.31009E+02
   102    0.33432E+04    0.11165E+01    0.68473E-02   -0.31864E+02
   103    0.33811E+04    0.11355E+01    0.69831E-02   -0.32719E+02
   104    0.34193E+04    0.11542E+01    0.71204E-02   -0.33569E+02
   105    0.34577E+04    0.11726E+01    0.72591E-02   -0.34418E+02
   106    0.34964E+04    0.11907E+01    0.73992E-02   -0.35262E+02
   107    0.35350E+04    0.12084E+01    0.75409E-02   -0.36102E+02
   108    0.35741E+04    0.12256E+01    0.76840E-02   -0.36937E+02
   109    0.36133E+04    0.12425E+01    0.78287E-02   -0.37766E+02
   110    0.36527E+04    0.12589E+01    0.79748E-02   -0.38587E+02
   111    0.36922E+04    0.12749E+01    0.81224E-02   -0.39401E+02
   112    0.37320E+04    0.12904E+01    0.82716E-02   -0.40207E+02
   113    0.37719E+04    0.13055E+01    0.84223E-02   -0.41005E+02
   114    0.38120E+04    0.13200E+01    0.85745E-02   -0.41792E+02
   115    0.38524E+04    0.13341E+01    0.87283E-02   -0.42568E+02
   116    0.38928E+04    0.13475E+01    0.88836E-02   -0.43334E+02
   117    0.39334E+04    0.13604E+01    0.90405E-02   -0.44086E+02
   118    0.39743E+04    0.13729E+01    0.91990E-02   -0.44827E+02
   119    0.40152E+04    0.13848E+01    0.93591E-02   -0.45554E+02
   120    0.40562E+04    0.13960E+01    0.95208E-02   -0.46267E+02
   121    0.40973E+04    0.14068E+01    0.96841E-02   -0.46964E+02
   122    0.41384E+04    0.14169E+01    0.98490E-02   -0.47646E+02
   123    0.41796E+04    0.14263E+01    0.10016E-01   -0.48312E+02
   124    0.42209E+04    0.14352E+01    0.10184E-01   -0.48959E+02
   125    0.42622E+04    0.14433E+01    0.10354E-01   -0.49589E+02
   126    0.43036E+04    0.14510E+01    0.10525E-01   -0.50201E+02
   127    0.43449E+04    0.14578E+01    0.10698E-01   -0.50793E+02
   128    0.43863E+04    0.14641E+01    0.10873E-01   -0.51366E+02
   129    0.44276E+04    0.14697E+01    0.11050E-01   -0.51918E+02
   130    0.44690E+04    0.14745E+01    0.11228E-01   -0.52448E+02
   131    0.45104E+04    0.14788E+01    0.11408E-01   -0.52958E+02
   132    0.45518E+04    0.14823E+01    0.11590E-01   -0.53443E+02
   133    0.45930E+04    0.14852E+01    0.11774E-01   -0.53907E+02
   134    0.46343E+04    0.14873E+01    0.11959E-01   -0.54345E+02
   135    0.46755E+04    0.14888E+01    0.12146E-01   -0.54759E+02
   136    0.47166E+04    0.14895E+01    0.12335E-01   -0.55147E+02
   137    0.47575E+04    0.14896E+01    0.12525E-01   -0.55510E+02
   138    0.47984E+04    0.14890E+01    0.12717E-01   -0.55846E+02
   139    0.48390E+04    0.14878E+01    0.12912E-01   -0.56154E+02
   140    0.48797E+04    0.14858E+01    0.13107E-01   -0.56437E+02
   141    0.49201E+04    0.14831E+01    0.13305E-01   -0.56690E+02
   142    0.49604E+04    0.14798E+01    0.13505E-01   -0.56915E+02
   143    0.50006E+04    0.14758E+01    0.13706E-01   -0.57112E+02
   144    0.50405E+04    0.14712E+01    0.13909E-01   -0.57280E+02
   145    0.50802E+04    0.14660E+01    0.14114E-01   -0.57418E+02
   146    0.51200E+04    0.14600E+01    0.14321E-01   -0.57525E+02
   147    0.51593E+04    0.14535E+01    0.14530E-01   -0.57602E+02
   148    0.51984E+04    0.14463E+01    0.14741E-01   -0.57648E+02
   149    0.52373E+04    0.14385E+01    0.14953E-01   -0.57662E+02
   150    0.52759E+04    0.14302E+01    0.15167E-01   -0.57643E+02
   151    0.53142E+04    0.14213E+01    0.15384E-01   -0.57592E+02
   152    0.53522E+04    0.14117E+01    0.15602E-01   -0.57509E+02
   153    0.53899E+04    0.14016E+01    0.15822E-01   -0.57391E+02
   154    0.54273E+04    0.13911E+01    0.16043E-01   -0.57241E+02
   155    0.54644E+04    0.13800E+01    0.16267E-01   -0.57057E+02
   156    0.55010E+04    0.13685E+01    0.16493E-01   -0.56840E+02
   157    0.55374E+04    0.13566E+01    0.16720E-01   -0.56587E+02
   158    0.55734E+04    0.13442E+01    0.16949E-01   -0.56301E+02
   159    0.56089E+04    0.13314E+01    0.17181E-01   -0.55980E+02
   160    0.56441E+04    0.13182E+01    0.17414E-01   -0.55623E+02
   161    0.56789E+04    0.13047E+01    0.17649E-01   -0.55231E+02
   162    0.57133E+04    0.12908E+01    0.17886E-01   -0.54806E+02
   163    0.57474E+04    0.12766E+01    0.18124E-01   -0.54344E+02
   164    0.57808E+04    0.12622E+01    0.18365E-01   -0.53848E+02
   165    0.58140E+04    0.12474E+01    0.18608E-01   -0.53315E+02
   166    0.58466E+04    0.12325E+01    0.18852E-01   -0.52746E+02
   167    0.58789E+04    0.12173E+01    0.19098E-01   -0.52143E+02
   168    0.59105E+04    0.12021E+01    0.19346E-01   -0.51504E+02
   169    0.59416E+04    0.11866E+01    0.19596E-01   -0.50828E+02
   170    0.59723E+04    0.11711E+01    0.19848E-01   -0.50117E+02
   171    0.60023E+04    0.11556E+01    0.20102E-01   -0.49369E+02
   172    0.60318E+04    0.11400E+01    0.20357E-01   -0.48586E+02
   173    0.60607E+04    0.11244E+01    0.20614E-01   -0.47768E+02
   174    0.60891E+04    0.11090E+01    0.20874E-01   -0.46914E+02
   175    0.61169E+04    0.10936E+01    0.21135E-01   -0.46025E+02
   176    0.61440E+04    0.10784E+01    0.21397E-01   -0.45100E+02
   177    0.61705E+04    0.10633E+01    0.21662E-01   -0.44141E+02
   178    0.61964E+04    0.10487E+01    0.21928E-01   -0.43147E+02
   179    0.62217E+04    0.10341E+01    0.22196E-01   -0.42118E+02
   180    0.62465E+04    0.10199E+01    0.22466E-01   -0.41055E+02
   181    0.62706E+04    0.10060E+01    0.22738E-01   -0.39958E+02
   182    0.62941E+04    0.99249E+00    0.23011E-01   -0.38827E+02
   183    0.63168E+04    0.97940E+00    0.23286E-01   -0.37663E+02
   184    0.63390E+04    0.96676E+00    0.23562E-01   -0.36465E+02
   185    0.63605E+04    0.95475E+00    0.23841E-01   -0.35235E+02
   186    0.63810E+04    0.94324E+00    0.24121E-01   -0.33971E+02
   187    0.64012E+04    0.93238E+00    0.24402E-01   -0.32676E+02
   188    0.64206E+04    0.92217E+00    0.24686E-01   -0.31349E+02
   189    0.64393E+04    0.91266E+00    0.24971E-01   -0.29991E+02
   190    0.64576E+04    0.90392E+00    0.25257E-01   -0.28603E+02
   191    0.64748E+04    0.89599E+00    0.25545E-01   -0.27183E+02
   192    0.64915E+04    0.88890E+00    0.25835E-01   -0.25733E+02
   193    0.65073E+04    0.88271E+00    0.26126E-01   -0.24255E+02
   194    0.65226E+04    0.87747E+00    0.26418E-01   -0.22747E+02
   195    0.65371E+04    0.87322E+00    0.26712E-01   -0.21211E+02
   196    0.65507E+04    0.87002E+00    0.27008E-01   -0.19647E+02
   197    0.65637E+04    0.86793E+00    0.27305E-01   -0.18057E+02
   198    0.65760E+04    0.86698E+00    0.27603E-01   -0.16440E+02
   199    0.65875E+04    0.86722E+00    0.27903E-01   -0.14796E+02
   200    0.65984E+04    0.86870E+00    0.28204E-01   -0.13128E+02
   201    0.66084E+04    0.87149E+00    0.28507E-01   -0.11434E+02
   202    0.66176E+04    0.87560E+00    0.28810E-01   -0.97165E+01
   203    0.66261E+04    0.88111E+00    0.29115E-01   -0.79747E+01
   204    0.66337E+04    0.88806E+00    0.29422E-01   -0.62120E+01
   205    0.66406E+04    0.89648E+00    0.29729E-01   -0.44264E+01
   206    0.66466E+04    0.90645E+00    0.30038E-01   -0.26196E+01
   207    0.66519E+04    0.91798E+00    0.30348E-01   -0.79208E+00
   208    0.66562E+04    0.93114E+00    0.30659E-01    0.10552E+01
   209    0.66598E+04    0.94596E+00    0.30971E-01    0.29215E+01
   210    0.66626E+04    0.96251E+00    0.31284E-01    0.48059E+01
   211    0.66646E+04    0.98083E+00    0.31598E-01    0.67078E+01
   212    0.66656E+04    0.10009E+01    0.31914E-01    0.86261E+01
   213    0.66660E+04    0.10229E+01    0.32230E-01    0.10560E+02
   214    0.66655E+04    0.10468E+01    0.32547E-01    0.12510E+02
   215    0.66642E+04    0.10727E+01    0.32865E-01    0.14472E+02
   216    0.66621E+04    0.11005E+01    0.33184E-01    0.16449E+02
   217    0.66592E+04    0.11304E+01    0.33504E-01    0.18437E+02
   218    0.66556E+04    0.11623E+01    0.33825E-01    0.20436E+02
   219    0.66511E+04    0.11964E+01    0.34146E-01    0.22448E+02
   220    0.66459E+04    0.12326E+01    0.34468E-01    0.24467E+02
   221    0.66400E+04    0.12710E+01    0.34791E-01    0.26496E+02
   222    0.66332E+04    0.13117E+01    0.35115E-01    0.28532E+02
   223    0.66256E+04    0.13546E+01    0.35439E-01    0.30576E+02
   224    0.66174E+04    0.13997E+01    0.35764E-01    0.32624E+02
   225    0.66083E+04    0.14473E+01    0.36089E-01    0.34679E+02
   226    0.65986E+04    0.14972E+01    0.36415E-01    0.36737E+02
   227    0.65879E+04    0.15496E+01    0.36742E-01    0.38798E+02
   228    0.65767E+04    0.16043E+01    0.37069E-01    0.40862E+02
   229    0.65647E+04    0.16615E+01    0.37396E-01    0.42926E+02
   230    0.65518E+04    0.17212E+01    0.37724E-01    0.44991E+02
   231    0.65382E+04    0.17835E+01    0.38052E-01    0.47056E+02
   232    0.65240E+04    0.18482E+01    0.38381E-01    0.49119E+02
   233    0.65090E+04    0.19157E+01    0.38710E-01    0.51178E+02
   234    0.64931E+04    0.19857E+01    0.39039E-01    0.53234E+02
   235    0.64766E+04    0.20583E+01    0.39368E-01    0.55285E+02
   236    0.64593E+04    0.21336E+01    0.39698E-01    0.57330E+02
   237    0.64413E+04    0.22116E+01    0.40028E-01    0.59369E+02
   238    0.64226E+04    0.22924E+01    0.40358E-01    0.61400E+02
   239    0.64033E+04    0.23758E+01    0.40688E-01    0.63423E+02
   240    0.63831E+04    0.24619E+01    0.41018E-01    0.65436E+02
   241    0.63623E+04    0.25507E+01    0.41348E-01    0.67438E+02
   242    0.63409E+04    0.26423E+01    0.41678E-01    0.69429E+02
   243    0.63187E+04    0.27367E+01    0.42008E-01    0.71407E+02
