#    L    TT             EE             BB             TE          
     2    0.93232E+03    0.31645E-05    0.20121E-05    0.25509E-01
     3    0.90109E+03    0.94764E-05    0.40248E-05    0.57874E-01
     4    0.87086E+03    0.22422E-04    0.67092E-05    0.98818E-01
     5    0.84936E+03    0.45530E-04    0.10066E-04    0.14756E+00
     6    0.83582E+03    0.82991E-04    0.14096E-04    0.20345E+00
     7    0.82841E+03    0.13960E-03    0.18801E-04    0.26585E+00
     8    0.82521E+03    0.22066E-03    0.24181E-04    0.33395E+00
     9    0.82548E+03    0.33209E-03    0.30237E-04    0.40722E+00
    10    0.82837E+03    0.47998E-03    0.36972E-04    0.48483E+00
    11    0.83326E+03    0.67134E-03    0.44386E-04    0.56625E+00
    12    0.84030E+03    0.91312E-03    0.52481E-04    0.65128E+00
    13    0.84847E+03    0.12127E-02    0.61258E-04    0.73838E+00
    14    0.85769E+03    0.15773E-02    0.70720E-04    0.82717E+00
    15    0.86775E+03    0.20156E-02    0.80868E-04    0.91689E+00
    16    0.87897E+03    0.25361E-02    0.91702E-04    0.10079E+01
    17    0.89083E+03    0.31475E-02    0.10323E-03    0.10986E+01
    18    0.90294E+03    0.38565E-02    0.11544E-03    0.11881E+01
    19    0.91644E+03    0.46763E-02    0.12835E-03    0.12772E+01
    20    0.93016E+03    0.56113E-02    0.14195E-03    0.13644E+01
    21    0.94428E+03    0.66717E-02    0.15625E-03    0.14489E+01
    22    0.95875E+03    0.78670E-02    0.17124E-03    0.15305E+01
    23    0.97358E+03    0.92066E-02    0.18693E-03    0.16085E+01
    24    0.98875E+03    0.10698E-01    0.20332E-03    0.16815E+01
    25    0.10042E+04    0.12353E-01    0.22042E-03    0.17499E+01
    26    0.10200E+04    0.14177E-01    0.23821E-03    0.18136E+01
    27    0.10361E+04    0.16183E-01    0.25671E-03    0.18717E+01
    28    0.10524E+04    0.18377E-01    0.27592E-03    0.19229E+01
    29    0.10690E+04    0.20768E-01    0.29583E-03    0.19668E+01
    30    0.10858E+04    0.23365E-01    0.31645E-03    0.20043E+01
    31    0.11027E+04    0.26177E-01    0.33778E-03    0.20342E+01
    32    0.11200E+04    0.29211E-01    0.35981E-03    0.20558E+01
    33    0.11374E+04    0.32477E-01    0.38256E-03    0.20677E+01
    34    0.11550E+04    0.35979E-01    0.40602E-03    0.20712E+01
    35    0.11728E+04    0.39727E-01    0.43018E-03    0.20657E+01
    36    0.11907E+04    0.43729E-01    0.45506E-03    0.20502E+01
    37    0.12089E+04    0.47992E-01    0.48065E-03    0.20240E+01
    38    0.12272E+04    0.52522E-01    0.50695E-03    0.19874E+01
    39    0.12457E+04    0.57321E-01    0.53396E-03    0.19401E+01
    40    0.12643E+04    0.62398E-01    0.56169E-03    0.18811E+01
    41    0.12833E+04    0.67760E-01    0.59013E-03    0.18097E+01
    42    0.13023E+04    0.73414E-01    0.61928E-03    0.17269E+01
    43    0.13215E+04    0.79362E-01    0.64914E-03    0.16331E+01
    44    0.13407E+04    0.85603E-01    0.67972E-03    0.15268E+01
    45    0.13603E+04    0.92146E-01    0.71100E-03    0.14065E+01
    46    0.13801E+04    0.99003E-01    0.74300E-03    0.12732E+01
    47    0.13999E+04    0.10616E+00    0.77571E-03    0.11281E+01
    48    0.14199E+04    0.11363E+00    0.80913E-03    0.96971E+00
    49    0.14401E+04    0.12141E+00    0.84326E-03    0.79674E+00
    50    0.14606E+04    0.12952E+00    0.87810E-03    0.61007E+00
    51    0.14811E+04    0.13795E+00    0.91365E-03    0.41074E+00
    52    0.15019E+04    0.14667E+00    0.94991E-03    0.19756E+00
    53    0.15230E+04    0.15573E+00    0.98688E-03   -0.30780E-01
    54    0.15441E+04    0.16509E+00    0.10246E-02   -0.27322E+00
    55    0.15654E+04    0.17478E+00    0.10629E-02   -0.52871E+00
    56    0.15869E+04    0.18478E+00    0.11020E-02   -0.79830E+00
    57    0.16087E+04    0.19509E+00    0.11418E-02   -0.10831E+01
    58    0.16308E+04    0.20572E+00    0.11823E-02   -0.13825E+01
    59    0.16529E+04    0.21666E+00    0.12235E-02   -0.16953E+01
    60    0.16752E+04    0.22788E+00    0.12654E-02   -0.20206E+01
    61    0.16980E+04    0.23939E+00    0.13081E-02   -0.23577E+01
    62    0.17208E+04    0.25118E+00    0.13514E-02   -0.27082E+01
    63    0.17438E+04    0.26326E+00    0.13954E-02   -0.30735E+01
    64    0.17672E+04    0.27565E+00    0.14401E-02   -0.34554E+01
    65    0.17905E+04    0.28838E+00    0.14856E-02   -0.38552E+01
    66    0.18142E+04    0.30140E+00    0.15317E-02   -0.42715E+01
    67    0.18380E+04    0.31469E+00    0.15785E-02   -0.47020E+01
    68    0.18622E+04    0.32827E+00    0.16261E-02   -0.51450E+01
    69    0.18866E+04    0.34207E+00    0.16743E-02   -0.55978E+01
    70    0.19113E+04    0.35611E+00    0.17233E-02   -0.60607E+01
    71    0.19362E+04    0.37035E+00    0.17729E-02   -0.65350E+01
    72    0.19613E+04    0.38478E+00    0.18233E-02   -0.70219E+01
    73    0.19866E+04    0.39938E+00    0.18744E-02   -0.75221E+01
    74    0.20121E+04    0.41416E+00    0.19261E-02   -0.80349E+01
    75    0.20379E+04    0.42915E+00    0.19786E-02   -0.85591E+01
    76    0.20639E+04    0.44436E+00    0.20318E-02   -0.90949E+01
    77    0.20902E+04    0.45977E+00    0.20857E-02   -0.96421E+01
    78    0.21167E+04    0.47541E+00    0.21403E-02   -0.10202E+02
    79    0.21435E+04    0.49120E+00    0.21956E-02   -0.10770E+02
    80    0.21706E+04    0.50714E+00    0.22516E-02   -0.11348E+02
    81    0.21979E+04    0.52317E+00    0.23084E-02   -0.11937E+02
    82    0.22255E+04    0.53931E+00    0.23658E-02   -0.12535E+02
    83    0.22533E+04    0.55554E+00    0.24240E-02   -0.13143E+02
    84    0.22815E+04    0.57185E+00    0.24829E-02   -0.13759E+02
    85    0.23098E+04    0.58821E+00    0.25425E-02   -0.14384E+02
    86    0.23383E+04    0.60465E+00    0.26028E-02   -0.15016E+02
    87    0.23673E+04    0.62112E+00    0.26639E-02   -0.15656E+02
    88    0.23963E+04    0.63764E+00    0.27257E-02   -0.16303E+02
    89    0.24257E+04    0.65419E+00    0.27882E-02   -0.16958E+02
    90    0.24553E+04    0.67073E+00    0.28515E-02   -0.17618E+02
    91    0.24851E+04    0.68725E+00    0.29155E-02   -0.18283E+02
    92    0.25152E+04    0.70374E+00    0.29802E-02   -0.18953E+02
    93    0.25456E+04    0.72018E+00    0.30457E-02   -0.19628E+02
    94    0.25761E+04    0.73655E+00    0.31119E-02   -0.20306E+02
    95    0.26069E+04    0.75284E+00    0.31789E-02   -0.20988E+02
    96    0.26377E+04    0.76902E+00    0.32467E-02   -0.21673E+02
    97    0.26689E+04    0.78510E+00    0.33152E-02   -0.22361E+02
    98    0.27004E+04    0.80106E+00    0.33844E-02   -0.23049E+02
    99    0.27320E+04    0.81686E+00    0.34545E-02   -0.23741E+02
   100    0.27638E+04    0.83250E+00    0.35253E-02   -0.24431E+02
   101    0.27958E+04    0.84804E+00    0.35969E-02   -0.25123E+02
   102    0.28284E+04    0.86332E+00    0.36692E-02   -0.25815E+02
   103    0.28609E+04    0.87843E+00    0.37424E-02   -0.26506E+02
   104    0.28936E+04    0.89335E+00    0.38163E-02   -0.27195E+02
   105    0.29264E+04    0.90802E+00    0.38911E-02   -0.27882E+02
   106    0.29595E+04    0.92251E+00    0.39666E-02   -0.28568E+02
   107    0.29925E+04    0.93666E+00    0.40429E-02   -0.29249E+02
   108    0.30259E+04    0.95054E+00    0.41201E-02   -0.29928E+02
   109    0.30595E+04    0.96409E+00    0.41981E-02   -0.30602E+02
   110    0.30931E+04    0.97731E+00    0.42769E-02   -0.31270E+02
   111    0.31269E+04    0.99025E+00    0.43565E-02   -0.31934E+02
   112    0.31609E+04    0.10029E+01    0.44370E-02   -0.32592E+02
   113    0.31950E+04    0.10151E+01    0.45183E-02   -0.33243E+02
   114    0.32293E+04    0.10270E+01    0.46005E-02   -0.33887E+02
   115    0.32638E+04    0.10385E+01    0.46835E-02   -0.34523E+02
   116    0.32983E+04    0.10496E+01    0.47674E-02   -0.35151E+02
   117    0.33331E+04    0.10603E+01    0.48521E-02   -0.35769E+02
   118    0.33680E+04    0.10706E+01    0.49378E-02   -0.36379E+02
   119    0.34030E+04    0.10806E+01    0.50243E-02   -0.36977E+02
   120    0.34381E+04    0.10900E+01    0.51116E-02   -0.37565E+02
   121    0.34732E+04    0.10991E+01    0.51999E-02   -0.38142E+02
   122    0.35084E+04    0.11077E+01    0.52891E-02   -0.38706E+02
   123    0.35436E+04    0.11157E+01    0.53792E-02   -0.39259E+02
   124    0.35789E+04    0.11234E+01    0.54702E-02   -0.39797E+02
   125    0.36143E+04    0.11305E+01    0.55621E-02   -0.40322E+02
   126    0.36496E+04    0.11372E+01    0.56549E-02   -0.40833E+02
   127    0.36850E+04    0.11434E+01    0.57487E-02   -0.41329E+02
   128    0.37204E+04    0.11491E+01    0.58434E-02   -0.41811E+02
   129    0.37558E+04    0.11543E+01    0.59390E-02   -0.42276E+02
   130    0.37913E+04    0.11589E+01    0.60356E-02   -0.42724E+02
   131    0.38267E+04    0.11630E+01    0.61332E-02   -0.43157E+02
   132    0.38622E+04    0.11666E+01    0.62317E-02   -0.43571E+02
   133    0.38975E+04    0.11697E+01    0.63312E-02   -0.43968E+02
   134    0.39329E+04    0.11723E+01    0.64316E-02   -0.44345E+02
   135    0.39683E+04    0.11744E+01    0.65331E-02   -0.44704E+02
   136    0.40035E+04    0.11759E+01    0.66355E-02   -0.45042E+02
   137    0.40387E+04    0.11768E+01    0.67389E-02   -0.45360E+02
   138    0.40738E+04    0.11773E+01    0.68433E-02   -0.45658E+02
   139    0.41087E+04    0.11773E+01    0.69488E-02   -0.45934E+02
   140    0.41437E+04    0.11766E+01    0.70552E-02   -0.46190E+02
   141    0.41784E+04    0.11755E+01    0.71626E-02   -0.46422E+02
   142    0.42131E+04    0.11738E+01    0.72711E-02   -0.46633E+02
   143    0.42477E+04    0.11716E+01    0.73806E-02   -0.46821E+02
