#    L    TT             EE             TE             PP             TP          
     2    0.10490E+04    0.12877E-05    0.28396E-01    0.10753E+07    0.28980E+05
     3    0.10115E+04    0.60903E-05    0.64497E-01    0.16548E+07    0.34298E+05
     4    0.97590E+03    0.17550E-04    0.11016E+00    0.21705E+07    0.36741E+05
     5    0.95071E+03    0.39607E-04    0.16452E+00    0.26261E+07    0.37696E+05
     6    0.93478E+03    0.76933E-04    0.22683E+00    0.30282E+07    0.37841E+05
     7    0.92595E+03    0.13488E-03    0.29638E+00    0.33849E+07    0.37523E+05
     8    0.92199E+03    0.21935E-03    0.37227E+00    0.37025E+07    0.36936E+05
     9    0.92201E+03    0.33697E-03    0.45390E+00    0.39867E+07    0.36186E+05
    10    0.92504E+03    0.49450E-03    0.54034E+00    0.42413E+07    0.35342E+05
    11    0.93037E+03    0.69977E-03    0.63099E+00    0.44709E+07    0.34465E+05
    12    0.93816E+03    0.96054E-03    0.72563E+00    0.46767E+07    0.33560E+05
    13    0.94724E+03    0.12850E-02    0.82254E+00    0.48634E+07    0.32680E+05
    14    0.95754E+03    0.16813E-02    0.92128E+00    0.50313E+07    0.31800E+05
    15    0.96881E+03    0.21589E-02    0.10210E+01    0.51839E+07    0.30946E+05
    16    0.98139E+03    0.27274E-02    0.11221E+01    0.53221E+07    0.30104E+05
    17    0.99472E+03    0.33965E-02    0.12228E+01    0.54463E+07    0.29291E+05
    18    0.10083E+04    0.41738E-02    0.13221E+01    0.55594E+07    0.28507E+05
    19    0.10236E+04    0.50738E-02    0.14209E+01    0.56617E+07    0.27760E+05
    20    0.10390E+04    0.61014E-02    0.15175E+01    0.57538E+07    0.27030E+05
    21    0.10550E+04    0.72680E-02    0.16110E+01    0.58368E+07    0.26330E+05
    22    0.10713E+04    0.85843E-02    0.17011E+01    0.59118E+07    0.25657E+05
    23    0.10881E+04    0.10061E-01    0.17872E+01    0.59794E+07    0.25010E+05
    24    0.11052E+04    0.11706E-01    0.18677E+01    0.60395E+07    0.24392E+05
    25    0.11228E+04    0.13531E-01    0.19430E+01    0.60935E+07    0.23798E+05
    26    0.11407E+04    0.15546E-01    0.20129E+01    0.61415E+07    0.23224E+05
    27    0.11589E+04    0.17761E-01    0.20764E+01    0.61839E+07    0.22671E+05
    28    0.11774E+04    0.20186E-01    0.21323E+01    0.62214E+07    0.22142E+05
    29    0.11962E+04    0.22830E-01    0.21799E+01    0.62539E+07    0.21636E+05
    30    0.12153E+04    0.25702E-01    0.22202E+01    0.62823E+07    0.21145E+05
    31    0.12346E+04    0.28813E-01    0.22520E+01    0.63061E+07    0.20670E+05
    32    0.12541E+04    0.32171E-01    0.22743E+01    0.63265E+07    0.20215E+05
    33    0.12739E+04    0.35787E-01    0.22859E+01    0.63433E+07    0.19780E+05
    34    0.12940E+04    0.39665E-01    0.22879E+01    0.63568E+07    0.19358E+05
    35    0.13142E+04    0.43816E-01    0.22800E+01    0.63671E+07    0.18950E+05
    36    0.13346E+04    0.48250E-01    0.22607E+01    0.63747E+07    0.18556E+05
    37    0.13553E+04    0.52972E-01    0.22292E+01    0.63796E+07    0.18178E+05
    38    0.13762E+04    0.57992E-01    0.21863E+01    0.63820E+07    0.17812E+05
    39    0.13973E+04    0.63312E-01    0.21312E+01    0.63820E+07    0.17458E+05
    40    0.14185E+04    0.68940E-01    0.20631E+01    0.63798E+07    0.17117E+05
    41    0.14401E+04    0.74885E-01    0.19810E+01    0.63756E+07    0.16789E+05
    42    0.14617E+04    0.81154E-01    0.18860E+01    0.63696E+07    0.16471E+05
    43    0.14836E+04    0.87751E-01    0.17788E+01    0.63618E+07    0.16161E+05
    44    0.15056E+04    0.94673E-01    0.16574E+01    0.63522E+07    0.15861E+05
    45    0.15279E+04    0.10193E+00    0.15205E+01    0.63411E+07    0.15573E+05
    46    0.15504E+04    0.10954E+00    0.13689E+01    0.63286E+07    0.15294E+05
    47    0.15731E+04    0.11748E+00    0.12041E+01    0.63147E+07    0.15022E+05
    48    0.15958E+04    0.12577E+00    0.10243E+01    0.62995E+07    0.14757E+05
    49    0.16189E+04    0.13441E+00    0.82823E+00    0.62831E+07    0.14503E+05
    50    0.16423E+04    0.14340E+00    0.61676E+00    0.62657E+07    0.14256E+05
    51    0.16657E+04    0.15275E+00    0.39112E+00    0.62472E+07    0.14015E+05
    52    0.16894E+04    0.16244E+00    0.14995E+00    0.62278E+07    0.13782E+05
    53    0.17135E+04    0.17249E+00   -0.10826E+00    0.62074E+07    0.13556E+05
    54    0.17376E+04    0.18288E+00   -0.38227E+00    0.61862E+07    0.13337E+05
    55    0.17619E+04    0.19363E+00   -0.67088E+00    0.61642E+07    0.13123E+05
    56    0.17865E+04    0.20473E+00   -0.97530E+00    0.61415E+07    0.12915E+05
    57    0.18113E+04    0.21618E+00   -0.12968E+01    0.61182E+07    0.12713E+05
    58    0.18365E+04    0.22798E+00   -0.16347E+01    0.60942E+07    0.12518E+05
    59    0.18617E+04    0.24013E+00   -0.19874E+01    0.60697E+07    0.12326E+05
    60    0.18871E+04    0.25259E+00   -0.23543E+01    0.60445E+07    0.12139E+05
    61    0.19131E+04    0.26537E+00   -0.27348E+01    0.60189E+07    0.11958E+05
    62    0.19392E+04    0.27847E+00   -0.31304E+01    0.59929E+07    0.11781E+05
    63    0.19653E+04    0.29189E+00   -0.35426E+01    0.59664E+07    0.11609E+05
    64    0.19920E+04    0.30565E+00   -0.39731E+01    0.59395E+07    0.11442E+05
    65    0.20187E+04    0.31979E+00   -0.44232E+01    0.59123E+07    0.11280E+05
    66    0.20457E+04    0.33424E+00   -0.48914E+01    0.58847E+07    0.11121E+05
    67    0.20729E+04    0.34899E+00   -0.53754E+01    0.58569E+07    0.10967E+05
    68    0.21004E+04    0.36406E+00   -0.58736E+01    0.58288E+07    0.10816E+05
    69    0.21282E+04    0.37939E+00   -0.63831E+01    0.58004E+07    0.10669E+05
    70    0.21564E+04    0.39497E+00   -0.69042E+01    0.57718E+07    0.10525E+05
    71    0.21848E+04    0.41079E+00   -0.74383E+01    0.57431E+07    0.10384E+05
    72    0.22134E+04    0.42682E+00   -0.79864E+01    0.57141E+07    0.10246E+05
    73    0.22423E+04    0.44305E+00   -0.85494E+01    0.56850E+07    0.10112E+05
    74    0.22713E+04    0.45947E+00   -0.91263E+01    0.56558E+07    0.99807E+04
    75    0.23007E+04    0.47613E+00   -0.97160E+01    0.56265E+07    0.98522E+04
    76    0.23303E+04    0.49303E+00   -0.10319E+02    0.55970E+07    0.97265E+04
    77    0.23602E+04    0.51015E+00   -0.10934E+02    0.55675E+07    0.96036E+04
    78    0.23905E+04    0.52752E+00   -0.11563E+02    0.55379E+07    0.94833E+04
    79    0.24209E+04    0.54505E+00   -0.12203E+02    0.55082E+07    0.93657E+04
    80    0.24518E+04    0.56275E+00   -0.12853E+02    0.54785E+07    0.92507E+04
    81    0.24828E+04    0.58055E+00   -0.13514E+02    0.54488E+07    0.91382E+04
    82    0.25143E+04    0.59848E+00   -0.14187E+02    0.54190E+07    0.90281E+04
    83    0.25459E+04    0.61650E+00   -0.14870E+02    0.53893E+07    0.89204E+04
    84    0.25780E+04    0.63461E+00   -0.15562E+02    0.53596E+07    0.88150E+04
    85    0.26102E+04    0.65279E+00   -0.16264E+02    0.53299E+07    0.87118E+04
    86    0.26426E+04    0.67104E+00   -0.16976E+02    0.53002E+07    0.86108E+04
    87    0.26756E+04    0.68934E+00   -0.17695E+02    0.52706E+07    0.85117E+04
    88    0.27086E+04    0.70768E+00   -0.18422E+02    0.52410E+07    0.84147E+04
    89    0.27420E+04    0.72606E+00   -0.19158E+02    0.52115E+07    0.83195E+04
    90    0.27757E+04    0.74442E+00   -0.19899E+02    0.51821E+07    0.82261E+04
    91    0.28095E+04    0.76277E+00   -0.20646E+02    0.51527E+07    0.81344E+04
    92    0.28437E+04    0.78107E+00   -0.21399E+02    0.51234E+07    0.80445E+04
    93    0.28783E+04    0.79933E+00   -0.22157E+02    0.50942E+07    0.79562E+04
    94    0.29130E+04    0.81750E+00   -0.22919E+02    0.50651E+07    0.78695E+04
    95    0.29480E+04    0.83559E+00   -0.23685E+02    0.50361E+07    0.77844E+04
    96    0.29830E+04    0.85356E+00   -0.24455E+02    0.50073E+07    0.77008E+04
    97    0.30185E+04    0.87141E+00   -0.25227E+02    0.49785E+07    0.76186E+04
    98    0.30543E+04    0.88912E+00   -0.26001E+02    0.49498E+07    0.75378E+04
    99    0.30901E+04    0.90666E+00   -0.26777E+02    0.49213E+07    0.74585E+04
   100    0.31263E+04    0.92402E+00   -0.27553E+02    0.48929E+07    0.73804E+04
   101    0.31627E+04    0.94125E+00   -0.28330E+02    0.48646E+07    0.73038E+04
   102    0.31996E+04    0.95822E+00   -0.29107E+02    0.48365E+07    0.72284E+04
   103    0.32365E+04    0.97497E+00   -0.29883E+02    0.48085E+07    0.71543E+04
   104    0.32736E+04    0.99153E+00   -0.30657E+02    0.47806E+07    0.70814E+04
   105    0.33109E+04    0.10078E+01   -0.31429E+02    0.47529E+07    0.70097E+04
   106    0.33485E+04    0.10238E+01   -0.32199E+02    0.47253E+07    0.69392E+04
   107    0.33860E+04    0.10395E+01   -0.32964E+02    0.46979E+07    0.68699E+04
   108    0.34239E+04    0.10549E+01   -0.33726E+02    0.46706E+07    0.68017E+04
   109    0.34620E+04    0.10700E+01   -0.34483E+02    0.46434E+07    0.67345E+04
   110    0.35002E+04    0.10846E+01   -0.35233E+02    0.46165E+07    0.66685E+04
   111    0.35386E+04    0.10989E+01   -0.35978E+02    0.45896E+07    0.66035E+04
   112    0.35771E+04    0.11129E+01   -0.36717E+02    0.45630E+07    0.65395E+04
   113    0.36159E+04    0.11265E+01   -0.37448E+02    0.45365E+07    0.64765E+04
   114    0.36548E+04    0.11396E+01   -0.38171E+02    0.45101E+07    0.64144E+04
   115    0.36939E+04    0.11524E+01   -0.38885E+02    0.44840E+07    0.63532E+04
