#    L    TT             EE             TE             PP             TP          
     2    0.10153E+04    0.10442E-05    0.22854E-01    0.80073E+06    0.29614E+05
     3    0.95057E+03    0.49190E-05    0.52590E-01    0.12307E+07    0.34406E+05
     4    0.89846E+03    0.14135E-04    0.90113E-01    0.16108E+07    0.36390E+05
     5    0.86218E+03    0.31829E-04    0.13461E+00    0.19442E+07    0.36965E+05
     6    0.83831E+03    0.61713E-04    0.18546E+00    0.22361E+07    0.36797E+05
     7    0.82343E+03    0.10803E-03    0.24202E+00    0.24927E+07    0.36224E+05
     8    0.81476E+03    0.17545E-03    0.30356E+00    0.27192E+07    0.35428E+05
     9    0.81091E+03    0.26920E-03    0.36952E+00    0.29199E+07    0.34510E+05
    10    0.81076E+03    0.39464E-03    0.43920E+00    0.30980E+07    0.33527E+05
    11    0.81335E+03    0.55792E-03    0.51199E+00    0.32569E+07    0.32536E+05
    12    0.81866E+03    0.76518E-03    0.58775E+00    0.33977E+07    0.31539E+05
    13    0.82566E+03    0.10229E-02    0.66505E+00    0.35240E+07    0.30583E+05
    14    0.83414E+03    0.13374E-02    0.74353E+00    0.36361E+07    0.29641E+05
    15    0.84382E+03    0.17162E-02    0.82248E+00    0.37367E+07    0.28737E+05
    16    0.85493E+03    0.21669E-02    0.90219E+00    0.38265E+07    0.27858E+05
    17    0.86692E+03    0.26971E-02    0.98117E+00    0.39058E+07    0.27015E+05
    18    0.87942E+03    0.33127E-02    0.10586E+01    0.39769E+07    0.26210E+05
    19    0.89355E+03    0.40253E-02    0.11352E+01    0.40401E+07    0.25446E+05
    20    0.90807E+03    0.48386E-02    0.12097E+01    0.40957E+07    0.24706E+05
    21    0.92319E+03    0.57618E-02    0.12813E+01    0.41447E+07    0.23999E+05
    22    0.93882E+03    0.68032E-02    0.13496E+01    0.41878E+07    0.23324E+05
    23    0.95496E+03    0.79709E-02    0.14141E+01    0.42256E+07    0.22679E+05
    24    0.97163E+03    0.92721E-02    0.14738E+01    0.42580E+07    0.22065E+05
    25    0.98876E+03    0.10715E-01    0.15288E+01    0.42860E+07    0.21477E+05
    26    0.10063E+04    0.12309E-01    0.15789E+01    0.43097E+07    0.20911E+05
    27    0.10242E+04    0.14060E-01    0.16233E+01    0.43295E+07    0.20369E+05
    28    0.10425E+04    0.15977E-01    0.16609E+01    0.43458E+07    0.19852E+05
    29    0.10612E+04    0.18067E-01    0.16915E+01    0.43586E+07    0.19358E+05
    30    0.10802E+04    0.20338E-01    0.17157E+01    0.43685E+07    0.18881E+05
    31    0.10995E+04    0.22798E-01    0.17324E+01    0.43753E+07    0.18422E+05
    32    0.11191E+04    0.25453E-01    0.17409E+01    0.43797E+07    0.17983E+05
    33    0.11391E+04    0.28312E-01    0.17399E+01    0.43817E+07    0.17565E+05
    34    0.11593E+04    0.31379E-01    0.17312E+01    0.43814E+07    0.17160E+05
    35    0.11797E+04    0.34663E-01    0.17136E+01    0.43790E+07    0.16769E+05
    36    0.12004E+04    0.38170E-01    0.16862E+01    0.43747E+07    0.16393E+05
    37    0.12215E+04    0.41907E-01    0.16481E+01    0.43687E+07    0.16034E+05
    38    0.12427E+04    0.45880E-01    0.16004E+01    0.43610E+07    0.15687E+05
    39    0.12642E+04    0.50091E-01    0.15426E+01    0.43518E+07    0.15351E+05
    40    0.12859E+04    0.54547E-01    0.14736E+01    0.43411E+07    0.15028E+05
    41    0.13079E+04    0.59255E-01    0.13926E+01    0.43292E+07    0.14719E+05
    42    0.13301E+04    0.64221E-01    0.13005E+01    0.43161E+07    0.14419E+05
    43    0.13525E+04    0.69450E-01    0.11980E+01    0.43019E+07    0.14128E+05
    44    0.13750E+04    0.74936E-01    0.10834E+01    0.42866E+07    0.13847E+05
    45    0.13980E+04    0.80691E-01    0.95542E+00    0.42703E+07    0.13578E+05
    46    0.14212E+04    0.86725E-01    0.81518E+00    0.42531E+07    0.13317E+05
    47    0.14444E+04    0.93029E-01    0.66385E+00    0.42352E+07    0.13063E+05
    48    0.14678E+04    0.99610E-01    0.49970E+00    0.42164E+07    0.12817E+05
    49    0.14916E+04    0.10647E+00    0.32132E+00    0.41970E+07    0.12581E+05
    50    0.15157E+04    0.11362E+00    0.12992E+00    0.41769E+07    0.12352E+05
    51    0.15397E+04    0.12105E+00   -0.73061E-01    0.41563E+07    0.12129E+05
    52    0.15641E+04    0.12875E+00   -0.28924E+00    0.41352E+07    0.11913E+05
    53    0.15889E+04    0.13675E+00   -0.52033E+00    0.41135E+07    0.11705E+05
    54    0.16137E+04    0.14502E+00   -0.76490E+00    0.40914E+07    0.11503E+05
    55    0.16386E+04    0.15358E+00   -0.10215E+01    0.40688E+07    0.11306E+05
    56    0.16639E+04    0.16243E+00   -0.12916E+01    0.40459E+07    0.11115E+05
    57    0.16895E+04    0.17155E+00   -0.15765E+01    0.40226E+07    0.10930E+05
    58    0.17154E+04    0.18097E+00   -0.18753E+01    0.39991E+07    0.10752E+05
    59    0.17413E+04    0.19067E+00   -0.21866E+01    0.39753E+07    0.10576E+05
    60    0.17673E+04    0.20062E+00   -0.25094E+01    0.39512E+07    0.10405E+05
    61    0.17939E+04    0.21083E+00   -0.28436E+01    0.39269E+07    0.10239E+05
    62    0.18206E+04    0.22130E+00   -0.31905E+01    0.39024E+07    0.10078E+05
    63    0.18474E+04    0.23202E+00   -0.35517E+01    0.38778E+07    0.99216E+04
    64    0.18746E+04    0.24304E+00   -0.39290E+01    0.38530E+07    0.97699E+04
    65    0.19019E+04    0.25438E+00   -0.43235E+01    0.38281E+07    0.96224E+04
    66    0.19295E+04    0.26597E+00   -0.47340E+01    0.38030E+07    0.94789E+04
    67    0.19572E+04    0.27783E+00   -0.51582E+01    0.37779E+07    0.93391E+04
    68    0.19853E+04    0.28995E+00   -0.55942E+01    0.37528E+07    0.92028E+04
    69    0.20136E+04    0.30228E+00   -0.60395E+01    0.37275E+07    0.90698E+04
    70    0.20422E+04    0.31483E+00   -0.64944E+01    0.37023E+07    0.89400E+04
    71    0.20711E+04    0.32757E+00   -0.69601E+01    0.36770E+07    0.88134E+04
    72    0.21002E+04    0.34048E+00   -0.74380E+01    0.36517E+07    0.86898E+04
    73    0.21294E+04    0.35356E+00   -0.79288E+01    0.36264E+07    0.85690E+04
    74    0.21589E+04    0.36680E+00   -0.84318E+01    0.36012E+07    0.84511E+04
    75    0.21886E+04    0.38025E+00   -0.89457E+01    0.35759E+07    0.83359E+04
    76    0.22185E+04    0.39391E+00   -0.94709E+01    0.35507E+07    0.82233E+04
    77    0.22486E+04    0.40777E+00   -0.10007E+02    0.35256E+07    0.81132E+04
    78    0.22791E+04    0.42186E+00   -0.10556E+02    0.35004E+07    0.80057E+04
    79    0.23098E+04    0.43610E+00   -0.11112E+02    0.34754E+07    0.79007E+04
    80    0.23407E+04    0.45049E+00   -0.11678E+02    0.34505E+07    0.77980E+04
    81    0.23719E+04    0.46497E+00   -0.12255E+02    0.34256E+07    0.76976E+04
    82    0.24034E+04    0.47957E+00   -0.12840E+02    0.34008E+07    0.75995E+04
    83    0.24351E+04    0.49426E+00   -0.13435E+02    0.33761E+07    0.75035E+04
    84    0.24671E+04    0.50905E+00   -0.14038E+02    0.33515E+07    0.74097E+04
    85    0.24992E+04    0.52390E+00   -0.14650E+02    0.33271E+07    0.73179E+04
    86    0.25316E+04    0.53884E+00   -0.15269E+02    0.33027E+07    0.72280E+04
    87    0.25644E+04    0.55383E+00   -0.15896E+02    0.32785E+07    0.71400E+04
    88    0.25972E+04    0.56889E+00   -0.16530E+02    0.32544E+07    0.70539E+04
    89    0.26304E+04    0.58400E+00   -0.17171E+02    0.32304E+07    0.69694E+04
    90    0.26638E+04    0.59912E+00   -0.17817E+02    0.32066E+07    0.68866E+04
    91    0.26973E+04    0.61425E+00   -0.18469E+02    0.31829E+07    0.68055E+04
    92    0.27311E+04    0.62937E+00   -0.19126E+02    0.31593E+07    0.67259E+04
    93    0.27653E+04    0.64447E+00   -0.19788E+02    0.31359E+07    0.66478E+04
    94    0.27995E+04    0.65953E+00   -0.20454E+02    0.31127E+07    0.65712E+04
    95    0.28340E+04    0.67454E+00   -0.21123E+02    0.30895E+07    0.64960E+04
    96    0.28685E+04    0.68949E+00   -0.21797E+02    0.30666E+07    0.64223E+04
    97    0.29035E+04    0.70437E+00   -0.22473E+02    0.30438E+07    0.63498E+04
    98    0.29387E+04    0.71917E+00   -0.23150E+02    0.30212E+07    0.62787E+04
    99    0.29739E+04    0.73384E+00   -0.23831E+02    0.29987E+07    0.62089E+04
   100    0.30094E+04    0.74841E+00   -0.24511E+02    0.29764E+07    0.61403E+04
   101    0.30451E+04    0.76291E+00   -0.25193E+02    0.29542E+07    0.60729E+04
   102    0.30813E+04    0.77721E+00   -0.25875E+02    0.29322E+07    0.60067E+04
   103    0.31174E+04    0.79137E+00   -0.26558E+02    0.29104E+07    0.59417E+04
   104    0.31537E+04    0.80540E+00   -0.27239E+02    0.28888E+07    0.58778E+04
   105    0.31902E+04    0.81923E+00   -0.27919E+02    0.28673E+07    0.58150E+04
   106    0.32269E+04    0.83292E+00   -0.28597E+02    0.28459E+07    0.57533E+04
   107    0.32636E+04    0.84634E+00   -0.29273E+02    0.28248E+07    0.56926E+04
   108    0.33006E+04    0.85954E+00   -0.29946E+02    0.28038E+07    0.56330E+04
   109    0.33377E+04    0.87247E+00   -0.30616E+02    0.27830E+07    0.55744E+04
   110    0.33749E+04    0.88511E+00   -0.31281E+02    0.27623E+07    0.55167E+04
   111    0.34123E+04    0.89755E+00   -0.31941E+02    0.27419E+07    0.54600E+04
   112    0.34498E+04    0.90971E+00   -0.32598E+02    0.27216E+07    0.54041E+04
   113    0.34875E+04    0.92159E+00   -0.33248E+02    0.27014E+07    0.53492E+04
   114    0.35254E+04    0.93311E+00   -0.33892E+02    0.26815E+07    0.52951E+04
   115    0.35634E+04    0.94442E+00   -0.34529E+02    0.26617E+07    0.52419E+04
   116    0.36014E+04    0.95531E+00   -0.35158E+02    0.26421E+07    0.51894E+04
   117    0.36398E+04    0.96584E+00   -0.35780E+02    0.26227E+07    0.51378E+04
   118    0.36782E+04    0.97616E+00   -0.36394E+02    0.26034E+07    0.50869E+04
   119    0.37167E+04    0.98613E+00   -0.36998E+02    0.25843E+07    0.50368E+04
   120    0.37554E+04    0.99560E+00   -0.37592E+02    0.25654E+07    0.49875E+04
   121    0.37940E+04    0.10049E+01   -0.38176E+02    0.25466E+07    0.49388E+04
   122    0.38327E+04    0.10136E+01   -0.38749E+02    0.25280E+07    0.48909E+04
   123    0.38715E+04    0.10219E+01   -0.39312E+02    0.25096E+07    0.48437E+04
   124    0.39103E+04    0.10299E+01   -0.39860E+02    0.24914E+07    0.47971E+04
   125    0.39492E+04    0.10375E+01   -0.40397E+02    0.24733E+07    0.47512E+04
   126    0.39881E+04    0.10447E+01   -0.40922E+02    0.24554E+07    0.47059E+04
   127    0.40270E+04    0.10513E+01   -0.41433E+02    0.24376E+07    0.46613E+04
   128    0.40659E+04    0.10577E+01   -0.41931E+02    0.24200E+07    0.46173E+04
   129    0.41049E+04    0.10635E+01   -0.42413E+02    0.24026E+07    0.45738E+04
   130    0.41439E+04    0.10688E+01   -0.42880E+02    0.23853E+07    0.45310E+04
   131    0.41828E+04    0.10738E+01   -0.43333E+02    0.23682E+07    0.44886E+04
   132    0.42219E+04    0.10783E+01   -0.43768E+02    0.23513E+07    0.44469E+04
   133    0.42609E+04    0.10823E+01   -0.44189E+02    0.23345E+07    0.44056E+04
   134    0.42998E+04    0.10859E+01   -0.44590E+02    0.23179E+07    0.43649E+04
   135    0.43388E+04    0.10890E+01   -0.44975E+02    0.23014E+07    0.43247E+04
   136    0.43776E+04    0.10916E+01   -0.45339E+02    0.22851E+07    0.42850E+04
   137    0.44164E+04    0.10938E+01   -0.45686E+02    0.22689E+07    0.42458E+04
   138    0.44551E+04    0.10955E+01   -0.46013E+02    0.22529E+07    0.42071E+04
   139    0.44936E+04    0.10968E+01   -0.46320E+02    0.22371E+07    0.41688E+04
   140    0.45322E+04    0.10975E+01   -0.46608E+02    0.22214E+07    0.41310E+04
   141    0.45706E+04    0.10977E+01   -0.46874E+02    0.22059E+07    0.40937E+04
   142    0.46090E+04    0.10975E+01   -0.47119E+02    0.21905E+07    0.40568E+04
   143    0.46473E+04    0.10968E+01   -0.47344E+02    0.21752E+07    0.40204E+04
   144    0.46854E+04    0.10956E+01   -0.47546E+02    0.21601E+07    0.39844E+04
   145    0.47233E+04    0.10941E+01   -0.47727E+02    0.21452E+07    0.39488E+04
   146    0.47613E+04    0.10920E+01   -0.47885E+02    0.21304E+07    0.39136E+04
   147    0.47990E+04    0.10895E+01   -0.48020E+02    0.21157E+07    0.38789E+04
   148    0.48365E+04    0.10865E+01   -0.48132E+02    0.21012E+07    0.38445E+04
   149    0.48740E+04    0.10830E+01   -0.48220E+02    0.20868E+07    0.38105E+04
   150    0.49112E+04    0.10792E+01   -0.48282E+02    0.20726E+07    0.37769E+04
   151    0.49482E+04    0.10749E+01   -0.48321E+02    0.20585E+07    0.37436E+04
   152    0.49849E+04    0.10702E+01   -0.48336E+02    0.20445E+07    0.37108E+04
   153    0.50215E+04    0.10650E+01   -0.48323E+02    0.20307E+07    0.36782E+04
   154    0.50578E+04    0.10595E+01   -0.48286E+02    0.20170E+07    0.36461E+04
   155    0.50939E+04    0.10536E+01   -0.48223E+02    0.20034E+07    0.36143E+04
   156    0.51297E+04    0.10474E+01   -0.48134E+02    0.19900E+07    0.35828E+04
   157    0.51653E+04    0.10408E+01   -0.48018E+02    0.19767E+07    0.35517E+04
   158    0.52006E+04    0.10339E+01   -0.47875E+02    0.19636E+07    0.35209E+04
   159    0.52357E+04    0.10265E+01   -0.47705E+02    0.19505E+07    0.34904E+04
   160    0.52704E+04    0.10189E+01   -0.47508E+02    0.19376E+07    0.34603E+04
   161    0.53049E+04    0.10110E+01   -0.47283E+02    0.19249E+07    0.34304E+04
   162    0.53391E+04    0.10028E+01   -0.47032E+02    0.19122E+07    0.34009E+04
   163    0.53731E+04    0.99424E+00   -0.46752E+02    0.18997E+07    0.33717E+04
   164    0.54066E+04    0.98550E+00   -0.46445E+02    0.18873E+07    0.33428E+04
   165    0.54399E+04    0.97646E+00   -0.46109E+02    0.18750E+07    0.33142E+04
   166    0.54729E+04    0.96728E+00   -0.45745E+02    0.18628E+07    0.32858E+04
   167    0.55057E+04    0.95773E+00   -0.45354E+02    0.18508E+07    0.32578E+04
   168    0.55379E+04    0.94818E+00   -0.44933E+02    0.18389E+07    0.32300E+04
   169    0.55698E+04    0.93833E+00   -0.44483E+02    0.18271E+07    0.32025E+04
   170    0.56013E+04    0.92841E+00   -0.44005E+02    0.18154E+07    0.31753E+04
   171    0.56324E+04    0.91842E+00   -0.43497E+02    0.18038E+07    0.31483E+04
   172    0.56631E+04    0.90828E+00   -0.42960E+02    0.17923E+07    0.31216E+04
