#    L    TT             EE             BB             TE          
     2    0.10051E+04    0.36209E-05    0.23645E-05    0.27765E-01
     3    0.97241E+03    0.10675E-04    0.47296E-05    0.62964E-01
     4    0.94053E+03    0.25021E-04    0.78841E-05    0.10750E+00
     5    0.91788E+03    0.50512E-04    0.11829E-04    0.16053E+00
     6    0.90369E+03    0.91719E-04    0.16565E-04    0.22135E+00
     7    0.89603E+03    0.15387E-03    0.22093E-04    0.28925E+00
     8    0.89286E+03    0.24276E-03    0.28415E-04    0.36337E+00
     9    0.89337E+03    0.36485E-03    0.35532E-04    0.44312E+00
    10    0.89668E+03    0.52679E-03    0.43446E-04    0.52760E+00
    11    0.90213E+03    0.73621E-03    0.52159E-04    0.61623E+00
    12    0.90987E+03    0.10007E-02    0.61671E-04    0.70879E+00
    13    0.91882E+03    0.13284E-02    0.71986E-04    0.80362E+00
    14    0.92889E+03    0.17270E-02    0.83104E-04    0.90026E+00
    15    0.93986E+03    0.22061E-02    0.95028E-04    0.99793E+00
    16    0.95206E+03    0.27750E-02    0.10776E-03    0.10970E+01
    17    0.96495E+03    0.34431E-02    0.12130E-03    0.11957E+01
    18    0.97812E+03    0.42178E-02    0.13565E-03    0.12932E+01
    19    0.99278E+03    0.51135E-02    0.15082E-03    0.13902E+01
    20    0.10077E+04    0.61348E-02    0.16680E-03    0.14851E+01
    21    0.10230E+04    0.72931E-02    0.18360E-03    0.15770E+01
    22    0.10387E+04    0.85987E-02    0.20122E-03    0.16657E+01
    23    0.10548E+04    0.10062E-01    0.21966E-03    0.17506E+01
    24    0.10712E+04    0.11691E-01    0.23892E-03    0.18301E+01
    25    0.10880E+04    0.13497E-01    0.25901E-03    0.19045E+01
    26    0.11051E+04    0.15490E-01    0.27992E-03    0.19738E+01
    27    0.11226E+04    0.17679E-01    0.30166E-03    0.20369E+01
    28    0.11402E+04    0.20075E-01    0.32422E-03    0.20926E+01
    29    0.11582E+04    0.22685E-01    0.34762E-03    0.21403E+01
    30    0.11764E+04    0.25520E-01    0.37184E-03    0.21810E+01
    31    0.11948E+04    0.28589E-01    0.39690E-03    0.22134E+01
    32    0.12134E+04    0.31902E-01    0.42279E-03    0.22368E+01
    33    0.12323E+04    0.35466E-01    0.44952E-03    0.22496E+01
    34    0.12514E+04    0.39289E-01    0.47708E-03    0.22533E+01
    35    0.12706E+04    0.43380E-01    0.50547E-03    0.22472E+01
    36    0.12900E+04    0.47747E-01    0.53470E-03    0.22302E+01
    37    0.13097E+04    0.52399E-01    0.56477E-03    0.22015E+01
    38    0.13296E+04    0.57342E-01    0.59567E-03    0.21616E+01
    39    0.13497E+04    0.62579E-01    0.62740E-03    0.21099E+01
    40    0.13698E+04    0.68118E-01    0.65998E-03    0.20455E+01
    41    0.13903E+04    0.73969E-01    0.69339E-03    0.19676E+01
    42    0.14109E+04    0.80137E-01    0.72763E-03    0.18773E+01
    43    0.14317E+04    0.86626E-01    0.76272E-03    0.17750E+01
    44    0.14525E+04    0.93434E-01    0.79864E-03    0.16591E+01
    45    0.14737E+04    0.10057E+00    0.83539E-03    0.15280E+01
    46    0.14951E+04    0.10805E+00    0.87298E-03    0.13828E+01
    47    0.15166E+04    0.11586E+00    0.91141E-03    0.12246E+01
    48    0.15382E+04    0.12401E+00    0.95067E-03    0.10520E+01
    49    0.15601E+04    0.13249E+00    0.99076E-03    0.86359E+00
    50    0.15823E+04    0.14134E+00    0.10317E-02    0.66026E+00
    51    0.16045E+04    0.15052E+00    0.10735E-02    0.44312E+00
    52    0.16270E+04    0.16004E+00    0.11160E-02    0.21090E+00
    53    0.16498E+04    0.16991E+00    0.11595E-02   -0.37768E-01
    54    0.16727E+04    0.18012E+00    0.12037E-02   -0.30177E+00
    55    0.16957E+04    0.19068E+00    0.12488E-02   -0.57999E+00
    56    0.17191E+04    0.20158E+00    0.12947E-02   -0.87355E+00
    57    0.17427E+04    0.21282E+00    0.13415E-02   -0.11836E+01
    58    0.17665E+04    0.22441E+00    0.13891E-02   -0.15095E+01
    59    0.17904E+04    0.23633E+00    0.14375E-02   -0.18500E+01
    60    0.18146E+04    0.24856E+00    0.14867E-02   -0.22042E+01
    61    0.18393E+04    0.26111E+00    0.15367E-02   -0.25715E+01
    62    0.18640E+04    0.27396E+00    0.15876E-02   -0.29534E+01
    63    0.18888E+04    0.28712E+00    0.16393E-02   -0.33513E+01
    64    0.19141E+04    0.30063E+00    0.16919E-02   -0.37671E+01
    65    0.19394E+04    0.31449E+00    0.17452E-02   -0.42019E+01
    66    0.19651E+04    0.32867E+00    0.17994E-02   -0.46545E+01
    67    0.19908E+04    0.34314E+00    0.18544E-02   -0.51223E+01
    68    0.20170E+04    0.35792E+00    0.19103E-02   -0.56039E+01
    69    0.20434E+04    0.37295E+00    0.19669E-02   -0.60963E+01
    70    0.20701E+04    0.38824E+00    0.20244E-02   -0.65999E+01
    71    0.20971E+04    0.40374E+00    0.20828E-02   -0.71160E+01
    72    0.21243E+04    0.41946E+00    0.21419E-02   -0.76457E+01
    73    0.21517E+04    0.43536E+00    0.22019E-02   -0.81899E+01
    74    0.21793E+04    0.45146E+00    0.22627E-02   -0.87476E+01
    75    0.22072E+04    0.46778E+00    0.23243E-02   -0.93177E+01
    76    0.22353E+04    0.48434E+00    0.23868E-02   -0.99003E+01
    77    0.22638E+04    0.50112E+00    0.24501E-02   -0.10495E+02
    78    0.22925E+04    0.51813E+00    0.25142E-02   -0.11104E+02
    79    0.23215E+04    0.53531E+00    0.25792E-02   -0.11722E+02
    80    0.23508E+04    0.55265E+00    0.26449E-02   -0.12350E+02
    81    0.23804E+04    0.57008E+00    0.27116E-02   -0.12990E+02
    82    0.24102E+04    0.58763E+00    0.27791E-02   -0.13640E+02
    83    0.24404E+04    0.60528E+00    0.28474E-02   -0.14300E+02
    84    0.24708E+04    0.62302E+00    0.29165E-02   -0.14970E+02
    85    0.25015E+04    0.64081E+00    0.29865E-02   -0.15649E+02
    86    0.25324E+04    0.65868E+00    0.30574E-02   -0.16336E+02
    87    0.25637E+04    0.67659E+00    0.31291E-02   -0.17032E+02
    88    0.25951E+04    0.69454E+00    0.32017E-02   -0.17734E+02
    89    0.26269E+04    0.71252E+00    0.32751E-02   -0.18445E+02
    90    0.26590E+04    0.73049E+00    0.33494E-02   -0.19162E+02
    91    0.26913E+04    0.74844E+00    0.34245E-02   -0.19884E+02
    92    0.27238E+04    0.76635E+00    0.35006E-02   -0.20611E+02
    93    0.27567E+04    0.78421E+00    0.35775E-02   -0.21344E+02
    94    0.27898E+04    0.80198E+00    0.36552E-02   -0.22080E+02
