#    L    TT             EE             TE             PP             TP          
     2    0.92921E+03    0.10753E-05    0.23740E-01    0.88696E+06    0.26374E+05
     3    0.88843E+03    0.50797E-05    0.54120E-01    0.13660E+07    0.31083E+05
     4    0.85208E+03    0.14626E-04    0.92518E-01    0.17925E+07    0.33221E+05
     5    0.82640E+03    0.32986E-04    0.13817E+00    0.21693E+07    0.34035E+05
     6    0.80983E+03    0.64041E-04    0.19046E+00    0.25020E+07    0.34126E+05
     7    0.80011E+03    0.11223E-03    0.24876E+00    0.27970E+07    0.33807E+05
     8    0.79512E+03    0.18245E-03    0.31234E+00    0.30597E+07    0.33249E+05
     9    0.79392E+03    0.28018E-03    0.38065E+00    0.32946E+07    0.32548E+05
    10    0.79562E+03    0.41106E-03    0.45296E+00    0.35049E+07    0.31762E+05
    11    0.79949E+03    0.58154E-03    0.52871E+00    0.36946E+07    0.30947E+05
    12    0.80563E+03    0.79807E-03    0.60775E+00    0.38644E+07    0.30107E+05
    13    0.81305E+03    0.10675E-02    0.68862E+00    0.40183E+07    0.29290E+05
    14    0.82163E+03    0.13964E-02    0.77096E+00    0.41566E+07    0.28473E+05
    15    0.83114E+03    0.17928E-02    0.85405E+00    0.42821E+07    0.27679E+05
    16    0.84185E+03    0.22646E-02    0.93821E+00    0.43957E+07    0.26898E+05
    17    0.85325E+03    0.28198E-02    0.10220E+01    0.44976E+07    0.26142E+05
    18    0.86499E+03    0.34647E-02    0.11045E+01    0.45901E+07    0.25413E+05
    19    0.87815E+03    0.42114E-02    0.11864E+01    0.46738E+07    0.24718E+05
    20    0.89156E+03    0.50639E-02    0.12665E+01    0.47489E+07    0.24039E+05
    21    0.90543E+03    0.60317E-02    0.13439E+01    0.48164E+07    0.23387E+05
    22    0.91970E+03    0.71236E-02    0.14184E+01    0.48772E+07    0.22760E+05
    23    0.93434E+03    0.83482E-02    0.14893E+01    0.49319E+07    0.22158E+05
    24    0.94939E+03    0.97131E-02    0.15556E+01    0.49803E+07    0.21582E+05
    25    0.96478E+03    0.11227E-01    0.16174E+01    0.50235E+07    0.21029E+05
    26    0.98050E+03    0.12899E-01    0.16746E+01    0.50619E+07    0.20494E+05
    27    0.99654E+03    0.14736E-01    0.17263E+01    0.50955E+07    0.19978E+05
    28    0.10128E+04    0.16748E-01    0.17714E+01    0.51250E+07    0.19485E+05
    29    0.10294E+04    0.18941E-01    0.18096E+01    0.51504E+07    0.19013E+05
    30    0.10463E+04    0.21324E-01    0.18417E+01    0.51723E+07    0.18556E+05
    31    0.10633E+04    0.23905E-01    0.18664E+01    0.51905E+07    0.18114E+05
    32    0.10806E+04    0.26692E-01    0.18831E+01    0.52057E+07    0.17690E+05
    33    0.10981E+04    0.29691E-01    0.18906E+01    0.52181E+07    0.17285E+05
    34    0.11159E+04    0.32909E-01    0.18903E+01    0.52276E+07    0.16892E+05
    35    0.11338E+04    0.36355E-01    0.18813E+01    0.52345E+07    0.16512E+05
    36    0.11519E+04    0.40034E-01    0.18627E+01    0.52391E+07    0.16146E+05
    37    0.11703E+04    0.43955E-01    0.18337E+01    0.52415E+07    0.15795E+05
    38    0.11888E+04    0.48122E-01    0.17951E+01    0.52418E+07    0.15455E+05
    39    0.12076E+04    0.52539E-01    0.17463E+01    0.52401E+07    0.15126E+05
    40    0.12265E+04    0.57211E-01    0.16863E+01    0.52366E+07    0.14809E+05
    41    0.12456E+04    0.62149E-01    0.16146E+01    0.52315E+07    0.14505E+05
    42    0.12649E+04    0.67355E-01    0.15319E+01    0.52248E+07    0.14210E+05
    43    0.12844E+04    0.72835E-01    0.14389E+01    0.52166E+07    0.13923E+05
    44    0.13040E+04    0.78585E-01    0.13338E+01    0.52071E+07    0.13645E+05
    45    0.13238E+04    0.84615E-01    0.12155E+01    0.51962E+07    0.13379E+05
    46    0.13440E+04    0.90936E-01    0.10849E+01    0.51842E+07    0.13121E+05
    47    0.13641E+04    0.97539E-01    0.94322E+00    0.51710E+07    0.12870E+05
    48    0.13844E+04    0.10443E+00    0.78880E+00    0.51568E+07    0.12626E+05
    49    0.14050E+04    0.11161E+00    0.62039E+00    0.51417E+07    0.12391E+05
    50    0.14259E+04    0.11909E+00    0.43898E+00    0.51256E+07    0.12164E+05
    51    0.14467E+04    0.12687E+00    0.24576E+00    0.51087E+07    0.11943E+05
    52    0.14679E+04    0.13492E+00    0.39382E-01    0.50910E+07    0.11728E+05
    53    0.14894E+04    0.14329E+00   -0.18160E+00    0.50726E+07    0.11521E+05
