#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.479572E+06   0.479572E+06   0.639118E+06   0.639099E+06   0.509369E+06   0.480011E+06   0.479572E+06   0.485388E+06  -0.602536E+00   0.478035E+06   0.478035E+06   0.143760E+01
   0.798228E-04   0.479570E+06   0.479569E+06   0.639037E+06   0.639014E+06   0.509332E+06   0.480008E+06   0.479570E+06   0.485385E+06  -0.602531E+00   0.478033E+06   0.478033E+06   0.160653E+01
   0.892035E-04   0.479567E+06   0.479567E+06   0.638936E+06   0.638908E+06   0.509287E+06   0.480005E+06   0.479567E+06   0.485380E+06  -0.602526E+00   0.478030E+06   0.478030E+06   0.179531E+01
   0.996866E-04   0.479564E+06   0.479563E+06   0.638811E+06   0.638776E+06   0.509230E+06   0.480000E+06   0.479564E+06   0.485375E+06  -0.602519E+00   0.478027E+06   0.478026E+06   0.200627E+01
   0.111402E-03   0.479560E+06   0.479558E+06   0.638654E+06   0.638610E+06   0.509159E+06   0.479995E+06   0.479559E+06   0.485368E+06  -0.602510E+00   0.478022E+06   0.478022E+06   0.224200E+01
   0.124493E-03   0.479554E+06   0.479553E+06   0.638458E+06   0.638403E+06   0.509070E+06   0.479988E+06   0.479554E+06   0.485360E+06  -0.602499E+00   0.478016E+06   0.478016E+06   0.250542E+01
   0.139124E-03   0.479548E+06   0.479546E+06   0.638214E+06   0.638145E+06   0.508959E+06   0.479980E+06   0.479547E+06   0.485350E+06  -0.602486E+00   0.478009E+06   0.478009E+06   0.279978E+01
   0.155474E-03   0.479539E+06   0.479537E+06   0.637909E+06   0.637823E+06   0.508821E+06   0.479970E+06   0.479539E+06   0.485337E+06  -0.602469E+00   0.478001E+06   0.478000E+06   0.312870E+01
   0.173745E-03   0.479529E+06   0.479526E+06   0.637528E+06   0.637421E+06   0.508648E+06   0.479957E+06   0.479528E+06   0.485321E+06  -0.602448E+00   0.477990E+06   0.477989E+06   0.349623E+01
   0.194163E-03   0.479516E+06   0.479512E+06   0.637052E+06   0.636918E+06   0.508432E+06   0.479941E+06   0.479515E+06   0.485301E+06  -0.602421E+00   0.477976E+06   0.477975E+06   0.390689E+01
   0.216981E-03   0.479500E+06   0.479495E+06   0.636459E+06   0.636292E+06   0.508163E+06   0.479921E+06   0.479499E+06   0.485276E+06  -0.602388E+00   0.477959E+06   0.477958E+06   0.436573E+01
   0.242480E-03   0.479479E+06   0.479474E+06   0.635719E+06   0.635511E+06   0.507827E+06   0.479896E+06   0.479478E+06   0.485244E+06  -0.602347E+00   0.477937E+06   0.477936E+06   0.487837E+01
   0.270976E-03   0.479454E+06   0.479447E+06   0.634796E+06   0.634536E+06   0.507408E+06   0.479864E+06   0.479453E+06   0.485205E+06  -0.602296E+00   0.477911E+06   0.477910E+06   0.545109E+01
   0.302821E-03   0.479422E+06   0.479414E+06   0.633644E+06   0.633321E+06   0.506885E+06   0.479825E+06   0.479421E+06   0.485156E+06  -0.602232E+00   0.477877E+06   0.477876E+06   0.609090E+01
   0.338408E-03   0.479383E+06   0.479372E+06   0.632209E+06   0.631806E+06   0.506232E+06   0.479776E+06   0.479381E+06   0.485096E+06  -0.602152E+00   0.477836E+06   0.477834E+06   0.680557E+01
   0.378178E-03   0.479334E+06   0.479320E+06   0.630421E+06   0.629919E+06   0.505419E+06   0.479716E+06   0.479332E+06   0.485020E+06  -0.602052E+00   0.477784E+06   0.477782E+06   0.760379E+01
   0.422621E-03   0.479272E+06   0.479256E+06   0.628193E+06   0.627569E+06   0.504406E+06   0.479640E+06   0.479270E+06   0.484925E+06  -0.601928E+00   0.477719E+06   0.477716E+06   0.849520E+01
   0.472287E-03   0.479196E+06   0.479175E+06   0.625422E+06   0.624646E+06   0.503143E+06   0.479545E+06   0.479192E+06   0.484807E+06  -0.601773E+00   0.477638E+06   0.477635E+06   0.949051E+01
   0.527790E-03   0.479100E+06   0.479074E+06   0.621976E+06   0.621014E+06   0.501572E+06   0.479427E+06   0.479096E+06   0.484660E+06  -0.601580E+00   0.477537E+06   0.477533E+06   0.106016E+02
   0.589815E-03   0.478981E+06   0.478948E+06   0.617696E+06   0.616504E+06   0.499618E+06   0.479279E+06   0.478976E+06   0.484476E+06  -0.601339E+00   0.477411E+06   0.477406E+06   0.118416E+02
   0.659130E-03   0.478832E+06   0.478791E+06   0.612388E+06   0.610914E+06   0.497190E+06   0.479096E+06   0.478826E+06   0.484248E+06  -0.601039E+00   0.477254E+06   0.477248E+06   0.132250E+02
   0.736590E-03   0.478646E+06   0.478596E+06   0.605817E+06   0.603999E+06   0.494176E+06   0.478867E+06   0.478639E+06   0.483964E+06  -0.600666E+00   0.477059E+06   0.477050E+06   0.147677E+02
   0.823153E-03   0.478416E+06   0.478353E+06   0.597698E+06   0.595463E+06   0.490443E+06   0.478583E+06   0.478406E+06   0.483612E+06  -0.600202E+00   0.476815E+06   0.476804E+06   0.164873E+02
   0.919889E-03   0.478128E+06   0.478049E+06   0.587696E+06   0.584959E+06   0.485828E+06   0.478229E+06   0.478116E+06   0.483174E+06  -0.599626E+00   0.476511E+06   0.476498E+06   0.184029E+02
   0.102799E-02   0.477770E+06   0.477672E+06   0.575414E+06   0.572080E+06   0.480139E+06   0.477790E+06   0.477755E+06   0.482632E+06  -0.598912E+00   0.476135E+06   0.476119E+06   0.205350E+02
   0.114880E-02   0.477326E+06   0.477203E+06   0.560397E+06   0.556361E+06   0.473141E+06   0.477246E+06   0.477307E+06   0.481960E+06  -0.598028E+00   0.475666E+06   0.475645E+06   0.229058E+02
   0.128381E-02   0.476774E+06   0.476621E+06   0.542137E+06   0.537290E+06   0.464576E+06   0.476571E+06   0.476750E+06   0.481132E+06  -0.596937E+00   0.475084E+06   0.475059E+06   0.255392E+02
   0.143468E-02   0.476090E+06   0.475899E+06   0.520080E+06   0.514319E+06   0.454136E+06   0.475738E+06   0.476060E+06   0.480114E+06  -0.595592E+00   0.474362E+06   0.474330E+06   0.284597E+02
   0.160328E-02   0.475244E+06   0.475006E+06   0.493665E+06   0.486906E+06   0.441491E+06   0.474711E+06   0.475207E+06   0.478864E+06  -0.593942E+00   0.473468E+06   0.473429E+06   0.316933E+02
   0.179170E-02   0.474199E+06   0.473902E+06   0.462371E+06   0.454574E+06   0.426295E+06   0.473449E+06   0.474153E+06   0.477339E+06  -0.591924E+00   0.472363E+06   0.472315E+06   0.352658E+02
   0.200226E-02   0.472913E+06   0.472542E+06   0.425801E+06   0.417002E+06   0.408209E+06   0.471904E+06   0.472856E+06   0.475486E+06  -0.589469E+00   0.471003E+06   0.470943E+06   0.392028E+02
