#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11019E+04    0.96244E-06    0.00000E+00    0.21059E-01    0.33716E-07    0.34442E-02   -0.34633E-07
     3    0.10068E+04    0.45154E-05    0.00000E+00    0.48997E-01    0.40914E-07    0.33157E-02   -0.59111E-07
     4    0.93546E+03    0.12938E-04    0.00000E+00    0.84164E-01    0.46996E-07    0.31576E-02   -0.83102E-07
     5    0.88648E+03    0.29071E-04    0.00000E+00    0.12573E+00    0.52178E-07    0.29976E-02   -0.10693E-06
     6    0.85385E+03    0.56263E-04    0.00000E+00    0.17306E+00    0.56610E-07    0.28451E-02   -0.13042E-06
     7    0.83277E+03    0.98337E-04    0.00000E+00    0.22555E+00    0.60432E-07    0.27028E-02   -0.15362E-06
     8    0.81966E+03    0.15950E-03    0.00000E+00    0.28250E+00    0.63744E-07    0.25710E-02   -0.17671E-06
     9    0.81256E+03    0.24445E-03    0.00000E+00    0.34335E+00    0.66630E-07    0.24491E-02   -0.19987E-06
    10    0.81009E+03    0.35799E-03    0.00000E+00    0.40746E+00    0.69140E-07    0.23358E-02   -0.22276E-06
    11    0.81103E+03    0.50565E-03    0.00000E+00    0.47423E+00    0.71341E-07    0.22318E-02   -0.24527E-06
    12    0.81518E+03    0.69295E-03    0.00000E+00    0.54353E+00    0.73243E-07    0.21347E-02   -0.26705E-06
    13    0.82153E+03    0.92564E-03    0.00000E+00    0.61401E+00    0.74916E-07    0.20460E-02   -0.28854E-06
    14    0.82970E+03    0.12095E-02    0.00000E+00    0.68535E+00    0.76357E-07    0.19628E-02   -0.30975E-06
    15    0.83939E+03    0.15511E-02    0.00000E+00    0.75686E+00    0.77617E-07    0.18856E-02   -0.33099E-06
    16    0.85072E+03    0.19575E-02    0.00000E+00    0.82882E+00    0.78705E-07    0.18129E-02   -0.35209E-06
    17    0.86317E+03    0.24353E-02    0.00000E+00    0.89975E+00    0.79626E-07    0.17451E-02   -0.37283E-06
    18    0.87631E+03    0.29898E-02    0.00000E+00    0.96889E+00    0.80418E-07    0.16817E-02   -0.39320E-06
    19    0.89130E+03    0.36316E-02    0.00000E+00    0.10371E+01    0.81086E-07    0.16224E-02   -0.41342E-06
    20    0.90681E+03    0.43639E-02    0.00000E+00    0.11031E+01    0.81635E-07    0.15662E-02   -0.43313E-06
    21    0.92306E+03    0.51950E-02    0.00000E+00    0.11660E+01    0.82080E-07    0.15132E-02   -0.45248E-06
    22    0.93996E+03    0.61322E-02    0.00000E+00    0.12256E+01    0.82437E-07    0.14633E-02   -0.47159E-06
    23    0.95748E+03    0.71831E-02    0.00000E+00    0.12812E+01    0.82711E-07    0.14163E-02   -0.49047E-06
