#    L    TT             EE             BB             TE          
     2    0.12850E+04    0.46886E-05    0.31324E-05    0.34162E-01
     3    0.12345E+04    0.13624E-04    0.62657E-05    0.77719E-01
     4    0.11881E+04    0.31644E-04    0.10445E-04    0.13281E+00
     5    0.11553E+04    0.63503E-04    0.15671E-04    0.19835E+00
     6    0.11344E+04    0.11484E-03    0.21946E-04    0.27347E+00
     7    0.11226E+04    0.19210E-03    0.29270E-04    0.35729E+00
     8    0.11170E+04    0.30243E-03    0.37647E-04    0.44872E+00
     9    0.11164E+04    0.45378E-03    0.47078E-04    0.54703E+00
    10    0.11197E+04    0.65434E-03    0.57566E-04    0.65111E+00
    11    0.11259E+04    0.91352E-03    0.69112E-04    0.76020E+00
    12    0.11351E+04    0.12407E-02    0.81719E-04    0.87404E+00
    13    0.11460E+04    0.16457E-02    0.95390E-04    0.99056E+00
    14    0.11585E+04    0.21383E-02    0.11013E-03    0.11092E+01
    15    0.11721E+04    0.27301E-02    0.12593E-03    0.12290E+01
    16    0.11874E+04    0.34325E-02    0.14281E-03    0.13503E+01
    17    0.12037E+04    0.42572E-02    0.16077E-03    0.14710E+01
    18    0.12203E+04    0.52132E-02    0.17980E-03    0.15900E+01
    19    0.12390E+04    0.63183E-02    0.19991E-03    0.17082E+01
    20    0.12579E+04    0.75782E-02    0.22110E-03    0.18237E+01
    21    0.12775E+04    0.90067E-02    0.24338E-03    0.19354E+01
    22    0.12976E+04    0.10617E-01    0.26675E-03    0.20428E+01
    23    0.13182E+04    0.12420E-01    0.29121E-03    0.21452E+01
    24    0.13394E+04    0.14429E-01    0.31676E-03    0.22408E+01
    25    0.13610E+04    0.16655E-01    0.34341E-03    0.23298E+01
    26    0.13831E+04    0.19111E-01    0.37115E-03    0.24123E+01
    27    0.14057E+04    0.21809E-01    0.40000E-03    0.24870E+01
    28    0.14285E+04    0.24760E-01    0.42994E-03    0.25522E+01
    29    0.14519E+04    0.27977E-01    0.46099E-03    0.26073E+01
    30    0.14755E+04    0.31470E-01    0.49315E-03    0.26535E+01
    31    0.14994E+04    0.35250E-01    0.52641E-03    0.26893E+01
    32    0.15237E+04    0.39330E-01    0.56077E-03    0.27135E+01
    33    0.15483E+04    0.43721E-01    0.59625E-03    0.27244E+01
    34    0.15733E+04    0.48429E-01    0.63284E-03    0.27239E+01
    35    0.15984E+04    0.53467E-01    0.67054E-03    0.27110E+01
    36    0.16238E+04    0.58846E-01    0.70935E-03    0.26843E+01
    37    0.16496E+04    0.64574E-01    0.74927E-03    0.26428E+01
    38    0.16757E+04    0.70660E-01    0.79031E-03    0.25872E+01
    39    0.17020E+04    0.77109E-01    0.83246E-03    0.25169E+01
    40    0.17285E+04    0.83930E-01    0.87572E-03    0.24306E+01
    41    0.17554E+04    0.91135E-01    0.92010E-03    0.23274E+01
    42    0.17825E+04    0.98729E-01    0.96559E-03    0.22084E+01
