#           k/h    P           
    0.10000E-03    0.22257E+00
    0.10202E-03    0.22693E+00
    0.10408E-03    0.23137E+00
    0.10618E-03    0.23590E+00
    0.10833E-03    0.24052E+00
    0.11052E-03    0.24523E+00
    0.11275E-03    0.25004E+00
    0.11503E-03    0.25493E+00
    0.11735E-03    0.25993E+00
    0.11972E-03    0.26502E+00
    0.12214E-03    0.27021E+00
    0.12461E-03    0.27550E+00
    0.12712E-03    0.28089E+00
    0.12969E-03    0.28639E+00
    0.13231E-03    0.29200E+00
    0.13499E-03    0.29772E+00
    0.13771E-03    0.30355E+00
    0.14049E-03    0.30950E+00
    0.14333E-03    0.31556E+00
    0.14623E-03    0.32174E+00
    0.14918E-03    0.32804E+00
    0.15220E-03    0.33446E+00
    0.15527E-03    0.34101E+00
    0.15841E-03    0.34769E+00
    0.16161E-03    0.35450E+00
    0.16487E-03    0.36144E+00
    0.16820E-03    0.36851E+00
    0.17160E-03    0.37573E+00
    0.17507E-03    0.38309E+00
    0.17860E-03    0.39059E+00
    0.18221E-03    0.39823E+00
    0.18589E-03    0.40603E+00
    0.18965E-03    0.41398E+00
    0.19348E-03    0.42209E+00
    0.19739E-03    0.43035E+00
    0.20138E-03    0.43877E+00
    0.20544E-03    0.44736E+00
    0.20959E-03    0.45612E+00
    0.21383E-03    0.46505E+00
    0.21815E-03    0.47415E+00
    0.22255E-03    0.48343E+00
    0.22705E-03    0.49290E+00
    0.23164E-03    0.50254E+00
    0.23632E-03    0.51238E+00
    0.24109E-03    0.52241E+00
    0.24596E-03    0.53263E+00
    0.25093E-03    0.54305E+00
    0.25600E-03    0.55368E+00
    0.26117E-03    0.56451E+00
    0.26645E-03    0.57556E+00
    0.27183E-03    0.58682E+00
    0.27732E-03    0.59830E+00
    0.28292E-03    0.61001E+00
    0.28864E-03    0.62194E+00
    0.29447E-03    0.63411E+00
    0.30042E-03    0.64651E+00
    0.30649E-03    0.65916E+00
    0.31268E-03    0.67205E+00
    0.31899E-03    0.68519E+00
    0.32544E-03    0.69859E+00
    0.33201E-03    0.71226E+00
    0.33872E-03    0.72618E+00
    0.34556E-03    0.74038E+00
    0.35254E-03    0.75486E+00
    0.35966E-03    0.76961E+00
    0.36693E-03    0.78466E+00
    0.37434E-03    0.79999E+00
    0.38190E-03    0.81563E+00
    0.38962E-03    0.83157E+00
    0.39749E-03    0.84782E+00
    0.40552E-03    0.86438E+00
    0.41371E-03    0.88127E+00
    0.42207E-03    0.89848E+00
    0.43060E-03    0.91603E+00
    0.43929E-03    0.93392E+00
    0.44817E-03    0.95215E+00
    0.45722E-03    0.97074E+00
    0.46646E-03    0.98969E+00
    0.47588E-03    0.10090E+01
    0.48550E-03    0.10287E+01
    0.49530E-03    0.10488E+01
    0.50531E-03    0.10692E+01
    0.51552E-03    0.10901E+01
    0.52593E-03    0.11114E+01
    0.53656E-03    0.11330E+01
    0.54739E-03    0.11551E+01
    0.55845E-03    0.11776E+01
    0.56973E-03    0.12006E+01
    0.58124E-03    0.12240E+01
    0.59299E-03    0.12478E+01
    0.60496E-03    0.12721E+01
    0.61719E-03    0.12969E+01
    0.62965E-03    0.13221E+01
    0.64237E-03    0.13479E+01
    0.65535E-03    0.13741E+01
    0.66859E-03    0.14008E+01
    0.68210E-03    0.14281E+01
    0.69588E-03    0.14558E+01
    0.70993E-03    0.14841E+01
