#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.445586E+06   0.445586E+06   0.593844E+06   0.593827E+06   0.465446E+06   0.445909E+06   0.445586E+06   0.450543E+06  -0.602331E+00   0.444276E+06   0.444276E+06   0.132636E+01
   0.798228E-04   0.445584E+06   0.445584E+06   0.593774E+06   0.593753E+06   0.465419E+06   0.445907E+06   0.445584E+06   0.450540E+06  -0.602328E+00   0.444274E+06   0.444274E+06   0.148222E+01
   0.892035E-04   0.445582E+06   0.445581E+06   0.593686E+06   0.593661E+06   0.465386E+06   0.445904E+06   0.445582E+06   0.450537E+06  -0.602323E+00   0.444272E+06   0.444272E+06   0.165640E+01
   0.996866E-04   0.445579E+06   0.445578E+06   0.593578E+06   0.593546E+06   0.465344E+06   0.445900E+06   0.445579E+06   0.450532E+06  -0.602317E+00   0.444269E+06   0.444269E+06   0.185103E+01
   0.111402E-03   0.445576E+06   0.445575E+06   0.593442E+06   0.593402E+06   0.465292E+06   0.445896E+06   0.445576E+06   0.450527E+06  -0.602309E+00   0.444265E+06   0.444265E+06   0.206853E+01
   0.124493E-03   0.445571E+06   0.445570E+06   0.593272E+06   0.593222E+06   0.465227E+06   0.445891E+06   0.445571E+06   0.450520E+06  -0.602299E+00   0.444260E+06   0.444260E+06   0.231157E+01
   0.139124E-03   0.445566E+06   0.445564E+06   0.593060E+06   0.592998E+06   0.465146E+06   0.445884E+06   0.445566E+06   0.450512E+06  -0.602288E+00   0.444254E+06   0.444254E+06   0.258316E+01
   0.155474E-03   0.445559E+06   0.445557E+06   0.592795E+06   0.592718E+06   0.465045E+06   0.445875E+06   0.445559E+06   0.450501E+06  -0.602273E+00   0.444247E+06   0.444247E+06   0.288664E+01
   0.173745E-03   0.445550E+06   0.445548E+06   0.592465E+06   0.592369E+06   0.464918E+06   0.445865E+06   0.445550E+06   0.450488E+06  -0.602254E+00   0.444238E+06   0.444238E+06   0.322574E+01
   0.194163E-03   0.445540E+06   0.445537E+06   0.592052E+06   0.591933E+06   0.464761E+06   0.445852E+06   0.445539E+06   0.450472E+06  -0.602231E+00   0.444227E+06   0.444226E+06   0.360465E+01
   0.216981E-03   0.445526E+06   0.445522E+06   0.591538E+06   0.591388E+06   0.464564E+06   0.445835E+06   0.445526E+06   0.450452E+06  -0.602202E+00   0.444212E+06   0.444212E+06   0.402801E+01
   0.242480E-03   0.445510E+06   0.445505E+06   0.590896E+06   0.590710E+06   0.464318E+06   0.445815E+06   0.445509E+06   0.450426E+06  -0.602166E+00   0.444195E+06   0.444194E+06   0.450103E+01
