#           k/h    P           
    0.10000E-03    0.69679E+01
    0.10202E-03    0.71043E+01
    0.10408E-03    0.72434E+01
    0.10618E-03    0.73853E+01
    0.10833E-03    0.75299E+01
    0.11052E-03    0.76773E+01
    0.11275E-03    0.78276E+01
    0.11503E-03    0.79809E+01
    0.11735E-03    0.81371E+01
    0.11972E-03    0.82965E+01
    0.12214E-03    0.84589E+01
    0.12461E-03    0.86245E+01
    0.12712E-03    0.87933E+01
    0.12969E-03    0.89655E+01
    0.13231E-03    0.91410E+01
    0.13499E-03    0.93199E+01
    0.13771E-03    0.95024E+01
    0.14049E-03    0.96884E+01
    0.14333E-03    0.98780E+01
    0.14623E-03    0.10071E+02
    0.14918E-03    0.10269E+02
    0.15220E-03    0.10469E+02
    0.15527E-03    0.10674E+02
    0.15841E-03    0.10883E+02
    0.16161E-03    0.11096E+02
    0.16487E-03    0.11313E+02
    0.16820E-03    0.11535E+02
    0.17160E-03    0.11761E+02
    0.17507E-03    0.11991E+02
    0.17860E-03    0.12225E+02
    0.18221E-03    0.12464E+02
    0.18589E-03    0.12708E+02
    0.18965E-03    0.12957E+02
    0.19348E-03    0.13210E+02
    0.19739E-03    0.13469E+02
    0.20138E-03    0.13732E+02
    0.20544E-03    0.14001E+02
    0.20959E-03    0.14275E+02
    0.21383E-03    0.14554E+02
    0.21815E-03    0.14838E+02
    0.22255E-03    0.15128E+02
    0.22705E-03    0.15424E+02
    0.23164E-03    0.15726E+02
    0.23632E-03    0.16033E+02
    0.24109E-03    0.16346E+02
    0.24596E-03    0.16666E+02
    0.25093E-03    0.16992E+02
    0.25600E-03    0.17324E+02
    0.26117E-03    0.17662E+02
    0.26645E-03    0.18007E+02
    0.27183E-03    0.18359E+02
    0.27732E-03    0.18718E+02
    0.28292E-03    0.19083E+02
    0.28864E-03    0.19456E+02
    0.29447E-03    0.19836E+02
    0.30042E-03    0.20223E+02
    0.30649E-03    0.20618E+02
    0.31268E-03    0.21020E+02
    0.31899E-03    0.21430E+02
    0.32544E-03    0.21848E+02
    0.33201E-03    0.22275E+02
    0.33872E-03    0.22709E+02
    0.34556E-03    0.23152E+02
    0.35254E-03    0.23603E+02
    0.35966E-03    0.24063E+02
    0.36693E-03    0.24532E+02
    0.37434E-03    0.25010E+02
    0.38190E-03    0.25498E+02
    0.38962E-03    0.25994E+02
    0.39749E-03    0.26501E+02
    0.40552E-03    0.27016E+02
    0.41371E-03    0.27542E+02
    0.42207E-03    0.28078E+02
    0.43060E-03    0.28624E+02
    0.43929E-03    0.29181E+02
    0.44817E-03    0.29748E+02
    0.45722E-03    0.30327E+02
    0.46646E-03    0.30916E+02
    0.47588E-03    0.31516E+02
    0.48550E-03    0.32128E+02
    0.49530E-03    0.32752E+02
    0.50531E-03    0.33387E+02
    0.51552E-03    0.34035E+02
    0.52593E-03    0.34695E+02
    0.53656E-03    0.35367E+02
    0.54739E-03    0.36052E+02
    0.55845E-03    0.36750E+02
    0.56973E-03    0.37462E+02
    0.58124E-03    0.38186E+02
    0.59299E-03    0.38925E+02
    0.60496E-03    0.39677E+02
    0.61719E-03    0.40443E+02
    0.62965E-03    0.41224E+02
    0.64237E-03    0.42019E+02
    0.65535E-03    0.42829E+02
    0.66859E-03    0.43655E+02
    0.68210E-03    0.44495E+02
    0.69588E-03    0.45351E+02
    0.70993E-03    0.46223E+02
    0.72427E-03    0.47112E+02
    0.73891E-03    0.48016E+02
    0.75383E-03    0.48938E+02
    0.76906E-03    0.49876E+02
    0.78460E-03    0.50831E+02
    0.80045E-03    0.51804E+02
    0.81662E-03    0.52794E+02
    0.83311E-03    0.53803E+02
    0.84994E-03    0.54829E+02
    0.86711E-03    0.55875E+02
    0.88463E-03    0.56939E+02
    0.90250E-03    0.58022E+02
    0.92073E-03    0.59124E+02
    0.93933E-03    0.60246E+02
    0.95831E-03    0.61389E+02
    0.97767E-03    0.62551E+02
    0.99742E-03    0.63733E+02
    0.10176E-02    0.64937E+02
    0.10381E-02    0.66161E+02
    0.10591E-02    0.67407E+02
    0.10805E-02    0.68675E+02
    0.11023E-02    0.69964E+02
    0.11246E-02    0.71275E+02
    0.11473E-02    0.72609E+02
    0.11705E-02    0.73965E+02
    0.11941E-02    0.75344E+02
    0.12182E-02    0.76747E+02
    0.12429E-02    0.78172E+02
    0.12680E-02    0.79622E+02
    0.12936E-02    0.81095E+02
    0.13197E-02    0.82593E+02
    0.13464E-02    0.84115E+02
    0.13736E-02    0.85662E+02
    0.14013E-02    0.87233E+02
    0.14296E-02    0.88830E+02
    0.14585E-02    0.90452E+02
    0.14880E-02    0.92099E+02
    0.15180E-02    0.93772E+02
    0.15487E-02    0.95472E+02
    0.15800E-02    0.97197E+02
    0.16119E-02    0.98949E+02
    0.16445E-02    0.10073E+03
    0.16777E-02    0.10253E+03
    0.17116E-02    0.10436E+03
    0.17462E-02    0.10622E+03
    0.17814E-02    0.10811E+03
    0.18174E-02    0.11002E+03
    0.18541E-02    0.11196E+03
    0.18916E-02    0.11393E+03
    0.19298E-02    0.11592E+03
    0.19688E-02    0.11795E+03
    0.20086E-02    0.12000E+03
    0.20491E-02    0.12208E+03
    0.20905E-02    0.12418E+03
    0.21328E-02    0.12632E+03
    0.21758E-02    0.12848E+03
    0.22198E-02    0.13067E+03
    0.22646E-02    0.13289E+03
    0.23104E-02    0.13513E+03
    0.23571E-02    0.13741E+03
    0.24047E-02    0.13971E+03
    0.24533E-02    0.14204E+03
    0.25028E-02    0.14439E+03
    0.25534E-02    0.14678E+03
    0.26050E-02    0.14919E+03
    0.26576E-02    0.15163E+03
    0.27113E-02    0.15410E+03
    0.27660E-02    0.15659E+03
    0.28219E-02    0.15911E+03
    0.28789E-02    0.16166E+03
    0.29371E-02    0.16423E+03
    0.29964E-02    0.16683E+03
    0.30569E-02    0.16946E+03
    0.31187E-02    0.17211E+03
    0.31817E-02    0.17479E+03
    0.32460E-02    0.17749E+03
    0.33115E-02    0.18021E+03
    0.33784E-02    0.18296E+03
    0.34467E-02    0.18574E+03
    0.35163E-02    0.18853E+03
    0.35874E-02    0.19135E+03
    0.36598E-02    0.19419E+03
    0.37338E-02    0.19705E+03
    0.38092E-02    0.19993E+03
    0.38861E-02    0.20283E+03
    0.39646E-02    0.20575E+03
    0.40447E-02    0.20869E+03
    0.41264E-02    0.21165E+03
    0.42098E-02    0.21462E+03
    0.42948E-02    0.21761E+03
    0.43816E-02    0.22061E+03
    0.44701E-02    0.22362E+03
    0.45604E-02    0.22665E+03
    0.46525E-02    0.22969E+03
    0.47465E-02    0.23274E+03
    0.48424E-02    0.23580E+03
    0.49402E-02    0.23886E+03
    0.50400E-02    0.24194E+03
    0.51419E-02    0.24501E+03
    0.52457E-02    0.24809E+03
    0.53517E-02    0.25118E+03
    0.54598E-02    0.25426E+03
    0.55701E-02    0.25734E+03
    0.56826E-02    0.26042E+03
    0.57974E-02    0.26350E+03
    0.59145E-02    0.26657E+03
    0.60340E-02    0.26963E+03
    0.61559E-02    0.27269E+03
    0.62803E-02    0.27573E+03
    0.64072E-02    0.27876E+03
    0.65366E-02    0.28177E+03
    0.66686E-02    0.28476E+03
    0.68033E-02    0.28774E+03
    0.69408E-02    0.29069E+03
    0.70810E-02    0.29362E+03
    0.72240E-02    0.29652E+03
    0.73700E-02    0.29939E+03
    0.75189E-02    0.30224E+03
    0.76708E-02    0.30504E+03
    0.78257E-02    0.30781E+03
    0.79838E-02    0.31054E+03
    0.81451E-02    0.31323E+03
    0.83096E-02    0.31587E+03
    0.84775E-02    0.31847E+03
    0.86488E-02    0.32101E+03
    0.88235E-02    0.32350E+03
    0.90017E-02    0.32593E+03
    0.91836E-02    0.32830E+03
    0.93691E-02    0.33061E+03
    0.95583E-02    0.33284E+03
