#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.257541E+06   0.257540E+06   0.343310E+06   0.343301E+06   0.309032E+06   0.258419E+06   0.257541E+06   0.264783E+06  -0.604819E+00   0.256292E+06   0.256292E+06   0.291162E+01
   0.798228E-04   0.257540E+06   0.257539E+06   0.343289E+06   0.343278E+06   0.309014E+06   0.258417E+06   0.257540E+06   0.264782E+06  -0.604815E+00   0.256291E+06   0.256291E+06   0.325378E+01
   0.892035E-04   0.257539E+06   0.257538E+06   0.343264E+06   0.343250E+06   0.308992E+06   0.258416E+06   0.257539E+06   0.264780E+06  -0.604811E+00   0.256290E+06   0.256290E+06   0.363613E+01
   0.996866E-04   0.257537E+06   0.257536E+06   0.343232E+06   0.343214E+06   0.308965E+06   0.258414E+06   0.257537E+06   0.264777E+06  -0.604805E+00   0.256289E+06   0.256289E+06   0.406342E+01
   0.111402E-03   0.257535E+06   0.257534E+06   0.343192E+06   0.343170E+06   0.308930E+06   0.258412E+06   0.257535E+06   0.264774E+06  -0.604797E+00   0.256287E+06   0.256287E+06   0.454090E+01
   0.124493E-03   0.257533E+06   0.257532E+06   0.343142E+06   0.343114E+06   0.308887E+06   0.258409E+06   0.257533E+06   0.264770E+06  -0.604788E+00   0.256285E+06   0.256284E+06   0.507449E+01
   0.139124E-03   0.257530E+06   0.257529E+06   0.343079E+06   0.343045E+06   0.308833E+06   0.258405E+06   0.257530E+06   0.264765E+06  -0.604776E+00   0.256282E+06   0.256281E+06   0.567075E+01
   0.155474E-03   0.257527E+06   0.257525E+06   0.343001E+06   0.342959E+06   0.308766E+06   0.258400E+06   0.257527E+06   0.264759E+06  -0.604761E+00   0.256278E+06   0.256278E+06   0.633706E+01
   0.173745E-03   0.257523E+06   0.257520E+06   0.342904E+06   0.342851E+06   0.308682E+06   0.258394E+06   0.257522E+06   0.264751E+06  -0.604743E+00   0.256274E+06   0.256273E+06   0.708162E+01
   0.194163E-03   0.257517E+06   0.257514E+06   0.342782E+06   0.342716E+06   0.308577E+06   0.258387E+06   0.257516E+06   0.264742E+06  -0.604720E+00   0.256268E+06   0.256267E+06   0.791362E+01
   0.216981E-03   0.257510E+06   0.257506E+06   0.342630E+06   0.342548E+06   0.308446E+06   0.258378E+06   0.257510E+06   0.264730E+06  -0.604692E+00   0.256261E+06   0.256260E+06   0.884330E+01
   0.242480E-03   0.257502E+06   0.257496E+06   0.342441E+06   0.342339E+06   0.308283E+06   0.258367E+06   0.257501E+06   0.264715E+06  -0.604656E+00   0.256252E+06   0.256251E+06   0.988212E+01
   0.270976E-03   0.257491E+06   0.257484E+06   0.342204E+06   0.342077E+06   0.308079E+06   0.258352E+06   0.257490E+06   0.264697E+06  -0.604612E+00   0.256241E+06   0.256240E+06   0.110428E+02
   0.302821E-03   0.257478E+06   0.257469E+06   0.341909E+06   0.341750E+06   0.307825E+06   0.258335E+06   0.257476E+06   0.264673E+06  -0.604556E+00   0.256228E+06   0.256226E+06   0.123397E+02
   0.338408E-03   0.257461E+06   0.257451E+06   0.341541E+06   0.341342E+06   0.307508E+06   0.258313E+06   0.257459E+06   0.264645E+06  -0.604487E+00   0.256211E+06   0.256208E+06   0.137887E+02
