# L    TT    EE    BB    TE
2 1.18587E+03 5.28342E-06 3.78676E-06 3.30024E-02
3 1.14817E+03 1.46573E-05 7.57466E-06 7.48179E-02
4 1.11100E+03 3.30454E-05 1.26266E-05 1.27734E-01
5 1.08464E+03 6.50382E-05 1.89444E-05 1.90753E-01
6 1.06821E+03 1.16082E-04 2.65291E-05 2.63024E-01
7 1.05943E+03 1.92422E-04 3.53827E-05 3.43731E-01
8 1.05591E+03 3.00957E-04 4.55069E-05 4.31845E-01
9 1.05670E+03 4.49392E-04 5.69051E-05 5.26655E-01
10 1.06074E+03 6.45637E-04 6.95792E-05 6.27097E-01
11 1.06733E+03 8.98802E-04 8.35318E-05 7.32477E-01
12 1.07656E+03 1.21803E-03 9.87637E-05 8.42532E-01
13 1.08728E+03 1.61273E-03 1.15283E-04 9.55301E-01
14 1.09923E+03 2.09249E-03 1.33085E-04 1.07023E+00
15 1.11223E+03 2.66846E-03 1.52179E-04 1.18631E+00
16 1.12673E+03 3.35173E-03 1.72573E-04 1.30405E+00
17 1.14202E+03 4.15352E-03 1.94259E-04 1.42153E+00
18 1.15766E+03 5.08281E-03 2.17236E-04 1.53734E+00
19 1.17506E+03 6.15665E-03 2.41523E-04 1.65262E+00
20 1.19272E+03 7.38056E-03 2.67119E-04 1.76544E+00
21 1.21082E+03 8.76791E-03 2.94015E-04 1.87466E+00
22 1.22945E+03 1.03315E-02 3.22230E-04 1.98011E+00
23 1.24852E+03 1.20827E-02 3.51753E-04 2.08089E+00
24 1.26802E+03 1.40316E-02 3.82595E-04 2.17526E+00
25 1.28797E+03 1.61932E-02 4.14755E-04 2.26366E+00
26 1.30827E+03 1.85762E-02 4.48232E-04 2.34581E+00
27 1.32892E+03 2.11938E-02 4.83037E-04 2.42068E+00
28 1.34983E+03 2.40583E-02 5.19168E-04 2.48667E+00
29 1.37118E+03 2.71793E-02 5.56626E-04 2.54316E+00
30 1.39271E+03 3.05675E-02 5.95411E-04 2.59132E+00
31 1.41450E+03 3.42343E-02 6.35523E-04 2.62963E+00
32 1.43664E+03 3.81918E-02 6.76979E-04 2.65704E+00
33 1.45905E+03 4.24499E-02 7.19762E-04 2.67198E+00
34 1.48163E+03 4.70156E-02 7.63881E-04 2.67593E+00
35 1.50456E+03 5.19010E-02 8.09335E-04 2.66838E+00
36 1.52759E+03 5.71169E-02 8.56125E-04 2.64773E+00
37 1.55096E+03 6.26701E-02 9.04250E-04 2.61311E+00
38 1.57451E+03 6.85713E-02 9.53720E-04 2.56513E+00
39 1.59832E+03 7.48232E-02 1.00451E-03 2.50318E+00
40 1.62231E+03 8.14352E-02 1.05670E-03 2.42604E+00
41 1.64656E+03 8.84216E-02 1.11012E-03 2.33290E+00
42 1.67107E+03 9.57762E-02 1.16495E-03 2.22491E+00
43 1.69577E+03 1.03517E-01 1.22110E-03 2.10268E+00
44 1.72046E+03 1.11645E-01 1.27857E-03 1.96420E+00
45 1.74567E+03 1.20160E-01 1.33744E-03 1.80771E+00
46 1.77107E+03 1.29078E-01 1.39763E-03 1.63435E+00
47 1.79655E+03 1.38401E-01 1.45914E-03 1.44561E+00
48 1.82230E+03 1.48119E-01 1.52196E-03 1.23964E+00
49 1.84822E+03 1.58242E-01 1.58611E-03 1.01488E+00
50 1.87458E+03 1.68777E-01 1.65157E-03 7.72395E-01
51 1.90094E+03 1.79734E-01 1.71844E-03 5.13439E-01
52 1.92774E+03 1.91078E-01 1.78662E-03 2.36532E-01
53 1.95480E+03 2.02852E-01 1.85612E-03 -5.98970E-02
54 1.98204E+03 2.15022E-01 1.92695E-03 -3.74546E-01
55 2.00937E+03 2.27605E-01 1.99909E-03 -7.06152E-01
56 2.03713E+03 2.40600E-01 2.07254E-03 -1.05600E+00
57 2.06516E+03 2.53991E-01 2.14741E-03 -1.42548E+00
58 2.09346E+03 2.67795E-01 2.22350E-03 -1.81368E+00
59 2.12193E+03 2.82004E-01 2.30100E-03 -2.21920E+00
60 2.15057E+03 2.96581E-01 2.37973E-03 -2.64131E+00
61 2.17983E+03 3.11536E-01 2.45987E-03 -3.07977E+00
62 2.20918E+03 3.26860E-01 2.54132E-03 -3.53599E+00
63 2.23870E+03 3.42554E-01 2.62400E-03 -4.01109E+00
64 2.26875E+03 3.58642E-01 2.70809E-03 -4.50666E+00
65 2.29889E+03 3.75144E-01 2.79350E-03 -5.02359E+00
66 2.32938E+03 3.92014E-01 2.88023E-03 -5.56064E+00
67 2.36005E+03 4.09228E-01 2.96818E-03 -6.11570E+00
68 2.39115E+03 4.26801E-01 3.05754E-03 -6.68729E+00
69 2.42243E+03 4.44674E-01 3.14822E-03 -7.27275E+00
70 2.45424E+03 4.62854E-01 3.24022E-03 -7.87236E+00
71 2.48623E+03 4.81306E-01 3.33354E-03 -8.48717E+00
72 2.51856E+03 5.00013E-01 3.42817E-03 -9.11807E+00
73 2.55107E+03 5.18957E-01 3.52412E-03 -9.76565E+00
74 2.58394E+03 5.38148E-01 3.62139E-03 -1.04291E+01
75 2.61706E+03 5.57593E-01 3.71998E-03 -1.11074E+01
76 2.65054E+03 5.77302E-01 3.81989E-03 -1.17998E+01
77 2.68428E+03 5.97265E-01 3.92120E-03 -1.25080E+01
78 2.71846E+03 6.17493E-01 4.02374E-03 -1.32303E+01
79 2.75291E+03 6.37904E-01 4.12769E-03 -1.39649E+01
80 2.78770E+03 6.58501E-01 4.23296E-03 -1.47126E+01
81 2.82276E+03 6.79229E-01 4.33954E-03 -1.54727E+01
82 2.85826E+03 7.00089E-01 4.44753E-03 -1.62459E+01
83 2.89411E+03 7.21063E-01 4.55675E-03 -1.70306E+01
84 2.93022E+03 7.42142E-01 4.66746E-03 -1.78258E+01
85 2.96660E+03 7.63292E-01 4.77941E-03 -1.86324E+01
86 3.00333E+03 7.84530E-01 4.89276E-03 -1.94496E+01
87 3.04059E+03 8.05803E-01 5.00751E-03 -2.02756E+01
88 3.07793E+03 8.27128E-01 5.12359E-03 -2.11103E+01
89 3.11563E+03 8.48480E-01 5.24098E-03 -2.19538E+01
90 3.15376E+03 8.69815E-01 5.35986E-03 -2.28044E+01
91 3.19207E+03 8.91158E-01 5.48007E-03 -2.36620E+01
92 3.23073E+03 9.12334E-01 5.60168E-03 -2.45257E+01
93 3.26975E+03 9.33598E-01 5.72460E-03 -2.53956E+01
94 3.30902E+03 9.54686E-01 5.84902E-03 -2.62690E+01
95 3.34856E+03 9.75687E-01 5.97485E-03 -2.71477E+01
96 3.38819E+03 9.96511E-01 6.10208E-03 -2.80299E+01
97 3.42835E+03 1.01716E+00 6.23072E-03 -2.89156E+01
98 3.46885E+03 1.03772E+00 6.36077E-03 -2.98013E+01
99 3.50945E+03 1.05802E+00 6.49231E-03 -3.06906E+01
100 3.55040E+03 1.07814E+00 6.62525E-03 -3.15798E+01
101 3.59152E+03 1.09809E+00 6.75969E-03 -3.24690E+01
102 3.63326E+03 1.11777E+00 6.89553E-03 -3.33582E+01
103 3.67499E+03 1.13719E+00 7.03287E-03 -3.42466E+01
104 3.71699E+03 1.15626E+00 7.17170E-03 -3.51314E+01
105 3.75917E+03 1.17515E+00 7.31211E-03 -3.60145E+01
106 3.80161E+03 1.19360E+00 7.45393E-03 -3.68940E+01
107 3.84414E+03 1.21179E+00 7.59725E-03 -3.77683E+01
108 3.88702E+03 1.22954E+00 7.74214E-03 -3.86382E+01
109 3.93016E+03 1.24694E+00 7.88853E-03 -3.95028E+01
110 3.97331E+03 1.26381E+00 8.03650E-03 -4.03587E+01
111 4.01680E+03 1.28033E+00 8.18596E-03 -4.12092E+01
112 4.06038E+03 1.29649E+00 8.33701E-03 -4.20510E+01
113 4.10423E+03 1.31213E+00 8.48963E-03 -4.28849E+01
114 4.14825E+03 1.32725E+00 8.64384E-03 -4.37082E+01
115 4.19254E+03 1.34192E+00 8.79998E-03 -4.45210E+01
116 4.23682E+03 1.35607E+00 8.95727E-03 -4.53223E+01
117 4.28146E+03 1.36960E+00 9.11631E-03 -4.61123E+01
118 4.32627E+03 1.38278E+00 9.27711E-03 -4.68899E+01
119 4.37108E+03 1.39534E+00 9.43879E-03 -4.76535E+01
120 4.41607E+03 1.40729E+00 9.60310E-03 -4.84021E+01
121 4.46115E+03 1.41872E+00 9.76917E-03 -4.91367E+01
122 4.50622E+03 1.42953E+00 9.93612E-03 -4.98554E+01
123 4.55139E+03 1.43972E+00 1.01048E-02 -5.05575E+01
124 4.59673E+03 1.44930E+00 1.02762E-02 -5.12411E+01
125 4.64198E+03 1.45835E+00 1.04484E-02 -5.19080E+01
126 4.68732E+03 1.46669E+00 1.06224E-02 -5.25556E+01
127 4.73275E+03 1.47443E+00 1.07981E-02 -5.31848E+01
128 4.77809E+03 1.48154E+00 1.09756E-02 -5.37937E+01
129 4.82352E+03 1.48787E+00 1.11548E-02 -5.43815E+01
130 4.86886E+03 1.49358E+00 1.13367E-02 -5.49465E+01
131 4.91428E+03 1.49868E+00 1.15195E-02 -5.54913E+01
132 4.95971E+03 1.50298E+00 1.17040E-02 -5.60124E+01
133 5.00496E+03 1.50676E+00 1.18903E-02 -5.65106E+01
134 5.05030E+03 1.50975E+00 1.20792E-02 -5.69824E+01
135 5.09556E+03 1.51212E+00 1.22690E-02 -5.74306E+01
136 5.14063E+03 1.51370E+00 1.24614E-02 -5.78514E+01
137 5.18562E+03 1.51467E+00 1.26548E-02 -5.82468E+01
138 5.23061E+03 1.51493E+00 1.28507E-02 -5.86159E+01
139 5.27525E+03 1.51467E+00 1.30484E-02 -5.89568E+01
140 5.31997E+03 1.51353E+00 1.32479E-02 -5.92705E+01
141 5.36434E+03 1.51177E+00 1.34491E-02 -5.95543E+01
142 5.40872E+03 1.50931E+00 1.36529E-02 -5.98100E+01
143 5.45300E+03 1.50632E+00 1.38577E-02 -6.00367E+01
144 5.49694E+03 1.50254E+00 1.40650E-02 -6.02327E+01
145 5.54070E+03 1.49824E+00 1.42742E-02 -6.03987E+01
146 5.58445E+03 1.49314E+00 1.44850E-02 -6.05341E+01
147 5.62786E+03 1.48752E+00 1.46977E-02 -6.06369E+01
148 5.67100E+03 1.48119E+00 1.49121E-02 -6.07089E+01
149 5.71397E+03 1.47425E+00 1.51291E-02 -6.07476E+01
150 5.75659E+03 1.46678E+00 1.53479E-02 -6.07528E+01
151 5.79894E+03 1.45870E+00 1.55685E-02 -6.07247E+01
152 5.84103E+03 1.45000E+00 1.57916E-02 -6.06641E+01
153 5.88277E+03 1.44077E+00 1.60157E-02 -6.05674E+01
154 5.92424E+03 1.43102E+00 1.62424E-02 -6.04365E+01
155 5.96536E+03 1.42083E+00 1.64709E-02 -6.02713E+01
156 6.00596E+03 1.41011E+00 1.67020E-02 -6.00719E+01
157 6.04638E+03 1.39886E+00 1.69339E-02 -5.98364E+01
158 6.08644E+03 1.38735E+00 1.71685E-02 -5.95649E+01
159 6.12598E+03 1.37522E+00 1.74049E-02 -5.92582E+01
160 6.16517E+03 1.36275E+00 1.76439E-02 -5.89146E+01
161 6.20401E+03 1.35000E+00 1.78838E-02 -5.85351E+01
162 6.24241E+03 1.33682E+00 1.81263E-02 -5.81194E+01
163 6.28046E+03 1.32329E+00 1.83715E-02 -5.76660E+01
164 6.31789E+03 1.30950E+00 1.86175E-02 -5.71775E+01
165 6.35497E+03 1.29544E+00 1.88661E-02 -5.66503E+01
166 6.39161E+03 1.28112E+00 1.91166E-02 -5.60862E+01
167 6.42781E+03 1.26644E+00 1.93688E-02 -5.54852E+01
168 6.46340E+03 1.25177E+00 1.96236E-02 -5.48472E+01
169 6.49846E+03 1.23692E+00 1.98793E-02 -5.41706E+01
170 6.53308E+03 1.22189E+00 2.01376E-02 -5.34572E+01
171 6.56699E+03 1.20687E+00 2.03986E-02 -5.27050E+01
172 6.60038E+03 1.19175E+00 2.06604E-02 -5.19160E+01
173 6.63316E+03 1.17655E+00 2.09249E-02 -5.10900E+01
174 6.66541E+03 1.16162E+00 2.11911E-02 -5.02271E+01
