# L    TT    EE    BB    TE
2 8.21118E+02 3.09467E-06 2.02473E-06 2.36733E-02
3 7.99689E+02 9.11653E-06 4.05008E-06 5.35206E-02
4 7.77089E+02 2.13656E-05 6.75128E-06 9.13094E-02
5 7.60981E+02 4.31327E-05 1.01295E-05 1.36338E-01
6 7.51130E+02 7.83293E-05 1.41840E-05 1.88021E-01
7 7.46196E+02 1.31431E-04 1.89183E-05 2.45764E-01
8 7.44629E+02 2.07398E-04 2.43315E-05 3.08846E-01
9 7.45899E+02 3.11754E-04 3.04254E-05 3.76763E-01
10 7.49284E+02 4.50190E-04 3.72009E-05 4.48750E-01
11 7.54300E+02 6.29270E-04 4.46598E-05 5.24329E-01
12 7.61134E+02 8.55477E-04 5.28039E-05 6.03312E-01
13 7.68850E+02 1.13576E-03 6.16341E-05 6.84294E-01
14 7.77422E+02 1.47683E-03 7.11522E-05 7.66887E-01
15 7.86678E+02 1.88669E-03 8.13591E-05 8.50426E-01
16 7.96907E+02 2.37345E-03 9.22548E-05 9.35154E-01
17 8.07666E+02 2.94511E-03 1.03852E-04 1.01979E+00
18 8.18606E+02 3.60817E-03 1.16133E-04 1.10344E+00
19 8.30753E+02 4.37477E-03 1.29117E-04 1.18673E+00
20 8.43043E+02 5.24896E-03 1.42794E-04 1.26830E+00
21 8.55667E+02 6.24048E-03 1.57165E-04 1.34745E+00
22 8.68587E+02 7.35797E-03 1.72246E-04 1.42398E+00
23 8.81787E+02 8.61033E-03 1.88021E-04 1.49736E+00
24 8.95266E+02 1.00052E-02 2.04507E-04 1.56615E+00
25 9.09042E+02 1.15512E-02 2.21687E-04 1.63080E+00
26 9.22998E+02 1.32575E-02 2.39578E-04 1.69113E+00
27 9.37225E+02 1.51312E-02 2.58180E-04 1.74632E+00
28 9.51631E+02 1.71823E-02 2.77485E-04 1.79539E+00
29 9.66217E+02 1.94180E-02 2.97492E-04 1.83771E+00
30 9.81074E+02 2.18446E-02 3.18219E-04 1.87409E+00
31 9.96021E+02 2.44719E-02 3.39648E-04 1.90362E+00
32 1.01115E+03 2.73073E-02 3.61789E-04 1.92559E+00
33 1.02645E+03 3.03587E-02 3.84650E-04 1.93874E+00
34 1.04194E+03 3.36308E-02 4.08214E-04 1.94405E+00
35 1.05761E+03 3.71324E-02 4.32497E-04 1.94117E+00
36 1.07327E+03 4.08709E-02 4.57483E-04 1.92928E+00
37 1.08921E+03 4.48524E-02 4.83190E-04 1.90749E+00
38 1.10524E+03 4.90834E-02 5.09616E-04 1.87616E+00
39 1.12154E+03 5.35656E-02 5.36745E-04 1.83501E+00
40 1.13783E+03 5.83053E-02 5.64595E-04 1.78315E+00
41 1.15440E+03 6.33124E-02 5.93155E-04 1.71994E+00
42 1.17097E+03 6.85896E-02 6.22427E-04 1.64629E+00
43 1.18781E+03 7.41424E-02 6.52411E-04 1.56255E+00
44 1.20464E+03 7.99662E-02 6.83114E-04 1.46729E+00
45 1.22166E+03 8.60727E-02 7.14520E-04 1.35933E+00
46 1.23895E+03 9.24709E-02 7.46646E-04 1.23949E+00
47 1.25633E+03 9.91519E-02 7.79484E-04 1.10866E+00
48 1.27370E+03 1.06121E-01 8.13033E-04 9.65587E-01
49 1.29135E+03 1.13378E-01 8.47293E-04 8.09413E-01
50 1.30918E+03 1.20933E-01 8.82255E-04 6.40633E-01
51 1.32710E+03 1.28793E-01 9.17956E-04 4.60086E-01
52 1.34529E+03 1.36924E-01 9.54332E-04 2.66833E-01
53 1.36365E+03 1.45369E-01 9.91429E-04 5.98729E-02
54 1.38211E+03 1.54094E-01 1.02925E-03 -1.60001E-01
55 1.40066E+03 1.63116E-01 1.06769E-03 -3.91979E-01
56 1.41948E+03 1.72426E-01 1.10695E-03 -6.36870E-01
57 1.43848E+03 1.82034E-01 1.14684E-03 -8.95527E-01
58 1.45765E+03 1.91929E-01 1.18754E-03 -1.16755E+00
59 1.47701E+03 2.02112E-01 1.22886E-03 -1.45198E+00
60 1.49646E+03 2.12557E-01 1.27091E-03 -1.74803E+00
61 1.51636E+03 2.23272E-01 1.31359E-03 -2.05489E+00
62 1.53626E+03 2.34248E-01 1.35708E-03 -2.37381E+00
63 1.55634E+03 2.45476E-01 1.40120E-03 -2.70633E+00
64 1.57669E+03 2.57001E-01 1.44604E-03 -3.05397E+00
65 1.59713E+03 2.68841E-01 1.49160E-03 -3.41782E+00
66 1.61784E+03 2.80933E-01 1.53788E-03 -3.79671E+00
67 1.63854E+03 2.93287E-01 1.58488E-03 -4.18856E+00
68 1.65970E+03 3.05892E-01 1.63251E-03 -4.59185E+00
69 1.68095E+03 3.18714E-01 1.68086E-03 -5.00414E+00
70 1.70256E+03 3.31743E-01 1.72994E-03 -5.42562E+00
71 1.72435E+03 3.44970E-01 1.77973E-03 -5.85745E+00
72 1.74632E+03 3.58359E-01 1.83015E-03 -6.30090E+00
73 1.76847E+03 3.71901E-01 1.88138E-03 -6.75650E+00
74 1.79071E+03 3.85614E-01 1.93325E-03 -7.22354E+00
75 1.81331E+03 3.99507E-01 1.98583E-03 -7.70093E+00
76 1.83609E+03 4.13607E-01 2.03913E-03 -8.18885E+00
77 1.85905E+03 4.27887E-01 2.09316E-03 -8.68722E+00
78 1.88228E+03 4.42366E-01 2.14781E-03 -9.19667E+00
79 1.90578E+03 4.56988E-01 2.20327E-03 -9.71440E+00
80 1.92946E+03 4.71737E-01 2.25937E-03 -1.02411E+01
81 1.95341E+03 4.86566E-01 2.31618E-03 -1.07769E+01
82 1.97763E+03 5.01495E-01 2.37372E-03 -1.13216E+01
83 2.00204E+03 5.16496E-01 2.43207E-03 -1.18745E+01
84 2.02671E+03 5.31559E-01 2.49104E-03 -1.24345E+01
85 2.05156E+03 5.46677E-01 2.55074E-03 -1.30036E+01
86 2.07659E+03 5.61849E-01 2.61116E-03 -1.35798E+01
87 2.10207E+03 5.77056E-01 2.67229E-03 -1.41615E+01
88 2.12746E+03 5.92291E-01 2.73415E-03 -1.47503E+01
89 2.15330E+03 6.07544E-01 2.79673E-03 -1.53455E+01
90 2.17932E+03 6.22788E-01 2.86012E-03 -1.59452E+01
91 2.20553E+03 6.38004E-01 2.92413E-03 -1.65502E+01
92 2.23200E+03 6.53176E-01 2.98896E-03 -1.71589E+01
93 2.25874E+03 6.68312E-01 3.05451E-03 -1.77721E+01
94 2.28557E+03 6.83357E-01 3.12078E-03 -1.83879E+01
