# L    TT    EE    TE    PP    TP
2 7.69792E+02 9.79273E-07 2.16202E-02 8.31062E+05 2.07933E+04
3 7.46480E+02 4.63518E-06 4.89777E-02 1.27916E+06 2.47167E+04
4 7.23159E+02 1.33643E-05 8.35997E-02 1.67810E+06 2.65508E+04
5 7.06586E+02 3.01725E-05 1.24837E-01 2.03103E+06 2.72959E+04
6 6.96285E+02 5.86279E-05 1.72147E-01 2.34279E+06 2.74437E+04
7 6.90857E+02 1.02818E-04 2.24990E-01 2.61972E+06 2.72484E+04
8 6.88763E+02 1.67247E-04 2.82671E-01 2.86656E+06 2.68517E+04
9 6.89441E+02 2.56984E-04 3.44769E-01 3.08772E+06 2.63318E+04
10 6.92203E+02 3.77203E-04 4.10552E-01 3.28600E+06 2.57398E+04
11 6.96566E+02 5.33876E-04 4.79590E-01 3.46519E+06 2.51214E+04
12 7.02671E+02 7.32941E-04 5.51699E-01 3.62600E+06 2.44783E+04
13 7.09656E+02 9.80680E-04 6.25593E-01 3.77212E+06 2.38537E+04
14 7.17485E+02 1.28321E-03 7.00921E-01 3.90372E+06 2.32256E+04
15 7.25983E+02 1.64801E-03 7.77067E-01 4.02345E+06 2.26160E+04
16 7.35422E+02 2.08223E-03 8.54295E-01 4.13217E+06 2.20134E+04
17 7.45371E+02 2.59324E-03 9.31329E-01 4.23008E+06 2.14310E+04
18 7.55514E+02 3.18695E-03 1.00733E+00 4.31946E+06 2.08680E+04
19 7.66801E+02 3.87451E-03 1.08308E+00 4.40048E+06 2.03323E+04
20 7.78245E+02 4.65955E-03 1.15715E+00 4.47350E+06 1.98080E+04
21 7.90025E+02 5.55085E-03 1.22902E+00 4.53956E+06 1.93048E+04
22 8.02085E+02 6.55652E-03 1.29834E+00 4.59955E+06 1.88210E+04
23 8.14427E+02 7.68446E-03 1.36467E+00 4.65366E+06 1.83556E+04
24 8.27051E+02 8.94118E-03 1.42686E+00 4.70195E+06 1.79114E+04
25 8.39938E+02 1.03364E-02 1.48510E+00 4.74558E+06 1.74839E+04
26 8.53054E+02 1.18758E-02 1.53937E+00 4.78455E+06 1.70704E+04
27 8.66426E+02 1.35684E-02 1.58881E+00 4.81921E+06 1.66719E+04
28 8.79955E+02 1.54210E-02 1.63262E+00 4.84992E+06 1.62910E+04
29 8.93679E+02 1.74416E-02 1.67018E+00 4.87692E+06 1.59268E+04
30 9.07666E+02 1.96365E-02 1.70229E+00 4.90059E+06 1.55732E+04
31 9.21741E+02 2.20134E-02 1.72798E+00 4.92082E+06 1.52310E+04
32 9.35992E+02 2.45795E-02 1.74663E+00 4.93824E+06 1.49020E+04
33 9.50419E+02 2.73408E-02 1.75718E+00 4.95302E+06 1.45879E+04
34 9.65022E+02 3.03045E-02 1.76053E+00 4.96515E+06 1.42844E+04
35 9.79800E+02 3.34758E-02 1.75630E+00 4.97474E+06 1.39897E+04
36 9.94667E+02 3.68626E-02 1.74364E+00 4.98222E+06 1.37056E+04
37 1.00971E+03 4.04711E-02 1.72191E+00 4.98767E+06 1.34320E+04
38 1.02493E+03 4.43057E-02 1.69147E+00 4.99111E+06 1.31681E+04
39 1.04024E+03 4.83698E-02 1.65180E+00 4.99260E+06 1.29130E+04
40 1.05572E+03 5.26680E-02 1.60236E+00 4.99251E+06 1.26667E+04
41 1.07138E+03 5.72090E-02 1.54245E+00 4.99075E+06 1.24292E+04
42 1.08712E+03 6.19971E-02 1.47278E+00 4.98759E+06 1.21996E+04
43 1.10305E+03 6.70351E-02 1.39396E+00 4.98301E+06 1.19761E+04
44 1.11897E+03 7.23212E-02 1.30441E+00 4.97712E+06 1.17588E+04
45 1.13515E+03 7.78633E-02 1.20324E+00 4.96991E+06 1.15503E+04
46 1.15152E+03 8.36719E-02 1.09099E+00 4.96155E+06 1.13489E+04
47 1.16797E+03 8.97373E-02 9.68716E-01 4.95222E+06 1.11518E+04
48 1.18450E+03 9.60623E-02 8.35162E-01 4.94184E+06 1.09610E+04
