#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    89    0.30160E+04   -0.20668E+02    0.57933E-05   -0.20668E+02    0.76224E+00   -0.18191E-07    0.57933E-05   -0.18191E-07    0.14254E-10
    90    0.30534E+04   -0.21463E+02    0.56607E-05   -0.21463E+02    0.78166E+00   -0.18027E-07    0.56607E-05   -0.18027E-07    0.13853E-10
    91    0.30910E+04   -0.22265E+02    0.55324E-05   -0.22265E+02    0.80108E+00   -0.17864E-07    0.55324E-05   -0.17864E-07    0.13467E-10
    92    0.31290E+04   -0.23072E+02    0.54081E-05   -0.23072E+02    0.82046E+00   -0.17701E-07    0.54081E-05   -0.17701E-07    0.13095E-10
    93    0.31673E+04   -0.23886E+02    0.52877E-05   -0.23886E+02    0.83980E+00   -0.17538E-07    0.52877E-05   -0.17538E-07    0.12736E-10
    94    0.32058E+04   -0.24703E+02    0.51711E-05   -0.24703E+02    0.85906E+00   -0.17376E-07    0.51711E-05   -0.17376E-07    0.12389E-10
    95    0.32446E+04   -0.25526E+02    0.50580E-05   -0.25526E+02    0.87823E+00   -0.17213E-07    0.50580E-05   -0.17213E-07    0.12054E-10
    96    0.32834E+04   -0.26353E+02    0.49484E-05   -0.26353E+02    0.89731E+00   -0.17052E-07    0.49484E-05   -0.17052E-07    0.11731E-10
    97    0.33228E+04   -0.27183E+02    0.48420E-05   -0.27183E+02    0.91626E+00   -0.16890E-07    0.48420E-05   -0.16890E-07    0.11419E-10
    98    0.33624E+04   -0.28014E+02    0.47387E-05   -0.28014E+02    0.93508E+00   -0.16728E-07    0.47387E-05   -0.16728E-07    0.11117E-10
    99    0.34021E+04   -0.28848E+02    0.46384E-05   -0.28848E+02    0.95373E+00   -0.16567E-07    0.46384E-05   -0.16567E-07    0.10825E-10
   100    0.34422E+04   -0.29682E+02    0.45410E-05   -0.29682E+02    0.97220E+00   -0.16406E-07    0.45410E-05   -0.16406E-07    0.10542E-10
   101    0.34825E+04   -0.30518E+02    0.44465E-05   -0.30518E+02    0.99056E+00   -0.16246E-07    0.44465E-05   -0.16246E-07    0.10269E-10
   102    0.35234E+04   -0.31353E+02    0.43547E-05   -0.31353E+02    0.10086E+01   -0.16086E-07    0.43547E-05   -0.16086E-07    0.10005E-10
   103    0.35642E+04   -0.32189E+02    0.42656E-05   -0.32189E+02    0.10265E+01   -0.15926E-07    0.42656E-05   -0.15926E-07    0.97498E-11
   104    0.36053E+04   -0.33022E+02    0.41791E-05   -0.33022E+02    0.10442E+01   -0.15766E-07    0.41791E-05   -0.15766E-07    0.95030E-11
   105    0.36466E+04   -0.33853E+02    0.40950E-05   -0.33853E+02    0.10616E+01   -0.15607E-07    0.40950E-05   -0.15607E-07    0.92643E-11
   106    0.36881E+04   -0.34681E+02    0.40134E-05   -0.34681E+02    0.10787E+01   -0.15448E-07    0.40134E-05   -0.15448E-07    0.90335E-11
   107    0.37297E+04   -0.35506E+02    0.39341E-05   -0.35506E+02    0.10955E+01   -0.15290E-07    0.39341E-05   -0.15290E-07    0.88102E-11
   108    0.37716E+04   -0.36327E+02    0.38570E-05   -0.36327E+02    0.11120E+01   -0.15131E-07    0.38570E-05   -0.15131E-07    0.85941E-11
   109    0.38137E+04   -0.37144E+02    0.37820E-05   -0.37144E+02    0.11281E+01   -0.14974E-07    0.37820E-05   -0.14974E-07    0.83850E-11
   110    0.38560E+04   -0.37953E+02    0.37091E-05   -0.37953E+02    0.11439E+01   -0.14816E-07    0.37091E-05   -0.14816E-07    0.81825E-11
   111    0.38984E+04   -0.38757E+02    0.36382E-05   -0.38757E+02    0.11593E+01   -0.14659E-07    0.36382E-05   -0.14659E-07    0.79864E-11
   112    0.39410E+04   -0.39555E+02    0.35691E-05   -0.39555E+02    0.11743E+01   -0.14502E-07    0.35691E-05   -0.14502E-07    0.77963E-11
   113    0.39839E+04   -0.40345E+02    0.35019E-05   -0.40345E+02    0.11890E+01   -0.14346E-07    0.35019E-05   -0.14346E-07    0.76119E-11
   114    0.40269E+04   -0.41126E+02    0.34364E-05   -0.41126E+02    0.12031E+01   -0.14190E-07    0.34364E-05   -0.14190E-07    0.74330E-11
   115    0.40701E+04   -0.41898E+02    0.33725E-05   -0.41898E+02    0.12170E+01   -0.14034E-07    0.33725E-05   -0.14034E-07    0.72592E-11
   116    0.41134E+04   -0.42661E+02    0.33102E-05   -0.42661E+02    0.12303E+01   -0.13879E-07    0.33102E-05   -0.13879E-07    0.70904E-11
   117    0.41570E+04   -0.43413E+02    0.32494E-05   -0.43413E+02    0.12431E+01   -0.13724E-07    0.32494E-05   -0.13724E-07    0.69264E-11
   118    0.42008E+04   -0.44154E+02    0.31902E-05   -0.44154E+02    0.12555E+01   -0.13570E-07    0.31902E-05   -0.13570E-07    0.67672E-11
   119    0.42447E+04   -0.44883E+02    0.31324E-05   -0.44883E+02    0.12675E+01   -0.13416E-07    0.31324E-05   -0.13416E-07    0.66126E-11
   120    0.42887E+04   -0.45599E+02    0.30760E-05   -0.45599E+02    0.12789E+01   -0.13262E-07    0.30760E-05   -0.13262E-07    0.64625E-11
   121    0.43327E+04   -0.46302E+02    0.30210E-05   -0.46302E+02    0.12899E+01   -0.13109E-07    0.30210E-05   -0.13109E-07    0.63167E-11
   122    0.43768E+04   -0.46991E+02    0.29674E-05   -0.46991E+02    0.13003E+01   -0.12956E-07    0.29674E-05   -0.12956E-07    0.61751E-11
   123    0.44210E+04   -0.47665E+02    0.29150E-05   -0.47665E+02    0.13101E+01   -0.12804E-07    0.29150E-05   -0.12804E-07    0.60375E-11
   124    0.44653E+04   -0.48323E+02    0.28640E-05   -0.48323E+02    0.13194E+01   -0.12652E-07    0.28640E-05   -0.12652E-07    0.59039E-11
   125    0.45095E+04   -0.48965E+02    0.28141E-05   -0.48965E+02    0.13281E+01   -0.12500E-07    0.28141E-05   -0.12500E-07    0.57742E-11
   126    0.45539E+04   -0.49591E+02    0.27655E-05   -0.49591E+02    0.13364E+01   -0.12349E-07    0.27655E-05   -0.12349E-07    0.56480E-11
   127    0.45983E+04   -0.50200E+02    0.27180E-05   -0.50200E+02    0.13440E+01   -0.12199E-07    0.27180E-05   -0.12199E-07    0.55255E-11
   128    0.46427E+04   -0.50790E+02    0.26715E-05   -0.50790E+02    0.13511E+01   -0.12048E-07    0.26715E-05   -0.12048E-07    0.54063E-11
   129    0.46871E+04   -0.51362E+02    0.26262E-05   -0.51362E+02    0.13575E+01   -0.11899E-07    0.26262E-05   -0.11899E-07    0.52904E-11
   130    0.47315E+04   -0.51913E+02    0.25819E-05   -0.51913E+02    0.13633E+01   -0.11750E-07    0.25819E-05   -0.11750E-07    0.51777E-11
   131    0.47760E+04   -0.52446E+02    0.25385E-05   -0.52446E+02    0.13686E+01   -0.11601E-07    0.25385E-05   -0.11601E-07    0.50680E-11
   132    0.48205E+04   -0.52957E+02    0.24961E-05   -0.52957E+02    0.13732E+01   -0.11453E-07    0.24961E-05   -0.11453E-07    0.49612E-11
   133    0.48649E+04   -0.53449E+02    0.24546E-05   -0.53449E+02    0.13772E+01   -0.11305E-07    0.24546E-05   -0.11305E-07    0.48572E-11
   134    0.49093E+04   -0.53916E+02    0.24141E-05   -0.53916E+02    0.13807E+01   -0.11157E-07    0.24141E-05   -0.11157E-07    0.47559E-11
   135    0.49536E+04   -0.54362E+02    0.23744E-05   -0.54362E+02    0.13835E+01   -0.11011E-07    0.23744E-05   -0.11011E-07    0.46573E-11
   136    0.49978E+04   -0.54782E+02    0.23355E-05   -0.54782E+02    0.13856E+01   -0.10864E-07    0.23355E-05   -0.10864E-07    0.45613E-11
   137    0.50420E+04   -0.55180E+02    0.22975E-05   -0.55180E+02    0.13871E+01   -0.10719E-07    0.22975E-05   -0.10719E-07    0.44679E-11
   138    0.50861E+04   -0.55553E+02    0.22604E-05   -0.55553E+02    0.13880E+01   -0.10573E-07    0.22604E-05   -0.10573E-07    0.43769E-11
   139    0.51300E+04   -0.55901E+02    0.22240E-05   -0.55901E+02    0.13884E+01   -0.10428E-07    0.22240E-05   -0.10428E-07    0.42883E-11
   140    0.51739E+04   -0.56224E+02    0.21884E-05   -0.56224E+02    0.13881E+01   -0.10284E-07    0.21884E-05   -0.10284E-07    0.42020E-11
   141    0.52175E+04   -0.56520E+02    0.21535E-05   -0.56520E+02    0.13871E+01   -0.10140E-07    0.21535E-05   -0.10140E-07    0.41179E-11
   142    0.52612E+04   -0.56789E+02    0.21194E-05   -0.56789E+02    0.13856E+01   -0.99973E-08    0.21194E-05   -0.99973E-08    0.40360E-11
   143    0.53047E+04   -0.57032E+02    0.20860E-05   -0.57032E+02    0.13834E+01   -0.98546E-08    0.20860E-05   -0.98546E-08    0.39563E-11
   144    0.53479E+04   -0.57248E+02    0.20533E-05   -0.57248E+02    0.13806E+01   -0.97125E-08    0.20533E-05   -0.97125E-08    0.38785E-11
   145    0.53910E+04   -0.57436E+02    0.20212E-05   -0.57436E+02    0.13774E+01   -0.95710E-08    0.20212E-05   -0.95710E-08    0.38028E-11
   146    0.54342E+04   -0.57595E+02    0.19898E-05   -0.57595E+02    0.13733E+01   -0.94300E-08    0.19898E-05   -0.94300E-08    0.37289E-11
   147    0.54769E+04   -0.57725E+02    0.19591E-05   -0.57725E+02    0.13688E+01   -0.92895E-08    0.19591E-05   -0.92895E-08    0.36568E-11
   148    0.55195E+04   -0.57826E+02    0.19289E-05   -0.57826E+02    0.13637E+01   -0.91497E-08    0.19289E-05   -0.91497E-08    0.35865E-11
   149    0.55619E+04   -0.57898E+02    0.18993E-05   -0.57898E+02    0.13579E+01   -0.90104E-08    0.18993E-05   -0.90104E-08    0.35179E-11
   150    0.56040E+04   -0.57937E+02    0.18704E-05   -0.57937E+02    0.13517E+01   -0.88717E-08    0.18704E-05   -0.88717E-08    0.34509E-11
   151    0.56459E+04   -0.57946E+02    0.18419E-05   -0.57946E+02    0.13449E+01   -0.87335E-08    0.18419E-05   -0.87335E-08    0.33855E-11
   152    0.56874E+04   -0.57925E+02    0.18141E-05   -0.57925E+02    0.13375E+01   -0.85960E-08    0.18141E-05   -0.85960E-08    0.33217E-11
   153    0.57288E+04   -0.57871E+02    0.17867E-05   -0.57871E+02    0.13296E+01   -0.84590E-08    0.17867E-05   -0.84590E-08    0.32595E-11
   154    0.57698E+04   -0.57785E+02    0.17599E-05   -0.57785E+02    0.13213E+01   -0.83227E-08    0.17599E-05   -0.83227E-08    0.31987E-11
   155    0.58106E+04   -0.57668E+02    0.17336E-05   -0.57668E+02    0.13124E+01   -0.81870E-08    0.17336E-05   -0.81870E-08    0.31393E-11
   156    0.58509E+04   -0.57518E+02    0.17078E-05   -0.57518E+02    0.13031E+01   -0.80519E-08    0.17078E-05   -0.80519E-08    0.30814E-11
   157    0.58911E+04   -0.57335E+02    0.16825E-05   -0.57335E+02    0.12934E+01   -0.79173E-08    0.16825E-05   -0.79173E-08    0.30249E-11
   158    0.59308E+04   -0.57118E+02    0.16577E-05   -0.57118E+02    0.12833E+01   -0.77835E-08    0.16577E-05   -0.77835E-08    0.29697E-11
   159    0.59702E+04   -0.56869E+02    0.16334E-05   -0.56869E+02    0.12726E+01   -0.76502E-08    0.16334E-05   -0.76502E-08    0.29158E-11
   160    0.60092E+04   -0.56584E+02    0.16095E-05   -0.56584E+02    0.12616E+01   -0.75176E-08    0.16095E-05   -0.75176E-08    0.28631E-11
   161    0.60480E+04   -0.56267E+02    0.15860E-05   -0.56267E+02    0.12503E+01   -0.73856E-08    0.15860E-05   -0.73856E-08    0.28117E-11
   162    0.60863E+04   -0.55916E+02    0.15630E-05   -0.55916E+02    0.12386E+01   -0.72543E-08    0.15630E-05   -0.72543E-08    0.27615E-11
   163    0.61243E+04   -0.55530E+02    0.15404E-05   -0.55530E+02    0.12266E+01   -0.71236E-08    0.15404E-05   -0.71236E-08    0.27124E-11
   164    0.61618E+04   -0.55111E+02    0.15182E-05   -0.55111E+02    0.12142E+01   -0.69935E-08    0.15182E-05   -0.69935E-08    0.26644E-11
   165    0.61990E+04   -0.54655E+02    0.14964E-05   -0.54655E+02    0.12016E+01   -0.68641E-08    0.14964E-05   -0.68641E-08    0.26175E-11
   166    0.62357E+04   -0.54165E+02    0.14750E-05   -0.54165E+02    0.11887E+01   -0.67354E-08    0.14750E-05   -0.67354E-08    0.25716E-11
   167    0.62721E+04   -0.53642E+02    0.14540E-05   -0.53642E+02    0.11754E+01   -0.66074E-08    0.14540E-05   -0.66074E-08    0.25268E-11
   168    0.63079E+04   -0.53082E+02    0.14333E-05   -0.53082E+02    0.11622E+01   -0.64800E-08    0.14333E-05   -0.64800E-08    0.24829E-11
   169    0.63433E+04   -0.52486E+02    0.14130E-05   -0.52486E+02    0.11486E+01   -0.63533E-08    0.14130E-05   -0.63533E-08    0.24401E-11
   170    0.63782E+04   -0.51856E+02    0.13931E-05   -0.51856E+02    0.11349E+01   -0.62273E-08    0.13931E-05   -0.62273E-08    0.23981E-11
   171    0.64126E+04   -0.51190E+02    0.13734E-05   -0.51190E+02    0.11212E+01   -0.61019E-08    0.13734E-05   -0.61019E-08    0.23571E-11
   172    0.64464E+04   -0.50488E+02    0.13542E-05   -0.50488E+02    0.11074E+01   -0.59773E-08    0.13542E-05   -0.59773E-08    0.23170E-11
   173    0.64796E+04   -0.49751E+02    0.13352E-05   -0.49751E+02    0.10934E+01   -0.58533E-08    0.13352E-05   -0.58533E-08    0.22778E-11
   174    0.65124E+04   -0.48979E+02    0.13166E-05   -0.48979E+02    0.10796E+01   -0.57300E-08    0.13166E-05   -0.57300E-08    0.22394E-11
   175    0.65447E+04   -0.48172E+02    0.12983E-05   -0.48172E+02    0.10657E+01   -0.56075E-08    0.12983E-05   -0.56075E-08    0.22018E-11
   176    0.65762E+04   -0.47328E+02    0.12804E-05   -0.47328E+02    0.10519E+01   -0.54856E-08    0.12804E-05   -0.54856E-08    0.21651E-11
   177    0.66073E+04   -0.46450E+02    0.12627E-05   -0.46450E+02    0.10381E+01   -0.53644E-08    0.12627E-05   -0.53644E-08    0.21292E-11
   178    0.66378E+04   -0.45537E+02    0.12453E-05   -0.45537E+02    0.10247E+01   -0.52440E-08    0.12453E-05   -0.52440E-08    0.20940E-11
