# L    TT    EE    TE    PP    TP
2 8.37015E+02 1.03460E-06 2.29014E-02 8.79507E+05 2.29723E+04
3 8.08978E+02 4.89441E-06 5.19579E-02 1.35474E+06 2.72727E+04
4 7.81820E+02 1.41059E-05 8.87174E-02 1.77850E+06 2.92882E+04
5 7.62518E+02 3.18387E-05 1.32476E-01 2.15368E+06 3.01159E+04
6 7.50362E+02 6.18523E-05 1.82653E-01 2.48558E+06 3.02901E+04
7 7.43700E+02 1.08451E-04 2.38674E-01 2.78059E+06 3.00881E+04
8 7.40818E+02 1.76386E-04 2.99813E-01 3.04391E+06 2.96625E+04
9 7.41052E+02 2.70994E-04 3.65602E-01 3.28012E+06 2.91014E+04
10 7.43637E+02 3.97724E-04 4.35278E-01 3.49226E+06 2.84577E+04
11 7.48010E+02 5.62861E-04 5.08375E-01 3.68403E+06 2.77817E+04
12 7.54321E+02 7.72662E-04 5.84722E-01 3.85631E+06 2.70778E+04
13 7.61647E+02 1.03379E-03 6.62927E-01 4.01306E+06 2.63901E+04
14 7.69906E+02 1.35259E-03 7.42641E-01 4.15437E+06 2.56980E+04
15 7.78929E+02 1.73702E-03 8.23207E-01 4.28311E+06 2.50228E+04
16 7.88984E+02 2.19453E-03 9.04869E-01 4.40009E+06 2.43549E+04
17 7.99614E+02 2.73301E-03 9.86387E-01 4.50558E+06 2.37067E+04
18 8.10468E+02 3.35858E-03 1.06674E+00 4.60182E+06 2.30800E+04
19 8.22579E+02 4.08309E-03 1.14673E+00 4.68927E+06 2.24812E+04
20 8.34869E+02 4.91030E-03 1.22511E+00 4.76827E+06 2.18941E+04
21 8.47528E+02 5.84946E-03 1.30097E+00 4.83964E+06 2.13294E+04
22 8.60510E+02 6.90911E-03 1.37423E+00 4.90455E+06 2.07853E+04
23 8.73797E+02 8.09768E-03 1.44425E+00 4.96318E+06 2.02610E+04
24 8.87407E+02 9.42217E-03 1.50988E+00 5.01570E+06 1.97592E+04
25 9.01278E+02 1.08918E-02 1.57138E+00 5.06301E+06 1.92762E+04
26 9.15463E+02 1.25141E-02 1.62857E+00 5.10548E+06 1.88084E+04
27 9.29827E+02 1.42980E-02 1.68073E+00 5.14318E+06 1.83568E+04
28 9.44461E+02 1.62507E-02 1.72678E+00 5.17676E+06 1.79241E+04
29 9.59364E+02 1.83802E-02 1.76629E+00 5.20621E+06 1.75102E+04
30 9.74357E+02 2.06929E-02 1.79995E+00 5.23215E+06 1.71080E+04
