#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.99058E+03    0.11225E-05    0.00000E+00    0.24691E-01    0.43637E-07    0.30391E-02   -0.38964E-07
     3    0.94284E+03    0.52997E-05    0.00000E+00    0.56405E-01    0.53050E-07    0.29890E-02   -0.66271E-07
     4    0.90149E+03    0.15253E-04    0.00000E+00    0.96479E-01    0.61120E-07    0.28906E-02   -0.93094E-07
     5    0.87241E+03    0.34391E-04    0.00000E+00    0.14410E+00    0.68102E-07    0.27783E-02   -0.11981E-06
     6    0.85356E+03    0.66749E-04    0.00000E+00    0.19861E+00    0.74169E-07    0.26647E-02   -0.14620E-06
     7    0.84234E+03    0.11694E-03    0.00000E+00    0.25937E+00    0.79487E-07    0.25548E-02   -0.17233E-06
     8    0.83639E+03    0.19008E-03    0.00000E+00    0.32558E+00    0.84176E-07    0.24501E-02   -0.19842E-06
     9    0.83461E+03    0.29185E-03    0.00000E+00    0.39669E+00    0.88335E-07    0.23511E-02   -0.22466E-06
    10    0.83604E+03    0.42810E-03    0.00000E+00    0.47192E+00    0.92024E-07    0.22574E-02   -0.25066E-06
    11    0.83986E+03    0.60555E-03    0.00000E+00    0.55068E+00    0.95325E-07    0.21703E-02   -0.27628E-06
    12    0.84616E+03    0.83092E-03    0.00000E+00    0.63280E+00    0.98245E-07    0.20878E-02   -0.30110E-06
    13    0.85388E+03    0.11112E-02    0.00000E+00    0.71676E+00    0.10087E-06    0.20118E-02   -0.32570E-06
    14    0.86288E+03    0.14535E-02    0.00000E+00    0.80219E+00    0.10320E-06    0.19397E-02   -0.35001E-06
    15    0.87292E+03    0.18659E-02    0.00000E+00    0.88833E+00    0.10530E-06    0.18723E-02   -0.37442E-06
    16    0.88426E+03    0.23567E-02    0.00000E+00    0.97550E+00    0.10717E-06    0.18082E-02   -0.39867E-06
    17    0.89638E+03    0.29342E-02    0.00000E+00    0.10622E+01    0.10882E-06    0.17479E-02   -0.42262E-06
    18    0.90887E+03    0.36049E-02    0.00000E+00    0.11474E+01    0.11030E-06    0.16910E-02   -0.44620E-06
    19    0.92291E+03    0.43815E-02    0.00000E+00    0.12320E+01    0.11161E-06    0.16378E-02   -0.46967E-06
    20    0.93725E+03    0.52680E-02    0.00000E+00    0.13146E+01    0.11276E-06    0.15867E-02   -0.49253E-06
    21    0.95209E+03    0.62744E-02    0.00000E+00    0.13943E+01    0.11377E-06    0.15385E-02   -0.51503E-06
    22    0.96738E+03    0.74098E-02    0.00000E+00    0.14708E+01    0.11466E-06    0.14927E-02   -0.53730E-06
