#           k/h    P           
    0.10000E-03    0.72093E+02
    0.10202E-03    0.73505E+02
    0.10408E-03    0.74944E+02
    0.10618E-03    0.76412E+02
    0.10833E-03    0.77908E+02
    0.11052E-03    0.79433E+02
    0.11275E-03    0.80989E+02
    0.11503E-03    0.82575E+02
    0.11735E-03    0.84191E+02
    0.11972E-03    0.85840E+02
    0.12214E-03    0.87520E+02
    0.12461E-03    0.89234E+02
    0.12712E-03    0.90981E+02
    0.12969E-03    0.92762E+02
    0.13231E-03    0.94578E+02
    0.13499E-03    0.96430E+02
    0.13771E-03    0.98318E+02
    0.14049E-03    0.10024E+03
    0.14333E-03    0.10220E+03
    0.14623E-03    0.10421E+03
    0.14918E-03    0.10624E+03
    0.15220E-03    0.10832E+03
    0.15527E-03    0.11044E+03
    0.15841E-03    0.11261E+03
    0.16161E-03    0.11481E+03
    0.16487E-03    0.11706E+03
    0.16820E-03    0.11935E+03
    0.17160E-03    0.12168E+03
    0.17507E-03    0.12406E+03
    0.17860E-03    0.12649E+03
    0.18221E-03    0.12897E+03
    0.18589E-03    0.13149E+03
    0.18965E-03    0.13406E+03
    0.19348E-03    0.13669E+03
    0.19739E-03    0.13936E+03
    0.20138E-03    0.14209E+03
    0.20544E-03    0.14486E+03
    0.20959E-03    0.14770E+03
    0.21383E-03    0.15059E+03
    0.21815E-03    0.15353E+03
    0.22255E-03    0.15653E+03
    0.22705E-03    0.15959E+03
    0.23164E-03    0.16272E+03
    0.23632E-03    0.16590E+03
    0.24109E-03    0.16914E+03
    0.24596E-03    0.17245E+03
    0.25093E-03    0.17582E+03
    0.25600E-03    0.17925E+03
    0.26117E-03    0.18276E+03
    0.26645E-03    0.18633E+03
    0.27183E-03    0.18997E+03
    0.27732E-03    0.19368E+03
    0.28292E-03    0.19746E+03
    0.28864E-03    0.20132E+03
    0.29447E-03    0.20525E+03
    0.30042E-03    0.20926E+03
    0.30649E-03    0.21334E+03
    0.31268E-03    0.21751E+03
    0.31899E-03    0.22176E+03
    0.32544E-03    0.22608E+03
    0.33201E-03    0.23049E+03
    0.33872E-03    0.23499E+03
    0.34556E-03    0.23958E+03
    0.35254E-03    0.24425E+03
    0.35966E-03    0.24901E+03
    0.36693E-03    0.25387E+03
    0.37434E-03    0.25882E+03
    0.38190E-03    0.26386E+03
    0.38962E-03    0.26900E+03
    0.39749E-03    0.27424E+03
    0.40552E-03    0.27959E+03
    0.41371E-03    0.28503E+03
    0.42207E-03    0.29058E+03
    0.43060E-03    0.29623E+03
    0.43929E-03    0.30200E+03
    0.44817E-03    0.30787E+03
    0.45722E-03    0.31386E+03
    0.46646E-03    0.31997E+03
    0.47588E-03    0.32618E+03
    0.48550E-03    0.33252E+03
    0.49530E-03    0.33898E+03
    0.50531E-03    0.34557E+03
    0.51552E-03    0.35227E+03
    0.52593E-03    0.35911E+03
    0.53656E-03    0.36608E+03
    0.54739E-03    0.37318E+03
    0.55845E-03    0.38041E+03
    0.56973E-03    0.38778E+03
    0.58124E-03    0.39529E+03
    0.59299E-03    0.40294E+03
    0.60496E-03    0.41074E+03
    0.61719E-03    0.41868E+03
    0.62965E-03    0.42678E+03
    0.64237E-03    0.43502E+03
    0.65535E-03    0.44343E+03
    0.66859E-03    0.45198E+03
    0.68210E-03    0.46070E+03
    0.69588E-03    0.46959E+03
    0.70993E-03    0.47863E+03
    0.72427E-03    0.48785E+03
    0.73891E-03    0.49724E+03
    0.75383E-03    0.50680E+03
    0.76906E-03    0.51654E+03
    0.78460E-03    0.52646E+03
    0.80045E-03    0.53656E+03
    0.81662E-03    0.54685E+03
    0.83311E-03    0.55733E+03
    0.84994E-03    0.56800E+03
    0.86711E-03    0.57887E+03
    0.88463E-03    0.58993E+03
    0.90250E-03    0.60119E+03
    0.92073E-03    0.61266E+03
    0.93933E-03    0.62434E+03
    0.95831E-03    0.63623E+03
    0.97767E-03    0.64833E+03
    0.99742E-03    0.66065E+03
    0.10176E-02    0.67319E+03
    0.10381E-02    0.68595E+03
    0.10591E-02    0.69894E+03
    0.10805E-02    0.71216E+03
    0.11023E-02    0.72562E+03
    0.11246E-02    0.73931E+03
    0.11473E-02    0.75324E+03
    0.11705E-02    0.76742E+03
    0.11941E-02    0.78184E+03
    0.12182E-02    0.79652E+03
    0.12429E-02    0.81144E+03
    0.12680E-02    0.82663E+03
    0.12936E-02    0.84207E+03
    0.13197E-02    0.85778E+03
    0.13464E-02    0.87376E+03
    0.13736E-02    0.89000E+03
