#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.409335E+06   0.409335E+06   0.545551E+06   0.545536E+06   0.442252E+06   0.409696E+06   0.409335E+06   0.413603E+06  -0.602226E+00   0.408160E+06   0.408160E+06   0.120120E+01
   0.798228E-04   0.409334E+06   0.409333E+06   0.545491E+06   0.545474E+06   0.442222E+06   0.409694E+06   0.409334E+06   0.413601E+06  -0.602223E+00   0.408159E+06   0.408159E+06   0.134236E+01
   0.892035E-04   0.409332E+06   0.409331E+06   0.545418E+06   0.545396E+06   0.442183E+06   0.409691E+06   0.409332E+06   0.413598E+06  -0.602218E+00   0.408157E+06   0.408157E+06   0.150010E+01
   0.996866E-04   0.409330E+06   0.409329E+06   0.545325E+06   0.545298E+06   0.442136E+06   0.409689E+06   0.409330E+06   0.413594E+06  -0.602213E+00   0.408154E+06   0.408154E+06   0.167637E+01
   0.111402E-03   0.409327E+06   0.409326E+06   0.545210E+06   0.545176E+06   0.442076E+06   0.409685E+06   0.409327E+06   0.413590E+06  -0.602206E+00   0.408151E+06   0.408151E+06   0.187334E+01
   0.124493E-03   0.409323E+06   0.409322E+06   0.545066E+06   0.545023E+06   0.442001E+06   0.409681E+06   0.409323E+06   0.413585E+06  -0.602198E+00   0.408148E+06   0.408147E+06   0.209346E+01
   0.139124E-03   0.409319E+06   0.409317E+06   0.544887E+06   0.544833E+06   0.441908E+06   0.409675E+06   0.409319E+06   0.413578E+06  -0.602188E+00   0.408143E+06   0.408143E+06   0.233943E+01
   0.155474E-03   0.409313E+06   0.409312E+06   0.544663E+06   0.544596E+06   0.441792E+06   0.409668E+06   0.409313E+06   0.413569E+06  -0.602175E+00   0.408137E+06   0.408137E+06   0.261428E+01
   0.173745E-03   0.409306E+06   0.409304E+06   0.544383E+06   0.544299E+06   0.441647E+06   0.409660E+06   0.409306E+06   0.413559E+06  -0.602158E+00   0.408130E+06   0.408130E+06   0.292140E+01
   0.194163E-03   0.409298E+06   0.409295E+06   0.544034E+06   0.543930E+06   0.441466E+06   0.409649E+06   0.409297E+06   0.413546E+06  -0.602138E+00   0.408121E+06   0.408120E+06   0.326457E+01
   0.216981E-03   0.409287E+06   0.409283E+06   0.543598E+06   0.543468E+06   0.441241E+06   0.409636E+06   0.409286E+06   0.413529E+06  -0.602113E+00   0.408110E+06   0.408109E+06   0.364802E+01
   0.242480E-03   0.409273E+06   0.409269E+06   0.543054E+06   0.542892E+06   0.440959E+06   0.409619E+06   0.409273E+06   0.413509E+06  -0.602081E+00   0.408096E+06   0.408095E+06   0.407644E+01
   0.270976E-03   0.409256E+06   0.409251E+06   0.542376E+06   0.542173E+06   0.440607E+06   0.409599E+06   0.409256E+06   0.413483E+06  -0.602042E+00   0.408078E+06   0.408077E+06   0.455510E+01
   0.302821E-03   0.409235E+06   0.409229E+06   0.541529E+06   0.541277E+06   0.440168E+06   0.409573E+06   0.409234E+06   0.413451E+06  -0.601993E+00   0.408056E+06   0.408055E+06   0.508985E+01
   0.338408E-03   0.409209E+06   0.409201E+06   0.540474E+06   0.540160E+06   0.439621E+06   0.409541E+06   0.409208E+06   0.413412E+06  -0.601931E+00   0.408028E+06   0.408027E+06   0.568723E+01
   0.378178E-03   0.409176E+06   0.409166E+06   0.539159E+06   0.538767E+06   0.438939E+06   0.409500E+06   0.409175E+06   0.413362E+06  -0.601855E+00   0.407994E+06   0.407992E+06   0.635450E+01
   0.422621E-03   0.409135E+06   0.409122E+06   0.537521E+06   0.537033E+06   0.438088E+06   0.409450E+06   0.409133E+06   0.413300E+06  -0.601759E+00   0.407951E+06   0.407949E+06   0.709976E+01
   0.472287E-03   0.409084E+06   0.409067E+06   0.535481E+06   0.534874E+06   0.437028E+06   0.409388E+06   0.409082E+06   0.413223E+06  -0.601640E+00   0.407898E+06   0.407895E+06   0.793201E+01
   0.527790E-03   0.409020E+06   0.409000E+06   0.532943E+06   0.532190E+06   0.435709E+06   0.409309E+06   0.409017E+06   0.413126E+06  -0.601491E+00   0.407831E+06   0.407828E+06   0.886123E+01
   0.589815E-03   0.408940E+06   0.408915E+06   0.529788E+06   0.528854E+06   0.434068E+06   0.409212E+06   0.408937E+06   0.413006E+06  -0.601306E+00   0.407748E+06   0.407744E+06   0.989849E+01
   0.659130E-03   0.408841E+06   0.408809E+06   0.525872E+06   0.524716E+06   0.432028E+06   0.409090E+06   0.408837E+06   0.412857E+06  -0.601075E+00   0.407645E+06   0.407639E+06   0.110560E+02
   0.736590E-03   0.408717E+06   0.408677E+06   0.521018E+06   0.519589E+06   0.429495E+06   0.408939E+06   0.408712E+06   0.412671E+06  -0.600788E+00   0.407515E+06   0.407509E+06   0.123474E+02
   0.823153E-03   0.408563E+06   0.408513E+06   0.515012E+06   0.513252E+06   0.426356E+06   0.408751E+06   0.408556E+06   0.412439E+06  -0.600430E+00   0.407354E+06   0.407346E+06   0.137874E+02
   0.919889E-03   0.408370E+06   0.408308E+06   0.507598E+06   0.505437E+06   0.422473E+06   0.408516E+06   0.408362E+06   0.412152E+06  -0.599986E+00   0.407154E+06   0.407144E+06   0.153923E+02
