#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.601447E+06   0.601447E+06   0.801445E+06   0.801418E+06   0.607479E+06   0.601734E+06   0.601447E+06   0.610215E+06  -0.602704E+00   0.599498E+06   0.599498E+06   0.187135E+01
   0.798228E-04   0.601444E+06   0.601443E+06   0.801319E+06   0.801286E+06   0.607458E+06   0.601729E+06   0.601443E+06   0.610210E+06  -0.602698E+00   0.599494E+06   0.599494E+06   0.209124E+01
   0.892035E-04   0.601439E+06   0.601438E+06   0.801162E+06   0.801121E+06   0.607431E+06   0.601723E+06   0.601439E+06   0.610202E+06  -0.602690E+00   0.599488E+06   0.599488E+06   0.233697E+01
   0.996866E-04   0.601433E+06   0.601432E+06   0.800966E+06   0.800915E+06   0.607398E+06   0.601716E+06   0.601433E+06   0.610193E+06  -0.602681E+00   0.599482E+06   0.599482E+06   0.261156E+01
   0.111402E-03   0.601426E+06   0.601424E+06   0.800721E+06   0.800658E+06   0.607356E+06   0.601707E+06   0.601426E+06   0.610181E+06  -0.602669E+00   0.599474E+06   0.599474E+06   0.291840E+01
   0.124493E-03   0.601417E+06   0.601415E+06   0.800416E+06   0.800337E+06   0.607305E+06   0.601696E+06   0.601416E+06   0.610167E+06  -0.602654E+00   0.599464E+06   0.599464E+06   0.326127E+01
   0.139124E-03   0.601406E+06   0.601403E+06   0.800035E+06   0.799936E+06   0.607240E+06   0.601682E+06   0.601405E+06   0.610149E+06  -0.602636E+00   0.599452E+06   0.599451E+06   0.364439E+01
   0.155474E-03   0.601391E+06   0.601388E+06   0.799559E+06   0.799435E+06   0.607159E+06   0.601665E+06   0.601391E+06   0.610126E+06  -0.602612E+00   0.599436E+06   0.599436E+06   0.407249E+01
   0.173745E-03   0.601374E+06   0.601370E+06   0.798965E+06   0.798811E+06   0.607059E+06   0.601643E+06   0.601373E+06   0.610098E+06  -0.602583E+00   0.599417E+06   0.599416E+06   0.455083E+01
   0.194163E-03   0.601352E+06   0.601347E+06   0.798224E+06   0.798031E+06   0.606933E+06   0.601616E+06   0.601351E+06   0.610064E+06  -0.602547E+00   0.599392E+06   0.599392E+06   0.508528E+01
   0.216981E-03   0.601324E+06   0.601318E+06   0.797299E+06   0.797059E+06   0.606776E+06   0.601582E+06   0.601323E+06   0.610020E+06  -0.602502E+00   0.599362E+06   0.599361E+06   0.568239E+01
   0.242480E-03   0.601290E+06   0.601282E+06   0.796145E+06   0.795846E+06   0.606580E+06   0.601539E+06   0.601288E+06   0.609965E+06  -0.602446E+00   0.599324E+06   0.599323E+06   0.634948E+01
   0.270976E-03   0.601247E+06   0.601237E+06   0.794706E+06   0.794334E+06   0.606335E+06   0.601487E+06   0.601245E+06   0.609897E+06  -0.602376E+00   0.599277E+06   0.599275E+06   0.709468E+01
   0.302821E-03   0.601193E+06   0.601181E+06   0.792913E+06   0.792449E+06   0.606030E+06   0.601421E+06   0.601191E+06   0.609812E+06  -0.602288E+00   0.599218E+06   0.599216E+06   0.792707E+01
   0.338408E-03   0.601126E+06   0.601112E+06   0.790678E+06   0.790100E+06   0.605649E+06   0.601338E+06   0.601124E+06   0.609706E+06  -0.602179E+00   0.599144E+06   0.599142E+06   0.885674E+01
   0.378178E-03   0.601043E+06   0.601024E+06   0.787895E+06   0.787177E+06   0.605174E+06   0.601236E+06   0.601039E+06   0.609574E+06  -0.602042E+00   0.599052E+06   0.599049E+06   0.989492E+01
   0.422621E-03   0.600939E+06   0.600916E+06   0.784432E+06   0.783539E+06   0.604582E+06   0.601107E+06   0.600934E+06   0.609409E+06  -0.601872E+00   0.598938E+06   0.598934E+06   0.110541E+02
   0.472287E-03   0.600809E+06   0.600780E+06   0.780125E+06   0.779018E+06   0.603843E+06   0.600947E+06   0.600803E+06   0.609204E+06  -0.601659E+00   0.598795E+06   0.598790E+06   0.123479E+02
   0.527790E-03   0.600647E+06   0.600610E+06   0.774777E+06   0.773405E+06   0.602922E+06   0.600748E+06   0.600640E+06   0.608948E+06  -0.601395E+00   0.598616E+06   0.598610E+06   0.137919E+02
   0.589815E-03   0.600445E+06   0.600399E+06   0.768144E+06   0.766447E+06   0.601776E+06   0.600499E+06   0.600436E+06   0.608629E+06  -0.601065E+00   0.598394E+06   0.598386E+06   0.154026E+02
   0.659130E-03   0.600193E+06   0.600136E+06   0.759930E+06   0.757838E+06   0.600348E+06   0.600190E+06   0.600182E+06   0.608232E+06  -0.600655E+00   0.598116E+06   0.598106E+06   0.171988E+02
