#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.715532E+07   0.715532E+07   0.945674E+07   0.945642E+07   0.715642E+07   0.715534E+07   0.715532E+07   0.715958E+07  -0.592415E+00   0.688477E+07   0.688477E+07   0.991337E-01
   0.798228E-04   0.715526E+07   0.715526E+07   0.943594E+07   0.943553E+07   0.715612E+07   0.715527E+07   0.715526E+07   0.715950E+07  -0.592408E+00   0.688470E+07   0.688470E+07   0.110770E+00
   0.892035E-04   0.715517E+07   0.715517E+07   0.941002E+07   0.940951E+07   0.715574E+07   0.715518E+07   0.715517E+07   0.715941E+07  -0.592400E+00   0.688462E+07   0.688462E+07   0.123769E+00
   0.996866E-04   0.715507E+07   0.715507E+07   0.937774E+07   0.937711E+07   0.715526E+07   0.715507E+07   0.715507E+07   0.715928E+07  -0.592390E+00   0.688452E+07   0.688452E+07   0.138288E+00
   0.111402E-03   0.715494E+07   0.715494E+07   0.933757E+07   0.933679E+07   0.715466E+07   0.715494E+07   0.715494E+07   0.715913E+07  -0.592377E+00   0.688440E+07   0.688440E+07   0.154503E+00
   0.124493E-03   0.715478E+07   0.715478E+07   0.928764E+07   0.928667E+07   0.715392E+07   0.715477E+07   0.715478E+07   0.715894E+07  -0.592360E+00   0.688424E+07   0.688424E+07   0.172609E+00
   0.139124E-03   0.715458E+07   0.715458E+07   0.922563E+07   0.922444E+07   0.715299E+07   0.715456E+07   0.715458E+07   0.715871E+07  -0.592340E+00   0.688404E+07   0.688404E+07   0.192823E+00
   0.155474E-03   0.715433E+07   0.715433E+07   0.914874E+07   0.914727E+07   0.715184E+07   0.715430E+07   0.715433E+07   0.715841E+07  -0.592315E+00   0.688379E+07   0.688379E+07   0.215384E+00
   0.173745E-03   0.715402E+07   0.715402E+07   0.905357E+07   0.905175E+07   0.715039E+07   0.715397E+07   0.715402E+07   0.715804E+07  -0.592283E+00   0.688349E+07   0.688349E+07   0.240558E+00
   0.194163E-03   0.715363E+07   0.715363E+07   0.893602E+07   0.893379E+07   0.714859E+07   0.715357E+07   0.715363E+07   0.715758E+07  -0.592243E+00   0.688310E+07   0.688310E+07   0.268637E+00
   0.216981E-03   0.715315E+07   0.715314E+07   0.879125E+07   0.878852E+07   0.714634E+07   0.715306E+07   0.715314E+07   0.715701E+07  -0.592194E+00   0.688262E+07   0.688262E+07   0.299941E+00
   0.242480E-03   0.715254E+07   0.715254E+07   0.861356E+07   0.861025E+07   0.714354E+07   0.715243E+07   0.715254E+07   0.715630E+07  -0.592133E+00   0.688203E+07   0.688203E+07   0.334822E+00
   0.270976E-03   0.715179E+07   0.715178E+07   0.839643E+07   0.839243E+07   0.714005E+07   0.715164E+07   0.715179E+07   0.715541E+07  -0.592058E+00   0.688129E+07   0.688129E+07   0.373660E+00
   0.302821E-03   0.715085E+07   0.715084E+07   0.813254E+07   0.812777E+07   0.713570E+07   0.715066E+07   0.715085E+07   0.715432E+07  -0.591963E+00   0.688036E+07   0.688036E+07   0.416869E+00
   0.338408E-03   0.714968E+07   0.714967E+07   0.781405E+07   0.780841E+07   0.713028E+07   0.714944E+07   0.714968E+07   0.715295E+07  -0.591846E+00   0.687921E+07   0.687921E+07   0.464888E+00
   0.378178E-03   0.714823E+07   0.714822E+07   0.743300E+07   0.742642E+07   0.712354E+07   0.714793E+07   0.714823E+07   0.715127E+07  -0.591702E+00   0.687778E+07   0.687778E+07   0.518189E+00
   0.422621E-03   0.714644E+07   0.714642E+07   0.698207E+07   0.697456E+07   0.711516E+07   0.714605E+07   0.714643E+07   0.714918E+07  -0.591523E+00   0.687600E+07   0.687600E+07   0.577261E+00
   0.472287E-03   0.714420E+07   0.714418E+07   0.645584E+07   0.644747E+07   0.710476E+07   0.714371E+07   0.714420E+07   0.714661E+07  -0.591302E+00   0.687379E+07   0.687379E+07   0.642615E+00
   0.527790E-03   0.714144E+07   0.714141E+07   0.585255E+07   0.584352E+07   0.709187E+07   0.714083E+07   0.714144E+07   0.714345E+07  -0.591031E+00   0.687106E+07   0.687106E+07   0.714770E+00
