# L    TT    EE    TE    PP    TP
2 1.10722E+03 1.34090E-06 2.94357E-02 1.09568E+06 3.09057E+04
3 1.06371E+03 6.34029E-06 6.69667E-02 1.68487E+06 3.64487E+04
4 1.02364E+03 1.82662E-05 1.14436E-01 2.20798E+06 3.89380E+04
5 9.95380E+02 4.12145E-05 1.70909E-01 2.66905E+06 3.98540E+04
6 9.77458E+02 8.00414E-05 2.35636E-01 3.07498E+06 3.99177E+04
7 9.67204E+02 1.40303E-04 3.07860E-01 3.43403E+06 3.95007E+04
8 9.62379E+02 2.28148E-04 3.86649E-01 3.75292E+06 3.88062E+04
9 9.61948E+02 3.50434E-04 4.71367E-01 4.03744E+06 3.79489E+04
10 9.64705E+02 5.14208E-04 5.61039E-01 4.29146E+06 3.69985E+04
11 9.70048E+02 7.27579E-04 6.55045E-01 4.51988E+06 3.60214E+04
12 9.77975E+02 9.98568E-04 7.53153E-01 4.72383E+06 3.50193E+04
13 9.87367E+02 1.33582E-03 8.53561E-01 4.90831E+06 3.40516E+04
14 9.98051E+02 1.74760E-03 9.55830E-01 5.07358E+06 3.30883E+04
15 1.00977E+03 2.24383E-03 1.05897E+00 5.22316E+06 3.21577E+04
16 1.02295E+03 2.83458E-03 1.16357E+00 5.35810E+06 3.12444E+04
17 1.03691E+03 3.52967E-03 1.26766E+00 5.47881E+06 3.03663E+04
18 1.05122E+03 4.33704E-03 1.37020E+00 5.58824E+06 2.95219E+04
19 1.06724E+03 5.27193E-03 1.47205E+00 5.68682E+06 2.87197E+04
20 1.08361E+03 6.33926E-03 1.57165E+00 5.77488E+06 2.79391E+04
21 1.10042E+03 7.55091E-03 1.66781E+00 5.85389E+06 2.71929E+04
22 1.11773E+03 8.91810E-03 1.76044E+00 5.92480E+06 2.64777E+04
23 1.13548E+03 1.04510E-02 1.84876E+00 5.98822E+06 2.57918E+04
24 1.15367E+03 1.21596E-02 1.93113E+00 6.04423E+06 2.51387E+04
25 1.17228E+03 1.40553E-02 2.00799E+00 6.09403E+06 2.45123E+04
