#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.179925E+08   0.179925E+08   0.234127E+08   0.234118E+08   0.179919E+08   0.179925E+08   0.179925E+08   0.179962E+08  -0.475465E+00   0.961882E+07   0.961882E+07   0.370531E-01
   0.798228E-04   0.179923E+08   0.179923E+08   0.232708E+08   0.232696E+08   0.179914E+08   0.179923E+08   0.179923E+08   0.179959E+08  -0.475459E+00   0.961870E+07   0.961870E+07   0.413960E-01
   0.892035E-04   0.179921E+08   0.179920E+08   0.230946E+08   0.230932E+08   0.179908E+08   0.179920E+08   0.179921E+08   0.179956E+08  -0.475450E+00   0.961856E+07   0.961856E+07   0.462448E-01
   0.996866E-04   0.179917E+08   0.179917E+08   0.228763E+08   0.228746E+08   0.179900E+08   0.179917E+08   0.179917E+08   0.179953E+08  -0.475440E+00   0.961838E+07   0.961838E+07   0.516571E-01
   0.111402E-03   0.179913E+08   0.179913E+08   0.226063E+08   0.226043E+08   0.179891E+08   0.179913E+08   0.179913E+08   0.179948E+08  -0.475427E+00   0.961816E+07   0.961816E+07   0.576967E-01
   0.124493E-03   0.179908E+08   0.179908E+08   0.222733E+08   0.222708E+08   0.179879E+08   0.179908E+08   0.179908E+08   0.179943E+08  -0.475411E+00   0.961788E+07   0.961788E+07   0.644340E-01
   0.139124E-03   0.179902E+08   0.179902E+08   0.218637E+08   0.218606E+08   0.179864E+08   0.179901E+08   0.179902E+08   0.179936E+08  -0.475391E+00   0.961754E+07   0.961754E+07   0.719462E-01
   0.155474E-03   0.179894E+08   0.179894E+08   0.213618E+08   0.213581E+08   0.179846E+08   0.179893E+08   0.179894E+08   0.179927E+08  -0.475366E+00   0.961711E+07   0.961711E+07   0.803182E-01
   0.173745E-03   0.179884E+08   0.179884E+08   0.207500E+08   0.207455E+08   0.179823E+08   0.179883E+08   0.179884E+08   0.179916E+08  -0.475335E+00   0.961658E+07   0.961658E+07   0.896422E-01
   0.194163E-03   0.179872E+08   0.179872E+08   0.200084E+08   0.200031E+08   0.179794E+08   0.179871E+08   0.179872E+08   0.179902E+08  -0.475297E+00   0.961591E+07   0.961591E+07   0.100018E+00
   0.216981E-03   0.179857E+08   0.179857E+08   0.191166E+08   0.191104E+08   0.179758E+08   0.179856E+08   0.179857E+08   0.179885E+08  -0.475249E+00   0.961508E+07   0.961508E+07   0.111553E+00
   0.242480E-03   0.179838E+08   0.179838E+08   0.180544E+08   0.180472E+08   0.179714E+08   0.179836E+08   0.179838E+08   0.179865E+08  -0.475190E+00   0.961405E+07   0.961405E+07   0.124363E+00
   0.270976E-03   0.179815E+08   0.179815E+08   0.168045E+08   0.167964E+08   0.179659E+08   0.179813E+08   0.179815E+08   0.179839E+08  -0.475117E+00   0.961277E+07   0.961277E+07   0.138567E+00
   0.302821E-03   0.179786E+08   0.179786E+08   0.153564E+08   0.153475E+08   0.179590E+08   0.179783E+08   0.179786E+08   0.179807E+08  -0.475027E+00   0.961118E+07   0.961118E+07   0.154293E+00
   0.338408E-03   0.179750E+08   0.179750E+08   0.137114E+08   0.137019E+08   0.179504E+08   0.179746E+08   0.179750E+08   0.179768E+08  -0.474917E+00   0.960920E+07   0.960920E+07   0.171669E+00
   0.378178E-03   0.179706E+08   0.179706E+08   0.118894E+08   0.118800E+08   0.179398E+08   0.179701E+08   0.179706E+08   0.179720E+08  -0.474782E+00   0.960676E+07   0.960676E+07   0.190828E+00
   0.422621E-03   0.179651E+08   0.179651E+08   0.993638E+07   0.992764E+07   0.179266E+08   0.179645E+08   0.179651E+08   0.179661E+08  -0.474616E+00   0.960375E+07   0.960375E+07   0.211903E+00
   0.472287E-03   0.179583E+08   0.179583E+08   0.793035E+07   0.792321E+07   0.179103E+08   0.179576E+08   0.179583E+08   0.179589E+08  -0.474416E+00   0.960005E+07   0.960005E+07   0.235027E+00
   0.527790E-03   0.179501E+08   0.179500E+08   0.598311E+07   0.597849E+07   0.178902E+08   0.179492E+08   0.179501E+08   0.179501E+08  -0.474173E+00   0.959550E+07   0.959550E+07   0.260335E+00
