#           k/h    P           
    0.10000E-03    0.27724E+00
    0.10202E-03    0.28267E+00
    0.10408E-03    0.28820E+00
    0.10618E-03    0.29385E+00
    0.10833E-03    0.29960E+00
    0.11052E-03    0.30547E+00
    0.11275E-03    0.31145E+00
    0.11503E-03    0.31755E+00
    0.11735E-03    0.32377E+00
    0.11972E-03    0.33011E+00
    0.12214E-03    0.33658E+00
    0.12461E-03    0.34317E+00
    0.12712E-03    0.34989E+00
    0.12969E-03    0.35674E+00
    0.13231E-03    0.36373E+00
    0.13499E-03    0.37085E+00
    0.13771E-03    0.37811E+00
    0.14049E-03    0.38552E+00
    0.14333E-03    0.39307E+00
    0.14623E-03    0.40076E+00
    0.14918E-03    0.40861E+00
    0.15220E-03    0.41661E+00
    0.15527E-03    0.42477E+00
    0.15841E-03    0.43309E+00
    0.16161E-03    0.44157E+00
    0.16487E-03    0.45021E+00
    0.16820E-03    0.45903E+00
    0.17160E-03    0.46802E+00
    0.17507E-03    0.47718E+00
    0.17860E-03    0.48652E+00
    0.18221E-03    0.49605E+00
    0.18589E-03    0.50576E+00
    0.18965E-03    0.51566E+00
    0.19348E-03    0.52575E+00
    0.19739E-03    0.53605E+00
    0.20138E-03    0.54654E+00
    0.20544E-03    0.55724E+00
    0.20959E-03    0.56815E+00
    0.21383E-03    0.57927E+00
    0.21815E-03    0.59060E+00
    0.22255E-03    0.60216E+00
    0.22705E-03    0.61395E+00
    0.23164E-03    0.62596E+00
    0.23632E-03    0.63822E+00
    0.24109E-03    0.65070E+00
    0.24596E-03    0.66344E+00
    0.25093E-03    0.67642E+00
    0.25600E-03    0.68965E+00
    0.26117E-03    0.70315E+00
    0.26645E-03    0.71691E+00
    0.27183E-03    0.73093E+00
    0.27732E-03    0.74523E+00
    0.28292E-03    0.75981E+00
    0.28864E-03    0.77467E+00
    0.29447E-03    0.78982E+00
    0.30042E-03    0.80527E+00
    0.30649E-03    0.82102E+00
    0.31268E-03    0.83707E+00
    0.31899E-03    0.85344E+00
    0.32544E-03    0.87013E+00
    0.33201E-03    0.88714E+00
    0.33872E-03    0.90448E+00
    0.34556E-03    0.92217E+00
    0.35254E-03    0.94019E+00
