#           k/h    P           
    0.10000E-03    0.86649E+02
    0.10202E-03    0.88346E+02
    0.10408E-03    0.90076E+02
    0.10618E-03    0.91840E+02
    0.10833E-03    0.93638E+02
    0.11052E-03    0.95472E+02
    0.11275E-03    0.97341E+02
    0.11503E-03    0.99247E+02
    0.11735E-03    0.10119E+03
    0.11972E-03    0.10317E+03
    0.12214E-03    0.10519E+03
    0.12461E-03    0.10725E+03
    0.12712E-03    0.10935E+03
    0.12969E-03    0.11149E+03
    0.13231E-03    0.11367E+03
    0.13499E-03    0.11590E+03
    0.13771E-03    0.11817E+03
    0.14049E-03    0.12048E+03
    0.14333E-03    0.12284E+03
    0.14623E-03    0.12524E+03
    0.14918E-03    0.12770E+03
    0.15220E-03    0.13019E+03
    0.15527E-03    0.13274E+03
    0.15841E-03    0.13534E+03
    0.16161E-03    0.13799E+03
    0.16487E-03    0.14069E+03
    0.16820E-03    0.14344E+03
    0.17160E-03    0.14625E+03
    0.17507E-03    0.14911E+03
    0.17860E-03    0.15203E+03
    0.18221E-03    0.15500E+03
    0.18589E-03    0.15804E+03
    0.18965E-03    0.16113E+03
    0.19348E-03    0.16428E+03
    0.19739E-03    0.16749E+03
    0.20138E-03    0.17077E+03
    0.20544E-03    0.17411E+03
    0.20959E-03    0.17752E+03
    0.21383E-03    0.18099E+03
    0.21815E-03    0.18453E+03
    0.22255E-03    0.18813E+03
    0.22705E-03    0.19181E+03
    0.23164E-03    0.19556E+03
    0.23632E-03    0.19939E+03
    0.24109E-03    0.20328E+03
    0.24596E-03    0.20726E+03
    0.25093E-03    0.21131E+03
    0.25600E-03    0.21544E+03
    0.26117E-03    0.21965E+03
    0.26645E-03    0.22394E+03
    0.27183E-03    0.22831E+03
    0.27732E-03    0.23277E+03
    0.28292E-03    0.23732E+03
    0.28864E-03    0.24196E+03
    0.29447E-03    0.24668E+03
    0.30042E-03    0.25150E+03
    0.30649E-03    0.25641E+03
    0.31268E-03    0.26141E+03
    0.31899E-03    0.26651E+03
    0.32544E-03    0.27171E+03
    0.33201E-03    0.27702E+03
    0.33872E-03    0.28242E+03
    0.34556E-03    0.28793E+03
    0.35254E-03    0.29354E+03
    0.35966E-03    0.29927E+03
    0.36693E-03    0.30510E+03
    0.37434E-03    0.31105E+03
