# L    TT    EE    TE    PP    TP
2 7.82554E+02 1.01871E-06 2.24187E-02 8.60983E+05 2.08867E+04
3 7.60628E+02 4.82435E-06 5.07315E-02 1.32444E+06 2.48602E+04
4 7.38099E+02 1.39144E-05 8.65763E-02 1.73661E+06 2.67152E+04
5 7.22072E+02 3.14217E-05 1.29283E-01 2.10089E+06 2.74628E+04
6 7.12220E+02 6.10659E-05 1.78294E-01 2.42238E+06 2.76023E+04
7 7.07182E+02 1.07107E-04 2.33049E-01 2.70744E+06 2.73930E+04
8 7.05434E+02 1.74255E-04 2.92859E-01 2.96140E+06 2.69779E+04
9 7.06441E+02 2.67773E-04 3.57251E-01 3.18850E+06 2.64379E+04
10 7.09516E+02 3.93077E-04 4.25484E-01 3.39200E+06 2.58248E+04
11 7.14183E+02 5.56395E-04 4.97118E-01 3.57552E+06 2.51858E+04
12 7.20591E+02 7.63900E-04 5.71965E-01 3.73993E+06 2.45235E+04
13 7.27877E+02 1.02216E-03 6.48672E-01 3.88917E+06 2.38793E+04
14 7.35972E+02 1.33761E-03 7.26886E-01 4.02335E+06 2.32351E+04
15 7.44739E+02 1.71783E-03 8.05970E-01 4.14521E+06 2.26099E+04
16 7.54445E+02 2.17057E-03 8.86173E-01 4.25570E+06 2.19933E+04
17 7.64667E+02 2.70339E-03 9.66265E-01 4.35491E+06 2.13973E+04
18 7.75062E+02 3.32233E-03 1.04524E+00 4.44534E+06 2.08238E+04
19 7.86619E+02 4.03919E-03 1.12395E+00 4.52715E+06 2.02778E+04
20 7.98323E+02 4.85759E-03 1.20094E+00 4.60070E+06 1.97447E+04
21 8.10354E+02 5.78691E-03 1.27569E+00 4.66709E+06 1.92349E+04
22 8.22677E+02 6.83533E-03 1.34778E+00 4.72721E+06 1.87457E+04
23 8.35285E+02 8.01130E-03 1.41676E+00 4.78129E+06 1.82746E+04
24 8.48160E+02 9.32161E-03 1.48152E+00 4.82943E+06 1.78268E+04
25 8.61285E+02 1.07762E-02 1.54206E+00 4.87266E+06 1.73971E+04
26 8.74720E+02 1.23806E-02 1.59856E+00 4.91124E+06 1.69820E+04
27 8.88326E+02 1.41452E-02 1.65014E+00 4.94526E+06 1.65824E+04
28 9.02106E+02 1.60769E-02 1.69579E+00 4.97540E+06 1.62009E+04
29 9.16143E+02 1.81825E-02 1.73497E+00 5.00167E+06 1.58374E+04
30 9.30353E+02 2.04698E-02 1.76839E+00 5.02458E+06 1.54852E+04
31 9.44735E+02 2.29466E-02 1.79525E+00 5.04395E+06 1.51442E+04
32 9.59289E+02 2.56215E-02 1.81480E+00 5.06049E+06 1.48178E+04
33 9.74016E+02 2.84996E-02 1.82600E+00 5.07427E+06 1.45069E+04
34 9.88914E+02 3.15870E-02 1.82962E+00 5.08538E+06 1.42063E+04
35 1.00399E+03 3.48923E-02 1.82540E+00 5.09399E+06 1.39144E+04
36 1.01914E+03 3.84215E-02 1.81248E+00 5.10045E+06 1.36345E+04
37 1.03447E+03 4.21798E-02 1.79009E+00 5.10476E+06 1.33649E+04
38 1.04997E+03 4.61749E-02 1.75865E+00 5.10708E+06 1.31057E+04
39 1.06573E+03 5.04085E-02 1.71775E+00 5.10760E+06 1.28543E+04
40 1.08141E+03 5.48859E-02 1.66651E+00 5.10631E+06 1.26131E+04
41 1.09743E+03 5.96156E-02 1.60450E+00 5.10346E+06 1.23815E+04
42 1.11353E+03 6.46020E-02 1.53242E+00 5.09916E+06 1.21567E+04
43 1.12981E+03 6.98484E-02 1.45069E+00 5.09339E+06 1.19379E+04
44 1.14608E+03 7.53523E-02 1.35802E+00 5.08633E+06 1.17261E+04
45 1.16262E+03 8.11232E-02 1.25313E+00 5.07797E+06 1.15228E+04
46 1.17941E+03 8.71705E-02 1.13687E+00 5.06841E+06 1.13265E+04
47 1.19621E+03 9.34831E-02 1.01001E+00 5.05791E+06 1.11353E+04
48 1.21308E+03 1.00071E-01 8.71619E-01 5.04637E+06 1.09493E+04
49 1.23022E+03 1.06926E-01 7.20531E-01 5.03388E+06 1.07710E+04
50 1.24753E+03 1.14074E-01 5.57454E-01 5.02053E+06 1.05979E+04
51 1.26493E+03 1.21498E-01 3.83113E-01 5.00641E+06 1.04291E+04
52 1.28258E+03 1.29188E-01 1.96638E-01 4.99151E+06 1.02655E+04
53 1.30050E+03 1.37172E-01 -2.94521E-03 4.97583E+06 1.01070E+04
54 1.31832E+03 1.45422E-01 -2.14869E-01 4.95956E+06 9.95373E+03
55 1.33641E+03 1.53948E-01 -4.38367E-01 4.94259E+06 9.80389E+03
56 1.35467E+03 1.62758E-01 -6.74198E-01 4.92511E+06 9.65834E+03
57 1.37318E+03 1.71835E-01 -9.23205E-01 4.90711E+06 9.51797E+03
58 1.39187E+03 1.81188E-01 -1.18492E+00 4.88859E+06 9.38104E+03
59 1.41064E+03 1.90824E-01 -1.45853E+00 4.86965E+06 9.24755E+03
60 1.42959E+03 2.00694E-01 -1.74324E+00 4.85019E+06 9.11665E+03
61 1.44897E+03 2.10821E-01 -2.03820E+00 4.83046E+06 8.99005E+03
62 1.46834E+03 2.21190E-01 -2.34479E+00 4.81023E+06 8.86690E+03
63 1.48781E+03 2.31809E-01 -2.66429E+00 4.78973E+06 8.74720E+03
64 1.50770E+03 2.42703E-01 -2.99826E+00 4.76897E+06 8.63093E+03
65 1.52751E+03 2.53890E-01 -3.34765E+00 4.74787E+06 8.51726E+03
66 1.54766E+03 2.65327E-01 -3.71151E+00 4.72652E+06 8.40668E+03
67 1.56790E+03 2.76996E-01 -4.08759E+00 4.70490E+06 8.29886E+03
68 1.58839E+03 2.88924E-01 -4.47462E+00 4.68311E+06 8.19353E+03
69 1.60906E+03 3.01032E-01 -4.87025E+00 4.66115E+06 8.09062E+03
70 1.63008E+03 3.13347E-01 -5.27458E+00 4.63902E+06 7.99012E+03
71 1.65126E+03 3.25843E-01 -5.68891E+00 4.61671E+06 7.89185E+03
72 1.67262E+03 3.38494E-01 -6.11417E+00 4.59424E+06 7.79592E+03
73 1.69415E+03 3.51292E-01 -6.55105E+00 4.57167E+06 7.70204E+03
74 1.71585E+03 3.64244E-01 -6.99879E+00 4.54894E+06 7.61024E+03
75 1.73781E+03 3.77369E-01 -7.45643E+00 4.52620E+06 7.52042E+03
76 1.75995E+03 3.90683E-01 -7.92415E+00 4.50329E+06 7.43249E+03
77 1.78234E+03 4.04178E-01 -8.40168E+00 4.48030E+06 7.34654E+03
78 1.80499E+03 4.17854E-01 -8.89015E+00 4.45731E+06 7.26240E+03
79 1.82772E+03 4.31659E-01 -9.38620E+00 4.43423E+06 7.18007E+03
80 1.85080E+03 4.45584E-01 -9.89001E+00 4.41115E+06 7.09955E+03
81 1.87405E+03 4.59587E-01 -1.04033E+01 4.38807E+06 7.02075E+03
82 1.89757E+03 4.73677E-01 -1.09252E+01 4.36490E+06 6.94359E+03
83 1.92133E+03 4.87835E-01 -1.14548E+01 4.34182E+06 6.86806E+03
84 1.94528E+03 5.02053E-01 -1.19913E+01 4.31865E+06 6.79408E+03
85 1.96939E+03 5.16323E-01 -1.25356E+01 4.29557E+06 6.72157E+03
86 1.99376E+03 5.30636E-01 -1.30868E+01 4.27249E+06 6.65061E+03
87 2.01848E+03 5.44975E-01 -1.36440E+01 4.24941E+06 6.58094E+03
88 2.04319E+03 5.59349E-01 -1.42063E+01 4.22642E+06 6.51264E+03
89 2.06825E+03 5.73731E-01 -1.47764E+01 4.20342E+06 6.44556E+03
90 2.09349E+03 5.88104E-01 -1.53500E+01 4.18052E+06 6.37976E+03
91 2.11889E+03 6.02443E-01 -1.59287E+01 4.15761E+06 6.31508E+03
92 2.14464E+03 6.16747E-01 -1.65109E+01 4.13479E+06 6.25161E+03
93 2.17057E+03 6.31009E-01 -1.70974E+01 4.11205E+06 6.18926E+03
94 2.19657E+03 6.45184E-01 -1.76864E+01 4.08932E+06 6.12795E+03
