# L    TT    EE    TE    PP    TP
2 5.97519E+02 6.51322E-07 1.43010E-02 5.15402E+05 1.72698E+04
3 5.65031E+02 3.07254E-06 3.27650E-02 7.92771E+05 2.01860E+04
4 5.37786E+02 8.83771E-06 5.60821E-02 1.03869E+06 2.14462E+04
5 5.18710E+02 1.99158E-05 8.37701E-02 1.25513E+06 2.18653E+04
6 5.06252E+02 3.86393E-05 1.15435E-01 1.44535E+06 2.18359E+04
7 4.98671E+02 6.76730E-05 1.50715E-01 1.61319E+06 2.15567E+04
8 4.94462E+02 1.09960E-04 1.89125E-01 1.76194E+06 2.11376E+04
9 4.92893E+02 1.68792E-04 2.30354E-01 1.89438E+06 2.06373E+04
10 4.93365E+02 2.47530E-04 2.73936E-01 2.01227E+06 2.00924E+04
11 4.95345E+02 3.50070E-04 3.19534E-01 2.11804E+06 1.95377E+04
12 4.98859E+02 4.80256E-04 3.67041E-01 2.21222E+06 1.89723E+04
13 5.03282E+02 6.42172E-04 4.15573E-01 2.29712E+06 1.84283E+04
14 5.08526E+02 8.39823E-04 4.64917E-01 2.37292E+06 1.78887E+04
15 5.14430E+02 1.07793E-03 5.14626E-01 2.44123E+06 1.73688E+04
16 5.21136E+02 1.36134E-03 5.64888E-01 2.50268E+06 1.68596E+04
17 5.28333E+02 1.69470E-03 6.14785E-01 2.55734E+06 1.63700E+04
18 5.35780E+02 2.08192E-03 6.63798E-01 2.60666E+06 1.59000E+04
19 5.44180E+02 2.53014E-03 7.12420E-01 2.65090E+06 1.54532E+04
20 5.52768E+02 3.04177E-03 7.59784E-01 2.69013E+06 1.50180E+04
21 5.61687E+02 3.62261E-03 8.05417E-01 2.72509E+06 1.46024E+04
22 5.70890E+02 4.27782E-03 8.49143E-01 2.75631E+06 1.42038E+04
23 5.80361E+02 5.01258E-03 8.90594E-01 2.78386E+06 1.38221E+04
24 5.90126E+02 5.83143E-03 9.29084E-01 2.80794E+06 1.34583E+04
25 6.00132E+02 6.73974E-03 9.64846E-01 2.82917E+06 1.31087E+04
26 6.10361E+02 7.74231E-03 9.97575E-01 2.84754E+06 1.27716E+04
27 6.20822E+02 8.84458E-03 1.02692E+00 2.86332E+06 1.24487E+04
28 6.31444E+02 1.00516E-02 1.05215E+00 2.87679E+06 1.21393E+04
29 6.42342E+02 1.13670E-02 1.07302E+00 2.88794E+06 1.18432E+04
30 6.53364E+02 1.27956E-02 1.09006E+00 2.89712E+06 1.15578E+04
31 6.64539E+02 1.43438E-02 1.10254E+00 2.90426E+06 1.12814E+04
32 6.75909E+02 1.60151E-02 1.11003E+00 2.90979E+06 1.10174E+04
33 6.87449E+02 1.78147E-02 1.11182E+00 2.91371E+06 1.07650E+04
34 6.99141E+02 1.97446E-02 1.10869E+00 2.91603E+06 1.05206E+04
35 7.10957E+02 2.18109E-02 1.10031E+00 2.91701E+06 1.02852E+04
36 7.22898E+02 2.40181E-02 1.08577E+00 2.91665E+06 1.00578E+04
37 7.35036E+02 2.63698E-02 1.06491E+00 2.91514E+06 9.84019E+03
38 7.47307E+02 2.88705E-02 1.03806E+00 2.91246E+06 9.62973E+03
39 7.59721E+02 3.15200E-02 1.00498E+00 2.90872E+06 9.42640E+03
40 7.72171E+02 3.43221E-02 9.65024E-01 2.90399E+06 9.23020E+03
41 7.84888E+02 3.72838E-02 9.17758E-01 2.89837E+06 9.04203E+03
42 7.97659E+02 4.04078E-02 8.63679E-01 2.89195E+06 8.85965E+03
43 8.10599E+02 4.36967E-02 8.03250E-01 2.88482E+06 8.68236E+03
44 8.23512E+02 4.71462E-02 7.35366E-01 2.87688E+06 8.51096E+03
45 8.36693E+02 5.07634E-02 6.59304E-01 2.86823E+06 8.34651E+03
46 8.50034E+02 5.45589E-02 5.75679E-01 2.85895E+06 8.18750E+03
47 8.63420E+02 5.85221E-02 4.85259E-01 2.84914E+06 8.03232E+03
48 8.76869E+02 6.26583E-02 3.86955E-01 2.83880E+06 7.88205E+03
49 8.90513E+02 6.69658E-02 2.79983E-01 2.82792E+06 7.73758E+03
50 9.04381E+02 7.14605E-02 1.64993E-01 2.81650E+06 7.59775E+03
51 9.18204E+02 7.61335E-02 4.28237E-02 2.80482E+06 7.46112E+03
52 9.32295E+02 8.09680E-02 -8.74363E-02 2.79269E+06 7.32869E+03
53 9.46564E+02 8.59942E-02 -2.26786E-01 2.78012E+06 7.20107E+03
54 9.60832E+02 9.11872E-02 -3.74416E-01 2.76728E+06 7.07747E+03
55 9.75101E+02 9.65648E-02 -5.29501E-01 2.75408E+06 6.95645E+03
56 9.89727E+02 1.02121E-01 -6.92818E-01 2.74061E+06 6.83900E+03
57 1.00444E+03 1.07846E-01 -8.65186E-01 2.72688E+06 6.72583E+03
58 1.01933E+03 1.13759E-01 -1.04618E+00 2.71296E+06 6.61587E+03
59 1.03423E+03 1.19850E-01 -1.23497E+00 2.69879E+06 6.50814E+03
60 1.04921E+03 1.26084E-01 -1.43055E+00 2.68443E+06 6.40290E+03
61 1.06464E+03 1.32478E-01 -1.63236E+00 2.66980E+06 6.30079E+03
62 1.07998E+03 1.39033E-01 -1.84158E+00 2.65509E+06 6.20180E+03
63 1.09541E+03 1.45748E-01 -2.05981E+00 2.64028E+06 6.10566E+03
64 1.11119E+03 1.52651E-01 -2.28846E+00 2.62521E+06 6.01238E+03
65 1.12689E+03 1.59758E-01 -2.52890E+00 2.61014E+06 5.92160E+03
66 1.14276E+03 1.67035E-01 -2.77985E+00 2.59489E+06 5.83322E+03
67 1.15872E+03 1.74482E-01 -3.03937E+00 2.57964E+06 5.74716E+03
68 1.17496E+03 1.82089E-01 -3.30593E+00 2.56421E+06 5.66315E+03
69 1.19128E+03 1.89821E-01 -3.57721E+00 2.54878E+06 5.58119E+03
70 1.20786E+03 1.97687E-01 -3.85359E+00 2.53327E+06 5.50129E+03
71 1.22454E+03 2.05660E-01 -4.13629E+00 2.51775E+06 5.42325E+03
72 1.24139E+03 2.13730E-01 -4.42657E+00 2.50214E+06 5.34700E+03
73 1.25834E+03 2.21890E-01 -4.72497E+00 2.48654E+06 5.27263E+03
74 1.27537E+03 2.30149E-01 -5.03104E+00 2.47093E+06 5.19986E+03
75 1.29258E+03 2.38523E-01 -5.34379E+00 2.45523E+06 5.12887E+03
76 1.30989E+03 2.47048E-01 -5.66333E+00 2.43963E+06 5.05940E+03
77 1.32736E+03 2.55699E-01 -5.98982E+00 2.42402E+06 4.99162E+03
78 1.34502E+03 2.64501E-01 -6.32425E+00 2.40832E+06 4.92527E+03
79 1.36277E+03 2.73401E-01 -6.66313E+00 2.39272E+06 4.86052E+03
80 1.38078E+03 2.82391E-01 -7.00773E+00 2.37711E+06 4.79721E+03
81 1.39889E+03 2.91433E-01 -7.35839E+00 2.36159E+06 4.73531E+03
82 1.41717E+03 3.00539E-01 -7.71493E+00 2.34608E+06 4.67476E+03
83 1.43563E+03 3.09689E-01 -8.07736E+00 2.33056E+06 4.61563E+03
84 1.45427E+03 3.18901E-01 -8.44425E+00 2.31513E+06 4.55785E+03
85 1.47291E+03 3.28149E-01 -8.81676E+00 2.29970E+06 4.50130E+03
86 1.49172E+03 3.37442E-01 -9.19453E+00 2.28436E+06 4.44592E+03
87 1.51090E+03 3.46761E-01 -9.57533E+00 2.26911E+06 4.39170E+03
88 1.52998E+03 3.56125E-01 -9.96148E+00 2.25386E+06 4.33864E+03
89 1.54934E+03 3.65525E-01 -1.03521E+01 2.23870E+06 4.28665E+03
90 1.56878E+03 3.74924E-01 -1.07454E+01 2.22363E+06 4.23564E+03
91 1.58840E+03 3.84315E-01 -1.11431E+01 2.20865E+06 4.18569E+03
92 1.60811E+03 3.93697E-01 -1.15427E+01 2.19367E+06 4.13664E+03
93 1.62808E+03 4.03070E-01 -1.19457E+01 2.17877E+06 4.08858E+03
94 1.64806E+03 4.12407E-01 -1.23497E+01 2.16397E+06 4.04140E+03
95 1.66821E+03 4.21700E-01 -1.27573E+01 2.14934E+06 3.99512E+03
96 1.68837E+03 4.30957E-01 -1.31675E+01 2.13463E+06 3.94972E+03
97 1.70879E+03 4.40160E-01 -1.35786E+01 2.12009E+06 3.90513E+03
98 1.72939E+03 4.49301E-01 -1.39898E+01 2.10564E+06 3.86134E+03
99 1.74999E+03 4.58362E-01 -1.44036E+01 2.09129E+06 3.81827E+03
100 1.77077E+03 4.67351E-01 -1.48165E+01 2.07702E+06 3.77609E+03
101 1.79164E+03 4.76305E-01 -1.52312E+01 2.06284E+06 3.73462E+03
102 1.81295E+03 4.85116E-01 -1.56450E+01 2.04875E+06 3.69386E+03
103 1.83409E+03 4.93838E-01 -1.60597E+01 2.03475E+06 3.65391E+03
104 1.85540E+03 5.02488E-01 -1.64735E+01 2.02083E+06 3.61458E+03
105 1.87681E+03 5.10987E-01 -1.68855E+01 2.00701E+06 3.57597E+03
106 1.89839E+03 5.19424E-01 -1.72975E+01 1.99328E+06 3.53806E+03
107 1.91979E+03 5.27655E-01 -1.77077E+01 1.97963E+06 3.50070E+03
108 1.94146E+03 5.35762E-01 -1.81162E+01 1.96608E+06 3.46404E+03
109 1.96331E+03 5.43663E-01 -1.85219E+01 1.95270E+06 3.42802E+03
110 1.98507E+03 5.51386E-01 -1.89241E+01 1.93932E+06 3.39261E+03
111 2.00701E+03 5.58984E-01 -1.93246E+01 1.92612E+06 3.35774E+03
112 2.02904E+03 5.66404E-01 -1.97223E+01 1.91293E+06 3.32341E+03
113 2.05116E+03 5.73637E-01 -2.01156E+01 1.89990E+06 3.28970E+03
114 2.07336E+03 5.80637E-01 -2.05053E+01 1.88697E+06 3.25652E+03
115 2.09575E+03 5.87522E-01 -2.08906E+01 1.87413E+06 3.22379E+03
116 2.11804E+03 5.94113E-01 -2.12714E+01 1.86138E+06 3.19160E+03
117 2.14060E+03 6.00471E-01 -2.16459E+01 1.84880E+06 3.15994E+03
118 2.16326E+03 6.06732E-01 -2.20169E+01 1.83623E+06 3.12873E+03
119 2.18582E+03 6.12760E-01 -2.23808E+01 1.82383E+06 3.09805E+03
120 2.20856E+03 6.18432E-01 -2.27393E+01 1.81144E+06 3.06773E+03
121 2.23130E+03 6.24015E-01 -2.30907E+01 1.79922E+06 3.03794E+03
122 2.25404E+03 6.29250E-01 -2.34358E+01 1.78709E+06 3.00851E+03
123 2.27687E+03 6.34199E-01 -2.37747E+01 1.77505E+06 2.97961E+03
124 2.29970E+03 6.38935E-01 -2.41037E+01 1.76319E+06 2.95108E+03
125 2.32253E+03 6.43385E-01 -2.44257E+01 1.75133E+06 2.92299E+03
126 2.34545E+03 6.47630E-01 -2.47405E+01 1.73956E+06 2.89525E+03
127 2.36828E+03 6.51536E-01 -2.50473E+01 1.72796E+06 2.86787E+03
128 2.39120E+03 6.55246E-01 -2.53451E+01 1.71637E+06 2.84094E+03
129 2.41412E+03 6.58608E-01 -2.56332E+01 1.70496E+06 2.81436E+03
