#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.13608E+04    0.13614E-05    0.00000E+00    0.29584E-01    0.48602E-07    0.42651E-02   -0.47705E-07
     3    0.12654E+04    0.64087E-05    0.00000E+00    0.68277E-01    0.58939E-07    0.41327E-02   -0.81313E-07
     4    0.11903E+04    0.18406E-04    0.00000E+00    0.11708E+00    0.67696E-07    0.39510E-02   -0.11429E-06
     5    0.11382E+04    0.41429E-04    0.00000E+00    0.17493E+00    0.75176E-07    0.37604E-02   -0.14710E-06
     6    0.11038E+04    0.80296E-04    0.00000E+00    0.24097E+00    0.81587E-07    0.35751E-02   -0.17948E-06
     7    0.10822E+04    0.14051E-03    0.00000E+00    0.31441E+00    0.87126E-07    0.34001E-02   -0.21150E-06
     8    0.10693E+04    0.22814E-03    0.00000E+00    0.39425E+00    0.91936E-07    0.32367E-02   -0.24344E-06
     9    0.10632E+04    0.34995E-03    0.00000E+00    0.47977E+00    0.96134E-07    0.30845E-02   -0.27551E-06
    10    0.10623E+04    0.51289E-03    0.00000E+00    0.57004E+00    0.99793E-07    0.29427E-02   -0.30725E-06
    11    0.10652E+04    0.72494E-03    0.00000E+00    0.66428E+00    0.10301E-06    0.28121E-02   -0.33849E-06
    12    0.10718E+04    0.99405E-03    0.00000E+00    0.76228E+00    0.10579E-06    0.26900E-02   -0.36873E-06
    13    0.10808E+04    0.13286E-02    0.00000E+00    0.86216E+00    0.10825E-06    0.25785E-02   -0.39865E-06
    14    0.10919E+04    0.17367E-02    0.00000E+00    0.96347E+00    0.11038E-06    0.24738E-02   -0.42821E-06
    15    0.11047E+04    0.22283E-02    0.00000E+00    0.10653E+01    0.11224E-06    0.23768E-02   -0.45782E-06
    16    0.11194E+04    0.28131E-02    0.00000E+00    0.11679E+01    0.11385E-06    0.22855E-02   -0.48722E-06
    17    0.11354E+04    0.35009E-02    0.00000E+00    0.12694E+01    0.11523E-06    0.22004E-02   -0.51620E-06
    18    0.11521E+04    0.42994E-02    0.00000E+00    0.13687E+01    0.11642E-06    0.21209E-02   -0.54470E-06
    19    0.11710E+04    0.52235E-02    0.00000E+00    0.14669E+01    0.11743E-06    0.20469E-02   -0.57304E-06
    20    0.11905E+04    0.62783E-02    0.00000E+00    0.15621E+01    0.11828E-06    0.19766E-02   -0.60062E-06
