# L    TT    EE    TE    PP    TP
2 6.93832E+02 9.05226E-07 1.99275E-02 7.66744E+05 1.84808E+04
3 6.74694E+02 4.28690E-06 4.50849E-02 1.17955E+06 2.20064E+04
4 6.54918E+02 1.23639E-05 7.69328E-02 1.54678E+06 2.36557E+04
5 6.40844E+02 2.79225E-05 1.14882E-01 1.87131E+06 2.43236E+04
6 6.32209E+02 5.42673E-05 1.58441E-01 2.15786E+06 2.44528E+04
7 6.27817E+02 9.51849E-05 2.07107E-01 2.41201E+06 2.42721E+04
8 6.26324E+02 1.54861E-04 2.60252E-01 2.63841E+06 2.39089E+04
9 6.27267E+02 2.37980E-04 3.17484E-01 2.84105E+06 2.34339E+04
10 6.30026E+02 3.49343E-04 3.78138E-01 3.02257E+06 2.28943E+04
11 6.34191E+02 4.94487E-04 4.41804E-01 3.18636E+06 2.23303E+04
12 6.39909E+02 6.78911E-04 5.08334E-01 3.33313E+06 2.17462E+04
13 6.46379E+02 9.08456E-04 5.76523E-01 3.46636E+06 2.11787E+04
14 6.53582E+02 1.18881E-03 6.46056E-01 3.58615E+06 2.06094E+04
15 6.61361E+02 1.52678E-03 7.16366E-01 3.69503E+06 2.00568E+04
16 6.69988E+02 1.92919E-03 7.87681E-01 3.79378E+06 1.95119E+04
17 6.79059E+02 2.40276E-03 8.58873E-01 3.88248E+06 1.89855E+04
18 6.88288E+02 2.95290E-03 9.29149E-01 3.96333E+06 1.84782E+04
19 6.98538E+02 3.59008E-03 9.99084E-01 4.03650E+06 1.79963E+04
20 7.08928E+02 4.31755E-03 1.06762E+00 4.10242E+06 1.75248E+04
21 7.19597E+02 5.14349E-03 1.13406E+00 4.16179E+06 1.70734E+04
22 7.30519E+02 6.07544E-03 1.19815E+00 4.21566E+06 1.66403E+04
23 7.41695E+02 7.12062E-03 1.25962E+00 4.26411E+06 1.62239E+04
24 7.53115E+02 8.28559E-03 1.31724E+00 4.30724E+06 1.58275E+04
25 7.64762E+02 9.57786E-03 1.37120E+00 4.34610E+06 1.54477E+04
26 7.76627E+02 1.10045E-02 1.42149E+00 4.38076E+06 1.50792E+04
27 7.88711E+02 1.25726E-02 1.46741E+00 4.41140E+06 1.47256E+04
28 8.00908E+02 1.42900E-02 1.50801E+00 4.43847E+06 1.43877E+04
29 8.13367E+02 1.61619E-02 1.54302E+00 4.46213E+06 1.40656E+04
30 8.25966E+02 1.81944E-02 1.57288E+00 4.48282E+06 1.37539E+04
31 8.38687E+02 2.03964E-02 1.59689E+00 4.50028E+06 1.34518E+04
32 8.51583E+02 2.27738E-02 1.61444E+00 4.51530E+06 1.31628E+04
33 8.64627E+02 2.53320E-02 1.62448E+00 4.52787E+06 1.28869E+04
