# L    TT    EE    BB    TE
2 9.24362E+02 3.38653E-06 2.21973E-06 2.56951E-02
3 8.94493E+02 9.96152E-06 4.43998E-06 5.82617E-02
4 8.65332E+02 2.33204E-05 7.40136E-06 9.94754E-02
5 8.44633E+02 4.70408E-05 1.11047E-05 1.48549E-01
6 8.31690E+02 8.53698E-05 1.55510E-05 2.04846E-01
7 8.24755E+02 1.43170E-04 2.07405E-05 2.67702E-01
8 8.21934E+02 2.25824E-04 2.66758E-05 3.36313E-01
9 8.22502E+02 3.39326E-04 3.33579E-05 4.10155E-01
10 8.25637E+02 4.89866E-04 4.07876E-05 4.88373E-01
11 8.30720E+02 6.84538E-04 4.89674E-05 5.70434E-01
12 8.37926E+02 9.30388E-04 5.78984E-05 6.56127E-01
13 8.46223E+02 1.23493E-03 6.75822E-05 7.43926E-01
14 8.55541E+02 1.60541E-03 7.80214E-05 8.33393E-01
15 8.65690E+02 2.05073E-03 8.92135E-05 9.23838E-01
16 8.76939E+02 2.57937E-03 1.01170E-04 1.01545E+00
17 8.88904E+02 3.20016E-03 1.13886E-04 1.10681E+00
18 9.01043E+02 3.92007E-03 1.27362E-04 1.19702E+00
19 9.14580E+02 4.75238E-03 1.41606E-04 1.28672E+00
20 9.28379E+02 5.70137E-03 1.56611E-04 1.37449E+00
21 9.42528E+02 6.77761E-03 1.72383E-04 1.45947E+00
22 9.57025E+02 7.99052E-03 1.88933E-04 1.54139E+00
23 9.71873E+02 9.34929E-03 2.06243E-04 1.61982E+00
24 9.87156E+02 1.08637E-02 2.24331E-04 1.69309E+00
25 1.00261E+03 1.25414E-02 2.43195E-04 1.76174E+00
26 1.01851E+03 1.43921E-02 2.62828E-04 1.82558E+00
27 1.03458E+03 1.64261E-02 2.83247E-04 1.88357E+00
28 1.05091E+03 1.86514E-02 3.04435E-04 1.93475E+00
29 1.06759E+03 2.10759E-02 3.26409E-04 1.97850E+00
30 1.08445E+03 2.37090E-02 3.49160E-04 2.01571E+00
31 1.10148E+03 2.65597E-02 3.72697E-04 2.04514E+00
32 1.11877E+03 2.96356E-02 3.97011E-04 2.06619E+00
33 1.13624E+03 3.29457E-02 4.22111E-04 2.07754E+00
34 1.15397E+03 3.64950E-02 4.47989E-04 2.08016E+00
35 1.17187E+03 4.02941E-02 4.74661E-04 2.07379E+00
36 1.18986E+03 4.43491E-02 5.02111E-04 2.05728E+00
37 1.20812E+03 4.86679E-02 5.30347E-04 2.02986E+00
38 1.22654E+03 5.32565E-02 5.59368E-04 1.99204E+00
39 1.24515E+03 5.81193E-02 5.89176E-04 1.94322E+00
40 1.26392E+03 6.32608E-02 6.19770E-04 1.88261E+00
41 1.28296E+03 6.86922E-02 6.51149E-04 1.80942E+00
42 1.30209E+03 7.44171E-02 6.83315E-04 1.72471E+00
43 1.32139E+03 8.04397E-02 7.16258E-04 1.62890E+00
44 1.34078E+03 8.67585E-02 7.49996E-04 1.52034E+00
45 1.36043E+03 9.33794E-02 7.84520E-04 1.39772E+00
46 1.38034E+03 1.00323E-01 8.19821E-04 1.26200E+00
47 1.40034E+03 1.07571E-01 8.55908E-04 1.11423E+00
48 1.42043E+03 1.15126E-01 8.92746E-04 9.53095E-01
49 1.44078E+03 1.23004E-01 9.30475E-04 7.77201E-01
50 1.46139E+03 1.31205E-01 9.68903E-04 5.87499E-01
51 1.48200E+03 1.39729E-01 1.00812E-03 3.84932E-01
52 1.50305E+03 1.48549E-01 1.04812E-03 1.68375E-01
53 1.52427E+03 1.57711E-01 1.08890E-03 -6.34128E-02
54 1.54549E+03 1.67178E-01 1.13047E-03 -3.09431E-01
55 1.56698E+03 1.76968E-01 1.17283E-03 -5.68678E-01
56 1.58864E+03 1.87082E-01 1.21589E-03 -8.42153E-01
57 1.61065E+03 1.97501E-01 1.25982E-03 -1.13091E+00
58 1.63283E+03 2.08243E-01 1.30453E-03 -1.43440E+00
59 1.65510E+03 2.19300E-01 1.34995E-03 -1.75134E+00
60 1.67755E+03 2.30636E-01 1.39624E-03 -2.08112E+00
61 1.70051E+03 2.42261E-01 1.44322E-03 -2.42313E+00
62 1.72348E+03 2.54182E-01 1.49100E-03 -2.77868E+00
63 1.74663E+03 2.66374E-01 1.53956E-03 -3.14915E+00
64 1.77021E+03 2.78898E-01 1.58890E-03 -3.53596E+00
65 1.79379E+03 2.91736E-01 1.63903E-03 -3.94024E+00
66 1.81763E+03 3.04872E-01 1.68986E-03 -4.36076E+00
67 1.84165E+03 3.18269E-01 1.74156E-03 -4.79535E+00
68 1.86602E+03 3.31963E-01 1.79396E-03 -5.24277E+00
69 1.89056E+03 3.45876E-01 1.84724E-03 -5.70032E+00
70 1.91536E+03 3.60024E-01 1.90121E-03 -6.16835E+00
71 1.94051E+03 3.74382E-01 1.95597E-03 -6.64809E+00
72 1.96584E+03 3.88932E-01 2.01152E-03 -7.14040E+00
73 1.99134E+03 4.03657E-01 2.06785E-03 -7.64590E+00
74 2.01702E+03 4.18565E-01 2.12488E-03 -8.16389E+00
75 2.04296E+03 4.33675E-01 2.18278E-03 -8.69340E+00
76 2.06916E+03 4.49002E-01 2.24147E-03 -9.23401E+00
77 2.09562E+03 4.64522E-01 2.30086E-03 -9.78685E+00
78 2.12235E+03 4.80259E-01 2.36112E-03 -1.03519E+01
79 2.14933E+03 4.96146E-01 2.42208E-03 -1.09248E+01
80 2.17658E+03 5.12181E-01 2.48392E-03 -1.15082E+01
81 2.20409E+03 5.28303E-01 2.54645E-03 -1.21021E+01
82 2.23187E+03 5.44530E-01 2.60985E-03 -1.27056E+01
83 2.25990E+03 5.60844E-01 2.67396E-03 -1.33178E+01
84 2.28820E+03 5.77237E-01 2.73894E-03 -1.39388E+01
85 2.31676E+03 5.93682E-01 2.80461E-03 -1.45685E+01
86 2.34549E+03 6.10189E-01 2.87116E-03 -1.52060E+01
87 2.37457E+03 6.26730E-01 2.93850E-03 -1.58506E+01
88 2.40383E+03 6.43315E-01 3.00671E-03 -1.65021E+01
89 2.43335E+03 6.59918E-01 3.07562E-03 -1.71606E+01
90 2.46322E+03 6.76512E-01 3.14540E-03 -1.78252E+01
91 2.49317E+03 6.93071E-01 3.21597E-03 -1.84942E+01
92 2.52348E+03 7.09603E-01 3.28732E-03 -1.91676E+01
93 2.55405E+03 7.26083E-01 3.35955E-03 -1.98462E+01
94 2.58470E+03 7.42476E-01 3.43256E-03 -2.05283E+01
95 2.61571E+03 7.58782E-01 3.50644E-03 -2.12139E+01
96 2.64671E+03 7.74983E-01 3.58112E-03 -2.19021E+01
97 2.67815E+03 7.91070E-01 3.65666E-03 -2.25929E+01
98 2.70985E+03 8.07026E-01 3.73308E-03 -2.32846E+01
99 2.74164E+03 8.22817E-01 3.81029E-03 -2.39780E+01
100 2.77370E+03 8.38441E-01 3.88836E-03 -2.46715E+01
101 2.80584E+03 8.53952E-01 3.96731E-03 -2.53658E+01
102 2.83859E+03 8.69201E-01 4.04705E-03 -2.60592E+01
103 2.87125E+03 8.84275E-01 4.12775E-03 -2.67518E+01
104 2.90409E+03 8.99122E-01 4.20932E-03 -2.74426E+01
105 2.93710E+03 9.13707E-01 4.29168E-03 -2.81309E+01
106 2.97038E+03 9.28117E-01 4.37500E-03 -2.88173E+01
107 3.00356E+03 9.42266E-01 4.45919E-03 -2.94994E+01
108 3.03719E+03 9.56065E-01 4.54426E-03 -3.01780E+01
109 3.07090E+03 9.69514E-01 4.63028E-03 -3.08522E+01
110 3.10470E+03 9.82615E-01 4.71718E-03 -3.15195E+01
111 3.13867E+03 9.95453E-01 4.80504E-03 -3.21824E+01
112 3.17273E+03 1.00794E+00 4.89377E-03 -3.28400E+01
113 3.20706E+03 1.02008E+00 4.98347E-03 -3.34898E+01
114 3.24147E+03 1.03178E+00 5.07403E-03 -3.41317E+01
115 3.27614E+03 1.04323E+00 5.16556E-03 -3.47658E+01
116 3.31072E+03 1.05414E+00 5.25814E-03 -3.53911E+01
117 3.34566E+03 1.06462E+00 5.35159E-03 -3.60059E+01
118 3.38077E+03 1.07484E+00 5.44600E-03 -3.66129E+01
119 3.41579E+03 1.08462E+00 5.54137E-03 -3.72077E+01
120 3.45099E+03 1.09379E+00 5.63779E-03 -3.77911E+01
121 3.48627E+03 1.10270E+00 5.73508E-03 -3.83640E+01
122 3.52155E+03 1.11109E+00 5.83351E-03 -3.89238E+01
123 3.55692E+03 1.11895E+00 5.93281E-03 -3.94714E+01
124 3.59230E+03 1.12637E+00 6.03316E-03 -4.00033E+01
125 3.62775E+03 1.13327E+00 6.13455E-03 -4.05229E+01
126 3.66321E+03 1.13973E+00 6.23691E-03 -4.10277E+01
127 3.69867E+03 1.14567E+00 6.34040E-03 -4.15177E+01
128 3.73413E+03 1.15109E+00 6.44486E-03 -4.19919E+01
129 3.76967E+03 1.15606E+00 6.55027E-03 -4.24496E+01
130 3.80513E+03 1.16034E+00 6.65682E-03 -4.28897E+01
131 3.84059E+03 1.16427E+00 6.76442E-03 -4.33133E+01
132 3.87614E+03 1.16759E+00 6.87315E-03 -4.37185E+01
133 3.91159E+03 1.17039E+00 6.98284E-03 -4.41072E+01
134 3.94697E+03 1.17274E+00 7.09367E-03 -4.44740E+01
135 3.98242E+03 1.17449E+00 7.20555E-03 -4.48233E+01
136 4.01762E+03 1.17563E+00 7.31856E-03 -4.51500E+01
137 4.05290E+03 1.17633E+00 7.43262E-03 -4.54574E+01
138 4.08801E+03 1.17650E+00 7.54782E-03 -4.57439E+01
139 4.12295E+03 1.17615E+00 7.66406E-03 -4.60085E+01
140 4.15788E+03 1.17528E+00 7.78144E-03 -4.62522E+01
141 4.19255E+03 1.17379E+00 7.89996E-03 -4.64722E+01
142 4.22731E+03 1.17178E+00 8.01961E-03 -4.66696E+01
143 4.26190E+03 1.16934E+00 8.14039E-03 -4.68452E+01
144 4.29622E+03 1.16628E+00 8.26231E-03 -4.69963E+01
145 4.33046E+03 1.16288E+00 8.38537E-03 -4.71246E+01
146 4.36469E+03 1.15886E+00 8.50956E-03 -4.72286E+01
147 4.39858E+03 1.15432E+00 8.63489E-03 -4.73072E+01
148 4.43238E+03 1.14934E+00 8.76153E-03 -4.73613E+01
149 4.46600E+03 1.14384E+00 8.88904E-03 -4.73910E+01
150 4.49928E+03 1.13799E+00 9.01742E-03 -4.73928E+01
151 4.53246E+03 1.13161E+00 9.14755E-03 -4.73692E+01
152 4.56530E+03 1.12471E+00 9.27855E-03 -4.73203E+01
153 4.59797E+03 1.11737E+00 9.41130E-03 -4.72425E+01
154 4.63037E+03 1.10978E+00 9.54493E-03 -4.71386E+01
155 4.66251E+03 1.10174E+00 9.67942E-03 -4.70085E+01
156 4.69430E+03 1.09327E+00 9.81567E-03 -4.68504E+01
157 4.72591E+03 1.08445E+00 9.95191E-03 -4.66644E+01
158 4.75718E+03 1.07537E+00 1.00908E-02 -4.64504E+01
159 4.78810E+03 1.06593E+00 1.02296E-02 -4.62094E+01
160 4.81875E+03 1.05606E+00 1.03703E-02 -4.59386E+01
161 4.84906E+03 1.04611E+00 1.05117E-02 -4.56399E+01
162 4.87910E+03 1.03571E+00 1.06550E-02 -4.53133E+01
163 4.90888E+03 1.02515E+00 1.07991E-02 -4.49578E+01
164 4.93814E+03 1.01432E+00 1.09449E-02 -4.45736E+01
165 4.96713E+03 1.00323E+00 1.10908E-02 -4.41596E+01
166 4.99578E+03 9.92047E-01 1.12384E-02 -4.37168E+01
167 5.02417E+03 9.80519E-01 1.13877E-02 -4.32469E+01
168 5.05194E+03 9.68990E-01 1.15371E-02 -4.27456E+01
169 5.07936E+03 9.57287E-01 1.16890E-02 -4.22155E+01
170 5.10644E+03 9.45584E-01 1.18410E-02 -4.16565E+01
171 5.13299E+03 9.33794E-01 1.19947E-02 -4.10670E+01
172 5.15910E+03 9.21916E-01 1.21493E-02 -4.04487E+01
173 5.18469E+03 9.10039E-01 1.23047E-02 -3.98015E+01
174 5.20993E+03 8.98336E-01 1.24619E-02 -3.91256E+01
175 5.23473E+03 8.86545E-01 1.26200E-02 -3.84199E+01
176 5.25892E+03 8.74930E-01 1.27798E-02 -3.76845E+01
177 5.28268E+03 8.63401E-01 1.29397E-02 -3.69212E+01
178 5.30591E+03 8.52161E-01 1.31012E-02 -3.61291E+01
179 5.32862E+03 8.40965E-01 1.32646E-02 -3.53072E+01
180 5.35098E+03 8.30004E-01 1.34279E-02 -3.44583E+01
181 5.37272E+03 8.19297E-01 1.35929E-02 -3.35806E+01
182 5.39403E+03 8.08913E-01 1.37589E-02 -3.26749E+01
183 5.41464E+03 7.98799E-01 1.39266E-02 -3.17404E+01
184 5.43491E+03 7.89018E-01 1.40942E-02 -3.07789E+01
185 5.45456E+03 7.79708E-01 1.42637E-02 -2.97902E+01
186 5.47342E+03 7.70764E-01 1.44340E-02 -2.87736E+01
187 5.49202E+03 7.62319E-01 1.46052E-02 -2.77300E+01
188 5.51010E+03 7.54363E-01 1.47781E-02 -2.66601E+01
189 5.52748E+03 7.46939E-01 1.49519E-02 -2.55632E+01
190 5.54460E+03 7.40101E-01 1.51257E-02 -2.44418E+01
191 5.56076E+03 7.33874E-01 1.53012E-02 -2.32933E+01
192 5.57648E+03 7.28293E-01 1.54785E-02 -2.21187E+01
193 5.59159E+03 7.23402E-01 1.56558E-02 -2.09204E+01
194 5.60617E+03 7.19228E-01 1.58340E-02 -1.96968E+01
195 5.62014E+03 7.15830E-01 1.60139E-02 -1.84497E+01
196 5.63342E+03 7.13236E-01 1.61938E-02 -1.71789E+01
197 5.64626E+03 7.11490E-01 1.63755E-02 -1.58846E+01
198 5.65840E+03 7.10634E-01 1.65580E-02 -1.45667E+01
199 5.67001E+03 7.10695E-01 1.67414E-02 -1.32270E+01
200 5.68102E+03 7.11717E-01 1.69248E-02 -1.18654E+01
201 5.69132E+03 7.13760E-01 1.71100E-02 -1.04820E+01
202 5.70102E+03 7.16835E-01 1.72960E-02 -9.07768E+00
203 5.71010E+03 7.20992E-01 1.74829E-02 -7.65166E+00
204 5.71848E+03 7.26276E-01 1.76698E-02 -6.20756E+00
205 5.72626E+03 7.32721E-01 1.78584E-02 -4.74321E+00
206 5.73324E+03 7.40363E-01 1.80471E-02 -3.25990E+00
207 5.73971E+03 7.49245E-01 1.82375E-02 -1.75816E+00
208 5.74538E+03 7.59402E-01 1.84278E-02 -2.38689E-01
209 5.75045E+03 7.70878E-01 1.86191E-02 1.29807E+00
210 5.75482E+03 7.83708E-01 1.88113E-02 2.85116E+00
211 5.75848E+03 7.97935E-01 1.90043E-02 4.42041E+00
212 5.76145E+03 8.13594E-01 1.91973E-02 6.00477E+00
213 5.76381E+03 8.30720E-01 1.93920E-02 7.60406E+00
214 5.76547E+03 8.49332E-01 1.95868E-02 9.21742E+00
215 5.76652E+03 8.69585E-01 1.97816E-02 1.08436E+01
216 5.76678E+03 8.91349E-01 1.99781E-02 1.24829E+01
217 5.76652E+03 9.14755E-01 2.01746E-02 1.41335E+01
218 5.76556E+03 9.39733E-01 2.03719E-02 1.57955E+01
219 5.76390E+03 9.66458E-01 2.05693E-02 1.74698E+01
220 5.76163E+03 9.94929E-01 2.07676E-02 1.91519E+01
221 5.75875E+03 1.02506E+00 2.09658E-02 2.08436E+01
222 5.75525E+03 1.05711E+00 2.11650E-02 2.25440E+01
223 5.75097E+03 1.09100E+00 2.13650E-02 2.42523E+01
224 5.74617E+03 1.12663E+00 2.15649E-02 2.59667E+01
225 5.74067E+03 1.16419E+00 2.17658E-02 2.76889E+01
226 5.73455E+03 1.20366E+00 2.19667E-02 2.94147E+01
227 5.72783E+03 1.24506E+00 2.21676E-02 3.11466E+01
228 5.72049E+03 1.28838E+00 2.23693E-02 3.28828E+01
229 5.71246E+03 1.33379E+00 2.25711E-02 3.46208E+01
230 5.70381E+03 1.38113E+00 2.27728E-02 3.63623E+01
231 5.69447E+03 1.43065E+00 2.29754E-02 3.81055E+01
232 5.68460E+03 1.48209E+00 2.31780E-02 3.98496E+01
233 5.67412E+03 1.53580E+00 2.33807E-02 4.15937E+01
234 5.66285E+03 1.59161E+00 2.35842E-02 4.33369E+01
235 5.65106E+03 1.64951E+00 2.37876E-02 4.50784E+01
236 5.63857E+03 1.70960E+00 2.39911E-02 4.68181E+01
237 5.62556E+03 1.77187E+00 2.41946E-02 4.85543E+01
238 5.61185E+03 1.83650E+00 2.43981E-02 5.02871E+01
239 5.59761E+03 1.90322E+00 2.46016E-02 5.20146E+01
240 5.58268E+03 1.97222E+00 2.48060E-02 5.37368E+01
241 5.56722E+03 2.04348E+00 2.50095E-02 5.54530E+01
242 5.55115E+03 2.11693E+00 2.52138E-02 5.71621E+01
243 5.53456E+03 2.19274E+00 2.54173E-02 5.88634E+01
244 5.51726E+03 2.27090E+00 2.56217E-02 6.05560E+01
245 5.49945E+03 2.35134E+00 2.58252E-02 6.22390E+01
246 5.48102E+03 2.43405E+00 2.60287E-02 6.39123E+01
247 5.46207E+03 2.51911E+00 2.62330E-02 6.55743E+01
248 5.44259E+03 2.60671E+00 2.64365E-02 6.72241E+01
249 5.42259E+03 2.69649E+00 2.66400E-02 6.88616E+01
250 5.40198E+03 2.78872E+00 2.68427E-02 7.04852E+01
251 5.38093E+03 2.88322E+00 2.70461E-02 7.20957E+01
252 5.35919E+03 2.98016E+00 2.72488E-02 7.36913E+01
253 5.33718E+03 3.07937E+00 2.74514E-02 7.52703E+01
254 5.31456E+03 3.18112E+00 2.76540E-02 7.68336E+01
255 5.29133E+03 3.28505E+00 2.78566E-02 7.83795E+01
256 5.26774E+03 3.39151E+00 2.80584E-02 7.99096E+01
257 5.24373E+03 3.50016E+00 2.82601E-02 8.14153E+01
258 5.21910E+03 3.61125E+00 2.84610E-02 8.29079E+01
259 5.19412E+03 3.72461E+00 2.86619E-02 8.43742E+01
260 5.16871E+03 3.84033E+00 2.88627E-02 8.58275E+01
261 5.14285E+03 3.95832E+00 2.90627E-02 8.72476E+01
262 5.11639E+03 4.07867E+00 2.92627E-02 8.86545E+01
263 5.08984E+03 4.20129E+00 2.94619E-02 9.00432E+01
264 5.06277E+03 4.32618E+00 2.96610E-02 9.13969E+01
265 5.03508E+03 4.45334E+00 2.98592E-02 9.27244E+01
266 5.00722E+03 4.58286E+00 3.00575E-02 9.40432E+01
267 4.97884E+03 4.71447E+00 3.02549E-02 9.53183E+01
268 4.95010E+03 4.84836E+00 3.04522E-02 9.65759E+01
269 4.92085E+03 4.98443E+00 3.06487E-02 9.78073E+01
270 4.89141E+03 5.12268E+00 3.08444E-02 9.90126E+01
271 4.86155E+03 5.26303E+00 3.10400E-02 1.00192E+02
272 4.83150E+03 5.40565E+00 3.12348E-02 1.01327E+02
273 4.80102E+03 5.55010E+00 3.14287E-02 1.02454E+02
274 4.77028E+03 5.69691E+00 3.16225E-02 1.03528E+02
275 4.73928E+03 5.84547E+00 3.18155E-02 1.04593E+02
276 4.70792E+03 5.99604E+00 3.20086E-02 1.05606E+02
277 4.67631E+03 6.14870E+00 3.22007E-02 1.06611E+02
278 4.64443E+03 6.30320E+00 3.23920E-02 1.07563E+02
279 4.61229E+03 6.45962E+00 3.25824E-02 1.08489E+02
280 4.57989E+03 6.61787E+00 3.27719E-02 1.09388E+02
281 4.54740E+03 6.77795E+00 3.29614E-02 1.10253E+02
282 4.51447E+03 6.93970E+00 3.31500E-02 1.11074E+02
283 4.48146E+03 7.10319E+00 3.33378E-02 1.11868E+02
284 4.44819E+03 7.26843E+00 3.35247E-02 1.12628E+02
285 4.41482E+03 7.43542E+00 3.37116E-02 1.13344E+02
286 4.38111E+03 7.60389E+00 3.38976E-02 1.14026E+02
287 4.34731E+03 7.77393E+00 3.40828E-02 1.14681E+02
288 4.31334E+03 7.94546E+00 3.42671E-02 1.15292E+02
289 4.27928E+03 8.11847E+00 3.44505E-02 1.15877E+02
290 4.24504E+03 8.29279E+00 3.46339E-02 1.16419E+02
291 4.21072E+03 8.46904E+00 3.48155E-02 1.16916E+02
292 4.17605E+03 8.64615E+00 3.49972E-02 1.17379E+02
293 4.14155E+03 8.82353E+00 3.51780E-02 1.17807E+02
294 4.10688E+03 9.00345E+00 3.53579E-02 1.18200E+02
295 4.07221E+03 9.18336E+00 3.55369E-02 1.18541E+02
296 4.03745E+03 9.36589E+00 3.57151E-02 1.18855E+02
297 4.00260E+03 9.54755E+00 3.58933E-02 1.19135E+02
298 3.96758E+03 9.73183E+00 3.60697E-02 1.19362E+02
299 3.93264E+03 9.91610E+00 3.62461E-02 1.19554E+02
300 3.89762E+03 1.01013E+01 3.64216E-02 1.19711E+02
301 3.86260E+03 1.02864E+01 3.65963E-02 1.19825E+02
302 3.82767E+03 1.04733E+01 3.67701E-02 1.19903E+02
303 3.79273E+03 1.06602E+01 3.69430E-02 1.19938E+02
304 3.75780E+03 1.08489E+01 3.71160E-02 1.19929E+02
305 3.72295E+03 1.10366E+01 3.72871E-02 1.19886E+02
306 3.68810E+03 1.12253E+01 3.74583E-02 1.19798E+02
307 3.65326E+03 1.14139E+01 3.76286E-02 1.19667E+02
308 3.61858E+03 1.16043E+01 3.77981E-02 1.19510E+02
309 3.58400E+03 1.17938E+01 3.79666E-02 1.19301E+02
310 3.54941E+03 1.19833E+01 3.81352E-02 1.19056E+02
311 3.51500E+03 1.21737E+01 3.83020E-02 1.18768E+02
312 3.48068E+03 1.23633E+01 3.84688E-02 1.18445E+02
313 3.44653E+03 1.25528E+01 3.86347E-02 1.18078E+02
314 3.41247E+03 1.27432E+01 3.88007E-02 1.17676E+02
315 3.37850E+03 1.29327E+01 3.89649E-02 1.17231E+02
316 3.34479E+03 1.31213E+01 3.91290E-02 1.16742E+02
317 3.31116E+03 1.33100E+01 3.92924E-02 1.16218E+02
318 3.27771E+03 1.34986E+01 3.94557E-02 1.15659E+02
319 3.24444E+03 1.36864E+01 3.96173E-02 1.15056E+02
320 3.21142E+03 1.38733E+01 3.97788E-02 1.14419E+02
321 3.17859E+03 1.40611E+01 3.99395E-02 1.13737E+02
322 3.14592E+03 1.42462E+01 4.01002E-02 1.13021E+02
323 3.11352E+03 1.44314E+01 4.02600E-02 1.12261E+02
324 3.08129E+03 1.46165E+01 4.04190E-02 1.11467E+02
325 3.04942E+03 1.47982E+01 4.05779E-02 1.10637E+02
326 3.01763E+03 1.49807E+01 4.07360E-02 1.09764E+02
327 2.98618E+03 1.51615E+01 4.08941E-02 1.08864E+02
328 2.95501E+03 1.53414E+01 4.10513E-02 1.07921E+02
329 2.92409E+03 1.55196E+01 4.12076E-02 1.06943E+02
330 2.89343E+03 1.56960E+01 4.13640E-02 1.05930E+02
331 2.86313E+03 1.58715E+01 4.15194E-02 1.04882E+02
332 2.83309E+03 1.60462E+01 4.16749E-02 1.03807E+02
333 2.80339E+03 1.62183E+01 4.18303E-02 1.02689E+02
334 2.77396E+03 1.63894E+01 4.19849E-02 1.01545E+02
335 2.74488E+03 1.65580E+01 4.21386E-02 1.00358E+02
336 2.71606E+03 1.67257E+01 4.22932E-02 9.91436E+01
337 2.68767E+03 1.68907E+01 4.24461E-02 9.78947E+01
338 2.65955E+03 1.70541E+01 4.25998E-02 9.66108E+01
339 2.63186E+03 1.72156E+01 4.27526E-02 9.53008E+01
340 2.60453E+03 1.73755E+01 4.29054E-02 9.39646E+01
341 2.57745E+03 1.75318E+01 4.30583E-02 9.25934E+01
342 2.55082E+03 1.76872E+01 4.32102E-02 9.11873E+01
343 2.52453E+03 1.78401E+01 4.33622E-02 8.97637E+01
344 2.49868E+03 1.79903E+01 4.35142E-02 8.83052E+01
345 2.47317E+03 1.81379E+01 4.36661E-02 8.68161E+01
346 2.44802E+03 1.82837E+01 4.38181E-02 8.53096E+01
347 2.42331E+03 1.84261E+01 4.39692E-02 8.37699E+01
348 2.39903E+03 1.85658E+01 4.41203E-02 8.22039E+01
349 2.37510E+03 1.87030E+01 4.42723E-02 8.06109E+01
350 2.35160E+03 1.88375E+01 4.44233E-02 7.89978E+01
351 2.32863E+03 1.89693E+01 4.45753E-02 7.73585E+01
352 2.30601E+03 1.90986E+01 4.47264E-02 7.56930E+01
353 2.28374E+03 1.92235E+01 4.48775E-02 7.40145E+01
354 2.26200E+03 1.93466E+01 4.50295E-02 7.23044E+01
355 2.24060E+03 1.94663E+01 4.51805E-02 7.05752E+01
356 2.21973E+03 1.95833E+01 4.53325E-02 6.88337E+01
357 2.19929E+03 1.96968E+01 4.54845E-02 6.70678E+01
358 2.17929E+03 1.98060E+01 4.56364E-02 6.52896E+01
359 2.15964E+03 1.99126E+01 4.57884E-02 6.34870E+01
360 2.14060E+03 2.00165E+01 4.59412E-02 6.16695E+01
361 2.12191E+03 2.01160E+01 4.60932E-02 5.98346E+01
362 2.10366E+03 2.02130E+01 4.62460E-02 5.79840E+01
363 2.08593E+03 2.03064E+01 4.63998E-02 5.61193E+01
364 2.06864E+03 2.03955E+01 4.65535E-02 5.42390E+01
365 2.05178E+03 2.04811E+01 4.67072E-02 5.23482E+01
366 2.03536E+03 2.05641E+01 4.68609E-02 5.04434E+01
367 2.01947E+03 2.06418E+01 4.70155E-02 4.85281E+01
368 2.00401E+03 2.07169E+01 4.71709E-02 4.66032E+01
369 1.98907E+03 2.07877E+01 4.73264E-02 4.46670E+01
370 1.97457E+03 2.08549E+01 4.74818E-02 4.27247E+01
371 1.96051E+03 2.09178E+01 4.76382E-02 4.07718E+01
372 1.94689E+03 2.09772E+01 4.77954E-02 3.88138E+01
373 1.93379E+03 2.10331E+01 4.79526E-02 3.68478E+01
374 1.92121E+03 2.10846E+01 4.81107E-02 3.48775E+01
375 1.90899E+03 2.11326E+01 4.82687E-02 3.29029E+01
376 1.89728E+03 2.11772E+01 4.84277E-02 3.09239E+01
377 1.88610E+03 2.12165E+01 4.85875E-02 2.89439E+01
378 1.87527E+03 2.12523E+01 4.87482E-02 2.69597E+01
379 1.86497E+03 2.12837E+01 4.89089E-02 2.49763E+01
380 1.85519E+03 2.13125E+01 4.90705E-02 2.29903E+01
381 1.84575E+03 2.13344E+01 4.92329E-02 2.10060E+01
382 1.83685E+03 2.13545E+01 4.93962E-02 1.90244E+01
383 1.82837E+03 2.13693E+01 4.95604E-02 1.70427E+01
384 1.82043E+03 2.13807E+01 4.97246E-02 1.50663E+01
385 1.81283E+03 2.13885E+01 4.98906E-02 1.30925E+01
386 1.80575E+03 2.13912E+01 5.00565E-02 1.11248E+01
387 1.79912E+03 2.13903E+01 5.02233E-02 9.16152E+00
388 1.79292E+03 2.13842E+01 5.03919E-02 7.20581E+00
389 1.78715E+03 2.13728E+01 5.05604E-02 5.25709E+00
390 1.78191E+03 2.13606E+01 5.07299E-02 3.31736E+00
391 1.77702E+03 2.13422E+01 5.09010E-02 1.38567E+00
392 1.77257E+03 2.13222E+01 5.10722E-02 -5.35491E-01
393 1.76864E+03 2.12968E+01 5.12443E-02 -2.44645E+00
394 1.76506E+03 2.12671E+01 5.14181E-02 -4.34530E+00
395 1.76191E+03 2.12331E+01 5.15927E-02 -6.23315E+00
396 1.75929E+03 2.11946E+01 5.17674E-02 -8.10677E+00
397 1.75693E+03 2.11536E+01 5.19438E-02 -9.96676E+00
398 1.75501E+03 2.11073E+01 5.21211E-02 -1.18130E+01
399 1.75353E+03 2.10575E+01 5.23002E-02 -1.36436E+01
400 1.75239E+03 2.10043E+01 5.24792E-02 -1.54584E+01
401 1.75178E+03 2.09457E+01 5.26600E-02 -1.72558E+01
