# L    TT    EE    BB    TE
2 9.94873E+02 3.46978E-06 2.22682E-06 2.73065E-02
3 9.60525E+02 1.03351E-05 4.45439E-06 6.19828E-02
4 9.27642E+02 2.43757E-05 7.42538E-06 1.05853E-01
5 9.04346E+02 4.94002E-05 1.11406E-05 1.58093E-01
6 8.89701E+02 8.99268E-05 1.56012E-05 2.17996E-01
7 8.81702E+02 1.51130E-04 2.08084E-05 2.84863E-01
8 8.78249E+02 2.38717E-04 2.67633E-05 3.57852E-01
9 8.78538E+02 3.59093E-04 3.34676E-05 4.36376E-01
10 8.81646E+02 5.18810E-04 4.09224E-05 5.19538E-01
11 8.86910E+02 7.25429E-04 4.91295E-05 6.06761E-01
12 8.94480E+02 9.86472E-04 5.80907E-05 6.97830E-01
13 9.03263E+02 1.30979E-03 6.78089E-05 7.91101E-01
14 9.13175E+02 1.70330E-03 7.82840E-05 8.86117E-01
15 9.23993E+02 2.17623E-03 8.95189E-05 9.82086E-01
16 9.36071E+02 2.73784E-03 1.01513E-04 1.07934E+00
17 9.48858E+02 3.39726E-03 1.14272E-04 1.17632E+00
18 9.61832E+02 4.16215E-03 1.27806E-04 1.27190E+00
19 9.76392E+02 5.04642E-03 1.42095E-04 1.36691E+00
20 9.91139E+02 6.05464E-03 1.57160E-04 1.45987E+00
21 1.00635E+03 7.19820E-03 1.72990E-04 1.54985E+00
22 1.02203E+03 8.48699E-03 1.89594E-04 1.63647E+00
23 1.03799E+03 9.93099E-03 2.06973E-04 1.71926E+00
24 1.05442E+03 1.15392E-02 2.25137E-04 1.79673E+00
25 1.07113E+03 1.33228E-02 2.44065E-04 1.86897E+00
26 1.08821E+03 1.52894E-02 2.63778E-04 1.93608E+00
27 1.10566E+03 1.74502E-02 2.84275E-04 1.99703E+00
28 1.12330E+03 1.98153E-02 3.05555E-04 2.05060E+00
29 1.14132E+03 2.23914E-02 3.27611E-04 2.09615E+00
30 1.15952E+03 2.51896E-02 3.50450E-04 2.13460E+00
31 1.17791E+03 2.82184E-02 3.74083E-04 2.16494E+00
32 1.19667E+03 3.14880E-02 3.98500E-04 2.18613E+00
33 1.21552E+03 3.50049E-02 4.23701E-04 2.19686E+00
34 1.23475E+03 3.87766E-02 4.49695E-04 2.19835E+00
35 1.25407E+03 4.28134E-02 4.76473E-04 2.19023E+00
36 1.27367E+03 4.71227E-02 5.04035E-04 2.17110E+00
37 1.29346E+03 5.17121E-02 5.32391E-04 2.14039E+00
38 1.31343E+03 5.65889E-02 5.61540E-04 2.09848E+00
39 1.33368E+03 6.17560E-02 5.91473E-04 2.04481E+00
40 1.35403E+03 6.72199E-02 6.22199E-04 1.97855E+00
41 1.37466E+03 7.29919E-02 6.53719E-04 1.89884E+00
42 1.39547E+03 7.90755E-02 6.86023E-04 1.80671E+00
43 1.41647E+03 8.54756E-02 7.19120E-04 1.70274E+00
44 1.43747E+03 9.21912E-02 7.53001E-04 1.58513E+00
45 1.45885E+03 9.92259E-02 7.87675E-04 1.45250E+00
46 1.48050E+03 1.06609E-01 8.23143E-04 1.30578E+00
47 1.50225E+03 1.14309E-01 8.59395E-04 1.14626E+00
48 1.52409E+03 1.22345E-01 8.96431E-04 9.72285E-01
49 1.54621E+03 1.30708E-01 9.34297E-04 7.82654E-01
50 1.56870E+03 1.39426E-01 9.72845E-04 5.78200E-01
51 1.59111E+03 1.48480E-01 1.01223E-03 3.60036E-01
52 1.61397E+03 1.57860E-01 1.05246E-03 1.26891E-01
53 1.63703E+03 1.67595E-01 1.09344E-03 -1.22569E-01
54 1.66027E+03 1.77657E-01 1.13516E-03 -3.87243E-01
55 1.68351E+03 1.88064E-01 1.17772E-03 -6.66049E-01
56 1.70722E+03 1.98807E-01 1.22103E-03 -9.60058E-01
57 1.73111E+03 2.09876E-01 1.26517E-03 -1.27050E+00
58 1.75528E+03 2.21291E-01 1.31007E-03 -1.59652E+00
59 1.77946E+03 2.33042E-01 1.35571E-03 -1.93701E+00
60 1.80391E+03 2.45092E-01 1.40219E-03 -2.29122E+00
61 1.82893E+03 2.57450E-01 1.44942E-03 -2.65850E+00
62 1.85394E+03 2.70116E-01 1.49740E-03 -3.04025E+00
63 1.87914E+03 2.83080E-01 1.54621E-03 -3.43795E+00
64 1.90472E+03 2.96390E-01 1.59577E-03 -3.85311E+00
65 1.93038E+03 3.10036E-01 1.64617E-03 -4.28694E+00
66 1.95642E+03 3.23989E-01 1.69732E-03 -4.73822E+00
67 1.98247E+03 3.38242E-01 1.74922E-03 -5.20444E+00
68 2.00897E+03 3.52793E-01 1.80195E-03 -5.68437E+00
69 2.03576E+03 3.67577E-01 1.85534E-03 -6.17523E+00
70 2.06283E+03 3.82623E-01 1.90966E-03 -6.67719E+00
71 2.09008E+03 3.97884E-01 1.96464E-03 -7.19166E+00
72 2.11762E+03 4.13350E-01 2.02045E-03 -7.71957E+00
73 2.14534E+03 4.29002E-01 2.07711E-03 -8.26158E+00
74 2.17334E+03 4.44851E-01 2.13451E-03 -8.81693E+00
75 2.20153E+03 4.60904E-01 2.19266E-03 -9.38404E+00
76 2.22999E+03 4.77201E-01 2.25155E-03 -9.96459E+00
77 2.25874E+03 4.93703E-01 2.31129E-03 -1.05563E+01
78 2.28786E+03 5.10429E-01 2.37186E-03 -1.11621E+01
79 2.31717E+03 5.27323E-01 2.43309E-03 -1.17763E+01
80 2.34676E+03 5.44366E-01 2.49526E-03 -1.24016E+01
81 2.37662E+03 5.61502E-01 2.55816E-03 -1.30372E+01
82 2.40687E+03 5.78760E-01 2.62182E-03 -1.36840E+01
83 2.43729E+03 5.96102E-01 2.68631E-03 -1.43402E+01
84 2.46809E+03 6.13528E-01 2.75156E-03 -1.50057E+01
85 2.49908E+03 6.31010E-01 2.81764E-03 -1.56796E+01
86 2.53026E+03 6.48567E-01 2.88456E-03 -1.63628E+01
87 2.56190E+03 6.66151E-01 2.95223E-03 -1.70535E+01
88 2.59363E+03 6.83782E-01 3.02074E-03 -1.77507E+01
89 2.62574E+03 7.01442E-01 3.08999E-03 -1.84573E+01
90 2.65803E+03 7.19082E-01 3.16018E-03 -1.91676E+01
91 2.69061E+03 7.36704E-01 3.23112E-03 -1.98844E+01
92 2.72346E+03 7.54270E-01 3.30290E-03 -2.06059E+01
93 2.75669E+03 7.71799E-01 3.37551E-03 -2.13330E+01
94 2.79001E+03 7.89234E-01 3.44887E-03 -2.20629E+01
