# L    TT    EE    BB    TE
2 9.10785E+02 2.44193E-06 1.40986E-06 2.27018E-02
3 8.66891E+02 7.69302E-06 2.82028E-06 5.18608E-02
4 8.28872E+02 1.87262E-05 4.70136E-06 8.87063E-02
5 8.02135E+02 3.86743E-05 7.05392E-06 1.32491E-01
6 7.84813E+02 7.12499E-05 9.87843E-06 1.82609E-01
7 7.74506E+02 1.20704E-04 1.31755E-05 2.38474E-01
8 7.69035E+02 1.91712E-04 1.69471E-05 2.99350E-01
9 7.67417E+02 2.89531E-04 2.11930E-05 3.64731E-01
10 7.68741E+02 4.19521E-04 2.59143E-05 4.33891E-01
11 7.72263E+02 5.87888E-04 3.11137E-05 5.06297E-01
12 7.78064E+02 8.00765E-04 3.67903E-05 5.81801E-01
13 7.85171E+02 1.06471E-03 4.29460E-05 6.58997E-01
14 7.93456E+02 1.38596E-03 4.95834E-05 7.37535E-01
15 8.02696E+02 1.77231E-03 5.67026E-05 8.16726E-01
16 8.13141E+02 2.23120E-03 6.43045E-05 8.96865E-01
17 8.24293E+02 2.77026E-03 7.23919E-05 9.76534E-01
18 8.35796E+02 3.39548E-03 8.09647E-05 1.05487E+00
19 8.48723E+02 4.11853E-03 9.00248E-05 1.13265E+00
20 8.61917E+02 4.94317E-03 9.95750E-05 1.20860E+00
21 8.75580E+02 5.87860E-03 1.09615E-04 1.28179E+00
22 8.89647E+02 6.93301E-03 1.20143E-04 1.35212E+00
23 9.04110E+02 8.11477E-03 1.31167E-04 1.41897E+00
24 9.18995E+02 9.43066E-03 1.42678E-04 1.48130E+00
25 9.34240E+02 1.08898E-02 1.54695E-04 1.53914E+00
26 9.49778E+02 1.25007E-02 1.67200E-04 1.59246E+00
27 9.65684E+02 1.42697E-02 1.80200E-04 1.64046E+00
28 9.81775E+02 1.62060E-02 1.93707E-04 1.68211E+00
29 9.98324E+02 1.83161E-02 2.07710E-04 1.71705E+00
30 1.01506E+03 2.06083E-02 2.22209E-04 1.74583E+00
31 1.03198E+03 2.30898E-02 2.37205E-04 1.76762E+00
32 1.04917E+03 2.57681E-02 2.52707E-04 1.78159E+00
33 1.06664E+03 2.86506E-02 2.68715E-04 1.78656E+00
34 1.08429E+03 3.17426E-02 2.85218E-04 1.78398E+00
35 1.10213E+03 3.50517E-02 3.02228E-04 1.77295E+00
36 1.12015E+03 3.85851E-02 3.19734E-04 1.75263E+00
37 1.13854E+03 4.23493E-02 3.37755E-04 1.72220E+00
38 1.15702E+03 4.63506E-02 3.56273E-04 1.68248E+00
39 1.17568E+03 5.05902E-02 3.75296E-04 1.63283E+00
40 1.19453E+03 5.50743E-02 3.94825E-04 1.57251E+00
41 1.21366E+03 5.98121E-02 4.14859E-04 1.50070E+00
42 1.23287E+03 6.48074E-02 4.35399E-04 1.41832E+00
43 1.25236E+03 7.00648E-02 4.56436E-04 1.32592E+00
44 1.27186E+03 7.55805E-02 4.77988E-04 1.22184E+00
45 1.29172E+03 8.13646E-02 5.00036E-04 1.10498E+00
46 1.31176E+03 8.74274E-02 5.22599E-04 9.76258E-01
47 1.33190E+03 9.37550E-02 5.45658E-04 8.36807E-01
48 1.35222E+03 1.00366E-01 5.69223E-04 6.85045E-01
