#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11043E+04    0.12556E-05    0.00000E+00    0.27369E-01    0.47266E-07    0.33972E-02   -0.43261E-07
     3    0.10482E+04    0.59283E-05    0.00000E+00    0.62595E-01    0.57368E-07    0.33294E-02   -0.73605E-07
     4    0.10003E+04    0.17062E-04    0.00000E+00    0.10711E+00    0.65988E-07    0.32089E-02   -0.10341E-06
     5    0.96667E+03    0.38466E-04    0.00000E+00    0.16000E+00    0.73407E-07    0.30739E-02   -0.13310E-06
     6    0.94486E+03    0.74654E-04    0.00000E+00    0.22055E+00    0.79817E-07    0.29384E-02   -0.16243E-06
     7    0.93182E+03    0.13079E-03    0.00000E+00    0.28802E+00    0.85401E-07    0.28080E-02   -0.19147E-06
     8    0.92480E+03    0.21256E-03    0.00000E+00    0.36154E+00    0.90292E-07    0.26843E-02   -0.22047E-06
     9    0.92256E+03    0.32634E-03    0.00000E+00    0.44049E+00    0.94600E-07    0.25678E-02   -0.24964E-06
    10    0.92396E+03    0.47866E-03    0.00000E+00    0.52398E+00    0.98393E-07    0.24581E-02   -0.27853E-06
    11    0.92809E+03    0.67703E-03    0.00000E+00    0.61138E+00    0.10176E-06    0.23564E-02   -0.30700E-06
    12    0.93502E+03    0.92893E-03    0.00000E+00    0.70247E+00    0.10471E-06    0.22605E-02   -0.33459E-06
    13    0.94356E+03    0.12422E-02    0.00000E+00    0.79556E+00    0.10735E-06    0.21726E-02   -0.36192E-06
    14    0.95356E+03    0.16247E-02    0.00000E+00    0.89021E+00    0.10966E-06    0.20896E-02   -0.38893E-06
    15    0.96474E+03    0.20855E-02    0.00000E+00    0.98560E+00    0.11172E-06    0.20123E-02   -0.41604E-06
    16    0.97740E+03    0.26339E-02    0.00000E+00    0.10820E+01    0.11353E-06    0.19392E-02   -0.44298E-06
    17    0.99094E+03    0.32791E-02    0.00000E+00    0.11779E+01    0.11511E-06    0.18707E-02   -0.46958E-06
    18    0.10049E+04    0.40284E-02    0.00000E+00    0.12720E+01    0.11651E-06    0.18064E-02   -0.49575E-06
    19    0.10207E+04    0.48958E-02    0.00000E+00    0.13653E+01    0.11773E-06    0.17465E-02   -0.52180E-06
    20    0.10367E+04    0.58860E-02    0.00000E+00    0.14563E+01    0.11878E-06    0.16894E-02   -0.54717E-06
    21    0.10534E+04    0.70099E-02    0.00000E+00    0.15439E+01    0.11968E-06    0.16357E-02   -0.57214E-06
    22    0.10706E+04    0.82778E-02    0.00000E+00    0.16279E+01    0.12046E-06    0.15850E-02   -0.59684E-06
    23    0.10883E+04    0.96996E-02    0.00000E+00    0.17075E+01    0.12111E-06    0.15370E-02   -0.62131E-06
    24    0.11065E+04    0.11284E-01    0.00000E+00    0.17815E+01    0.12165E-06    0.14918E-02   -0.64521E-06
    25    0.11252E+04    0.13041E-01    0.00000E+00    0.18499E+01    0.12208E-06    0.14491E-02   -0.66880E-06
    26    0.11443E+04    0.14981E-01    0.00000E+00    0.19128E+01    0.12243E-06    0.14082E-02   -0.69201E-06
    27    0.11639E+04    0.17113E-01    0.00000E+00    0.19691E+01    0.12268E-06    0.13694E-02   -0.71495E-06
    28    0.11837E+04    0.19447E-01    0.00000E+00    0.20175E+01    0.12286E-06    0.13327E-02   -0.73756E-06
    29    0.12041E+04    0.21991E-01    0.00000E+00    0.20575E+01    0.12296E-06    0.12979E-02   -0.75973E-06
    30    0.12247E+04    0.24755E-01    0.00000E+00    0.20901E+01    0.12300E-06    0.12645E-02   -0.78147E-06
    31    0.12456E+04    0.27749E-01    0.00000E+00    0.21140E+01    0.12296E-06    0.12326E-02   -0.80286E-06
    32    0.12669E+04    0.30980E-01    0.00000E+00    0.21282E+01    0.12288E-06    0.12022E-02   -0.82401E-06
    33    0.12885E+04    0.34458E-01    0.00000E+00    0.21314E+01    0.12275E-06    0.11735E-02   -0.84485E-06
    34    0.13104E+04    0.38189E-01    0.00000E+00    0.21253E+01    0.12256E-06    0.11458E-02   -0.86517E-06
    35    0.13325E+04    0.42184E-01    0.00000E+00    0.21088E+01    0.12233E-06    0.11192E-02   -0.88513E-06
    36    0.13549E+04    0.46449E-01    0.00000E+00    0.20808E+01    0.12206E-06    0.10938E-02   -0.90483E-06
    37    0.13777E+04    0.50992E-01    0.00000E+00    0.20405E+01    0.12175E-06    0.10695E-02   -0.92426E-06
    38    0.14007E+04    0.55822E-01    0.00000E+00    0.19887E+01    0.12140E-06    0.10462E-02   -0.94325E-06
    39    0.14239E+04    0.60940E-01    0.00000E+00    0.19248E+01    0.12102E-06    0.10238E-02   -0.96182E-06
    40    0.14474E+04    0.66354E-01    0.00000E+00    0.18477E+01    0.12061E-06    0.10023E-02   -0.98007E-06
    41    0.14712E+04    0.72074E-01    0.00000E+00    0.17565E+01    0.12018E-06    0.98181E-03   -0.99806E-06
    42    0.14952E+04    0.78106E-01    0.00000E+00    0.16523E+01    0.11971E-06    0.96205E-03   -0.10157E-05
    43    0.15195E+04    0.84453E-01    0.00000E+00    0.15359E+01    0.11923E-06    0.94287E-03   -0.10330E-05
    44    0.15439E+04    0.91113E-01    0.00000E+00    0.14052E+01    0.11872E-06    0.92440E-03   -0.10499E-05
    45    0.15687E+04    0.98097E-01    0.00000E+00    0.12588E+01    0.11819E-06    0.90676E-03   -0.10665E-05
    46    0.15938E+04    0.10542E+00    0.00000E+00    0.10978E+01    0.11765E-06    0.88977E-03   -0.10828E-05
    47    0.16190E+04    0.11306E+00    0.00000E+00    0.92369E+00    0.11709E-06    0.87324E-03   -0.10987E-05
    48    0.16443E+04    0.12104E+00    0.00000E+00    0.73452E+00    0.11651E-06    0.85728E-03   -0.11142E-05
    49    0.16701E+04    0.12935E+00    0.00000E+00    0.52878E+00    0.11592E-06    0.84198E-03   -0.11295E-05
    50    0.16962E+04    0.13801E+00    0.00000E+00    0.30769E+00    0.11531E-06    0.82721E-03   -0.11444E-05
    51    0.17222E+04    0.14701E+00    0.00000E+00    0.72668E-01    0.11470E-06    0.81284E-03   -0.11590E-05
    52    0.17487E+04    0.15633E+00    0.00000E+00   -0.17789E+00    0.11407E-06    0.79893E-03   -0.11733E-05
    53    0.17756E+04    0.16601E+00    0.00000E+00   -0.44573E+00    0.11343E-06    0.78557E-03   -0.11873E-05
    54    0.18026E+04    0.17602E+00    0.00000E+00   -0.72939E+00    0.11279E-06    0.77265E-03   -0.12010E-05
    55    0.18296E+04    0.18637E+00    0.00000E+00   -0.10274E+01    0.11214E-06    0.76004E-03   -0.12142E-05
    56    0.18571E+04    0.19707E+00    0.00000E+00   -0.13413E+01    0.11148E-06    0.74781E-03   -0.12271E-05
    57    0.18849E+04    0.20809E+00    0.00000E+00   -0.16725E+01    0.11081E-06    0.73605E-03   -0.12399E-05
    58    0.19130E+04    0.21946E+00    0.00000E+00   -0.20199E+01    0.11014E-06    0.72465E-03   -0.12523E-05
    59    0.19412E+04    0.23117E+00    0.00000E+00   -0.23820E+01    0.10946E-06    0.71350E-03   -0.12644E-05
    60    0.19695E+04    0.24318E+00    0.00000E+00   -0.27581E+01    0.10879E-06    0.70263E-03   -0.12760E-05
    61    0.19985E+04    0.25550E+00    0.00000E+00   -0.31479E+01    0.10810E-06    0.69210E-03   -0.12874E-05
    62    0.20275E+04    0.26812E+00    0.00000E+00   -0.35527E+01    0.10742E-06    0.68190E-03   -0.12984E-05
    63    0.20567E+04    0.28105E+00    0.00000E+00   -0.39741E+01    0.10673E-06    0.67201E-03   -0.13092E-05
    64    0.20864E+04    0.29433E+00    0.00000E+00   -0.44140E+01    0.10604E-06    0.66241E-03   -0.13197E-05
    65    0.21162E+04    0.30796E+00    0.00000E+00   -0.48733E+01    0.10535E-06    0.65309E-03   -0.13299E-05
    66    0.21463E+04    0.32190E+00    0.00000E+00   -0.53509E+01    0.10465E-06    0.64402E-03   -0.13398E-05
    67    0.21766E+04    0.33614E+00    0.00000E+00   -0.58441E+01    0.10396E-06    0.63519E-03   -0.13494E-05
    68    0.22073E+04    0.35068E+00    0.00000E+00   -0.63515E+01    0.10327E-06    0.62659E-03   -0.13587E-05
    69    0.22382E+04    0.36548E+00    0.00000E+00   -0.68702E+01    0.10257E-06    0.61820E-03   -0.13677E-05
    70    0.22695E+04    0.38052E+00    0.00000E+00   -0.74004E+01    0.10188E-06    0.61002E-03   -0.13764E-05
    71    0.23011E+04    0.39580E+00    0.00000E+00   -0.79435E+01    0.10119E-06    0.60203E-03   -0.13848E-05
    72    0.23329E+04    0.41128E+00    0.00000E+00   -0.85007E+01    0.10050E-06    0.59424E-03   -0.13928E-05
    73    0.23649E+04    0.42695E+00    0.00000E+00   -0.90726E+01    0.99809E-07    0.58663E-03   -0.14006E-05
    74    0.23971E+04    0.44282E+00    0.00000E+00   -0.96585E+01    0.99121E-07    0.57920E-03   -0.14080E-05
    75    0.24297E+04    0.45891E+00    0.00000E+00   -0.10257E+02    0.98435E-07    0.57194E-03   -0.14152E-05
    76    0.24625E+04    0.47525E+00    0.00000E+00   -0.10868E+02    0.97751E-07    0.56484E-03   -0.14220E-05
    77    0.24956E+04    0.49181E+00    0.00000E+00   -0.11493E+02    0.97069E-07    0.55791E-03   -0.14286E-05
    78    0.25290E+04    0.50860E+00    0.00000E+00   -0.12131E+02    0.96390E-07    0.55113E-03   -0.14348E-05
    79    0.25627E+04    0.52557E+00    0.00000E+00   -0.12778E+02    0.95713E-07    0.54451E-03   -0.14408E-05
    80    0.25967E+04    0.54270E+00    0.00000E+00   -0.13437E+02    0.95040E-07    0.53803E-03   -0.14465E-05
    81    0.26310E+04    0.55994E+00    0.00000E+00   -0.14107E+02    0.94369E-07    0.53170E-03   -0.14518E-05
    82    0.26656E+04    0.57730E+00    0.00000E+00   -0.14788E+02    0.93701E-07    0.52552E-03   -0.14569E-05
    83    0.27005E+04    0.59475E+00    0.00000E+00   -0.15480E+02    0.93037E-07    0.51947E-03   -0.14617E-05
    84    0.27357E+04    0.61231E+00    0.00000E+00   -0.16181E+02    0.92377E-07    0.51355E-03   -0.14662E-05
    85    0.27711E+04    0.62993E+00    0.00000E+00   -0.16891E+02    0.91719E-07    0.50776E-03   -0.14705E-05
    86    0.28068E+04    0.64763E+00    0.00000E+00   -0.17611E+02    0.91066E-07    0.50208E-03   -0.14744E-05
