#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.159774E+07   0.159774E+07   0.212630E+07   0.212624E+07   0.165649E+07   0.159796E+07   0.159774E+07   0.160080E+07  -0.600339E+00   0.159568E+07   0.159568E+07   0.252387E+00
   0.798228E-04   0.159773E+07   0.159773E+07   0.212529E+07   0.212522E+07   0.165623E+07   0.159795E+07   0.159773E+07   0.160079E+07  -0.600335E+00   0.159568E+07   0.159568E+07   0.282039E+00
   0.892035E-04   0.159772E+07   0.159772E+07   0.212403E+07   0.212394E+07   0.165592E+07   0.159794E+07   0.159772E+07   0.160078E+07  -0.600330E+00   0.159567E+07   0.159567E+07   0.315173E+00
   0.996866E-04   0.159771E+07   0.159771E+07   0.212246E+07   0.212234E+07   0.165552E+07   0.159793E+07   0.159771E+07   0.160076E+07  -0.600323E+00   0.159565E+07   0.159565E+07   0.352196E+00
   0.111402E-03   0.159769E+07   0.159769E+07   0.212049E+07   0.212035E+07   0.165503E+07   0.159791E+07   0.159769E+07   0.160074E+07  -0.600316E+00   0.159564E+07   0.159564E+07   0.393564E+00
   0.124493E-03   0.159767E+07   0.159767E+07   0.211805E+07   0.211787E+07   0.165441E+07   0.159789E+07   0.159767E+07   0.160072E+07  -0.600306E+00   0.159562E+07   0.159562E+07   0.439785E+00
   0.139124E-03   0.159765E+07   0.159765E+07   0.211499E+07   0.211477E+07   0.165364E+07   0.159786E+07   0.159765E+07   0.160069E+07  -0.600293E+00   0.159559E+07   0.159559E+07   0.491426E+00
   0.155474E-03   0.159762E+07   0.159762E+07   0.211118E+07   0.211091E+07   0.165269E+07   0.159783E+07   0.159762E+07   0.160065E+07  -0.600278E+00   0.159556E+07   0.159556E+07   0.549120E+00
   0.173745E-03   0.159758E+07   0.159758E+07   0.210644E+07   0.210609E+07   0.165149E+07   0.159779E+07   0.159758E+07   0.160060E+07  -0.600259E+00   0.159552E+07   0.159552E+07   0.613570E+00
   0.194163E-03   0.159753E+07   0.159753E+07   0.210052E+07   0.210009E+07   0.165000E+07   0.159773E+07   0.159753E+07   0.160054E+07  -0.600235E+00   0.159548E+07   0.159548E+07   0.685562E+00
   0.216981E-03   0.159748E+07   0.159747E+07   0.209316E+07   0.209262E+07   0.164814E+07   0.159767E+07   0.159748E+07   0.160046E+07  -0.600206E+00   0.159542E+07   0.159542E+07   0.765969E+00
   0.242480E-03   0.159740E+07   0.159740E+07   0.208400E+07   0.208333E+07   0.164583E+07   0.159759E+07   0.159740E+07   0.160037E+07  -0.600169E+00   0.159534E+07   0.159534E+07   0.855763E+00
   0.270976E-03   0.159731E+07   0.159731E+07   0.207261E+07   0.207178E+07   0.164294E+07   0.159749E+07   0.159731E+07   0.160025E+07  -0.600122E+00   0.159525E+07   0.159525E+07   0.956022E+00
   0.302821E-03   0.159720E+07   0.159719E+07   0.205846E+07   0.205744E+07   0.163936E+07   0.159736E+07   0.159720E+07   0.160010E+07  -0.600065E+00   0.159513E+07   0.159513E+07   0.106794E+01
   0.338408E-03   0.159706E+07   0.159705E+07   0.204092E+07   0.203966E+07   0.163490E+07   0.159720E+07   0.159705E+07   0.159992E+07  -0.599993E+00   0.159499E+07   0.159499E+07   0.119285E+01
   0.378178E-03   0.159688E+07   0.159687E+07   0.201922E+07   0.201766E+07   0.162937E+07   0.159700E+07   0.159688E+07   0.159970E+07  -0.599904E+00   0.159481E+07   0.159481E+07   0.133220E+01
   0.422621E-03   0.159666E+07   0.159665E+07   0.199241E+07   0.199050E+07   0.162252E+07   0.159676E+07   0.159666E+07   0.159941E+07  -0.599793E+00   0.159458E+07   0.159458E+07   0.148760E+01
   0.472287E-03   0.159638E+07   0.159637E+07   0.195940E+07   0.195706E+07   0.161404E+07   0.159645E+07   0.159638E+07   0.159906E+07  -0.599654E+00   0.159430E+07   0.159430E+07   0.166081E+01
   0.527790E-03   0.159604E+07   0.159602E+07   0.191889E+07   0.191605E+07   0.160357E+07   0.159607E+07   0.159604E+07   0.159863E+07  -0.599483E+00   0.159395E+07   0.159395E+07   0.185375E+01
   0.589815E-03   0.159562E+07   0.159559E+07   0.186939E+07   0.186597E+07   0.159069E+07   0.159559E+07   0.159561E+07   0.159809E+07  -0.599270E+00   0.159352E+07   0.159351E+07   0.206852E+01
   0.659130E-03   0.159509E+07   0.159506E+07   0.180926E+07   0.180516E+07   0.157489E+07   0.159501E+07   0.159508E+07   0.159742E+07  -0.599006E+00   0.159297E+07   0.159297E+07   0.230735E+01
   0.736590E-03   0.159443E+07   0.159439E+07   0.173671E+07   0.173185E+07   0.155561E+07   0.159428E+07   0.159442E+07   0.159659E+07  -0.598680E+00   0.159230E+07   0.159230E+07   0.257263E+01
   0.823153E-03   0.159361E+07   0.159357E+07   0.164995E+07   0.164428E+07   0.153221E+07   0.159337E+07   0.159361E+07   0.159558E+07  -0.598278E+00   0.159147E+07   0.159146E+07   0.286689E+01
   0.919889E-03   0.159261E+07   0.159255E+07   0.154733E+07   0.154084E+07   0.150400E+07   0.159226E+07   0.159260E+07   0.159432E+07  -0.597783E+00   0.159043E+07   0.159043E+07   0.319277E+01
   0.102799E-02   0.159136E+07   0.159129E+07   0.142768E+07   0.142042E+07   0.147031E+07   0.159089E+07   0.159135E+07   0.159279E+07  -0.597178E+00   0.158916E+07   0.158915E+07   0.355294E+01
   0.114880E-02   0.158982E+07   0.158974E+07   0.129064E+07   0.128279E+07   0.143055E+07   0.158920E+07   0.158981E+07   0.159093E+07  -0.596440E+00   0.158758E+07   0.158758E+07   0.395012E+01
   0.128381E-02   0.158794E+07   0.158783E+07   0.113728E+07   0.112914E+07   0.138415E+07   0.158715E+07   0.158793E+07   0.158866E+07  -0.595544E+00   0.158565E+07   0.158564E+07   0.438697E+01
   0.143468E-02   0.158563E+07   0.158549E+07   0.970678E+06   0.962746E+06   0.133094E+07   0.158464E+07   0.158561E+07   0.158593E+07  -0.594464E+00   0.158327E+07   0.158326E+07   0.486607E+01
   0.160328E-02   0.158282E+07   0.158265E+07   0.796574E+06   0.789519E+06   0.127117E+07   0.158160E+07   0.158280E+07   0.158267E+07  -0.593171E+00   0.158038E+07   0.158036E+07   0.538988E+01
   0.179170E-02   0.157941E+07   0.157919E+07   0.623709E+06   0.618319E+06   0.120567E+07   0.157795E+07   0.157938E+07   0.157878E+07  -0.591636E+00   0.157686E+07   0.157685E+07   0.596076E+01
   0.200226E-02   0.157530E+07   0.157503E+07   0.463489E+06   0.460503E+06   0.113595E+07   0.157359E+07   0.157527E+07   0.157420E+07  -0.589828E+00   0.157263E+07   0.157261E+07   0.658110E+01
