#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.457963E+06   0.457963E+06   0.610333E+06   0.610316E+06   0.529795E+06   0.458588E+06   0.457963E+06   0.463493E+06  -0.602495E+00   0.456481E+06   0.456481E+06   0.136072E+01
   0.798228E-04   0.457961E+06   0.457961E+06   0.610259E+06   0.610238E+06   0.529743E+06   0.458586E+06   0.457961E+06   0.463489E+06  -0.602491E+00   0.456479E+06   0.456479E+06   0.152062E+01
   0.892035E-04   0.457959E+06   0.457958E+06   0.610167E+06   0.610141E+06   0.529679E+06   0.458583E+06   0.457959E+06   0.463486E+06  -0.602486E+00   0.456476E+06   0.456476E+06   0.169930E+01
   0.996866E-04   0.457956E+06   0.457955E+06   0.610053E+06   0.610020E+06   0.529598E+06   0.458579E+06   0.457956E+06   0.463481E+06  -0.602479E+00   0.456473E+06   0.456473E+06   0.189898E+01
   0.111402E-03   0.457952E+06   0.457951E+06   0.609910E+06   0.609869E+06   0.529497E+06   0.458574E+06   0.457952E+06   0.463475E+06  -0.602471E+00   0.456469E+06   0.456469E+06   0.212211E+01
   0.124493E-03   0.457947E+06   0.457946E+06   0.609731E+06   0.609680E+06   0.529370E+06   0.458568E+06   0.457947E+06   0.463468E+06  -0.602461E+00   0.456464E+06   0.456464E+06   0.237145E+01
   0.139124E-03   0.457941E+06   0.457939E+06   0.609508E+06   0.609444E+06   0.529213E+06   0.458561E+06   0.457941E+06   0.463458E+06  -0.602448E+00   0.456458E+06   0.456458E+06   0.265007E+01
   0.155474E-03   0.457933E+06   0.457931E+06   0.609229E+06   0.609149E+06   0.529016E+06   0.458552E+06   0.457933E+06   0.463447E+06  -0.602432E+00   0.456451E+06   0.456450E+06   0.296140E+01
   0.173745E-03   0.457924E+06   0.457921E+06   0.608881E+06   0.608782E+06   0.528771E+06   0.458540E+06   0.457924E+06   0.463433E+06  -0.602413E+00   0.456441E+06   0.456441E+06   0.330929E+01
   0.194163E-03   0.457912E+06   0.457909E+06   0.608447E+06   0.608323E+06   0.528464E+06   0.458526E+06   0.457912E+06   0.463415E+06  -0.602388E+00   0.456429E+06   0.456429E+06   0.369800E+01
   0.216981E-03   0.457898E+06   0.457893E+06   0.607905E+06   0.607750E+06   0.528082E+06   0.458508E+06   0.457897E+06   0.463392E+06  -0.602357E+00   0.456414E+06   0.456414E+06   0.413232E+01
   0.242480E-03   0.457879E+06   0.457874E+06   0.607229E+06   0.607036E+06   0.527605E+06   0.458485E+06   0.457878E+06   0.463364E+06  -0.602319E+00   0.456396E+06   0.456395E+06   0.461758E+01
   0.270976E-03   0.457856E+06   0.457850E+06   0.606386E+06   0.606145E+06   0.527010E+06   0.458457E+06   0.457855E+06   0.463330E+06  -0.602271E+00   0.456372E+06   0.456371E+06   0.515971E+01
   0.302821E-03   0.457828E+06   0.457820E+06   0.605335E+06   0.605034E+06   0.526267E+06   0.458422E+06   0.457827E+06   0.463286E+06  -0.602211E+00   0.456343E+06   0.456342E+06   0.576536E+01
   0.338408E-03   0.457792E+06   0.457782E+06   0.604024E+06   0.603649E+06   0.525341E+06   0.458378E+06   0.457791E+06   0.463232E+06  -0.602136E+00   0.456307E+06   0.456306E+06   0.644189E+01
   0.378178E-03   0.457747E+06   0.457735E+06   0.602390E+06   0.601924E+06   0.524188E+06   0.458324E+06   0.457746E+06   0.463164E+06  -0.602042E+00   0.456262E+06   0.456260E+06   0.719753E+01
   0.422621E-03   0.457692E+06   0.457676E+06   0.600355E+06   0.599776E+06   0.522750E+06   0.458256E+06   0.457690E+06   0.463080E+06  -0.601926E+00   0.456206E+06   0.456203E+06   0.804142E+01
   0.472287E-03   0.457622E+06   0.457603E+06   0.597823E+06   0.597103E+06   0.520961E+06   0.458171E+06   0.457620E+06   0.462974E+06  -0.601781E+00   0.456135E+06   0.456132E+06   0.898372E+01
   0.527790E-03   0.457536E+06   0.457512E+06   0.594674E+06   0.593780E+06   0.518736E+06   0.458065E+06   0.457532E+06   0.462843E+06  -0.601600E+00   0.456048E+06   0.456044E+06   0.100357E+02
   0.589815E-03   0.457428E+06   0.457398E+06   0.590762E+06   0.589654E+06   0.515971E+06   0.457933E+06   0.457424E+06   0.462680E+06  -0.601374E+00   0.455938E+06   0.455933E+06   0.112098E+02
   0.659130E-03   0.457293E+06   0.457256E+06   0.585908E+06   0.584538E+06   0.512539E+06   0.457769E+06   0.457288E+06   0.462477E+06  -0.601094E+00   0.455802E+06   0.455795E+06   0.125198E+02
