#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   108    0.30191E+04   -0.31714E+02    0.36476E-05   -0.31714E+02    0.10672E+01   -0.14804E-07    0.36476E-05   -0.14804E-07    0.10945E-10
   109    0.30521E+04   -0.32432E+02    0.35815E-05   -0.32432E+02    0.10818E+01   -0.14652E-07    0.35815E-05   -0.14652E-07    0.10694E-10
   110    0.30851E+04   -0.33143E+02    0.35171E-05   -0.33143E+02    0.10960E+01   -0.14500E-07    0.35171E-05   -0.14500E-07    0.10450E-10
   111    0.31183E+04   -0.33849E+02    0.34543E-05   -0.33849E+02    0.11099E+01   -0.14349E-07    0.34543E-05   -0.14349E-07    0.10214E-10
   112    0.31517E+04   -0.34548E+02    0.33931E-05   -0.34548E+02    0.11234E+01   -0.14198E-07    0.33931E-05   -0.14198E-07    0.99850E-11
   113    0.31853E+04   -0.35240E+02    0.33334E-05   -0.35240E+02    0.11364E+01   -0.14047E-07    0.33334E-05   -0.14047E-07    0.97625E-11
   114    0.32190E+04   -0.35923E+02    0.32751E-05   -0.35923E+02    0.11490E+01   -0.13897E-07    0.32751E-05   -0.13897E-07    0.95463E-11
   115    0.32529E+04   -0.36596E+02    0.32182E-05   -0.36596E+02    0.11612E+01   -0.13747E-07    0.32182E-05   -0.13747E-07    0.93361E-11
   116    0.32869E+04   -0.37261E+02    0.31627E-05   -0.37261E+02    0.11728E+01   -0.13597E-07    0.31627E-05   -0.13597E-07    0.91317E-11
   117    0.33211E+04   -0.37914E+02    0.31084E-05   -0.37914E+02    0.11839E+01   -0.13448E-07    0.31084E-05   -0.13448E-07    0.89329E-11
   118    0.33555E+04   -0.38558E+02    0.30554E-05   -0.38558E+02    0.11947E+01   -0.13298E-07    0.30554E-05   -0.13298E-07    0.87396E-11
   119    0.33900E+04   -0.39189E+02    0.30037E-05   -0.39189E+02    0.12050E+01   -0.13150E-07    0.30037E-05   -0.13150E-07    0.85517E-11
   120    0.34245E+04   -0.39808E+02    0.29531E-05   -0.39808E+02    0.12147E+01   -0.13001E-07    0.29531E-05   -0.13001E-07    0.83690E-11
   121    0.34591E+04   -0.40415E+02    0.29037E-05   -0.40415E+02    0.12239E+01   -0.12853E-07    0.29037E-05   -0.12853E-07    0.81913E-11
   122    0.34937E+04   -0.41008E+02    0.28554E-05   -0.41008E+02    0.12326E+01   -0.12705E-07    0.28554E-05   -0.12705E-07    0.80186E-11
   123    0.35284E+04   -0.41587E+02    0.28083E-05   -0.41587E+02    0.12406E+01   -0.12558E-07    0.28083E-05   -0.12558E-07    0.78506E-11
   124    0.35632E+04   -0.42150E+02    0.27622E-05   -0.42150E+02    0.12482E+01   -0.12411E-07    0.27622E-05   -0.12411E-07    0.76872E-11
   125    0.35980E+04   -0.42698E+02    0.27172E-05   -0.42698E+02    0.12552E+01   -0.12264E-07    0.27172E-05   -0.12264E-07    0.75282E-11
   126    0.36329E+04   -0.43231E+02    0.26731E-05   -0.43231E+02    0.12617E+01   -0.12118E-07    0.26731E-05   -0.12118E-07    0.73736E-11
   127    0.36677E+04   -0.43748E+02    0.26301E-05   -0.43748E+02    0.12675E+01   -0.11972E-07    0.26301E-05   -0.11972E-07    0.72231E-11
   128    0.37026E+04   -0.44247E+02    0.25880E-05   -0.44247E+02    0.12728E+01   -0.11826E-07    0.25880E-05   -0.11826E-07    0.70766E-11
   129    0.37375E+04   -0.44729E+02    0.25468E-05   -0.44729E+02    0.12775E+01   -0.11681E-07    0.25468E-05   -0.11681E-07    0.69340E-11
   130    0.37723E+04   -0.45192E+02    0.25064E-05   -0.45192E+02    0.12815E+01   -0.11536E-07    0.25064E-05   -0.11536E-07    0.67950E-11
   131    0.38072E+04   -0.45637E+02    0.24670E-05   -0.45637E+02    0.12850E+01   -0.11391E-07    0.24670E-05   -0.11391E-07    0.66597E-11
   132    0.38421E+04   -0.46062E+02    0.24283E-05   -0.46062E+02    0.12878E+01   -0.11247E-07    0.24283E-05   -0.11247E-07    0.65277E-11
   133    0.38770E+04   -0.46469E+02    0.23904E-05   -0.46469E+02    0.12901E+01   -0.11103E-07    0.23904E-05   -0.11103E-07    0.63991E-11
   134    0.39118E+04   -0.46852E+02    0.23534E-05   -0.46852E+02    0.12918E+01   -0.10960E-07    0.23534E-05   -0.10960E-07    0.62737E-11
   135    0.39466E+04   -0.47216E+02    0.23170E-05   -0.47216E+02    0.12928E+01   -0.10817E-07    0.23170E-05   -0.10817E-07    0.61514E-11
   136    0.39813E+04   -0.47557E+02    0.22815E-05   -0.47557E+02    0.12932E+01   -0.10675E-07    0.22815E-05   -0.10675E-07    0.60323E-11
   137    0.40159E+04   -0.47876E+02    0.22466E-05   -0.47876E+02    0.12931E+01   -0.10533E-07    0.22466E-05   -0.10533E-07    0.59161E-11
   138    0.40504E+04   -0.48172E+02    0.22125E-05   -0.48172E+02    0.12922E+01   -0.10391E-07    0.22125E-05   -0.10391E-07    0.58029E-11
   139    0.40847E+04   -0.48445E+02    0.21790E-05   -0.48445E+02    0.12909E+01   -0.10250E-07    0.21790E-05   -0.10250E-07    0.56925E-11
   140    0.41190E+04   -0.48695E+02    0.21462E-05   -0.48695E+02    0.12889E+01   -0.10109E-07    0.21462E-05   -0.10109E-07    0.55848E-11
   141    0.41531E+04   -0.48921E+02    0.21141E-05   -0.48921E+02    0.12863E+01   -0.99689E-08    0.21141E-05   -0.99689E-08    0.54799E-11
   142    0.41872E+04   -0.49121E+02    0.20827E-05   -0.49121E+02    0.12831E+01   -0.98291E-08    0.20827E-05   -0.98291E-08    0.53775E-11
   143    0.42212E+04   -0.49298E+02    0.20518E-05   -0.49298E+02    0.12793E+01   -0.96898E-08    0.20518E-05   -0.96898E-08    0.52776E-11
   144    0.42549E+04   -0.49450E+02    0.20216E-05   -0.49450E+02    0.12749E+01   -0.95510E-08    0.20216E-05   -0.95510E-08    0.51801E-11
   145    0.42885E+04   -0.49576E+02    0.19919E-05   -0.49576E+02    0.12700E+01   -0.94126E-08    0.19919E-05   -0.94126E-08    0.50850E-11
   146    0.43221E+04   -0.49676E+02    0.19628E-05   -0.49676E+02    0.12645E+01   -0.92747E-08    0.19628E-05   -0.92747E-08    0.49922E-11
   147    0.43553E+04   -0.49749E+02    0.19343E-05   -0.49749E+02    0.12584E+01   -0.91374E-08    0.19343E-05   -0.91374E-08    0.49015E-11
   148    0.43883E+04   -0.49796E+02    0.19063E-05   -0.49796E+02    0.12518E+01   -0.90005E-08    0.19063E-05   -0.90005E-08    0.48129E-11
   149    0.44213E+04   -0.49816E+02    0.18788E-05   -0.49816E+02    0.12446E+01   -0.88642E-08    0.18788E-05   -0.88642E-08    0.47264E-11
   150    0.44539E+04   -0.49806E+02    0.18518E-05   -0.49806E+02    0.12369E+01   -0.87284E-08    0.18518E-05   -0.87284E-08    0.46418E-11
   151    0.44863E+04   -0.49770E+02    0.18253E-05   -0.49770E+02    0.12287E+01   -0.85931E-08    0.18253E-05   -0.85931E-08    0.45592E-11
   152    0.45184E+04   -0.49707E+02    0.17993E-05   -0.49707E+02    0.12200E+01   -0.84584E-08    0.17993E-05   -0.84584E-08    0.44785E-11
   153    0.45503E+04   -0.49612E+02    0.17738E-05   -0.49612E+02    0.12107E+01   -0.83242E-08    0.17738E-05   -0.83242E-08    0.43995E-11
   154    0.45819E+04   -0.49490E+02    0.17487E-05   -0.49490E+02    0.12011E+01   -0.81906E-08    0.17487E-05   -0.81906E-08    0.43224E-11
   155    0.46133E+04   -0.49339E+02    0.17241E-05   -0.49339E+02    0.11910E+01   -0.80574E-08    0.17241E-05   -0.80574E-08    0.42471E-11
   156    0.46442E+04   -0.49160E+02    0.17000E-05   -0.49160E+02    0.11805E+01   -0.79249E-08    0.17000E-05   -0.79249E-08    0.41734E-11
   157    0.46750E+04   -0.48950E+02    0.16763E-05   -0.48950E+02    0.11696E+01   -0.77929E-08    0.16763E-05   -0.77929E-08    0.41015E-11
   158    0.47054E+04   -0.48710E+02    0.16530E-05   -0.48710E+02    0.11584E+01   -0.76615E-08    0.16530E-05   -0.76615E-08    0.40311E-11
   159    0.47354E+04   -0.48441E+02    0.16301E-05   -0.48441E+02    0.11466E+01   -0.75306E-08    0.16301E-05   -0.75306E-08    0.39623E-11
   160    0.47652E+04   -0.48141E+02    0.16076E-05   -0.48141E+02    0.11346E+01   -0.74003E-08    0.16076E-05   -0.74003E-08    0.38951E-11
   161    0.47946E+04   -0.47811E+02    0.15855E-05   -0.47811E+02    0.11223E+01   -0.72706E-08    0.15855E-05   -0.72706E-08    0.38293E-11
   162    0.48237E+04   -0.47452E+02    0.15638E-05   -0.47452E+02    0.11097E+01   -0.71415E-08    0.15638E-05   -0.71415E-08    0.37650E-11
   163    0.48525E+04   -0.47062E+02    0.15425E-05   -0.47062E+02    0.10967E+01   -0.70130E-08    0.15425E-05   -0.70130E-08    0.37021E-11
   164    0.48808E+04   -0.46642E+02    0.15215E-05   -0.46642E+02    0.10835E+01   -0.68850E-08    0.15215E-05   -0.68850E-08    0.36405E-11
   165    0.49088E+04   -0.46190E+02    0.15009E-05   -0.46190E+02    0.10701E+01   -0.67577E-08    0.15009E-05   -0.67577E-08    0.35803E-11
   166    0.49364E+04   -0.45708E+02    0.14807E-05   -0.45708E+02    0.10565E+01   -0.66309E-08    0.14807E-05   -0.66309E-08    0.35213E-11
   167    0.49637E+04   -0.45196E+02    0.14607E-05   -0.45196E+02    0.10425E+01   -0.65048E-08    0.14607E-05   -0.65048E-08    0.34635E-11
   168    0.49904E+04   -0.44653E+02    0.14411E-05   -0.44653E+02    0.10286E+01   -0.63793E-08    0.14411E-05   -0.63793E-08    0.34070E-11
   169    0.50167E+04   -0.44078E+02    0.14219E-05   -0.44078E+02    0.10145E+01   -0.62544E-08    0.14219E-05   -0.62544E-08    0.33517E-11
   170    0.50427E+04   -0.43474E+02    0.14029E-05   -0.43474E+02    0.10003E+01   -0.61301E-08    0.14029E-05   -0.61301E-08    0.32975E-11
   171    0.50680E+04   -0.42837E+02    0.13843E-05   -0.42837E+02    0.98607E+00   -0.60064E-08    0.13843E-05   -0.60064E-08    0.32444E-11
   172    0.50930E+04   -0.42170E+02    0.13659E-05   -0.42170E+02    0.97178E+00   -0.58834E-08    0.13659E-05   -0.58834E-08    0.31925E-11
   173    0.51173E+04   -0.41472E+02    0.13479E-05   -0.41472E+02    0.95742E+00   -0.57610E-08    0.13479E-05   -0.57610E-08    0.31416E-11
   174    0.51413E+04   -0.40745E+02    0.13301E-05   -0.40745E+02    0.94328E+00   -0.56392E-08    0.13301E-05   -0.56392E-08    0.30918E-11
   175    0.51647E+04   -0.39986E+02    0.13127E-05   -0.39986E+02    0.92908E+00   -0.55181E-08    0.13127E-05   -0.55181E-08    0.30431E-11
   176    0.51876E+04   -0.39197E+02    0.12955E-05   -0.39197E+02    0.91505E+00   -0.53976E-08    0.12955E-05   -0.53976E-08    0.29953E-11
   177    0.52100E+04   -0.38378E+02    0.12786E-05   -0.38378E+02    0.90113E+00   -0.52778E-08    0.12786E-05   -0.52778E-08    0.29485E-11
   178    0.52318E+04   -0.37529E+02    0.12619E-05   -0.37529E+02    0.88754E+00   -0.51587E-08    0.12619E-05   -0.51587E-08    0.29027E-11
