#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10687E+04    0.12464E-05    0.00000E+00    0.27497E-01    0.49481E-07    0.32434E-02   -0.43175E-07
     3    0.10227E+04    0.58886E-05    0.00000E+00    0.62663E-01    0.60192E-07    0.32033E-02   -0.73393E-07
     4    0.98158E+03    0.16956E-04    0.00000E+00    0.10712E+00    0.69399E-07    0.31075E-02   -0.10308E-06
     5    0.95251E+03    0.38245E-04    0.00000E+00    0.15997E+00    0.77387E-07    0.29942E-02   -0.13265E-06
     6    0.93380E+03    0.74254E-04    0.00000E+00    0.22051E+00    0.84347E-07    0.28780E-02   -0.16188E-06
     7    0.92290E+03    0.13013E-03    0.00000E+00    0.28803E+00    0.90467E-07    0.27645E-02   -0.19082E-06
     8    0.91738E+03    0.21156E-03    0.00000E+00    0.36165E+00    0.95878E-07    0.26556E-02   -0.21973E-06
     9    0.91618E+03    0.32490E-03    0.00000E+00    0.44076E+00    0.10069E-06    0.25520E-02   -0.24881E-06
    10    0.91829E+03    0.47667E-03    0.00000E+00    0.52450E+00    0.10498E-06    0.24536E-02   -0.27762E-06
    11    0.92288E+03    0.67439E-03    0.00000E+00    0.61223E+00    0.10882E-06    0.23616E-02   -0.30603E-06
    12    0.93007E+03    0.92551E-03    0.00000E+00    0.70377E+00    0.11224E-06    0.22742E-02   -0.33356E-06
    13    0.93871E+03    0.12379E-02    0.00000E+00    0.79743E+00    0.11532E-06    0.21935E-02   -0.36084E-06
    14    0.94867E+03    0.16194E-02    0.00000E+00    0.89279E+00    0.11807E-06    0.21167E-02   -0.38783E-06
    15    0.95970E+03    0.20791E-02    0.00000E+00    0.98903E+00    0.12055E-06    0.20447E-02   -0.41492E-06
    16    0.97210E+03    0.26263E-02    0.00000E+00    0.10865E+01    0.12277E-06    0.19760E-02   -0.44184E-06
    17    0.98531E+03    0.32702E-02    0.00000E+00    0.11835E+01    0.12474E-06    0.19112E-02   -0.46844E-06
    18    0.99888E+03    0.40182E-02    0.00000E+00    0.12791E+01    0.12652E-06    0.18501E-02   -0.49463E-06
    19    0.10141E+04    0.48842E-02    0.00000E+00    0.13740E+01    0.12811E-06    0.17926E-02   -0.52071E-06
    20    0.10296E+04    0.58729E-02    0.00000E+00    0.14668E+01    0.12951E-06    0.17375E-02   -0.54613E-06
    21    0.10456E+04    0.69954E-02    0.00000E+00    0.15565E+01    0.13075E-06    0.16853E-02   -0.57114E-06
    22    0.10621E+04    0.82617E-02    0.00000E+00    0.16427E+01    0.13185E-06    0.16357E-02   -0.59590E-06
    23    0.10790E+04    0.96820E-02    0.00000E+00    0.17249E+01    0.13282E-06    0.15885E-02   -0.62043E-06
    24    0.10963E+04    0.11265E-01    0.00000E+00    0.18017E+01    0.13366E-06    0.15438E-02   -0.64442E-06
    25    0.11141E+04    0.13021E-01    0.00000E+00    0.18733E+01    0.13439E-06    0.15012E-02   -0.66812E-06
    26    0.11322E+04    0.14959E-01    0.00000E+00    0.19395E+01    0.13501E-06    0.14603E-02   -0.69145E-06
