# L    TT    EE    TE    PP    TP
2 9.20817E+02 1.16878E-06 2.59292E-02 1.01103E+06 2.47966E+04
3 8.94174E+02 5.53255E-06 5.86994E-02 1.55788E+06 2.95608E+04
4 8.67029E+02 1.59516E-05 1.00171E-01 2.04599E+06 3.18338E+04
5 8.47649E+02 3.60167E-05 1.49571E-01 2.47878E+06 3.28001E+04
6 8.35603E+02 6.99881E-05 2.06243E-01 2.86216E+06 3.30446E+04
7 8.29289E+02 1.22743E-04 2.69545E-01 3.20351E+06 3.28705E+04
8 8.26897E+02 1.99683E-04 3.38668E-01 3.50864E+06 3.24449E+04
9 8.27777E+02 3.06828E-04 4.13075E-01 3.78272E+06 3.18628E+04
10 8.31118E+02 4.50393E-04 4.91932E-01 4.02919E+06 3.11875E+04
11 8.36350E+02 6.37493E-04 5.74702E-01 4.25254E+06 3.04717E+04
12 8.43657E+02 8.75225E-04 6.61191E-01 4.45346E+06 2.97217E+04
13 8.52011E+02 1.17116E-03 7.49843E-01 4.63662E+06 2.89866E+04
14 8.61340E+02 1.53256E-03 8.40263E-01 4.80202E+06 2.82435E+04
15 8.71470E+02 1.96817E-03 9.31720E-01 4.95308E+06 2.75172E+04
16 8.82743E+02 2.48687E-03 1.02449E+00 5.09061E+06 2.67971E+04
17 8.94525E+02 3.09738E-03 1.11708E+00 5.21486E+06 2.60963E+04
18 9.06572E+02 3.80672E-03 1.20853E+00 5.32855E+06 2.54174E+04
19 9.20026E+02 4.62818E-03 1.29963E+00 5.43213E+06 2.47676E+04
20 9.33655E+02 5.56614E-03 1.38896E+00 5.52587E+06 2.41310E+04
21 9.47636E+02 6.63117E-03 1.47558E+00 5.61099E+06 2.35172E+04
22 9.61881E+02 7.83284E-03 1.55920E+00 5.68854E+06 2.29263E+04
23 9.76565E+02 9.18091E-03 1.63939E+00 5.75889E+06 2.23548E+04
24 9.91514E+02 1.06828E-02 1.71475E+00 5.82211E+06 2.18078E+04
25 1.00673E+03 1.23500E-02 1.78536E+00 5.87944E+06 2.12820E+04
26 1.02229E+03 1.41904E-02 1.85131E+00 5.93106E+06 2.07703E+04
27 1.03812E+03 1.62128E-02 1.91163E+00 5.97713E+06 2.02778E+04
28 1.05403E+03 1.84278E-02 1.96518E+00 6.01846E+06 1.98048E+04
29 1.07030E+03 2.08432E-02 2.01143E+00 6.05504E+06 1.93519E+04
30 1.08683E+03 2.34662E-02 2.05117E+00 6.08749E+06 1.89114E+04
31 1.10345E+03 2.63082E-02 2.08336E+00 6.11562E+06 1.84849E+04
32 1.12025E+03 2.93761E-02 2.10719E+00 6.14024E+06 1.80752E+04
33 1.13730E+03 3.26779E-02 2.12134E+00 6.16144E+06 1.76830E+04
34 1.15454E+03 3.62207E-02 2.12697E+00 6.17937E+06 1.73022E+04
35 1.17195E+03 4.00132E-02 2.12372E+00 6.19415E+06 1.69329E+04
