# L    TT    EE    BB    TE
2 1.01309E+03 2.62728E-06 1.47547E-06 2.51086E-02
3 9.61628E+02 8.39007E-06 2.95140E-06 5.74252E-02
4 9.17684E+02 2.05729E-05 4.92016E-06 9.82637E-02
5 8.86841E+02 4.26714E-05 7.38230E-06 1.46785E-01
6 8.66850E+02 7.88274E-05 1.03383E-05 2.02325E-01
7 8.54887E+02 1.33777E-04 1.37896E-05 2.64232E-01
8 8.48456E+02 2.12747E-04 1.77372E-05 3.31680E-01
9 8.46411E+02 3.21570E-04 2.21820E-05 4.04100E-01
10 8.47704E+02 4.66264E-04 2.71259E-05 4.80695E-01
11 8.51502E+02 6.53691E-04 3.25689E-05 5.60867E-01
12 8.57869E+02 8.90731E-04 3.85128E-05 6.44434E-01
13 8.65722E+02 1.18456E-03 4.49595E-05 7.29826E-01
14 8.74905E+02 1.54244E-03 5.19107E-05 8.16659E-01
15 8.85180E+02 1.97270E-03 5.93664E-05 9.04152E-01
16 8.96804E+02 2.48370E-03 6.73305E-05 9.92636E-01
17 9.09244E+02 3.08415E-03 7.58018E-05 1.08052E+00
18 9.22088E+02 3.78046E-03 8.47833E-05 1.16685E+00
19 9.36491E+02 4.58576E-03 9.42729E-05 1.25245E+00
20 9.51261E+02 5.50418E-03 1.04282E-04 1.33584E+00
21 9.66582E+02 6.54580E-03 1.14805E-04 1.41620E+00
22 9.82453E+02 7.72000E-03 1.25841E-04 1.49327E+00
23 9.98691E+02 9.03593E-03 1.37391E-04 1.56629E+00
24 1.01539E+03 1.05016E-02 1.49464E-04 1.63409E+00
25 1.03254E+03 1.21263E-02 1.62060E-04 1.69684E+00
26 1.05016E+03 1.39189E-02 1.75170E-04 1.75454E+00
27 1.06805E+03 1.58886E-02 1.88803E-04 1.80610E+00
28 1.08630E+03 1.80436E-02 2.02968E-04 1.85041E+00
29 1.10502E+03 2.03931E-02 2.17646E-04 1.88711E+00
30 1.12392E+03 2.29435E-02 2.32857E-04 1.91702E+00
31 1.14318E+03 2.57049E-02 2.48590E-04 1.93876E+00
32 1.16272E+03 2.86855E-02 2.64847E-04 1.95179E+00
33 1.18254E+03 3.18937E-02 2.81635E-04 1.95472E+00
34 1.20263E+03 3.53340E-02 2.98956E-04 1.94894E+00
35 1.22300E+03 3.90156E-02 3.16800E-04 1.93381E+00
36 1.24355E+03 4.29467E-02 3.35175E-04 1.90803E+00
37 1.26446E+03 4.71337E-02 3.54074E-04 1.87096E+00
38 1.28557E+03 5.15831E-02 3.73514E-04 1.82326E+00
39 1.30694E+03 5.62986E-02 3.93477E-04 1.76464E+00
40 1.32850E+03 6.12857E-02 4.13972E-04 1.69372E+00
41 1.35043E+03 6.65534E-02 4.34999E-04 1.61005E+00
42 1.37244E+03 7.21083E-02 4.56558E-04 1.51437E+00
43 1.39474E+03 7.79522E-02 4.78640E-04 1.40740E+00
44 1.41712E+03 8.40842E-02 5.01254E-04 1.28740E+00
45 1.43987E+03 9.05134E-02 5.24409E-04 1.15300E+00
46 1.46299E+03 9.72545E-02 5.48088E-04 1.00520E+00
47 1.48611E+03 1.04291E-01 5.72289E-04 8.45374E-01
48 1.50941E+03 1.11630E-01 5.97031E-04 6.71736E-01
49 1.53299E+03 1.19282E-01 6.22297E-04 4.82887E-01
50 1.55703E+03 1.27245E-01 6.48094E-04 2.79947E-01
51 1.58097E+03 1.35529E-01 6.74424E-04 6.42379E-02
52 1.60528E+03 1.44107E-01 7.01277E-04 -1.65730E-01
53 1.62996E+03 1.53015E-01 7.28661E-04 -4.11540E-01
54 1.65473E+03 1.62225E-01 7.56578E-04 -6.71864E-01
55 1.67959E+03 1.71748E-01 7.85018E-04 -9.45390E-01
56 1.70482E+03 1.81583E-01 8.13989E-04 -1.23336E+00
57 1.73032E+03 1.91720E-01 8.43484E-04 -1.53730E+00
58 1.75620E+03 2.02179E-01 8.73502E-04 -1.85610E+00
59 1.78207E+03 2.12949E-01 9.04051E-04 -2.18839E+00
60 1.80812E+03 2.23985E-01 9.35115E-04 -2.53342E+00
61 1.83473E+03 2.35315E-01 9.66765E-04 -2.89103E+00
62 1.86133E+03 2.46930E-01 9.98875E-04 -3.26249E+00
63 1.88821E+03 2.58819E-01 1.03153E-03 -3.64918E+00
64 1.91546E+03 2.71030E-01 1.06465E-03 -4.05265E+00
65 1.94280E+03 2.83562E-01 1.09841E-03 -4.47411E+00
66 1.97050E+03 2.96378E-01 1.13263E-03 -4.91217E+00
67 1.99830E+03 3.09470E-01 1.16740E-03 -5.36464E+00
68 2.02646E+03 3.22845E-01 1.20263E-03 -5.83004E+00
69 2.05481E+03 3.36441E-01 1.23841E-03 -6.30581E+00
70 2.08362E+03 3.50276E-01 1.27474E-03 -6.79213E+00
71 2.11261E+03 3.64312E-01 1.31162E-03 -7.29028E+00
72 2.14178E+03 3.78550E-01 1.34905E-03 -7.80128E+00
73 2.17123E+03 3.92954E-01 1.38694E-03 -8.32585E+00
74 2.20077E+03 4.07541E-01 1.42538E-03 -8.86309E+00
75 2.23068E+03 4.22338E-01 1.46437E-03 -9.41170E+00
76 2.26077E+03 4.37356E-01 1.50382E-03 -9.97315E+00
77 2.29123E+03 4.52576E-01 1.54391E-03 -1.05456E+01
78 2.32187E+03 4.68016E-01 1.58446E-03 -1.11300E+01
79 2.35279E+03 4.83612E-01 1.62556E-03 -1.17245E+01
80 2.38407E+03 4.99355E-01 1.66721E-03 -1.23281E+01
81 2.41554E+03 5.15198E-01 1.70932E-03 -1.29428E+01
82 2.44728E+03 5.31152E-01 1.75207E-03 -1.35666E+01
83 2.47939E+03 5.47198E-01 1.79528E-03 -1.42015E+01
84 2.51168E+03 5.63326E-01 1.83904E-03 -1.48437E+01
85 2.54416E+03 5.79527E-01 1.88335E-03 -1.54950E+01
86 2.57691E+03 5.95793E-01 1.92830E-03 -1.61547E+01
87 2.61012E+03 6.12095E-01 1.97371E-03 -1.68216E+01
88 2.64342E+03 6.28462E-01 2.01968E-03 -1.74950E+01
89 2.67700E+03 6.44856E-01 2.06619E-03 -1.81766E+01
90 2.71085E+03 6.61250E-01 2.11325E-03 -1.88638E+01
91 2.74489E+03 6.77635E-01 2.16086E-03 -1.95555E+01
92 2.77920E+03 6.93983E-01 2.20903E-03 -2.02527E+01
93 2.81388E+03 7.10304E-01 2.25784E-03 -2.09545E+01
94 2.84855E+03 7.26560E-01 2.30710E-03 -2.16600E+01
95 2.88360E+03 7.42734E-01 2.35701E-03 -2.23692E+01
96 2.91864E+03 7.58826E-01 2.40746E-03 -2.30820E+01
97 2.95415E+03 7.74807E-01 2.45856E-03 -2.37976E+01
98 2.98993E+03 7.90687E-01 2.51012E-03 -2.45132E+01
99 3.02571E+03 8.06412E-01 2.56232E-03 -2.52315E+01
100 3.06185E+03 8.21989E-01 2.61517E-03 -2.59489E+01
101 3.09809E+03 8.37466E-01 2.66856E-03 -2.66682E+01
102 3.13488E+03 8.52713E-01 2.72250E-03 -2.73865E+01
103 3.17157E+03 8.67777E-01 2.77709E-03 -2.81057E+01
104 3.20855E+03 8.82676E-01 2.83232E-03 -2.88213E+01
105 3.24561E+03 8.97327E-01 2.88809E-03 -2.95351E+01
106 3.28295E+03 9.11804E-01 2.94452E-03 -3.02470E+01
107 3.32019E+03 9.25941E-01 3.00149E-03 -3.09552E+01
108 3.35790E+03 9.39885E-01 3.05919E-03 -3.16598E+01
109 3.39570E+03 9.53463E-01 3.11745E-03 -3.23598E+01
110 3.43349E+03 9.66674E-01 3.17634E-03 -3.30533E+01
111 3.47157E+03 9.79701E-01 3.23588E-03 -3.37423E+01
112 3.50973E+03 9.92361E-01 3.29616E-03 -3.44258E+01
113 3.54817E+03 1.00475E+00 3.35698E-03 -3.51019E+01
114 3.58661E+03 1.01667E+00 3.41845E-03 -3.57707E+01
115 3.62532E+03 1.02832E+00 3.48065E-03 -3.64312E+01
116 3.66404E+03 1.03952E+00 3.54349E-03 -3.70826E+01
117 3.70303E+03 1.05034E+00 3.60698E-03 -3.77248E+01
118 3.74220E+03 1.06080E+00 3.67110E-03 -3.83578E+01
119 3.78138E+03 1.07098E+00 3.73596E-03 -3.89789E+01
120 3.82064E+03 1.08052E+00 3.80156E-03 -3.95899E+01
121 3.85991E+03 1.08979E+00 3.86780E-03 -4.01880E+01
122 3.89935E+03 1.09851E+00 3.93477E-03 -4.07752E+01
123 3.93871E+03 1.10685E+00 4.00238E-03 -4.13485E+01
124 3.97825E+03 1.11465E+00 4.07073E-03 -4.19072E+01
125 4.01770E+03 1.12199E+00 4.13981E-03 -4.24522E+01
126 4.05724E+03 1.12896E+00 4.20962E-03 -4.29834E+01
127 4.09678E+03 1.13539E+00 4.28017E-03 -4.34989E+01
