#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.897062E+07   0.897062E+07   0.118296E+08   0.118291E+08   0.897209E+07   0.897064E+07   0.897062E+07   0.897733E+07  -0.589558E+00   0.850798E+07   0.850798E+07   0.130414E+00
   0.798228E-04   0.897049E+07   0.897049E+07   0.117970E+08   0.117964E+08   0.897151E+07   0.897050E+07   0.897049E+07   0.897718E+07  -0.589548E+00   0.850786E+07   0.850786E+07   0.145716E+00
   0.892035E-04   0.897033E+07   0.897033E+07   0.117564E+08   0.117556E+08   0.897078E+07   0.897034E+07   0.897033E+07   0.897699E+07  -0.589535E+00   0.850770E+07   0.850770E+07   0.162807E+00
   0.996866E-04   0.897014E+07   0.897014E+07   0.117058E+08   0.117049E+08   0.896988E+07   0.897014E+07   0.897014E+07   0.897676E+07  -0.589519E+00   0.850752E+07   0.850752E+07   0.181893E+00
   0.111402E-03   0.896989E+07   0.896989E+07   0.116430E+08   0.116419E+08   0.896875E+07   0.896988E+07   0.896989E+07   0.897647E+07  -0.589500E+00   0.850728E+07   0.850728E+07   0.203204E+00
   0.124493E-03   0.896959E+07   0.896959E+07   0.115650E+08   0.115636E+08   0.896734E+07   0.896956E+07   0.896959E+07   0.897610E+07  -0.589475E+00   0.850698E+07   0.850698E+07   0.226995E+00
   0.139124E-03   0.896921E+07   0.896921E+07   0.114683E+08   0.114666E+08   0.896558E+07   0.896916E+07   0.896921E+07   0.897565E+07  -0.589444E+00   0.850661E+07   0.850661E+07   0.253546E+00
   0.155474E-03   0.896873E+07   0.896873E+07   0.113485E+08   0.113464E+08   0.896338E+07   0.896866E+07   0.896873E+07   0.897508E+07  -0.589405E+00   0.850615E+07   0.850615E+07   0.283168E+00
   0.173745E-03   0.896814E+07   0.896814E+07   0.112007E+08   0.111981E+08   0.896064E+07   0.896804E+07   0.896814E+07   0.897438E+07  -0.589357E+00   0.850557E+07   0.850557E+07   0.316203E+00
   0.194163E-03   0.896740E+07   0.896740E+07   0.110185E+08   0.110154E+08   0.895722E+07   0.896726E+07   0.896740E+07   0.897350E+07  -0.589297E+00   0.850485E+07   0.850485E+07   0.353027E+00
   0.216981E-03   0.896648E+07   0.896648E+07   0.107950E+08   0.107912E+08   0.895296E+07   0.896630E+07   0.896648E+07   0.897241E+07  -0.589222E+00   0.850395E+07   0.850395E+07   0.394048E+00
   0.242480E-03   0.896534E+07   0.896533E+07   0.105219E+08   0.105173E+08   0.894766E+07   0.896509E+07   0.896534E+07   0.897105E+07  -0.589130E+00   0.850284E+07   0.850284E+07   0.439710E+00
   0.270976E-03   0.896391E+07   0.896390E+07   0.101899E+08   0.101844E+08   0.894104E+07   0.896359E+07   0.896391E+07   0.896936E+07  -0.589015E+00   0.850144E+07   0.850144E+07   0.490493E+00
   0.302821E-03   0.896214E+07   0.896213E+07   0.978934E+07   0.978285E+07   0.893282E+07   0.896173E+07   0.896214E+07   0.896727E+07  -0.588872E+00   0.849971E+07   0.849971E+07   0.546906E+00
   0.338408E-03   0.895993E+07   0.895992E+07   0.931009E+07   0.930253E+07   0.892259E+07   0.895942E+07   0.895993E+07   0.896468E+07  -0.588695E+00   0.849756E+07   0.849756E+07   0.609489E+00
   0.378178E-03   0.895720E+07   0.895718E+07   0.874302E+07   0.873437E+07   0.890988E+07   0.895654E+07   0.895719E+07   0.896149E+07  -0.588477E+00   0.849488E+07   0.849488E+07   0.678806E+00
   0.422621E-03   0.895381E+07   0.895378E+07   0.808134E+07   0.807170E+07   0.889411E+07   0.895298E+07   0.895380E+07   0.895755E+07  -0.588208E+00   0.849156E+07   0.849156E+07   0.755431E+00
   0.472287E-03   0.894961E+07   0.894958E+07   0.732287E+07   0.731249E+07   0.887458E+07   0.894857E+07   0.894961E+07   0.895271E+07  -0.587878E+00   0.848745E+07   0.848745E+07   0.839948E+00
   0.527790E-03   0.894443E+07   0.894439E+07   0.647299E+07   0.646230E+07   0.885045E+07   0.894312E+07   0.894442E+07   0.894679E+07  -0.587474E+00   0.848237E+07   0.848237E+07   0.932929E+00
   0.589815E-03   0.893805E+07   0.893800E+07   0.554816E+07   0.553783E+07   0.882070E+07   0.893642E+07   0.893804E+07   0.893956E+07  -0.586981E+00   0.847610E+07   0.847610E+07   0.103493E+01
   0.659130E-03   0.893022E+07   0.893016E+07   0.457927E+07   0.457021E+07   0.878413E+07   0.892819E+07   0.893021E+07   0.893078E+07  -0.586382E+00   0.846839E+07   0.846839E+07   0.114649E+01
   0.736590E-03   0.892063E+07   0.892056E+07   0.361367E+07   0.360693E+07   0.873934E+07   0.891811E+07   0.892062E+07   0.892016E+07  -0.585659E+00   0.845894E+07   0.845894E+07   0.126812E+01
   0.823153E-03   0.890895E+07   0.890885E+07   0.271340E+07   0.270992E+07   0.868474E+07   0.890583E+07   0.890893E+07   0.890737E+07  -0.584790E+00   0.844741E+07   0.844741E+07   0.140034E+01
   0.919889E-03   0.889478E+07   0.889466E+07   0.194692E+07   0.194714E+07   0.861885E+07   0.889094E+07   0.889476E+07   0.889205E+07  -0.583751E+00   0.843340E+07   0.843340E+07   0.154373E+01
   0.102799E-02   0.887766E+07   0.887751E+07   0.137220E+07   0.137559E+07   0.853927E+07   0.887296E+07   0.887764E+07   0.887374E+07  -0.582517E+00   0.841646E+07   0.841646E+07   0.169897E+01
   0.114880E-02   0.885710E+07   0.885692E+07   0.101269E+07   0.101746E+07   0.844441E+07   0.885137E+07   0.885707E+07   0.885194E+07  -0.581055E+00   0.839612E+07   0.839611E+07   0.186695E+01
   0.128381E-02   0.883254E+07   0.883231E+07   0.835840E+06   0.839331E+06   0.833202E+07   0.882559E+07   0.883250E+07   0.882606E+07  -0.579328E+00   0.837181E+07   0.837180E+07   0.204880E+01
   0.143468E-02   0.880334E+07   0.880306E+07   0.753065E+06   0.753162E+06   0.820052E+07   0.879497E+07   0.880330E+07   0.879539E+07  -0.577295E+00   0.834296E+07   0.834295E+07   0.224591E+01
   0.160328E-02   0.876882E+07   0.876847E+07   0.660224E+06   0.657335E+06   0.804864E+07   0.875881E+07   0.876876E+07   0.875918E+07  -0.574906E+00   0.830892E+07   0.830890E+07   0.245976E+01
   0.179170E-02   0.872821E+07   0.872777E+07   0.509993E+06   0.507476E+06   0.787576E+07   0.871636E+07   0.872813E+07   0.871664E+07  -0.572106E+00   0.826898E+07   0.826897E+07   0.269187E+01
   0.200226E-02   0.868069E+07   0.868014E+07   0.353197E+06   0.354074E+06   0.768213E+07   0.866680E+07   0.868059E+07   0.866700E+07  -0.568840E+00   0.822239E+07   0.822237E+07   0.294361E+01
   0.223756E-02   0.862540E+07   0.862472E+07   0.270963E+06   0.273305E+06   0.746888E+07   0.860931E+07   0.862528E+07   0.860946E+07  -0.565055E+00   0.816833E+07   0.816831E+07   0.321644E+01
   0.250052E-02   0.856149E+07   0.856064E+07   0.246846E+06   0.246216E+06   0.723791E+07   0.854306E+07   0.856134E+07   0.854320E+07  -0.560698E+00   0.810601E+07   0.810598E+07   0.351201E+01
   0.279438E-02   0.848810E+07   0.848704E+07   0.194046E+06   0.192447E+06   0.699133E+07   0.846724E+07   0.848791E+07   0.846735E+07  -0.555715E+00   0.803467E+07   0.803464E+07   0.383218E+01
   0.312277E-02   0.840441E+07   0.840310E+07   0.134092E+06   0.135570E+06   0.673077E+07   0.838106E+07   0.840418E+07   0.838114E+07  -0.550053E+00   0.795357E+07   0.795353E+07   0.417877E+01
   0.348976E-02   0.830965E+07   0.830803E+07   0.121013E+06   0.120521E+06   0.645677E+07   0.828377E+07   0.830937E+07   0.828384E+07  -0.543663E+00   0.786198E+07   0.786193E+07   0.455359E+01
   0.389987E-02   0.820306E+07   0.820106E+07   0.902293E+05   0.887912E+05   0.616879E+07   0.817461E+07   0.820271E+07   0.817466E+07  -0.536495E+00   0.775921E+07   0.775915E+07   0.495855E+01
   0.435818E-02   0.808392E+07   0.808144E+07   0.741612E+05   0.717409E+05   0.586596E+07   0.805285E+07   0.808349E+07   0.805290E+07  -0.528501E+00   0.764456E+07   0.764448E+07   0.539545E+01
   0.440687E-02   0.807129E+07   0.806876E+07   0.741810E+05   0.712197E+05   0.583484E+07   0.803996E+07   0.807085E+07   0.804000E+07  -0.527654E+00   0.763241E+07   0.763234E+07   0.544096E+01
   0.445611E-02   0.805852E+07   0.805594E+07   0.740155E+05   0.705085E+05   0.580358E+07   0.802693E+07   0.805808E+07   0.802697E+07  -0.526799E+00   0.762014E+07   0.762006E+07   0.548680E+01
   0.450590E-02   0.804562E+07   0.804298E+07   0.735352E+05   0.695193E+05   0.577217E+07   0.801376E+07   0.804517E+07   0.801380E+07  -0.525934E+00   0.760774E+07   0.760766E+07   0.553299E+01
   0.455624E-02   0.803259E+07   0.802989E+07   0.726428E+05   0.681965E+05   0.574061E+07   0.800046E+07   0.803212E+07   0.800050E+07  -0.525061E+00   0.759522E+07   0.759514E+07   0.557952E+01
   0.460715E-02   0.801942E+07   0.801666E+07   0.712823E+05   0.665227E+05   0.570890E+07   0.798703E+07   0.801894E+07   0.798707E+07  -0.524179E+00   0.758256E+07   0.758248E+07   0.562638E+01
   0.465863E-02   0.800611E+07   0.800330E+07   0.694461E+05   0.645214E+05   0.567705E+07   0.797345E+07   0.800563E+07   0.797349E+07  -0.523288E+00   0.756978E+07   0.756969E+07   0.567359E+01
   0.471068E-02   0.799267E+07   0.798980E+07   0.671753E+05   0.622547E+05   0.564506E+07   0.795974E+07   0.799217E+07   0.795978E+07  -0.522388E+00   0.755686E+07   0.755678E+07   0.572115E+01
   0.476331E-02   0.797909E+07   0.797615E+07   0.645569E+05   0.598173E+05   0.561292E+07   0.794589E+07   0.797858E+07   0.794593E+07  -0.521479E+00   0.754382E+07   0.754373E+07   0.576905E+01
   0.481653E-02   0.796537E+07   0.796237E+07   0.617145E+05   0.573261E+05   0.558064E+07   0.793191E+07   0.796485E+07   0.793194E+07  -0.520561E+00   0.753064E+07   0.753055E+07   0.581730E+01
   0.487035E-02   0.795151E+07   0.794845E+07   0.587954E+05   0.549072E+05   0.554823E+07   0.791778E+07   0.795098E+07   0.791781E+07  -0.519633E+00   0.751734E+07   0.751725E+07   0.586590E+01
   0.492476E-02   0.793751E+07   0.793438E+07   0.559544E+05   0.526813E+05   0.551567E+07   0.790351E+07   0.793697E+07   0.790354E+07  -0.518697E+00   0.750390E+07   0.750380E+07   0.591484E+01
   0.497979E-02   0.792337E+07   0.792018E+07   0.533367E+05   0.507492E+05   0.548298E+07   0.788911E+07   0.792282E+07   0.788914E+07  -0.517751E+00   0.749032E+07   0.749023E+07   0.596413E+01
   0.503543E-02   0.790908E+07   0.790583E+07   0.510600E+05   0.491790E+05   0.545016E+07   0.787456E+07   0.790852E+07   0.787458E+07  -0.516796E+00   0.747662E+07   0.747652E+07   0.601378E+01
   0.509169E-02   0.789466E+07   0.789133E+07   0.492014E+05   0.479967E+05   0.541721E+07   0.785986E+07   0.789409E+07   0.785989E+07  -0.515831E+00   0.746277E+07   0.746268E+07   0.606378E+01
   0.514858E-02   0.788009E+07   0.787670E+07   0.477872E+05   0.471828E+05   0.538412E+07   0.784503E+07   0.787951E+07   0.784506E+07  -0.514857E+00   0.744880E+07   0.744870E+07   0.611413E+01
