#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.935713E+07   0.935712E+07   0.123334E+08   0.123329E+08   0.935815E+07   0.935714E+07   0.935713E+07   0.936443E+07  -0.588954E+00   0.884767E+07   0.884767E+07   0.137372E+00
   0.798228E-04   0.935699E+07   0.935698E+07   0.122979E+08   0.122973E+08   0.935761E+07   0.935700E+07   0.935699E+07   0.936426E+07  -0.588943E+00   0.884753E+07   0.884753E+07   0.153490E+00
   0.892035E-04   0.935681E+07   0.935681E+07   0.122538E+08   0.122530E+08   0.935694E+07   0.935681E+07   0.935681E+07   0.936406E+07  -0.588929E+00   0.884736E+07   0.884736E+07   0.171490E+00
   0.996866E-04   0.935659E+07   0.935659E+07   0.121988E+08   0.121979E+08   0.935610E+07   0.935658E+07   0.935659E+07   0.936379E+07  -0.588912E+00   0.884715E+07   0.884715E+07   0.191592E+00
   0.111402E-03   0.935632E+07   0.935632E+07   0.121305E+08   0.121294E+08   0.935506E+07   0.935630E+07   0.935632E+07   0.936347E+07  -0.588891E+00   0.884689E+07   0.884689E+07   0.214036E+00
   0.124493E-03   0.935598E+07   0.935598E+07   0.120458E+08   0.120443E+08   0.935375E+07   0.935594E+07   0.935598E+07   0.936306E+07  -0.588864E+00   0.884656E+07   0.884656E+07   0.239089E+00
   0.139124E-03   0.935556E+07   0.935555E+07   0.119407E+08   0.119389E+08   0.935212E+07   0.935550E+07   0.935556E+07   0.936256E+07  -0.588831E+00   0.884615E+07   0.884615E+07   0.267047E+00
   0.155474E-03   0.935503E+07   0.935502E+07   0.118106E+08   0.118084E+08   0.935008E+07   0.935495E+07   0.935503E+07   0.936192E+07  -0.588790E+00   0.884564E+07   0.884564E+07   0.298237E+00
   0.173745E-03   0.935437E+07   0.935436E+07   0.116501E+08   0.116474E+08   0.934755E+07   0.935425E+07   0.935437E+07   0.936114E+07  -0.588739E+00   0.884500E+07   0.884500E+07   0.333016E+00
   0.194163E-03   0.935355E+07   0.935354E+07   0.114525E+08   0.114492E+08   0.934438E+07   0.935339E+07   0.935354E+07   0.936016E+07  -0.588675E+00   0.884420E+07   0.884420E+07   0.371778E+00
   0.216981E-03   0.935252E+07   0.935251E+07   0.112102E+08   0.112061E+08   0.934044E+07   0.935232E+07   0.935252E+07   0.935895E+07  -0.588595E+00   0.884320E+07   0.884320E+07   0.414950E+00
   0.242480E-03   0.935124E+07   0.935124E+07   0.109144E+08   0.109095E+08   0.933552E+07   0.935098E+07   0.935124E+07   0.935744E+07  -0.588496E+00   0.884196E+07   0.884196E+07   0.462998E+00
   0.270976E-03   0.934966E+07   0.934964E+07   0.105553E+08   0.105495E+08   0.932939E+07   0.934932E+07   0.934965E+07   0.935556E+07  -0.588374E+00   0.884042E+07   0.884042E+07   0.516419E+00
   0.302821E-03   0.934768E+07   0.934767E+07   0.101226E+08   0.101157E+08   0.932177E+07   0.934725E+07   0.934768E+07   0.935323E+07  -0.588221E+00   0.883850E+07   0.883850E+07   0.575744E+00
   0.338408E-03   0.934523E+07   0.934521E+07   0.960591E+07   0.959794E+07   0.931229E+07   0.934468E+07   0.934522E+07   0.935036E+07  -0.588033E+00   0.883612E+07   0.883611E+07   0.641533E+00
   0.378178E-03   0.934218E+07   0.934216E+07   0.899600E+07   0.898693E+07   0.930051E+07   0.934149E+07   0.934218E+07   0.934681E+07  -0.587801E+00   0.883315E+07   0.883315E+07   0.714365E+00
   0.422621E-03   0.933841E+07   0.933838E+07   0.828650E+07   0.827644E+07   0.928588E+07   0.933754E+07   0.933840E+07   0.934243E+07  -0.587515E+00   0.882947E+07   0.882947E+07   0.794834E+00
