#           k/h    P           
    0.10000E-03    0.25990E+00
    0.10202E-03    0.26499E+00
    0.10408E-03    0.27018E+00
    0.10618E-03    0.27548E+00
    0.10833E-03    0.28087E+00
    0.11052E-03    0.28637E+00
    0.11275E-03    0.29198E+00
    0.11503E-03    0.29770E+00
    0.11735E-03    0.30353E+00
    0.11972E-03    0.30947E+00
    0.12214E-03    0.31553E+00
    0.12461E-03    0.32171E+00
    0.12712E-03    0.32801E+00
    0.12969E-03    0.33444E+00
    0.13231E-03    0.34099E+00
    0.13499E-03    0.34766E+00
    0.13771E-03    0.35447E+00
    0.14049E-03    0.36141E+00
    0.14333E-03    0.36849E+00
    0.14623E-03    0.37571E+00
    0.14918E-03    0.38306E+00
    0.15220E-03    0.39056E+00
    0.15527E-03    0.39821E+00
    0.15841E-03    0.40601E+00
    0.16161E-03    0.41396E+00
    0.16487E-03    0.42206E+00
    0.16820E-03    0.43033E+00
    0.17160E-03    0.43875E+00
    0.17507E-03    0.44734E+00
    0.17860E-03    0.45610E+00
    0.18221E-03    0.46503E+00
    0.18589E-03    0.47413E+00
    0.18965E-03    0.48342E+00
    0.19348E-03    0.49288E+00
    0.19739E-03    0.50253E+00
    0.20138E-03    0.51237E+00
    0.20544E-03    0.52239E+00
    0.20959E-03    0.53262E+00
    0.21383E-03    0.54304E+00
    0.21815E-03    0.55367E+00
    0.22255E-03    0.56451E+00
    0.22705E-03    0.57556E+00
    0.23164E-03    0.58682E+00
    0.23632E-03    0.59831E+00
    0.24109E-03    0.61001E+00
    0.24596E-03    0.62195E+00
    0.25093E-03    0.63412E+00
    0.25600E-03    0.64653E+00
    0.26117E-03    0.65918E+00
    0.26645E-03    0.67207E+00
    0.27183E-03    0.68522E+00
    0.27732E-03    0.69862E+00
    0.28292E-03    0.71229E+00
    0.28864E-03    0.72622E+00
    0.29447E-03    0.74043E+00
    0.30042E-03    0.75491E+00
    0.30649E-03    0.76967E+00
    0.31268E-03    0.78472E+00
    0.31899E-03    0.80006E+00
    0.32544E-03    0.81571E+00
    0.33201E-03    0.83165E+00
    0.33872E-03    0.84791E+00
    0.34556E-03    0.86448E+00
    0.35254E-03    0.88138E+00
    0.35966E-03    0.89861E+00
    0.36693E-03    0.91617E+00
    0.37434E-03    0.93407E+00
    0.38190E-03    0.95232E+00
    0.38962E-03    0.97092E+00
    0.39749E-03    0.98989E+00
    0.40552E-03    0.10092E+01
    0.41371E-03    0.10289E+01
    0.42207E-03    0.10490E+01
    0.43060E-03    0.10695E+01
    0.43929E-03    0.10904E+01
    0.44817E-03    0.11117E+01
    0.45722E-03    0.11334E+01
    0.46646E-03    0.11555E+01
    0.47588E-03    0.11780E+01
    0.48550E-03    0.12010E+01
    0.49530E-03    0.12244E+01
    0.50531E-03    0.12483E+01
    0.51552E-03    0.12726E+01
    0.52593E-03    0.12974E+01
    0.53656E-03    0.13227E+01
    0.54739E-03    0.13485E+01
    0.55845E-03    0.13747E+01
    0.56973E-03    0.14015E+01
    0.58124E-03    0.14288E+01
    0.59299E-03    0.14566E+01
    0.60496E-03    0.14850E+01
    0.61719E-03    0.15138E+01
    0.62965E-03    0.15433E+01
    0.64237E-03    0.15733E+01
    0.65535E-03    0.16039E+01
    0.66859E-03    0.16350E+01
    0.68210E-03    0.16668E+01
    0.69588E-03    0.16992E+01
    0.70993E-03    0.17322E+01
    0.72427E-03    0.17658E+01
    0.73891E-03    0.18000E+01
    0.75383E-03    0.18349E+01
    0.76906E-03    0.18705E+01
    0.78460E-03    0.19067E+01
    0.80045E-03    0.19436E+01
    0.81662E-03    0.19813E+01
    0.83311E-03    0.20196E+01
    0.84994E-03    0.20586E+01
    0.86711E-03    0.20984E+01
    0.88463E-03    0.21389E+01
    0.90250E-03    0.21802E+01
    0.92073E-03    0.22223E+01
    0.93933E-03    0.22652E+01
    0.95831E-03    0.23088E+01
    0.97767E-03    0.23533E+01
    0.99742E-03    0.23985E+01
    0.10176E-02    0.24447E+01
    0.10381E-02    0.24916E+01
    0.10591E-02    0.25395E+01
    0.10805E-02    0.25882E+01
    0.11023E-02    0.26378E+01
    0.11246E-02    0.26883E+01
    0.11473E-02    0.27398E+01
    0.11705E-02    0.27921E+01
    0.11941E-02    0.28455E+01
    0.12182E-02    0.28998E+01
    0.12429E-02    0.29550E+01
    0.12680E-02    0.30113E+01
    0.12936E-02    0.30685E+01
    0.13197E-02    0.31268E+01
    0.13464E-02    0.31862E+01
    0.13736E-02    0.32465E+01
    0.14013E-02    0.33080E+01
    0.14296E-02    0.33705E+01
    0.14585E-02    0.34341E+01
    0.14880E-02    0.34988E+01
    0.15180E-02    0.35646E+01
    0.15487E-02    0.36316E+01
    0.15800E-02    0.36997E+01
    0.16119E-02    0.37689E+01
    0.16445E-02    0.38394E+01
    0.16777E-02    0.39110E+01
    0.17116E-02    0.39838E+01
    0.17462E-02    0.40579E+01
    0.17814E-02    0.41331E+01
    0.18174E-02    0.42096E+01
    0.18541E-02    0.42874E+01
