#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.517731E+06   0.517730E+06   0.689946E+06   0.689926E+06   0.541944E+06   0.518178E+06   0.517731E+06   0.524453E+06  -0.602672E+00   0.516007E+06   0.516007E+06   0.156708E+01
   0.798228E-04   0.517728E+06   0.517728E+06   0.689853E+06   0.689827E+06   0.541908E+06   0.518175E+06   0.517728E+06   0.524449E+06  -0.602667E+00   0.516004E+06   0.516004E+06   0.175122E+01
   0.892035E-04   0.517725E+06   0.517724E+06   0.689736E+06   0.689704E+06   0.541862E+06   0.518171E+06   0.517725E+06   0.524443E+06  -0.602661E+00   0.516001E+06   0.516001E+06   0.195700E+01
   0.996866E-04   0.517721E+06   0.517720E+06   0.689590E+06   0.689550E+06   0.541805E+06   0.518166E+06   0.517721E+06   0.524437E+06  -0.602653E+00   0.515996E+06   0.515996E+06   0.218695E+01
   0.111402E-03   0.517716E+06   0.517714E+06   0.689408E+06   0.689358E+06   0.541734E+06   0.518159E+06   0.517715E+06   0.524429E+06  -0.602643E+00   0.515991E+06   0.515991E+06   0.244391E+01
   0.124493E-03   0.517709E+06   0.517708E+06   0.689181E+06   0.689119E+06   0.541645E+06   0.518151E+06   0.517709E+06   0.524419E+06  -0.602631E+00   0.515984E+06   0.515984E+06   0.273105E+01
   0.139124E-03   0.517701E+06   0.517699E+06   0.688897E+06   0.688819E+06   0.541534E+06   0.518141E+06   0.517701E+06   0.524406E+06  -0.602616E+00   0.515975E+06   0.515975E+06   0.305190E+01
   0.155474E-03   0.517691E+06   0.517689E+06   0.688543E+06   0.688446E+06   0.541396E+06   0.518128E+06   0.517691E+06   0.524390E+06  -0.602597E+00   0.515965E+06   0.515964E+06   0.341043E+01
   0.173745E-03   0.517678E+06   0.517675E+06   0.688101E+06   0.687980E+06   0.541222E+06   0.518113E+06   0.517678E+06   0.524371E+06  -0.602573E+00   0.515951E+06   0.515951E+06   0.381104E+01
   0.194163E-03   0.517663E+06   0.517659E+06   0.687549E+06   0.687398E+06   0.541006E+06   0.518093E+06   0.517662E+06   0.524346E+06  -0.602543E+00   0.515934E+06   0.515934E+06   0.425865E+01
   0.216981E-03   0.517643E+06   0.517638E+06   0.686860E+06   0.686672E+06   0.540737E+06   0.518069E+06   0.517642E+06   0.524315E+06  -0.602506E+00   0.515914E+06   0.515913E+06   0.475877E+01
   0.242480E-03   0.517619E+06   0.517612E+06   0.686001E+06   0.685766E+06   0.540401E+06   0.518038E+06   0.517618E+06   0.524277E+06  -0.602459E+00   0.515887E+06   0.515886E+06   0.531753E+01
   0.270976E-03   0.517588E+06   0.517580E+06   0.684929E+06   0.684637E+06   0.539981E+06   0.518000E+06   0.517587E+06   0.524229E+06  -0.602401E+00   0.515855E+06   0.515853E+06   0.594175E+01
   0.302821E-03   0.517550E+06   0.517540E+06   0.683593E+06   0.683228E+06   0.539457E+06   0.517953E+06   0.517548E+06   0.524170E+06  -0.602329E+00   0.515814E+06   0.515812E+06   0.663906E+01
   0.338408E-03   0.517502E+06   0.517490E+06   0.681928E+06   0.681474E+06   0.538804E+06   0.517894E+06   0.517500E+06   0.524095E+06  -0.602239E+00   0.515763E+06   0.515761E+06   0.741793E+01
   0.378178E-03   0.517443E+06   0.517428E+06   0.679853E+06   0.679288E+06   0.537990E+06   0.517820E+06   0.517440E+06   0.524002E+06  -0.602126E+00   0.515700E+06   0.515697E+06   0.828781E+01
   0.422621E-03   0.517368E+06   0.517350E+06   0.677270E+06   0.676567E+06   0.536975E+06   0.517727E+06   0.517365E+06   0.523887E+06  -0.601986E+00   0.515620E+06   0.515617E+06   0.925919E+01
   0.472287E-03   0.517276E+06   0.517252E+06   0.674056E+06   0.673183E+06   0.535711E+06   0.517612E+06   0.517272E+06   0.523742E+06  -0.601810E+00   0.515522E+06   0.515518E+06   0.103437E+02
